ID,ModelID,SoundID,ExtendedDisplayInfoID,CreatureModelScale,CreatureModelAlpha,TextureVariation[0],TextureVariation[1],TextureVariation[2],SizeClass,BloodID,NPCSoundID
4921,332,0,0,0.9,255,NagaMaleSkinGreen,SirenReflect,,0,0,4922
4922,332,0,0,1.2,255,NagaMaleSkinGreen,SirenReflect,,0,0,4923
4923,332,0,0,1.3,255,NagaMaleSkinTeal,SirenReflect,,0,0,4924
4924,51,0,3150,1,255,,,,0,0,4926
4926,51,0,3151,1,255,,,,0,0,4927
4927,51,0,3152,1,255,,,,0,0,4928
4928,49,0,3153,1,255,,,,0,0,4929
4929,56,0,3154,1,128,,,,0,0,4930
4930,55,0,3155,1,128,,,,0,0,4931
4931,49,0,3156,1,255,,,,0,0,4932
4932,53,0,3157,1,255,,,,1,0,4933
4933,53,0,3158,1,255,,,,1,0,4951
4951,50,0,3183,1,255,,,,0,0,4952
4952,59,0,3184,1,255,,,,1,0,4953
4953,182,0,3185,1,255,,,,0,0,4954
4954,185,0,3187,1,255,,,,1,0,4955
4955,49,0,3186,1,255,,,,0,0,4956
4956,53,0,3188,1,255,,,,1,0,4957
4957,53,0,3189,1,255,,,,1,0,4958
4958,56,0,3190,1,128,,,,0,0,4985
4985,56,0,3221,1,255,,,,1,0,4994
4994,50,0,3229,1,255,,,,1,0,4995
4995,53,0,3230,1,255,,,,1,0,4996
4996,49,0,3232,1,255,,,,1,0,4997
4997,53,0,3233,1,255,,,,1,0,4998
4998,53,0,3234,1,255,,,,1,0,4999
4999,182,0,3235,1,255,,,,1,0,5000
5000,49,0,3236,1,255,,,,1,0,5001
5001,49,0,3237,1,255,,,,0,0,5106
5106,53,0,1800,1,255,,,,1,0,5003
5003,49,0,3238,0.95,255,,,,0,0,5004
5004,49,0,3240,1,255,,,,0,0,5005
5005,49,0,3241,1,255,,,,0,0,5006
5006,49,0,3243,1,255,,,,0,0,5007
5007,49,0,3244,1,255,,,,0,0,5008
5008,49,0,3245,0.9,255,,,,0,0,5013
5013,49,0,3249,1,255,,,,0,0,5014
5014,49,0,3250,1,255,,,,0,0,5015
5015,182,0,3252,1,255,,,,1,0,5016
5016,182,0,3253,1,255,,,,1,0,5017
5017,183,0,3255,1,255,,,,1,0,5018
5018,183,0,3256,1,255,,,,1,0,5019
5019,53,0,3251,1,255,,,,1,0,5020
5020,53,0,3254,1,255,,,,1,0,5022
5022,54,0,3258,1,255,,,,1,0,5023
5023,53,0,3259,1,255,,,,1,0,5030
5030,173,0,0,0.6,255,SeaTurtleSkinRed,,,1,0,5038
5038,49,0,59,1,255,,,,0,0,5039
5039,49,0,2603,1,255,,,,0,0,5041
5041,53,0,3268,1,255,,,,1,0,5050
5050,552,0,0,1,255,UndeadHorse,,,-1,0,5051
5051,62,0,0,1,255,HydraSkinWhite,,,3,0,5067
5067,82,0,0,0.1,255,TigerSkinBlack,,,1,0,5087
5087,49,0,3301,1,255,,,,0,0,5088
5088,53,0,3242,1,255,,,,1,0,5089
5089,53,0,3247,1,255,,,,1,0,5090
5090,53,0,3272,1,255,,,,0,0,5092
5092,50,0,3302,1,255,,,,1,0,5105
5105,53,0,1799,1,255,,,,1,0,5107
5107,692,0,0,2,255,,,,-1,0,4873
4873,182,0,3080,1,255,,,,1,0,4901
4901,53,0,3115,1,128,,,,1,0,5125
5125,220,0,0,0.1,0,EyeBall_Green,,,0,0,5145
5145,571,0,0,3,255,DrakeSkin1,DrakeSkin2,DrakeSkin3,-1,0,5165
5165,50,0,2800,1,255,,,,1,0,5166
5166,49,0,2801,1,255,,,,0,0,5167
5167,49,0,3360,1,255,,,,0,0,5187
5187,591,0,0,1,255,AirElementalSkin,,,1,0,5189
5189,591,0,0,1.5,255,AirElementalSkin,,,1,0,5205
5205,59,0,3420,1,255,,,,0,0,5225
5225,55,0,3297,1,255,,,,1,0,5226
5226,49,0,3298,1,255,,,,1,0,5227
5227,53,0,3460,1,255,,,,1,0,5229
5229,205,0,0,1,255,HillGiant,,,-1,0,5230
5230,57,0,3536,1,255,,,,1,0,5231
5231,70,0,0,1.2,255,SkeletonSkin,,,1,0,5232
5232,16,0,0,1,168,HumanThiefSkin,,,1,0,5265
5265,167,0,0,1.5,255,ZombieSkinBlack,,,1,0,5266
5266,49,0,3481,1.25,255,,,,1,0,5285
5285,84,0,0,2,255,StoneGolemSkinObsidian,,,1,0,5286
5286,31,0,0,2.5,255,SahauginskinWhite,,,1,0,5287
5287,191,0,0,2,255,ThunderBeastSkinLightBrown,,,3,0,5288
5288,191,0,0,2.25,255,ThunderBeastSkinBlack,,,3,0,5289
5289,191,0,0,2.25,255,ThunderBeastSkinBlue,,,3,0,5290
5290,34,0,0,1.75,255,RaptorSkinMottledBlueGreen,,,1,0,5291
5291,34,0,0,2,255,RaptorSkinMottledDarkGreen,,,1,0,5292
5292,34,0,0,2.25,255,RaptorSkinViolet,,,1,0,5293
5293,31,0,0,2.25,255,Sahauginskin,,,1,0,5294
5294,136,0,0,2,255,GorillaSkinSilver,,,1,0,5295
5295,136,0,0,1.75,255,GorillaSkinGrey,,,0,0,5296
5296,136,0,0,2.5,255,GorillaSkinGrey,,,0,0,5297
5297,92,0,0,1.25,255,SilithidFlyerSkinPurple,,,1,0,5298
5298,36,0,0,1.25,255,AurokkSkin,,,1,0,5299
5299,72,0,0,1.1,255,HarvestStage2Chest,HarvestStage2Joint1,HarvestStage2Torso,1,0,5305
5305,454,0,0,1.5,255,TrexskinRed,TrexskinRed_Alpha,,-1,0,5306
5306,31,0,0,2.5,255,SahauginskinOrange,,,1,0,5307
5307,51,0,3500,1,255,,,,0,0,5325
5325,40,0,0,1.75,255,StoneKeeper1Ivory,StoneKeeper2Ivory,,2,0,5326
5326,40,0,0,1.5,255,StoneKeeper1Ivory,StoneKeeper2Ivory,,-1,0,5327
5327,591,0,0,0.7,255,AirElementalSkinBrown,,,1,0,5345
5345,57,0,3361,1,255,,,,0,0,5346
5346,57,0,3466,1,255,,,,0,0,5365
5365,50,0,3261,1,255,,,,1,0,5386
5386,72,0,0,1.5,255,HarvestStage2Chest,HarvestStage2Torso,HarvestStage2Joint1,0,0,5407
5407,50,0,3562,1,255,,,,0,0,5409
5409,53,0,338,1,255,,,,1,0,5410
5410,53,0,3563,1,255,,,,1,0,5425
5425,183,0,3580,1,255,,,,1,0,5427
5427,182,0,3582,1,255,,,,0,0,5428
5428,182,0,3583,1,255,,,,0,0,5530
5530,49,0,3686,1,255,,,,0,0,5531
5531,50,0,3687,1,255,,,,1,0,5532
5532,49,0,3685,1,255,,,,0,0,5545
5545,50,0,3692,1,255,,,,1,0,5546
5546,50,0,1481,1,255,,,,0,0,5547
5547,49,0,3693,1,255,,,,1,0,5548
5548,49,0,3694,1,255,,,,1,0,5552
5552,50,0,3698,1,255,,,,1,0,5553
5553,49,0,3699,1,255,,,,0,0,5554
5554,631,0,0,0.5,255,OrangeTabby,,,1,0,5555
5555,631,0,0,0.5,255,SilverTabby,,,1,0,5556
5556,631,0,0,0.5,255,Bombay,,,1,0,5557
5557,132,0,0,0.1,255,CrabSkinBronze,,,0,0,5558
5558,132,0,0,0.1,255,CrabSkinIvory,,,0,0,5559
5559,132,0,0,0.1,255,CrabSkinSaphire,,,0,0,5560
5560,132,0,0,0.1,255,CrabSkinVermillian,,,0,0,5561
5561,110,0,0,1,255,WaterElementalSkin,,,1,0,5562
5562,110,0,0,1.15,255,WaterElementalSkin,,,1,0,5563
5563,513,0,0,1.5,255,WaterElementalGreenSkin,,,1,0,5564
5564,110,0,0,2.1,255,WaterElementalSkin,,,1,0,5565
5565,50,0,3701,1,255,,,,0,0,5566
5566,49,0,3700,1,255,,,,0,0,5567
5567,49,0,3703,1,255,,,,0,0,5568
5568,49,0,3690,1,255,,,,0,0,5569
5569,50,0,3704,1,255,,,,1,0,5570
5570,53,0,3702,1,255,,,,1,0,5573
5573,49,0,3705,1,255,,,,0,0,5574
5574,50,0,3707,1,255,,,,1,0,5575
5575,53,0,3708,1,255,,,,0,0,5576
5576,57,0,3709,1,255,,,,0,0,5577
5577,185,0,2480,1,255,,,,1,0,5585
5585,631,0,0,0.5,255,Birman,,,1,0,5108
5108,59,0,3320,1,255,,,,1,0,5126
5126,173,0,0,1,255,SeaTurtleSkinBlue,,,1,0,5127
5127,173,0,0,1.4,255,SeaTurtleSkinBlue,,,1,0,5130
5130,50,0,3353,1,255,,,,0,0,5131
5131,53,0,3357,1,255,,,,1,0,5146
5146,49,0,2735,1,255,HumanMaleCitizenLow,,,1,0,5206
5206,57,0,3440,1,255,,,,0,0,5207
5207,611,0,0,0.25,255,ParrotSkinRed,,,0,0,5228
5228,491,0,0,1,255,UndeadHorse,,,1,0,5234
5234,591,0,0,1,127,AirElementalSkinWhite,,,1,0,5235
5235,58,0,3462,1,255,,,,0,0,5242
5242,34,0,0,2,255,RaptorSkinViolet,,,1,0,5243
5243,31,0,0,2.5,255,SahauginskinGray,,,1,0,5246
5246,591,0,0,0.5,127,AirElementalSkinWhite,,,1,0,5366
5366,56,0,3520,1,255,,,,0,0,5367
5367,52,0,3521,1,255,,,,1,0,5368
5368,51,0,3524,1,255,,,,0,0,5369
5369,111,0,0,1,255,ChickenSkinBlack,,,0,0,5370
5370,185,0,3526,1,255,,,,1,0,5371
5371,60,0,3525,1,255,,,,1,0,5372
5372,59,0,3528,1,255,,,,1,0,5373
5373,59,0,3527,1,255,,,,1,0,5374
5374,49,0,3530,1,255,,,,0,0,5375
5375,50,0,3529,1,255,,,,0,0,5376
5376,182,0,3532,1,255,,,,0,0,5377
5377,182,0,3531,1,255,,,,1,0,5378
5378,183,0,3533,1,255,,,,1,0,5379
5379,142,0,0,1.5,255,FrogBrownSpots,,,0,0,5385
5385,53,0,3540,1,255,,,,0,0,5405
5405,49,0,3560,1,255,,,,0,0,5406
5406,59,0,3561,1,255,,,,1,0,5408
5408,54,0,1341,1,255,,,,0,0,5426
5426,53,0,3581,1,255,,,,0,0,5429
5429,50,0,3584,0.9,255,,,,0,0,5430
5430,9,0,0,0.7,255,GhostSkin,,,1,0,5433
5433,182,0,3586,1,255,,,,0,0,5434
5434,53,0,1690,1,255,,,,1,0,5435
5435,183,0,3588,1,255,,,,1,0,5436
5436,182,0,3587,1.05,255,,,,0,0,5437
5437,182,0,3591,1.05,255,,,,0,0,5438
5438,182,0,3589,1.05,255,,,,0,0,5439
5439,56,0,3592,1,255,,,,0,0,5440
5440,55,0,3593,1,255,,,,0,0,5443
5443,182,0,3595,1.05,255,,,,0,0,5444
5444,50,0,3597,1,255,,,,0,0,5446
5446,50,0,1518,1,255,,,,1,0,5447
5447,57,0,3601,1.2,255,,,,0,0,5450
5450,110,0,0,1.3,255,WaterElementalSkin,,,1,0,5451
5451,182,0,3600,1,255,,,,0,0,5465
5465,53,0,3620,1,255,,,,1,0,5491
5491,513,0,0,0.3,255,WaterElementalGreenSkin,,,1,0,5492
5492,513,0,0,0.5,255,WaterElementalGreenSkin,,,1,0,5497
5497,513,0,0,1.3,255,WaterElementalGreenSkin,,,1,0,5499
5499,50,0,3642,1,255,,,,1,0,5505
5505,651,0,0,1,255,ParrotSkinCrimson,,,0,0,5507
5507,59,0,3660,1,255,,,,1,0,5509
5509,57,0,3662,1,255,,,,0,0,5510
5510,83,0,0,0.5,255,BearSkinBrown,,,1,0,5527
5527,50,0,3681,1,255,,,,1,0,5533
5533,50,0,3688,1,255,,,,1,0,5550
5550,49,0,3697,1,255,,,,1,0,5571
5571,49,0,3689,1,255,,,,0,0,5605
5605,185,0,3720,0.75,255,,,,1,0,5606
5606,185,0,3721,0.75,255,,,,1,0,5607
5607,185,0,3722,0.8,255,,,,1,0,5608
5608,185,0,3723,0.8,255,,,,1,0,5609
5609,185,0,3725,0.9,255,,,,1,0,5610
5610,185,0,3726,0.8,255,,,,1,0,5611
5611,185,0,3727,1.2,255,,,,1,0,5612
5612,185,0,3729,0.9,255,,,,1,0,5613
5613,185,0,3728,0.9,255,,,,1,0,5625
5625,185,0,3730,1.2,255,,,,1,0,5626
5626,185,0,3724,0.8,255,,,,1,0,5645
5645,571,0,0,2.5,255,DrakeSkin1,DrakeSkin2,DrakeSkin3,-1,0,5646
5646,185,0,3740,1,255,,,,1,0,6007
6007,53,0,3982,1,255,,,,1,0,6062
6062,53,0,4028,1,255,,,,1,0,6009
6009,53,0,3985,1.2,255,,,,1,0,6010
6010,53,0,3984,1.2,255,,,,1,0,6060
6060,185,0,4026,1,255,,,,1,0,6061
6061,56,0,4027,1,255,,,,0,0,6063
6063,55,0,4029,1,255,,,,1,0,5441
5441,56,0,3594,1,255,,,,0,0,5445
5445,53,0,3598,1,255,,,,0,0,5449
5449,57,0,3602,1,255,,,,1,0,5712
5712,2,0,0,0.6,150,BogBeastSkinGreen,BogBeastSkinGreenAlpha,,1,0,5726
5726,49,0,984,1,255,,,,1,0,5730
5730,51,0,3783,1,255,,,,0,0,5811
5811,50,0,3864,1,255,,,,1,0,5776
5776,51,0,3831,1,255,,,,0,0,5777
5777,52,0,3832,1,255,,,,1,0,5812
5812,57,0,3866,1,255,,,,0,0,5813
5813,57,0,3867,1.2,255,,,,0,0,5814
5814,50,0,3869,1,128,,,,0,0,5815
5815,50,0,3869,1,128,,,,0,0,5816
5816,49,0,3870,1,128,,,,0,0,5817
5817,50,0,3872,1,128,,,,0,0,5818
5818,53,0,3871,1,128,,,,0,0,5819
5819,54,0,3873,1,128,,,,0,0,5820
5820,49,0,3874,1,128,,,,0,0,5821
5821,50,0,3875,1,128,,,,0,0,5822
5822,49,0,3876,1,128,,,,0,0,5823
5823,50,0,3877,1,128,,,,0,0,5824
5824,49,0,3878,1,128,,,,0,0,5825
5825,50,0,3879,1,128,,,,0,0,5826
5826,53,0,3880,1,128,,,,0,0,5827
5827,54,0,3881,1,128,,,,0,0,5828
5828,49,0,3882,1,128,,,,0,0,5845
5845,57,0,3900,1,255,,,,0,0,5965
5965,456,0,0,1,255,AnubisathSkin01,,,2,0,5987
5987,691,0,0,1,255,WaterElementalGreenSkin,,,-1,0,6029
6029,51,0,4005,1.1,255,,,,1,0,6030
6030,51,0,4006,1,255,,,,1,0,6031
6031,51,0,4008,1.1,255,,,,1,0,6032
6032,51,0,4001,0.9,255,,,,1,0,6033
6033,51,0,3962,1,255,,,,1,0,6034
6034,51,0,3980,1.05,255,,,,1,0,6035
6035,51,0,4000,1.1,255,,,,1,0,6036
6036,51,0,4002,1.5,255,,,,1,0,6037
6037,51,0,4004,1.1,255,,,,1,0,6038
6038,51,0,4003,1.05,255,,,,1,0,6039
6039,51,0,4007,1,255,,,,1,0,6040
6040,51,0,4009,1.1,255,,,,1,0,6041
6041,51,0,3983,1.3,255,,,,1,0,6042
6042,51,0,4010,1.2,255,,,,1,0,6043
6043,51,0,4011,1.2,255,,,,1,0,6044
6044,51,0,4012,1.2,255,,,,1,0,6045
6045,51,0,4013,1,255,,,,0,0,6046
6046,51,0,4015,1,255,,,,0,0,6047
6047,51,0,4017,1,255,,,,0,0,6048
6048,51,0,4016,1,255,,,,0,0,6049
6049,51,0,4018,1,255,,,,0,0,6050
6050,51,0,4014,1.5,255,,,,1,0,6051
6051,53,0,4020,1,255,,,,1,0,6052
6052,53,0,4019,1,255,,,,1,0,6053
6053,53,0,4021,1,255,,,,1,0,6054
6054,53,0,3158,1,255,,,,1,0,6055
6055,53,0,4024,1,255,,,,1,0,6056
6056,53,0,4022,1,255,,,,1,0,6057
6057,53,0,4023,1,255,,,,1,0,6059
6059,53,0,4025,1,255,,,,1,0,6064
6064,186,0,4030,1,255,,,,1,0,6065
6065,57,0,4031,1,255,,,,0,0,6066
6066,59,0,4032,1,255,,,,1,0,6067
6067,53,0,4033,1,255,,,,1,0,6068
6068,218,0,0,1.5,255,ScorpionskinBlack,,,-1,0,6069
6069,218,0,0,1.3,255,ScorpionskinBlack,,,-1,0,6070
6070,218,0,0,1.75,255,ScorpionskinBlack,,,-1,0,6071
6071,55,0,4040,1,255,,,,1,0,6072
6072,182,0,4041,1,255,,,,1,0,6073
6073,63,0,0,1.25,255,TarantulaSkinGrey,,,1,0,6074
6074,49,0,4042,1,255,,,,0,0,6075
6075,55,0,591,1,128,,,,1,0,6083
6083,191,0,0,1.5,255,ThunderBeastSkinBlue,,,3,0,6088
6088,392,0,0,0.9,255,QuilBoarCasterSkinBlack,QuilBoarCasterSkinBlack_Alpha,,-1,0,6089
6089,39,0,0,1.2,255,TitanFemaleSkin_01,TitanFemaleSkin_02,,3,0,6090
6090,392,0,0,0.9,255,QuilBoarCasterSkinBrown,QuilBoarCasterSkinBrown_Alpha,,-1,0,6091
6091,392,0,0,1.15,255,QuilBoarCasterSkinBrown,QuilBoarCasterSkinBrown_Alpha,,-1,0,6092
6092,392,0,0,1.3,255,QuilBoarCasterSkinBrown,QuilBoarCasterSkinBrown_Alpha,,-1,0,6093
6093,392,0,0,1.15,255,QuilBoarCasterSkinBlack,QuilBoarCasterSkinBlack_Alpha,,-1,0,6094
6094,145,0,0,1.15,255,QuilBoarSkinGrey,QuilBoarSkinGrey_Alpha,,-1,0,4836
4836,49,0,3032,1,255,,,,0,0,4837
4837,50,0,3033,1,255,HumanMaleCitizenLow,,,1,0,4838
4838,53,0,3034,1,255,,,,1,0,4864
4864,182,0,3060,1,255,,,,0,0,4865
4865,182,0,3061,1,255,,,,0,0,4866
4866,49,0,3062,1,255,,,,0,0,4867
4867,49,0,3063,1,255,,,,0,0,4868
4868,391,0,0,0.5,255,ShadeReflect,smokewispsmall,,1,0,4869
4869,391,0,0,0.7,255,ShadeReflect,smokewispsmall,,1,0,4870
4870,391,0,0,0.8,255,ShadeReflect,smokewispsmall,,1,0,4871
4871,492,0,0,1,255,CentaurCasterSkinBrown,CentaurCasterSkinBrown_Alpha,,1,1,4874
4874,511,0,0,1.2,255,CentaurWarriorSkinBrown,,,1,0,4875
4875,492,0,0,1.1,255,CentaurCasterSkinBrown,CentaurCasterSkinBrown_Alpha,,1,1,4878
4878,512,0,0,1,255,,,,0,0,5047
5047,551,68,0,1,255,FelGuardSkinBlack,,,-1,0,5048
5048,551,0,0,1,255,FelGuardSkinBlue,,,-1,0,5049
5049,551,130,0,1,255,FelGuardSkinYellow,,,-1,0,5751
5751,57,0,3805,1,255,,,,0,0,5752
5752,53,0,3804,1,255,,,,1,0,5753
5753,40,0,0,1,255,StoneKeeper1Ivory,StoneKeeper2Ivory,,-1,0,5754
5754,40,0,0,1.25,255,StoneKeeper1Ivory,StoneKeeper2Ivory,,-1,0,5765
5765,531,0,0,1.2,255,SirenSkinPurple,,,1,0,5766
5766,78,0,0,0.75,255,SatyrSkinBlue,SatyrSkinBlueAlpha,,1,0,5767
5767,185,0,3827,1,255,,,,1,0,5808
5808,49,0,3863,1,255,,,,1,0,5809
5809,50,0,3865,1,255,,,,1,0,5810
5810,49,0,955,1,255,,,,1,0,5846
5846,51,0,3902,1,255,,,,1,0,5847
5847,60,0,3901,1,255,,,,1,0,5885
5885,185,0,3920,1,255,,,,1,0,5905
5905,218,0,0,0.25,255,ScorpionskinBlack,,,0,0,5906
5906,84,0,0,2,255,StoneGolemSkinSand,,,1,0,5945
5945,41,0,0,1.5,255,TroglodyteSkinPurple,,,1,0,6006
6006,51,0,3981,1,255,,,,1,0,6025
6025,53,0,3985,1.5,255,,,,1,0,6026
6026,53,0,3984,1.5,255,,,,1,0,6028
6028,205,0,0,0.75,255,MountainGiant,,,3,0,6058
6058,58,0,2524,1,255,,,,0,0,6076
6076,38,0,0,1.2,255,TallStriderSkinGray,,,1,0,6077
6077,392,0,0,1,255,QuilBoarCasterSkinBrown,QuilBoarCasterSkinBrown_Alpha,,-1,0,6078
6078,145,0,0,1.2,255,QuilBoarSkinBlack,QuilBoarSkinBlack_Alpha,,-1,0,6079
6079,457,0,0,1.2,255,TigerSkinBlack,,,1,0,6080
6080,457,0,0,1,255,TigerSkinWhite,,,1,0,6081
6081,27,0,0,1.7,255,KotoBeastSkinBrown,,,3,0,6082
6082,82,0,0,1.4,255,TigerSkinBrown,,,1,0,6084
6084,212,0,0,1.2,255,UnicornSkinPurpleZebra,,,1,0,6085
6085,191,0,0,1.5,255,ThunderBeastSkinGreen,,,3,0,6086
6086,212,0,0,1.1,255,UnicornSkinBrownZebra,,,1,0,6087
6087,212,0,0,0.9,255,UnicornSkinBrownZebra,,,1,0,6095
6095,392,0,0,1.4,255,QuilBoarCasterSkinBlack,QuilBoarCasterSkinBlack_Alpha,,1,0,6096
6096,392,0,0,1,255,QuilBoarCasterSkinBlack,QuilBoarCasterSkinBlack_Alpha,,-1,0,6097
6097,145,0,0,1.5,255,QuilBoarSkinDeathsHead,QuilBoarSkinDeathsHead_Alpha,,-1,0,6098
6098,392,0,0,1.3,255,QuilBoarCasterSkinBlack,QuilBoarCasterSkinBlack_Alpha,,-1,0,6099
6099,392,0,0,1.2,255,QuilBoarCasterSkinBlack,QuilBoarCasterSkinBlack_Alpha,,-1,0,6100
6100,392,0,0,1.5,255,QuilBoarCasterSkinBlack,QuilBoarCasterSkinBlack_Alpha,,1,0,6101
6101,392,0,0,0.8,255,QuilBoarCasterSkinBlack,QuilBoarCasterSkinBlack_Alpha,,-1,0,6102
6102,392,0,0,1.6,255,QuilBoarCasterSkinBrown,QuilBoarCasterSkinBrown_Alpha,,-1,0,6103
6103,372,0,0,1.4,255,QuilBoarSkinArmoredWhite,QuilBoarSkinArmoredWhite_Alpha,QuilBoarSkin_Alpha,1,0,6104
6104,372,0,0,1.4,255,QuilBoarSkinArmoredBlack,QuilBoarSkinArmoredBlack_Alpha,,-1,0,6105
6105,145,0,0,1.3,255,QuilBoarSkinWhite,QuilBoarSkinWhite_Alpha,,-1,0,6106
6106,145,0,0,1,255,QuilBoarSkinBlack,QuilBoarSkinBlack_Alpha,,-1,0,6109
6109,372,0,0,1.25,255,QuilBoarSkinArmoredWhite,QuilBoarSkinArmoredWhite_Alpha,QuilBoarSkin_Alpha,-1,0,6108
6108,372,0,0,1.25,255,QuilBoarSkinArmoredBlack,QuilBoarSkinArmoredBlack_Alpha,,-1,0,6110
6110,392,0,0,1.2,255,QuilBoarCasterSkinBeige,QuilBoarCasterSkinBeige_Alpha,,1,0,6111
6111,392,0,0,1.3,255,QuilBoarCasterSkinBrown,QuilBoarCasterSkinBrown_Alpha,,-1,0,6112
6112,392,0,0,1.4,255,QuilBoarCasterSkinBeige,QuilBoarCasterSkinBeige_Alpha,,-1,0,6113
6113,392,0,0,1.1,255,QuilBoarCasterSkinBlack,QuilBoarCasterSkinBlack_Alpha,,-1,0,6114
6114,145,0,0,1.4,255,QuilBoarSkinWhite,QuilBoarSkinWhite_Alpha,,-1,0,6115
6115,145,0,0,1.4,255,QuilBoarSkinBlack,QuilBoarSkinBlack_Alpha,,-1,0,6116
6116,145,0,0,1.2,255,QuilBoarCasterSkinPink,QuilBoarCasterSkinPink_Alpha,,-1,0,6117
6117,145,0,0,1.5,255,QuilBoarSkin,QuilBoarSkin_Alpha,,-1,0,6118
6118,145,0,0,1,255,QuilBoarSkinZombie,QuilBoarSkinZombie_Alpha,,-1,0,4833
4833,49,0,3029,1,255,,,,0,0,4835
4835,49,0,3031,1,255,,,,0,0,4839
4839,49,0,3035,1,255,HumanMaleCitizenLow,,,1,0,4840
4840,50,0,3036,1,255,HumanMaleCitizenLow,,,1,0,4841
4841,56,0,3037,1,255,,,,1,0,4842
4842,56,0,3038,1,255,,,,1,0,4843
4843,56,0,3042,1,255,,,,1,0,4844
4844,56,0,3044,1,255,,,,1,0,4845
4845,56,0,3039,1,255,,,,0,0,4846
4846,56,0,3040,1,255,,,,0,0,4847
4847,56,0,3041,1,255,,,,0,0,4854
4854,50,0,3050,1,255,,,,1,0,4855
4855,50,0,3051,1,255,,,,1,0,4858
4858,50,0,3053,1,255,,,,1,0,4876
4876,511,0,0,1.1,255,CentaurWarriorSkinBrown,,,1,0,4877
4877,373,0,0,1,255,OwlGrey,,,1,0,4902
4902,51,0,3117,1,255,,,,0,0,4903
4903,53,0,3118,1,255,,,,1,0,4905
4905,41,0,0,1,255,TroglodyteSkinPurple,,,1,0,4906
4906,1,0,0,0.5,255,BasiliskSkinWhite,BasiliskCrystalSkinJade,,1,0,4907
4907,513,0,0,1,255,WaterElementalGreenSkin,,,1,0,4908
4908,49,0,3120,1,255,,,,1,0,4909
4909,50,0,3121,1,255,,,,1,0,4910
4910,332,0,0,1.4,255,NagaMaleSkinTeal,SirenReflect,,1,0,4911
4911,53,0,3140,1,255,,,,1,0,4912
4912,51,0,3141,1.1,255,,,,0,0,4913
4913,51,0,3142,1.1,255,,,,0,0,4914
4914,51,0,3143,1.1,255,,,,0,0,4915
4915,51,0,3144,1.1,255,,,,0,0,4916
4916,51,0,3145,1,255,,,,0,0,4919
4919,51,0,3148,1,255,,,,0,0,4925
4925,51,0,3149,1,255,,,,0,0,4936
4936,53,0,3161,1,255,,,,1,0,4937
4937,53,0,3162,1,255,,,,1,0,4938
4938,53,0,3163,1,255,,,,1,0,4960
4960,165,0,0,0.8,255,WhiteSkin,,,0,0,4961
4961,49,0,3191,1.25,255,,,,0,0,4962
4962,49,0,3192,1,255,,,,0,0,4963
4963,55,0,3193,1,255,,,,0,0,4964
4964,52,0,3194,1,255,,,,0,0,4966
4966,52,0,3194,1,255,,,,1,0,4967
4967,54,0,3195,1,255,,,,0,0,4968
4968,50,0,3202,1,255,,,,1,0,4969
4969,53,0,3198,1,255,,,,1,0,4970
4970,51,0,3199,1,255,,,,0,0,4971
4971,49,0,3201,1,255,,,,0,0,4972
4972,531,0,0,1,255,SirenSkinAqua,,,1,0,4975
4975,531,0,0,1,255,SirenSkinOrange,,,1,0,4977
4977,531,0,0,0.9,255,SirenSkinGreen,,,1,0,4978
4978,531,0,0,1.1,255,SirenSkinGreen,,,1,0,4979
4979,531,0,0,1.4,255,SirenSkinOrange,,,1,0,4980
4980,531,0,0,0.9,255,SirenSkinBlue,,,1,0,4981
4981,531,0,0,0.9,255,SirenSkinAqua,,,1,0,4983
4983,531,309,0,0.9,255,SirenSkinPurple,,,1,0,4986
4986,53,0,3220,1,255,,,,1,0,4987
4987,57,0,3222,1,255,,,,0,0,4988
4988,53,0,3223,1,255,,,,0,0,4989
4989,55,0,3224,1,255,,,,0,0,4990
4990,55,0,3225,1,255,,,,0,0,4991
4991,56,0,3226,1,255,,,,1,0,4992
4992,59,0,3228,1,255,,,,1,0,4993
4993,57,0,3227,1,255,,,,0,0,5009
5009,49,0,3246,1,255,,,,0,0,5010
5010,53,0,3239,1,255,,,,0,0,5012
5012,49,0,3248,1,255,,,,0,0,5021
5021,53,0,3257,1,255,,,,1,0,5025
5025,31,0,0,1.7,255,SahauginskinOrange,,,1,0,5026
5026,173,0,0,1,255,SeaTurtleSkinRed,,,1,0,5027
5027,173,0,0,1.5,255,SeaTurtleSkinRed,,,1,0,5028
5028,332,0,0,1.2,255,NagaMaleSkinBlack,SirenReflect,,0,0,5029
5029,531,0,0,1.2,255,SirenSkinGreen,,,1,0,5032
5032,49,0,3260,1,255,,,,0,0,5033
5033,183,0,3262,1,255,,,,1,0,5034
5034,49,0,3263,1,255,,,,1,0,5035
5035,49,0,883,1,255,,,,0,0,5036
5036,50,0,3264,1,255,,,,1,0,5037
5037,53,0,3354,1,255,,,,1,0,5042
5042,183,0,3269,1,255,,,,1,0,5043
5043,54,0,3270,1,255,,,,0,0,5044
5044,53,0,3271,1,255,,,,1,0,4859
4859,50,0,3055,1,255,HumanMaleCitizenLow,,,1,0,4934
4934,53,0,3159,1,255,,,,1,0,4935
4935,53,0,3160,1,255,,,,1,0,4944
4944,53,0,3171,1,255,,,,1,0,4945
4945,35,0,0,0.5,255,SeaGiantSkin01,SeaGiantSkin02,,4,0,6233
