ID,School,Category,CastUI,DispelType,Attributes,AttributesEx,AttributesExB,ShapeshiftMask,Targets,TargetCreatureType,RequiresSpellFocus,CasterAuraState,TargetAuraState,CastingTimeIndex,RecoveryTime,CategoryRecoveryTime,InterruptFlags,AuraInterruptFlags,ChannelInterruptFlags,ProcFlags,ProcChance,ProcCharges,MaxLevel,BaseLevel,SpellLevel,DurationIndex,PowerType,ManaCost,ManaCostPerLevel,ManaPerSecond,ManaPerSecondPerLevel,RangeIndex,Speed,ModalNextSpell,CumulativeAura,Totem[0],Totem[1],Reagent[0],Reagent[1],Reagent[2],Reagent[3],Reagent[4],Reagent[5],Reagent[6],Reagent[7],ReagentCount[0],ReagentCount[1],ReagentCount[2],ReagentCount[3],ReagentCount[4],ReagentCount[5],ReagentCount[6],ReagentCount[7],EquippedItemClass,EquippedItemSubclass,Effect[0],Effect[1],Effect[2],EffectDieSides[0],EffectDieSides[1],EffectDieSides[2],EffectBaseDice[0],EffectBaseDice[1],EffectBaseDice[2],EffectDicePerLevel[0],EffectDicePerLevel[1],EffectDicePerLevel[2],EffectRealPointsPerLevel[0],EffectRealPointsPerLevel[1],EffectRealPointsPerLevel[2],EffectBasePoints[0],EffectBasePoints[1],EffectBasePoints[2],ImplicitTargetA[0],ImplicitTargetA[1],ImplicitTargetA[2],ImplicitTargetB[0],ImplicitTargetB[1],ImplicitTargetB[2],EffectRadiusIndex[0],EffectRadiusIndex[1],EffectRadiusIndex[2],EffectAura[0],EffectAura[1],EffectAura[2],EffectAuraPeriod[0],EffectAuraPeriod[1],EffectAuraPeriod[2],EffectAmplitude[0],EffectAmplitude[1],EffectAmplitude[2],EffectChainTargets[0],EffectChainTargets[1],EffectChainTargets[2],EffectItemType[0],EffectItemType[1],EffectItemType[2],EffectMiscValue[0],EffectMiscValue[1],EffectMiscValue[2],EffectTriggerSpell[0],EffectTriggerSpell[1],EffectTriggerSpell[2],EffectPointsPerCombo[0],EffectPointsPerCombo[1],EffectPointsPerCombo[2],SpellVisualID[0],SpellVisualID[1],SpellIconID,ActiveIconID,SpellPriority,Name_lang[0],NameSubtext_lang[0],Description_lang[0],AuraDescription_lang[0],ManaCostPct,StartRecoveryCategory,StartRecoveryTime,MaxTargetLevel,SpellClassMask[0],SpellClassMask[1],DefenseType,PreventionType,StanceBarOrder
10594,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10592,0,0,0,0,0,107,117,0,0,205940,,,,,0,0,0,983042,4413,0,0,0,0
10595,3,0,0,0,65536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,30,3,0,90,0,0,0,1,0,0,0,5177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,90,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7467,0,0,0,0,0,0,0,0,319,65,0,0,254277,,,,,0,0,0,983042,172,0,0,0,0
10596,3,0,0,0,320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,30,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,49,0,0,1,0,0,0,0,0,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,366,65,0,0,24625,,,,,0,0,0,983042,172,0,0,0,0
10597,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10595,0,0,0,0,0,107,65,0,0,254277,,,,,0,0,0,983042,172,0,0,0,0
10598,3,0,0,0,320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,44,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,74,0,0,1,0,0,0,0,0,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,366,65,0,0,24625,,,,,0,0,0,983042,2057,0,0,0,0
10599,3,0,0,0,320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,60,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,99,0,0,1,0,0,0,0,0,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,366,65,0,0,24625,,,,,0,0,0,983042,4413,0,0,0,0
10600,3,0,0,0,65536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,44,3,0,150,0,0,0,1,0,0,0,5177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,90,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7468,0,0,0,0,0,0,0,0,319,65,0,0,254277,,,,,0,0,0,983042,2057,0,0,0,0
10601,3,0,0,0,65536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,60,3,0,225,0,0,0,1,0,0,0,5177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,90,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7469,0,0,0,0,0,0,0,0,319,65,0,0,254277,,,,,0,0,0,983042,4413,0,0,0,0
10602,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10600,0,0,0,0,0,107,65,0,0,254277,,,,,0,0,0,983042,2057,0,0,0,0
10603,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10601,0,0,0,0,0,107,65,0,0,254277,,,,,0,0,0,983042,4413,0,0,0,0
10604,0,0,0,0,384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,18,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,66,0,0,254853,,,,,0,0,0,983040,0,0,0,0,0
10605,3,35,0,0,65536,0,0,0,0,0,0,0,0,14,0,6000,15,0,0,0,0,0,61,56,56,0,0,600,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,2,0,0,43,0,0,1,0,0,0,0,0,1.6,0,0,356,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,165,0,0,6922,,,,,0,0,0,983042,15688,0,0,0,0
10607,3,0,0,0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,46,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,92,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,20,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,65,0,0,217694,,,,,0,0,0,983042,2057,0,0,0,0
10608,3,0,0,0,1,268435456,0,0,0,0,0,0,0,1,0,0,0,0,0,128,100,3,0,46,46,28,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,19,6,6,1,1,1,1,1,1,0,0,0,0,0,0,1,-51,65,1,1,1,0,0,0,0,0,0,0,79,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,220,0,0,212187,,,,,0,0,0,983042,2057,0,0,0,0
10609,3,0,0,0,320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,46,46,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10607,0,0,0,0,0,0,65,0,0,217716,,,,,0,0,0,983042,2057,0,0,0,0
10610,3,0,0,0,1,268435456,0,0,0,0,0,0,0,1,0,0,0,0,0,128,100,3,0,60,60,28,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,19,6,6,1,1,1,1,1,1,0,0,0,0,0,0,1,-51,94,1,1,1,0,0,0,0,0,0,0,79,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,220,0,0,212187,,,,,0,0,0,983042,4413,0,0,0,0
10611,3,0,0,0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,60,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,92,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,20,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,0,0,0,0,0,0,0,0,65,0,0,217694,,,,,0,0,0,983042,4413,0,0,0,0
10612,3,0,0,0,320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,60,60,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10611,0,0,0,0,0,0,65,0,0,217716,,,,,0,0,0,983042,4413,0,0,0,0
10613,3,0,0,0,65536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,46,23,0,185,0,0,0,1,0,0,0,5176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,90,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7483,0,0,0,0,0,0,0,0,221,72,0,0,217427,,,,,0,0,0,983042,2057,0,0,0,0
10614,3,0,0,0,65536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,60,23,0,275,0,0,0,1,0,0,0,5176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,90,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7484,0,0,0,0,0,0,0,0,221,72,0,0,217427,,,,,0,0,0,983042,4413,0,0,0,0
10615,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10613,0,0,0,0,0,107,72,0,0,217427,,,,,0,0,0,983042,2057,0,0,0,0
10616,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10614,0,0,0,0,0,107,72,0,0,217427,,,,,0,0,0,983042,4413,0,0,0,0
10617,0,0,0,0,256,0,1,0,0,0,0,0,0,7,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561,0,0,0,0,0,0,0,0,165,1,0,0,255382,,,,,0,0,0,983040,0,0,0,0,0
10618,1,99,0,1,671088640,0,0,0,0,0,0,0,0,1,0,1000,0,0,0,0,0,0,0,30,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,599,0,0,1,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,82,453,0,0,255435,,,,,0,0,0,983040,0,0,0,0,0
10619,0,0,0,0,65824,0,0,0,0,0,0,0,0,39,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4304,8165,8343,8172,0,0,0,0,24,12,4,2,0,0,0,0,-1,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8347,0,0,0,0,0,0,0,0,0,0,0,88,1,0,0,255495,,,,,0,0,0,983042,0,0,0,0,0
10620,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10619,0,0,0,0,0,107,41,0,0,255495,,,,,0,0,0,983042,0,0,0,0,0
10621,0,0,0,0,65824,0,0,0,0,0,0,0,0,39,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4304,8368,8146,8343,8172,0,0,0,18,2,8,4,2,0,0,0,-1,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8345,0,0,0,0,0,0,0,0,0,0,0,88,1,0,0,255517,,,,,0,0,0,983042,0,0,0,0,0
10622,3,0,0,0,65536,0,0,0,0,0,0,0,0,19,0,0,15,0,0,0,0,0,51,46,46,0,0,330,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,10,0,0,63,0,0,1,0,0,0,0,0,2.9,0,0,423,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,963,0,0,30939,,,,,0,0,0,983042,2057,0,0,0,0
10623,3,0,0,0,65536,0,0,0,0,0,0,0,0,19,0,0,15,0,0,0,0,0,59,54,54,0,0,415,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,10,0,0,81,0,0,1,0,0,0,0,0,3.4,0,0,564,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,963,0,0,30939,,,,,0,0,0,983042,4413,0,0,0,0
10624,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10622,0,0,0,0,0,107,963,0,0,30939,,,,,0,0,0,983042,2057,0,0,0,0
10625,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10623,0,0,0,0,0,107,963,0,0,30939,,,,,0,0,0,983042,4413,0,0,0,0
10626,3,0,0,0,320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,56,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,66,0,0,1,0,0,0,0,0,9,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,366,337,0,0,225064,,,,,0,0,0,983042,2057,0,0,0,0
10627,3,0,0,0,65536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,56,23,0,310,0,0,0,1,0,0,0,5175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,90,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7487,0,0,0,0,0,0,0,0,319,337,0,0,224879,,,,,0,0,0,983042,2057,0,0,0,0
10628,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10627,0,0,0,0,0,107,337,0,0,224879,,,,,0,0,0,983042,2057,0,0,0,0
10629,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10621,0,0,0,0,0,107,41,0,0,255517,,,,,0,0,0,983042,0,0,0,0,0
10630,0,0,0,0,65824,0,0,0,0,0,0,0,0,39,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4304,7079,7075,8172,8343,0,0,0,20,8,4,1,4,0,0,0,-1,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8346,0,0,0,0,0,0,0,0,0,0,0,88,1,0,0,255700,,,,,0,0,0,983042,0,0,0,0,0
10631,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10630,0,0,0,0,0,107,41,0,0,255700,,,,,0,0,0,983042,0,0,0,0,0
10632,0,0,0,0,65824,0,0,0,0,0,0,0,0,39,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4304,7077,7075,8172,8343,0,0,0,40,12,4,2,4,0,0,0,-1,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8348,0,0,0,0,0,0,0,0,0,0,0,88,1,0,0,255721,,,,,0,0,0,983042,0,0,0,0,0
10633,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10632,0,0,0,0,0,107,41,0,0,255721,,,,,0,0,0,983042,0,0,0,0,0
10647,0,0,0,0,65824,0,0,0,0,0,0,0,0,39,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4304,8168,7971,8172,8343,0,0,0,40,30,1,4,4,0,0,0,-1,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8349,0,0,0,0,0,0,0,0,0,0,0,88,1,0,0,255734,,,,,0,0,0,983042,0,0,0,0,0
10648,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10647,0,0,0,0,0,107,41,0,0,255734,,,,,0,0,0,983042,0,0,0,0,0
10650,0,0,0,0,65824,0,0,0,0,0,0,0,0,39,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4304,8165,8343,8172,0,0,0,0,40,30,4,4,0,0,0,0,-1,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8367,0,0,0,0,0,0,0,0,0,0,0,88,1,0,0,255756,,,,,0,0,0,983042,0,0,0,0,0
10651,0,36,0,2,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,26,26,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,6,1,1,0,1,1,0,0,0,0,0,0,0,-9,24,0,6,6,6,0,0,0,0,0,0,13,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7503,0,0,0,0,0,0,343,95,0,0,72501,,,,,0,0,0,7274498,0,0,0,0,0
10652,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10650,0,0,0,0,0,107,41,0,0,255756,,,,,0,0,0,983042,0,0,0,0,0
10653,0,36,0,2,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,26,26,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,6,1,1,0,1,1,0,0,0,0,0,0,0,-9,24,0,6,6,6,0,0,0,0,0,0,13,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7504,0,0,0,0,0,0,343,95,0,0,72501,,,,,0,0,0,7274498,0,0,0,0,0
10654,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,1,1,31,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,60,0,0,255908,,,,,0,0,0,983040,0,0,0,0,0
10655,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10487,0,0,0,0,0,107,41,0,0,250527,,,,,0,0,0,983042,0,0,0,0,0
10656,0,0,0,0,65552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,0,255951,,,,,0,0,0,983042,0,0,0,0,0
10657,0,0,0,0,256,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10656,0,0,0,0,0,107,346,0,0,255951,,,,,0,0,0,983042,0,0,0,0,0
10658,0,0,0,0,65552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137,0,0,256084,,,,,0,0,0,983042,0,0,0,0,0
