ID,KitType,AnimID,HeadEffect,ChestEffect,BaseEffect,LeftHandEffect,RightHandEffect,BreathEffect,SpecialEffect[0],SpecialEffect[1],SpecialEffect[2],WorldEffect,SoundID,ShakeID,CharProc[0],CharProc[1],CharProc[2],CharProc[3],CharParamZero[0],CharParamZero[1],CharParamZero[2],CharParamZero[3],CharParamOne[0],CharParamOne[1],CharParamOne[2],CharParamOne[3],CharParamTwo[0],CharParamTwo[1],CharParamTwo[2],CharParamTwo[3],CharParamThree[0],CharParamThree[1],CharParamThree[2],CharParamThree[3]
987,1,121,-1,632,-1,-1,-1,-1,-1,-1,-1,1484,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386E-42
989,2,-1,-1,-1,717,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1259125245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.389E-42
991,1,-1,-1,-1,720,-1,-1,-1,-1,-1,-1,39,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39E-42
992,1,-1,-1,-1,719,-1,-1,-1,-1,-1,-1,39,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.435E-42
1024,0,52,-1,-1,355,17,17,-1,-1,-1,-1,1485,26,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.436E-42
1025,0,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,1485,4,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.439E-42
1027,0,53,-1,-1,-1,625,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44E-42
1028,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1485,4,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492E-42
1065,4,-1,-1,-1,-1,-1,-1,754,-1,-1,-1,3373,0,-1,-1,-1,-1,1250520752,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,1.494E-42
1066,4,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.497E-42
1068,1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.498E-42
1069,2,14,325,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5E-42
1070,1,74,-1,-1,355,-1,-1,-1,-1,-1,-1,28,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.603E-42
1144,1,-1,-1,-1,332,-1,-1,-1,-1,-1,-1,1506,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.631E-42
1164,2,-1,-1,545,287,-1,-1,-1,-1,-1,-1,0,0,7,-1,-1,-1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1.634E-42
1166,1,121,-1,-1,220,-1,-1,-1,-1,-1,-1,1484,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.635E-42
1167,1,-1,-1,794,-1,-1,-1,-1,-1,-1,-1,1422,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.659E-42
1184,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66E-42
1185,1,-1,-1,-1,219,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.663E-42
1187,0,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.689E-42
1205,1,-1,-1,74,-1,-1,-1,-1,-1,-1,-1,1506,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.715E-42
1224,2,-1,837,836,-1,-1,-1,-1,-1,-1,-1,3156,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.717E-42
1225,1,-1,-1,381,-1,-1,-1,-1,-1,-1,-1,3720,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.799E-42
1284,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8E-42
1285,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.827E-42
1304,0,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,3781,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.829E-42
1305,2,-1,856,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.883E-42
1344,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.911E-42
1364,0,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,3315,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.914E-42
1366,0,54,-1,-1,-1,-1,-1,894,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.916E-42
1367,0,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,1485,3,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.918E-42
1369,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94E-42
1384,4,-1,83,-1,-1,-1,-1,-1,-1,-1,-1,22,0,13,-1,-1,-1,1224615456,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,2.08E-42
1484,2,-1,-1,-1,934,-1,-1,-1,-1,-1,-1,3940,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.081E-42
1485,0,52,-1,-1,955,17,17,-1,-1,-1,-1,745,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.164E-42
1544,2,-1,-1,-1,994,-1,-1,-1,-1,-1,-1,1502,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.384E-42
988,0,-1,-1,401,-1,392,392,-1,-1,-1,-1,3333,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.407E-42
1004,0,54,-1,-1,734,392,392,-1,-1,-1,-1,1641,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.408E-42
1005,1,-1,-1,735,-1,-1,-1,-1,-1,-1,-1,3333,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.411E-42
1007,2,61,-1,-1,-1,-1,417,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.463E-42
1044,0,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.519E-42
1084,2,124,-1,-1,-1,17,17,-1,-1,-1,-1,0,0,1,-1,-1,-1,1262289560,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1.575E-42
1124,0,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.576E-42
1125,0,-1,-1,-1,-1,458,458,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687E-42
1204,1,75,-1,-1,279,-1,-1,-1,-1,-1,-1,37,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.743E-42
1244,2,125,-1,-1,-1,272,272,-1,-1,-1,-1,3136,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771E-42
1264,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1116,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.995E-42
1424,0,54,-1,-1,714,45,45,-1,-1,-1,-1,3077,4,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.023E-42
1444,0,53,-1,-1,-1,-1,894,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.052E-42
1464,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3940,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.108E-42
1504,1,-1,-1,-1,974,-1,-1,-1,-1,-1,-1,3961,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.136E-42
1524,0,118,-1,-1,-1,-1,-1,-1,-1,-1,-1,3960,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.165E-42
1545,0,-1,389,287,93,93,93,93,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166E-42
1546,0,-1,-1,93,93,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.169E-42
1548,0,61,-1,-1,-1,-1,417,-1,-1,-1,-1,3373,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17E-42
1549,0,55,-1,-1,-1,-1,-1,-1,-1,-1,-1,3980,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22E-42
1584,0,54,135,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.221E-42
1585,0,-1,135,-1,-1,-1,-1,-1,-1,-1,-1,2562,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.248E-42
1604,0,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,4066,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.249E-42
1605,0,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,4068,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.252E-42
1607,0,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,4067,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.253E-42
1608,0,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,4070,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.256E-42
1610,0,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,4069,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.257E-42
1611,0,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,3183,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.304E-42
1644,0,-1,-1,-1,282,-1,-1,-1,-1,-1,-1,3076,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.332E-42
1664,0,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,42,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.335E-42
1666,1,10,-1,1034,-1,-1,-1,-1,-1,-1,-1,42,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36E-42
1684,1,10,-1,1054,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.388E-42
1704,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.444E-42
1744,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,11,-1,-1,1258850440,8947848,0,0,0.1,0.1,0,0,0.1,0.1,0,0,60,6,0,0,2.472E-42
1764,0,-1,381,381,-1,381,381,381,-1,-1,-1,2579,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.501E-42
1785,0,-1,-1,-1,431,-1,-1,-1,-1,-1,-1,1455,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.528E-42
1804,2,-1,453,453,453,453,453,453,-1,-1,-1,0,0,1,-1,-1,-1,1266675765,0,0,0,0.1,0,0,0,0.1,0,0,0,5,0,0,0,2.531E-42
1806,0,112,-1,-1,-1,-1,146,-1,-1,-1,-1,27,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.532E-42
1807,0,107,-1,-1,-1,-1,73,-1,-1,-1,-1,2561,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.557E-42
1825,1,-1,402,402,402,-1,-1,-1,-1,-1,-1,1506,0,-1,-1,-1,-1,1065353216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.584E-42
1844,2,-1,-1,339,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1266623529,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2.613E-42
1865,2,-1,-1,-1,1095,-1,-1,-1,-1,-1,-1,1505,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.615E-42
1866,0,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,3,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.668E-42
1904,0,-1,-1,715,714,-1,-1,-1,-1,-1,-1,3077,4,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67E-42
1905,1,-1,565,565,565,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.724E-42
1944,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3136,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.726E-42
1945,1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,4294,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.728E-42
1947,1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,4296,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.752E-42
1964,0,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.782E-42
1985,2,0,-1,284,-1,-1,-1,-1,-1,-1,-1,20,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1E-43
364,1,-1,-1,357,-1,-1,-1,-1,-1,-1,-1,1489,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11E-43
365,1,-1,-1,-1,360,-1,-1,-1,-1,-1,-1,3315,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13E-43
366,0,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,3091,0,8,-1,-1,-1,1266410041,0,0,0,20,0,0,0,600,0,0,0,100,0,0,0,5.14E-43
367,0,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16E-43
368,0,-1,-1,-1,347,-1,-1,-1,-1,-1,-1,1455,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17E-43
369,0,126,-1,-1,361,-1,-1,-1,-1,-1,-1,1493,0,8,-1,-1,-1,1266095895,0,0,0,3,0,0,0,10000,0,0,0,100,0,0,0,5.18E-43
370,2,126,-1,-1,361,-1,-1,-1,-1,-1,-1,4354,0,8,-1,-1,-1,1266386707,0,0,0,20,0,0,0,10000,0,0,0,100,0,0,0,5.2E-43
371,1,-1,-1,-1,463,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21E-43
372,0,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,745,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23E-43
373,1,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3E-43
378,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32E-43
380,0,141,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34E-43
381,1,-1,-1,370,-1,-1,-1,-1,-1,-1,-1,3227,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37E-43
383,1,-1,-1,373,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38E-43
384,0,123,-1,-1,-1,267,267,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41E-43
386,0,51,-1,-1,-1,-1,-1,88,-1,-1,-1,35,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.44E-43
388,0,55,-1,-1,375,-1,-1,-1,-1,-1,-1,3113,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45E-43
389,0,55,-1,-1,376,-1,-1,-1,-1,-1,-1,3113,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48E-43
391,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,1132396544,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,5.5E-43
392,0,55,-1,-1,-1,94,94,-1,-1,-1,-1,28,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52E-43
394,0,57,-1,-1,-1,94,94,-1,-1,-1,-1,3091,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54E-43
395,0,54,-1,-1,546,-1,-1,-1,-1,-1,-1,3339,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56E-43
397,4,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58E-43
398,0,123,-1,-1,-1,277,-1,-1,-1,-1,-1,745,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6E-43
400,0,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62E-43
401,1,-1,-1,90,-1,-1,-1,-1,-1,-1,-1,3112,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65E-43
403,0,123,-1,-1,-1,269,269,-1,-1,-1,-1,27,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66E-43
404,0,54,-1,-1,389,-1,-1,-1,-1,-1,-1,3324,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69E-43
406,0,61,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7E-43
407,0,57,-1,-1,-1,397,397,-1,-1,-1,-1,3091,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73E-43
409,2,122,-1,-1,99,-1,393,-1,-1,-1,-1,3374,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75E-43
410,1,-1,-1,394,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77E-43
412,2,-1,-1,-1,-1,397,397,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8E-43
414,0,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,3212,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82E-43
415,1,-1,-1,591,-1,-1,-1,-1,-1,-1,-1,3213,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84E-43
417,0,54,-1,-1,-1,135,135,-1,-1,-1,-1,2562,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86E-43
418,0,53,-1,-1,-1,17,17,-1,-1,-1,-1,2560,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89E-43
420,1,-1,-1,-1,100,-1,-1,-1,-1,-1,-1,3226,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9E-43
421,1,113,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93E-43
423,1,-1,-1,404,-1,-1,-1,-1,-1,-1,-1,3323,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94E-43
424,0,107,-1,-1,-1,-1,288,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97E-43
426,2,125,-1,-1,70,146,146,-1,-1,-1,-1,3,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-43
427,0,52,-1,-1,249,135,411,-1,-1,-1,-1,740,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01E-43
429,0,32,-1,-1,-1,271,-1,-1,-1,-1,-1,2560,0,-1,-1,-1,-1,1077936128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.05E-43
432,0,32,-1,-1,-1,249,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08E-43
434,2,-1,413,-1,-1,-1,-1,-1,-1,-1,-1,3156,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1E-43
435,1,-1,-1,415,-1,-1,-1,-1,-1,-1,-1,3155,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12E-43
437,1,-1,-1,416,-1,-1,-1,-1,-1,-1,-1,3218,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14E-43
438,0,61,-1,-1,99,-1,417,-1,-1,-1,-1,3373,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17E-43
440,1,-1,422,-1,-1,-1,-1,-1,-1,-1,-1,2558,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18E-43
441,1,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2E-43
442,1,-1,-1,-1,423,-1,-1,-1,-1,-1,-1,1432,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21E-43
443,0,140,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.22E-43
444,0,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24E-43
445,2,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25E-43
446,1,74,244,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26E-43
447,1,-1,424,-1,-1,-1,-1,-1,-1,-1,-1,4474,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28E-43
448,1,-1,-1,425,-1,-1,-1,-1,-1,-1,-1,3074,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29E-43
449,0,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,3330,0,8,-1,-1,-1,1266348803,0,0,0,15,0,0,0,400,0,0,0,150,0,0,0,1.048E-42
748,1,-1,-1,-1,596,-1,-1,-1,-1,-1,-1,1455,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051E-42
750,0,54,-1,-1,268,-1,-1,-1,-1,-1,-1,1505,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052E-42
751,0,-1,-1,-1,435,-1,-1,-1,-1,-1,-1,1505,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.894E-42
2065,0,52,-1,-1,955,272,272,-1,-1,-1,-1,3136,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.917E-42
1368,0,52,-1,-1,304,303,303,-1,-1,-1,-1,1485,6,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.967E-42
1404,2,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,1088421888,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2.082E-42
1486,0,54,-1,-1,955,17,17,-1,-1,-1,-1,2560,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.168E-42
1547,0,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,6,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.192E-42
1564,2,-1,542,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222E-42
