ID,School,Category,CastUI,DispelType,Attributes,AttributesEx,AttributesExB,ShapeshiftMask,Targets,TargetCreatureType,RequiresSpellFocus,CasterAuraState,TargetAuraState,CastingTimeIndex,RecoveryTime,CategoryRecoveryTime,InterruptFlags,AuraInterruptFlags,ChannelInterruptFlags,ProcFlags,ProcChance,ProcCharges,MaxLevel,BaseLevel,SpellLevel,DurationIndex,PowerType,ManaCost,ManaCostPerLevel,ManaPerSecond,ManaPerSecondPerLevel,RangeIndex,Speed,ModalNextSpell,CumulativeAura,Totem[0],Totem[1],Reagent[0],Reagent[1],Reagent[2],Reagent[3],Reagent[4],Reagent[5],Reagent[6],Reagent[7],ReagentCount[0],ReagentCount[1],ReagentCount[2],ReagentCount[3],ReagentCount[4],ReagentCount[5],ReagentCount[6],ReagentCount[7],EquippedItemClass,EquippedItemSubclass,Effect[0],Effect[1],Effect[2],EffectDieSides[0],EffectDieSides[1],EffectDieSides[2],EffectBaseDice[0],EffectBaseDice[1],EffectBaseDice[2],EffectDicePerLevel[0],EffectDicePerLevel[1],EffectDicePerLevel[2],EffectRealPointsPerLevel[0],EffectRealPointsPerLevel[1],EffectRealPointsPerLevel[2],EffectBasePoints[0],EffectBasePoints[1],EffectBasePoints[2],ImplicitTargetA[0],ImplicitTargetA[1],ImplicitTargetA[2],ImplicitTargetB[0],ImplicitTargetB[1],ImplicitTargetB[2],EffectRadiusIndex[0],EffectRadiusIndex[1],EffectRadiusIndex[2],EffectAura[0],EffectAura[1],EffectAura[2],EffectAuraPeriod[0],EffectAuraPeriod[1],EffectAuraPeriod[2],EffectAmplitude[0],EffectAmplitude[1],EffectAmplitude[2],EffectChainTargets[0],EffectChainTargets[1],EffectChainTargets[2],EffectItemType[0],EffectItemType[1],EffectItemType[2],EffectMiscValue[0],EffectMiscValue[1],EffectMiscValue[2],EffectTriggerSpell[0],EffectTriggerSpell[1],EffectTriggerSpell[2],EffectPointsPerCombo[0],EffectPointsPerCombo[1],EffectPointsPerCombo[2],SpellVisualID[0],SpellVisualID[1],SpellIconID,ActiveIconID,SpellPriority,Name_lang,NameSubtext_lang,Description_lang,AuraDescription_lang,ManaCostPct,StartRecoveryCategory,StartRecoveryTime,MaxTargetLevel,SpellClassMask[0],SpellClassMask[1],DefenseType,PreventionType,StanceBarOrder
17924,2,631,0,0,65536,0,0,0,0,0,0,0,0,171,0,60000,15,0,0,0,0,0,62,56,56,0,0,335,0,0,0,4,24,0,0,0,0,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,2,0,0,179,0,0,1,0,0,0,0,0,3.1,0,0,702,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2253,0,184,0,0,Soul Fire,,,,0,0,0,0,983042,2147,0,0,0
17925,5,633,0,0,65536,0,0,0,0,0,0,0,0,1,0,600000,8,0,0,0,0,0,56,50,50,0,0,290,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,9,0,0,1,0,0,1,0,0,0,0,0,2.6,0,0,374,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,88,0,50,Death Coil,,,,0,0,0,0,983042,2147,0,0,0
17926,5,633,0,0,65536,0,0,0,0,0,0,0,0,1,0,600000,8,0,0,0,0,0,64,58,58,0,0,350,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,9,0,0,1,0,0,1,0,0,0,0,0,3,0,0,469,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,88,0,50,Death Coil,,,,0,0,0,0,983042,4917,0,0,0
17927,0,0,0,0,464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,256,0,0,7,0,0,0,0,0,0,0,0,0,0,816,0,0,Improved Searing Pain,,,,0,0,0,0,983042,172,0,0,0
17928,5,634,0,1,-1073676288,0,0,0,0,0,0,0,0,5,0,40000,15,0,0,0,0,0,66,54,54,8,0,200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,-1,24,0,22,22,0,15,15,0,13,13,0,7,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4801,0,134,0,0,Howl of Terror,,,,0,0,0,0,983042,2147,0,0,0
17929,0,0,0,0,464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,256,0,0,7,0,0,0,0,0,0,0,0,0,0,816,0,0,Improved Searing Pain,,,,0,0,0,0,983042,2147,0,0,0
17930,0,0,0,0,464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,256,0,0,7,0,0,0,0,0,0,0,0,0,0,816,0,0,Improved Searing Pain,,,,0,0,0,0,983042,4917,0,0,0
17931,0,0,0,0,464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,256,0,0,7,0,0,0,0,0,0,0,0,0,0,816,0,0,Improved Searing Pain,,,,0,0,0,0,983042,16347,0,0,0
17932,0,0,0,0,464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,256,0,0,7,0,0,0,0,0,0,0,0,0,0,816,0,0,Improved Searing Pain,,,,0,0,0,0,983042,17677,0,0,0
17933,2,0,0,0,0,0,16777216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,21,0,0,1,0,0,0,0,0,0,0,0,39,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,1506,0,0,Firestone Attack,,,,0,0,0,0,983042,0,0,0,0
17934,2,0,0,0,0,0,16777216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,31,0,0,1,0,0,0,0,0,0,0,0,59,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,1506,0,0,Greater Firestone Attack,,,,0,0,0,0,983042,0,0,0,0
17935,2,0,0,0,0,0,16777216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,41,0,0,1,0,0,0,0,0,0,0,0,79,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,1506,0,0,Major Firestone Attack,,,,0,0,0,0,983042,0,0,0,0
17936,2,0,0,0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,92,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1823,0,0,0,0,0,0,0,0,0,0,45,0,0,Firestone Effect,,,,0,0,0,0,983042,0,0,0,0
17937,5,0,0,2,65536,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,56,56,4,0,200,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,-76,-76,0,6,6,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,346,0,542,0,0,Curse of Shadow,,,,0,0,0,0,983042,2147,0,0,0
17938,0,0,0,0,262400,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17937,0,0,0,0,0,107,0,542,0,0,Curse of Shadow,,,,0,0,0,0,983042,2147,0,0,0
17939,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,61,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5619,0,0,0,0,0,0,0,4799,0,140,0,0,Shadow Portal,,,,0,0,0,0,983040,0,0,0,0
17940,2,0,0,0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,92,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824,0,0,0,0,0,0,0,0,0,0,45,0,0,Greater Firestone Effect,,,,0,0,0,0,983042,0,0,0,0
17941,0,0,0,1,65536,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16384,100,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-101,0,0,1,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,164,0,0,Shadow Trance,,,,0,0,0,0,983042,0,0,0,0
17942,2,0,0,0,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,92,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825,0,0,0,0,0,0,0,0,0,0,45,0,0,Major Firestone Effect,,,,0,0,0,0,983042,0,0,0,0
17943,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,61,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5620,0,0,0,0,0,0,0,4799,0,140,0,0,Shadow Portal,,,,0,0,0,0,983040,0,0,0,0
17944,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,61,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5621,0,0,0,0,0,0,0,4799,0,140,0,0,Shadow Portal,,,,0,0,0,0,983040,0,0,0,0
17945,2,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,36,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,23,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17936,0,0,0,0,0,0,0,45,0,0,Firestone Passive,,,,0,0,0,0,983042,2147,0,0,0
17946,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,61,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5622,0,0,0,0,0,0,0,4799,0,140,0,0,Shadow Portal,,,,0,0,0,0,983040,0,0,0,0
17947,2,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,46,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,23,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17940,0,0,0,0,0,0,0,45,0,0,Firestone Passive,,,,0,0,0,0,983042,4917,0,0,0
17948,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,61,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5623,0,0,0,0,0,0,0,4799,0,140,0,0,Shadow Portal,,,,0,0,0,0,983040,0,0,0,0
17949,2,0,0,0,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,56,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,23,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17942,0,0,0,0,0,0,0,45,0,0,Firestone Passive,,,,0,0,0,0,983042,16347,0,0,0
17950,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4802,0,140,0,0,Shadow Portal,,,,0,0,0,0,983040,0,0,0,0
17951,2,0,0,0,65536,0,0,0,0,0,0,0,0,14,0,0,15,0,0,0,0,0,0,36,36,0,0,700,0,0,0,1,0,0,0,0,0,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13699,0,0,0,0,0,0,0,0,0,0,0,4800,0,1506,0,0,Create Firestone,,,,0,0,0,0,983042,0,0,0,0
17952,2,0,0,0,65536,0,0,0,0,0,0,0,0,14,0,0,15,0,0,0,0,0,0,46,46,0,0,900,0,0,0,1,0,0,0,0,0,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13700,0,0,0,0,0,0,0,0,0,0,0,4800,0,1506,0,0,Create Firestone (Greater),,,,0,0,0,0,196610,0,0,0,0
17953,2,0,0,0,65536,0,0,0,0,0,0,0,0,14,0,0,15,0,0,0,0,0,0,56,56,0,0,1100,0,0,0,1,0,0,0,0,0,6265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13701,0,0,0,0,0,0,0,0,0,0,0,4800,0,1506,0,0,Create Firestone (Major),,,,0,0,0,0,196610,0,0,0,0
17954,0,0,0,0,464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,868,36,0,0,22,0,0,0,0,0,0,0,0,0,37,0,0,Inferno,,,,0,0,0,0,983042,172,0,0,0
17955,0,0,0,0,464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,3,3,0,1,1,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,868,36,0,0,22,0,0,0,0,0,0,0,0,0,37,0,0,Inferno,,,,0,0,0,0,983042,2147,0,0,0
17956,0,0,0,0,464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,5,5,0,1,1,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,868,36,0,0,22,0,0,0,0,0,0,0,0,0,37,0,0,Inferno,,,,0,0,0,0,983042,4917,0,0,0
17957,0,0,0,0,464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,7,7,0,1,1,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,868,36,0,0,22,0,0,0,0,0,0,0,0,0,37,0,0,Inferno,,,,0,0,0,0,983042,16347,0,0,0
17958,0,0,0,0,464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,9,9,0,1,1,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,868,36,0,0,22,0,0,0,0,0,0,0,0,0,37,0,0,Inferno,,,,0,0,0,0,983042,17677,0,0,0
17959,0,0,0,0,464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,99,0,0,1,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,869,0,0,15,0,0,0,0,0,0,0,0,0,0,234,0,0,Holocaust,,,,0,0,0,0,983042,172,0,0,0
17960,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,41,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11521,0,0,0,0,0,0,0,0,0,0,1,0,0,Kodo Bones Trap,,,,0,0,0,0,983040,0,0,0,0
17961,6,0,0,1,0,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,139,56,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4493,0,0,0,0,0,0,0,355,0,316,316,0,Scarlet Illusion,,,,0,0,0,0,65536,0,0,0,0
17962,2,672,0,0,65536,0,0,0,0,0,0,0,0,16,0,10000,0,0,0,0,0,0,58,40,40,0,0,220,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,2,0,0,43,0,0,1,0,0,0,0,0,0,0,0,213,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,12,0,0,Conflagrate,,,,0,0,0,0,983042,172,0,0,0
17963,0,0,0,0,327696,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,9,1,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,-24,0,0,-25,0,0,6,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,565,0,0,Sundering Cleave,,,,0,0,0,0,983040,0,0,0,0
17967,5,0,0,0,262144,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,63,0,0,1,0,0,1,0,0,0,0,0,0,0,0,399,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,91,0,0,zzOLDCurse of Doom Threat,,,,0,0,0,0,196608,172,0,0,0
17987,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Increase Nature Dam 13,,,,0,0,0,0,983040,0,0,0,0
17988,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Increase Nature Dam 14,,,,0,0,0,0,983040,0,0,0,0
17989,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Increase Nature Dam 15,,,,0,0,0,0,983040,0,0,0,0
17990,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Increase Nature Dam 16,,,,0,0,0,0,983040,0,0,0,0
17991,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Increase Nature Dam 18,,,,0,0,0,0,983040,0,0,0,0
17992,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Increase Nature Dam 18,,,,0,0,0,0,983040,0,0,0,0
17993,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Increase Nature Dam 19,,,,0,0,0,0,983040,0,0,0,0
17994,0,0,0,0,192,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Increase Nature Dam 21,,,,0,0,0,0,983040,0,0,0,0
