ID,ModelID,SoundID,ExtendedDisplayInfoID,CreatureModelScale,CreatureModelAlpha,TextureVariation[0],TextureVariation[1],TextureVariation[2],BloodID
1906,51,0,594,1,255,OrcNPCSkin,OrcMaleSamuHairSkin,,0
1907,52,0,598,1,255,OrcNPCSkin,OrcMaleSamuHairSkin,,0
1908,52,0,599,1,255,OrcNPCSkin,OrcMaleSamuHairSkin,,0
1909,51,0,600,1,255,OrcNPCSkin,OrcMaleSamuHairSkin,,0
1910,65,0,0,0.9,255,HorseSkinZebra,,,0
1911,65,0,0,1.1,255,HorseSkinZebra,,,0
1912,68,0,0,1.2,255,BalrogSkinRed,BalrogWingRed,,0
1913,139,0,0,1,255,FelHoundSkin,,,0
1914,56,0,601,1,255,,,,0
1915,56,0,602,1,255,,,,0
1916,56,0,603,1,255,,,,0
1917,194,0,0,1,255,WapitiSkinBrown,,,0
1918,205,0,0,1,255,,,,0
1919,67,0,0,1,255,AncientProtectorBlack,,,0
1920,67,0,0,1,255,AncientProtectorGrey,,,0
1921,67,0,0,1,255,AncientProtectorOlive,,,0
1922,67,0,0,1,255,AncientProtectorPurple,,,0
1923,141,0,0,1,255,EntSkinBrown,,,0
1924,142,0,0,1,255,FrogOrange,,,0
1925,49,0,604,1,255,,,,0
1926,49,0,605,1,255,,,,0
1927,54,0,606,1,255,,,,0
1928,49,0,607,1,255,HumanMaleCitizenLow,,,0
1929,49,0,608,1,255,HumanMaleCitizenLow,,,0
1930,182,0,609,1,255,,,,0
1931,55,0,610,1,255,,,,0
1932,56,0,611,1,255,,,,0
1933,82,0,0,1.2,255,LionessSkinGold,,,0
1934,210,0,0,1.3,255,LionSkinWhite,,,0
1935,53,0,612,1,255,,,,0
1936,209,0,0,1,255,HippogryphSkin01,HippogryphSkin02,,0
1937,56,0,613,1,255,,,,0
1938,132,0,0,0.9,255,CrabSkinVermillian,,,0
1939,132,0,0,1,255,CrabSkinVermillian,,,0
1940,172,0,0,0.5,255,LobstrokRed,,,0
1941,59,0,614,1.2,255,,,,0
1942,60,0,615,1.2,255,,,,0
1943,49,0,616,1,255,,,,0
1944,49,0,617,1,255,,,,0
1945,55,0,618,1,255,,,,0
1946,56,0,619,1,255,,,,0
1947,44,0,0,1,255,WargenSkinWhite,,,0
1948,57,0,620,1,255,,,,0
1950,43,0,0,1.1,255,WolfSkin_Ghost,,,0
1951,65,0,0,1.1,255,HorseSkinEvil,,,0
1952,65,0,0,1.2,255,HorseSkinEvil,,,0
1953,201,189,0,0.3,255,BatSkin01,BatSkin02,,0
1954,201,189,0,0.6,255,BatSkin02,,,0
1955,201,189,0,0.45,255,BatSkin01,BatSkin02,,0
1956,55,0,621,1,255,,,,0
1957,56,0,623,1,255,,,,0
1958,191,0,0,1.1,255,ThunderBeastSkinGreen,,,0
1959,34,0,0,0.65,255,RaptorSkinRed,,,0
1960,34,0,0,0.55,255,RaptorSkinRed,,,0
1961,38,0,0,1.1,255,TallStriderSkinPink,,,0
1962,34,0,0,1.15,255,RaptorSkinRed,,,0
1963,145,0,0,1,255,QuilBoarSkinWhite,QuilBoarSkinWhite_Alpha,,0
1964,145,0,0,1,255,QuilBoarSkinGrey,QuilBoarSkinGrey_Alpha,,0
1965,57,0,624,1,255,,,,0
1966,145,0,0,0.8,255,QuilBoarSkinWhite,QuilBoarSkinWhite_Alpha,,0
1967,145,0,0,0.8,255,QuilBoarSkin,QuilBoarSkin_Alpha,,0
1968,53,0,625,1,255,,,,0
1969,54,0,626,1,255,,,,0
1970,53,0,627,1,255,,,,0
1971,210,0,0,0.95,255,LionSkinGold,,,0
1972,210,0,0,0.9,255,LionSkinGold,,,0
1973,210,0,0,1,255,LionSkinGold,,,0
1974,75,0,0,0.8,255,WindSerpentSkin,WindSerpentWingSkin,,0
1975,75,0,0,0.7,255,WindSerpentSkin,WindSerpentWingSkin,,0
1976,185,0,628,1,255,,,,0
1977,210,0,0,1.2,255,LionSkinGold,,,0
1978,82,0,0,1,255,LionessSkinGold,,,0
1979,44,0,0,1.2,255,WargenSkinBrown,,,0
1980,56,0,315,1,255,,,,0
1981,54,0,630,0.6,255,,,,0
1982,56,0,631,1,255,,,,0
1983,55,0,632,1,255,,,,0
1984,49,0,633,1,255,,,,0
1985,49,0,634,1,255,,,,0
1986,170,0,0,1,255,SnakeSkinDarkGreenYellow,,,0
1987,170,0,0,1,255,SnakeSkinYellowBlack,,,0
1988,141,0,0,2,255,EntSkinBrown,,,0
1989,63,0,0,0.8,255,TarantulaSkinGreen,,,0
1990,83,0,0,1.3,255,BearSkinBrown,,,0
1991,194,0,0,1,255,WapitiSkinGreen,,,0
1992,194,0,0,1.15,255,WapitiSkinGreen,,,0
1993,62,0,0,1.5,255,HydraSkinBlue,,,0
1994,31,0,0,1.15,255,Sahauginskin,,,0
1995,31,0,0,1.1,255,Sahauginskin,,,0
1996,8,0,0,1.35,255,FurbolgSkinBlue,FurbolgStuffgray,,0
1997,8,0,0,1.45,255,FurbolgSkinBlue,FurbolgStuffWhite,,0
1998,8,0,0,1.6,255,FurbolgSkinBlue,FurbolgStuffBrown,,0
1999,8,0,0,1.3,255,FurbolgSkinBrown,FurbolgStuffgray,,0
2000,8,0,0,1.4,255,FurbolgSkinBrown,FurbolgStuffWhite,,0
2001,8,0,0,1.25,255,FurbolgSkinBrown,FurbolgStuffBlack,,0
2002,8,0,0,1.5,255,FurbolgSkinBlue,FurbolgSkinWhite,,0
2003,8,0,0,1.4,255,FurbolgSkinBrown,FurbolgStuffBlack,,0
2004,8,0,0,1.45,255,FurbolgSkinBrown,FurbolgStuffBrown,,0
2005,49,0,635,1,255,,,,0
2006,57,0,636,1,255,,,,0
2007,78,0,0,1,255,SatyrSkinRed,SatyrSkinRedAlpha,,0
2008,78,0,0,0.9,255,SatyrSkinPink,SatyrSkinPinkAlpha,,0
2009,78,0,0,0.9,255,SatyrSkinRed,SatyrSkinRedAlpha,,0
2010,78,0,0,1,255,SatyrSkinAlbino,SatyrSkinAlbinoAlpha,,0
2011,78,0,0,1,255,SatyrSkinBlue,SatyrSkinBlueAlpha,,0
2012,78,0,0,0.9,255,SatyrSkinBlue,SatyrSkinBlueAlpha,,0
2013,78,0,0,0.9,255,SatyrSkinCrimson,SatyrSkinCrimsonAlpha,,0
2014,78,0,0,1.1,255,SatyrSkinBlue,SatyrSkinBlueAlpha,,0
2015,78,0,0,1.1,255,SatyrSkinCrimson,SatyrSkinCrimsonAlpha,,0
2016,78,0,0,1.1,255,SatyrSkinAlbino,SatyrSkinAlbinoAlpha,,0
2017,78,0,0,1.1,255,SatyrSkinPink,SatyrSkinPinkAlpha,,0
2018,78,0,0,1.25,255,SatyrSkinPink,SatyrSkinPinkAlpha,,0
2019,78,0,0,1.25,255,SatyrSkinCrimson,SatyrSkinCrimsonAlpha,,0
2020,78,0,0,1.25,255,SatyrSkinAlbino,SatyrSkinAlbinoAlpha,,0
2021,78,0,0,1.2,255,SatyrSkinBlue,SatyrSkinBlueAlpha,,0
2022,2,0,0,1,255,BogBeastSkinRed,BogBeastSkinRedAlpha,,0
2023,2,0,0,1.2,255,BogBeastSkinBlackGreen,BogBeastSkinBlackGreenAlpha,,0
2024,2,0,0,1.2,255,BogBeastSkinGreen,BogBeastSkinGreenAlpha,,0
2025,185,0,637,1,255,,,,0
2026,59,0,638,1.2,255,,,,0
2027,49,0,640,1,255,,,,0
2028,81,0,0,1,255,SlimeSkinCrimson,,,0
2029,49,0,641,1,255,,,,0
2030,202,0,0,0.7,255,,,,0
2031,82,0,0,1.1,255,TigerSkinBrown,,,0
2032,49,0,643,1,255,,,,0
2033,141,0,0,2,255,EntSkinBrown,,,0
2034,56,0,644,1,255,,,,0
2035,56,0,642,1,255,,,,0
2036,54,0,512,1,255,,,,0
2037,58,0,2395,1,255,,,,0
2038,50,0,645,1,255,,,,0
2039,49,0,649,1,255,HumanMaleCitizenLow,,,0
2040,49,0,651,1,255,,,,0
2041,49,0,652,1,255,,,,0
2042,49,0,654,1,255,,,,0
2043,50,0,655,1.25,255,,,,0
2044,49,0,656,1,255,,,,0
2045,49,0,657,1,255,,,,0
2046,57,0,659,1,255,,,,0
2047,50,0,661,1,255,,,,0
2048,49,0,663,1,255,,,,0
2049,54,0,664,1,255,,,,0
2050,58,0,670,1,255,,,,0
2051,49,0,669,1,255,,,,0
2052,49,0,672,1,255,,,,0
2053,56,0,646,1,255,,,,0
2054,56,0,647,1,255,,,,0
2055,56,0,648,1,255,,,,0
2056,56,0,658,1,255,,,,0
2057,56,0,665,1,255,,,,0
2058,56,0,666,1,255,,,,0
2059,55,0,650,1,255,,,,0
2060,55,0,653,1,255,,,,0
2061,55,0,660,1,255,,,,0
2062,55,0,662,1,255,,,,0
2063,55,0,667,1,255,,,,0
2064,55,0,671,1,255,,,,0
2065,55,0,2432,1,255,,,,0
2066,55,0,2423,1,255,,,,0
2067,55,0,2433,1,255,,,,0
2068,56,0,2431,1,255,,,,0
2069,110,0,0,0.3,255,WaterElementalSkin,,,0
2070,49,0,673,1,255,,,,0
2071,182,0,609,1,255,,,,0
2072,49,0,675,1,255,,,,0
2073,49,0,676,1,255,,,,0
2074,49,0,679,1,255,,,,0
2075,69,0,0,1,255,RockElementalSkinBlack,,,0
2076,1,0,0,1,255,BasiliskSkinBlack,BasiliskCrystalSkin,,0
2077,141,0,0,2,255,EntSkinRed,,,0
2078,141,0,0,2,255,EntSkinDead,,,0
2079,141,0,0,2,255,EntSkinDead,,,0
2080,49,0,715,1,255,,,,0
2082,59,0,714,1,255,,,,0
2083,59,0,684,1,255,,,,0
2084,59,0,701,1,255,,,,0
2085,59,0,702,1,255,,,,0
2086,59,0,700,1,255,,,,0
2087,59,0,719,1,255,,,,0
2088,59,0,711,1,255,,,,0
2089,59,0,703,1,255,,,,0
2090,59,0,681,1,255,,,,0
2091,59,0,695,1,255,,,,0
2092,59,0,685,1,255,,,,0
2093,59,0,688,1,255,,,,0
2094,59,0,690,1,255,,,,0
2095,59,0,710,1,255,,,,0
2096,59,0,716,1,255,,,,0
2097,59,0,706,1,255,,,,0
2098,59,0,930,1,255,,,,0
2099,59,0,698,1,255,,,,0
2100,59,0,683,1,255,,,,0
2101,59,0,693,1,255,,,,0
2102,59,0,713,1,255,,,,0
2103,59,0,717,1,255,,,,0
2104,59,0,678,1,255,,,,0
2105,59,0,720,1,255,,,,0
2106,59,0,725,1,255,,,,0
2107,60,0,708,1,255,,,,0
2108,60,0,691,1,255,,,,0
2109,60,0,686,1,255,,,,0
2110,60,0,680,1,255,,,,0
2111,60,0,707,1,255,,,,0
2112,60,0,721,1,255,,,,0
2113,60,0,718,1,255,,,,0
2114,60,0,697,1,255,,,,0
2115,60,0,724,1,255,,,,0
2116,60,0,692,1,255,,,,0
2117,60,0,699,1,255,,,,0
2118,60,0,694,1,255,,,,0
2119,60,0,696,1,255,,,,0
2120,60,0,709,1,255,,,,0
2121,60,0,723,1,255,,,,0
2122,60,0,722,1,255,,,,0
2123,60,0,712,1,255,,,,0
2124,60,0,704,1,255,,,,0
2125,60,0,705,1,255,,,,0
2126,60,0,687,1,255,,,,0
2127,60,0,689,1,255,,,,0
2128,59,0,728,1,255,,,,0
2129,59,0,729,1,255,,,,0
2130,59,0,730,1,255,,,,0
2131,59,0,731,1,255,,,,0
2132,60,0,727,1,255,,,,0
2133,60,0,726,1,255,,,,0
2134,57,0,733,1,255,,,,0
2135,57,0,734,1,255,,,,0
2136,57,0,735,1,255,,,,0
2137,57,0,736,1,255,,,,0
2138,57,0,737,1,255,,,,0
2139,57,0,738,1,255,,,,0
2140,59,0,740,1,255,,,,0
2141,59,0,739,1,255,,,,0
2142,53,0,368,1,255,,,,0
2143,12,0,0,1,255,HarpyBlack,,,0
2144,49,0,742,1,255,,,,0
2145,49,0,744,1,255,,,,0
2146,49,0,745,1,255,,,,0
2147,49,0,746,1,255,,,,0
2148,49,0,743,1,255,,,,0
2149,49,0,747,1,255,,,,0
2150,49,0,748,1,255,,,,0
2151,49,0,749,1,255,,,,0
2152,26,26,0,1.2,255,koboldskinNormal,,,0
2153,26,26,0,1.3,255,koboldskinNormal,,,0
2154,85,0,0,0.7,255,WyvernSkin01,WyvernSkin02,,0
2155,85,0,0,0.85,255,WyvernSkin01,WyvernSkin02,,0
2156,85,0,0,0.9,255,WyvernSkin01,WyvernSkin02,,0
2157,85,0,0,1.1,255,WyvernSkin01,WyvernSkin02,,0
2158,175,0,0,1.2,255,FaerieDragon,,,0
2160,25,0,0,1.1,255,KeeperOfTheGroveSkin,KeeperLeaves2,,0
2161,194,0,0,1.3,255,WapitiSkinBrown,,,0
2162,12,0,0,1.2,255,HarpyBlack,,,0
2163,12,0,0,1.3,255,HarpyBlack,,,0
2164,12,0,0,1.4,255,HarpyBlack,,,0
2165,12,0,0,1.5,255,HarpyBlack,,,0
2166,12,0,0,1,255,HarpyRed,,,0
2167,12,0,0,1,255,HarpyRed,,,0
2168,141,0,0,2.25,255,EntSkinDead,,,0
2169,69,0,0,0.7,255,RockElementalSkinBlack,,,0
2170,69,0,0,0.85,255,RockElementalSkinBlack,,,0
2171,160,0,0,0.7,255,FireElementalSkin,,,0
2172,160,0,0,0.85,255,FireElementalSkin,,,0
2173,1,0,0,0.5,255,BasiliskSkinBlack,BasiliskCrystalSkin,,0
2174,1,0,0,0.6,255,BasiliskSkinBlack,BasiliskCrystalSkin,,0
2175,1,0,0,0.8,255,BasiliskSkinBlack,BasiliskCrystalSkin,,0
2176,165,0,0,1,255,WhiteSkin,,,0
2177,178,0,0,1,255,Cockroach,,,0
2178,60,0,750,1,255,,,,0
2179,191,0,0,0.9,255,ThunderBeastSkinLightBrown,,,0
2180,182,0,751,1,255,,,,0
2181,49,0,752,1,255,,,,0
2182,56,0,753,1,255,,,,0
2183,56,0,754,1,255,,,,0
2184,182,0,755,1,255,,,,0
2185,212,0,0,1,255,UnicornSkinEvil,,,0
2186,212,0,0,1,255,UnicornSkinIvory,,,0
2187,212,0,0,1,255,UnicornSkinBrownZebra,,,0
2188,212,0,0,1,255,UnicornSkinIvory,,,0
2189,212,0,0,1,255,UnicornSkinPurpleZebra,,,0
2190,212,0,0,1,255,UnicornSkinZebra,,,0
2191,56,0,756,1,255,,,,0
2192,55,0,757,1,255,,,,0
2193,198,0,0,1,255,GiraffeSkinSpotted,,,0
2194,191,0,0,0.5,255,ThunderBeastSkinRed,,,0
2195,191,0,0,0.65,255,ThunderBeastSkinRed,,,0
2196,56,0,758,1,255,,,,0
2197,56,0,760,1,255,,,,0
2198,56,0,759,1,255,,,,0
2199,56,0,762,1,255,,,,0
2200,56,0,763,1,255,,,,0
2201,56,0,764,1,255,,,,0
2202,56,0,765,1,255,,,,0
2203,56,0,766,1,255,,,,0
2204,56,0,767,1,255,,,,0
2205,56,0,768,1,255,,,,0
2206,56,0,769,1,255,,,,0
2207,56,0,770,1,255,,,,0
2208,56,0,771,1,255,,,,0
2209,56,0,772,1,255,,,,0
2210,56,0,773,1,255,,,,0
2211,56,0,774,1,255,,,,0
2212,56,0,775,1,255,,,,0
2213,56,0,776,1,255,,,,0
2214,56,0,777,1,255,,,,0
2215,56,0,778,1,255,,,,0
2216,56,0,779,1,255,,,,0
2217,56,0,780,1,255,,,,0
2218,56,0,761,1,255,,,,0
2219,56,0,781,1,255,,,,0
2220,56,0,782,1,255,,,,0
2221,56,0,783,1,255,,,,0
2222,56,0,784,1,255,,,,0
2223,56,0,785,1,255,,,,0
2224,56,0,786,1,255,,,,0
2225,56,0,788,1,255,,,,0
2226,56,0,789,1,255,,,,0
2227,56,0,790,1,255,,,,0
2228,56,0,791,1,255,,,,0
2229,56,0,792,1,255,,,,0
2230,56,0,793,1,255,,,,0
2231,56,0,787,1,255,,,,0
2232,56,0,794,1,255,,,,0
2233,56,0,795,1,255,,,,0
2234,84,0,0,1,255,StoneGolemSkinSand,,,0
2235,1,0,0,1.05,255,BasiliskSkinWhite,BasiliskCrystalSkin,,0
2236,81,0,0,0.3,255,SlimeSkinGreen,,,0
2237,197,0,0,0.9,255,GazelleSkinOrange,,,0
2238,197,0,0,0.5,255,GazelleSkinStriped,,,0
2239,132,0,0,0.5,255,CrabSkinSaphire,,,0
2240,56,0,812,1,255,,,,0
2241,55,0,800,1,255,,,,0
2242,55,0,811,1,255,,,,0
2243,55,0,835,1,255,,,,0
2244,55,0,832,1,255,,,,0
2245,55,0,805,1,255,,,,0
2246,55,0,829,1,255,,,,0
2247,55,0,806,1,255,,,,0
2248,55,0,815,1,255,,,,0
2249,55,0,827,1,255,,,,0
2250,55,0,798,1,255,,,,0
2251,55,0,801,1,255,,,,0
2252,55,0,834,1,255,,,,0
2253,55,0,804,1,255,,,,0
2254,55,0,813,1,255,,,,0
2255,55,0,799,1,255,,,,0
2256,55,0,808,1,255,,,,0
2257,55,0,825,1,255,,,,0
2258,55,0,824,1,255,,,,0
2259,55,0,807,1,255,,,,0
2260,55,0,831,1,255,,,,0
2261,55,0,797,1,255,,,,0
2262,55,0,833,1,255,,,,0
2263,55,0,826,1,255,,,,0
2264,55,0,822,1,255,,,,0
2265,55,0,817,1,255,,,,0
2266,55,0,820,1,255,,,,0
2267,55,0,809,1,255,,,,0
2268,55,0,803,1,255,,,,0
2269,55,0,814,1,255,,,,0
2270,55,0,816,1,255,,,,0
2271,55,0,828,1,255,,,,0
2272,55,0,819,1,255,,,,0
2273,55,0,830,1,255,,,,0
2274,55,0,821,1,255,,,,0
2275,55,0,802,1,255,,,,0
2276,55,0,810,1,255,,,,0
2277,55,0,823,1,255,,,,0
2278,82,0,0,0.3,255,TigerSkinBrown,,,0
2279,82,0,0,1.8,255,TigerSkinWhite,,,0
2280,176,0,0,1,255,Goblin,,,0
2281,213,0,0,0.8,255,DruidBearSkin,,,0
2283,53,0,838,1,255,,,,0
2284,53,0,840,1,255,,,,0
2285,53,0,839,1,255,,,,0
2286,54,0,841,1,255,,,,0
2287,49,0,836,1,255,,,,0
2288,49,0,837,1,255,,,,0
2289,214,0,0,1,255,DruidTaurenBearSkin,,,0
2290,3,0,0,1.2,255,CentaurSkinYellow,,,0
2291,3,0,0,1.1,255,CentaurSkinDarkgray,,,0
2292,3,0,0,0.9,255,CentaurSkinYellow,,,0
2293,3,0,0,1.1,255,CentaurSkinYellow,,,0
2294,12,0,0,1.15,255,HarpyRed,,,0
2295,12,0,0,1.1,255,HarpyYellow,,,0
2296,12,0,0,0.8,255,HarpyIvory,,,0
2297,85,0,0,1.2,255,WyvernSkin01,WyvernSkin02,,0
2298,85,0,0,1.3,255,WyvernSkin01,WyvernSkin02,,0
2299,26,26,0,1.1,255,koboldskinAlbino,,,0
2300,82,0,0,1.2,255,TigerSkinBrown,,,0
2301,192,0,0,1.2,255,HyenaSkin,,,0
2302,69,0,0,1.25,255,RockElementalSkinGray,,,0
2303,92,0,0,0.9,255,SilithidFlyerSkinBlue,,,0
2304,36,0,0,0.6,255,AurokkSkin,,,0
2305,61,0,0,1,255,CarrionBirdSkinBrown,CarrionBirdWingBrown,,0
2306,56,0,796,1,255,,,,0
2307,173,0,0,1.1,255,SeaTurtleSkin,,,0
2308,173,0,0,1.2,255,SeaTurtleSkin,,,0
2309,1,0,0,0.75,255,BasiliskSkinWhite,BasiliskCrystalSkin,,0
2310,1,0,0,0.9,255,BasiliskSkinWhite,BasiliskCrystalSkin,,0
2311,49,0,842,1,255,,,,0
2312,49,0,843,1,255,,,,0
2313,56,0,844,1,255,,,,0
2314,49,0,847,1,255,,,,0
2315,50,0,848,1,255,,,,0
2316,49,0,849,1,255,,,,0
2317,50,0,850,1,255,,,,0
2318,49,0,852,1,255,,,,0
2319,50,0,851,1,255,,,,0
2320,217,0,0,1.5,255,DireWolfSkinLightGrey,DireWolfSkinDarkGreyAlpha,,0
2321,50,0,854,1,255,,,,0
2322,49,0,853,1,255,,,,0
2323,49,0,855,1,255,,,,0
2324,49,0,856,1,255,,,,0
2325,65,0,0,1,255,HorseSkinChessnut,,,0
2326,217,0,0,1.5,255,DireWolfSkinReddishBrown,DireWolfSkinReddishBrownAlpha,,0
2327,217,0,0,1.5,255,DireWolfSkinDarkGrey,DireWolfSkinDarkGreyAlpha,,0
2328,217,0,0,1.5,255,DireWolfSkinDarkBrown,DireWolfSkinDarkBrownAlpha,,0
2329,49,0,858,1,255,,,,0
2330,50,0,857,1,255,,,,0
2331,50,0,860,1,255,,,,0
2332,49,0,859,1,255,,,,0
2333,50,0,862,1,255,,,,0
2335,49,0,861,1,255,,,,0
2336,50,0,864,1,255,,,,0
2337,49,0,863,1,255,,,,0
2338,49,0,865,1,255,,,,0
2339,50,0,866,1,255,,,,0
2340,49,0,867,1,255,,,,0
2341,50,0,868,1,255,,,,0
2342,49,0,869,1,255,,,,0
2343,49,0,870,1,255,,,,0
2344,50,0,872,1,255,,,,0
2345,49,0,871,1,255,,,,0
2346,215,0,0,1,255,HorseSkinEvil2,,,0
2347,49,0,874,1,255,,,,0
2348,50,0,873,1,255,,,,0
2349,50,0,876,1,255,,,,0
2350,49,0,875,1,255,,,,0
2351,44,0,0,2,255,WargenSkinBlack,,,0
2352,73,0,0,2,255,DireWolfSkinDarkBlack,DireWolfSkinDarkBlackAlpha,,0
2353,49,0,879,1.2,255,,,,0
2354,49,0,880,1,255,,,,0
2355,50,0,881,1,255,,,,0
2357,49,0,883,1,255,,,,0
2358,50,0,882,1,255,,,,0
2359,50,0,885,1,255,,,,0
2360,49,0,884,1,255,,,,0
2361,49,0,886,1,255,,,,0
2362,50,0,887,1,255,,,,0
2363,53,0,888,1,255,,,,0
2364,49,0,889,1,255,,,,0
2365,50,0,890,1,255,,,,0
2366,50,0,891,1,255,,,,0
2367,50,0,892,1,255,,,,0
2368,49,0,893,1,255,,,,0
2369,49,0,894,1,255,,,,0
2370,49,0,895,1,255,,,,0
2371,49,0,896,1,255,,,,0
2372,49,0,897,1,255,,,,0
2373,49,0,898,1,255,,,,0
2374,50,0,899,1,255,,,,0
2375,50,0,900,1,255,,,,0
2377,49,0,902,1,255,,,,0
2378,83,0,0,1.3,255,BearSkinBrown,,,0
2379,50,0,905,1,255,,,,0
2380,49,0,906,1,255,,,,0
2381,49,0,907,1,255,,,,0
2382,49,0,908,1,255,,,,0
2383,49,0,909,1,255,,,,0
2384,49,0,910,1,255,,,,0
2385,49,0,911,1,255,,,,0
2386,50,0,912,1,255,,,,0
2387,49,0,913,1,255,,,,0
2388,49,0,914,1,255,,,,0
2389,49,0,915,1,255,,,,0
2390,49,0,916,1,255,,,,0
2391,50,0,917,1,255,,,,0
2392,49,0,918,1,255,,,,0
2393,49,0,919,1,255,,,,0
2394,50,0,920,1,255,,,,0
2395,49,0,921,1,255,,,,0
2396,50,0,922,1,255,,,,0
2397,49,0,923,1,255,,,,0
2398,50,0,924,1,255,,,,0
2399,50,0,925,1,255,,,,0
2400,50,0,926,1,255,,,,0
2401,50,0,927,1,255,,,,0
2402,216,0,0,1,255,HorseSkinBlack,,,0
2403,49,0,928,1,255,,,,0
2404,216,0,0,1,255,HorseSkinBrown,,,0
2405,216,0,0,1,255,HorseSkinChessnut,,,0
2406,216,0,0,1,255,HorseSkinEvil,,,0
2407,50,0,929,1,255,,,,0
2408,216,0,0,1,255,HorseSkinPalamino,,,0
2409,216,0,0,1,255,HorseSkinPinto,,,0
2410,216,0,0,1,255,HorseSkinWhite,,,0
2411,59,0,677,1,255,,,,0
2412,60,0,931,1,255,,,,0
2413,52,0,932,1,255,,,,0
2414,218,0,0,1,255,ScorpionskinPink,,,0
2415,56,0,933,1,255,,,,0
2416,55,0,934,1,255,,,,0
2417,53,0,935,1,255,,,,0
2418,219,0,0,0.7,255,,,,0
2419,220,0,0,0.7,255,,,,0
2420,221,0,0,0.7,255,,,,0
2421,222,0,0,1,255,,,,0
2422,56,0,601,1,255,,,,0
2423,62,0,0,1,255,HydraSkinBlack,,,0
2424,63,0,0,1,255,TarantulaSkinOrange,,,0
2425,133,0,0,1,255,ThreshadonSkinGray,,,0
2426,172,0,0,1,255,LobstrokBlack,,,0
2427,55,0,936,1,255,,,,0
2428,224,0,0,1,255,SeaLionSkin,,,0
2429,67,0,0,2,255,AncientProtectorPurple,,,0
2430,67,0,0,3,255,AncientProtectorPurple,,,0
2431,67,0,0,4,255,AncientProtectorPurple,,,0
2432,25,0,0,1,255,KeeperOfTheGroveSkin2,KeeperLeaves2,,0
2433,30,0,0,1,255,MineSpiderSkinSteel,,,0
2434,49,0,938,1,255,,,,0
2435,49,0,937,1,255,,,,0
2436,49,0,939,1,255,,,,0
2437,82,0,0,0.7,255,TigerSkinBlack,,,0
2438,74,0,0,1.05,255,HumanMalePeasantSkindark,,,0
2439,88,0,0,0.95,255,HumanMalePeasantSkindark,,,0
2440,49,0,940,1,255,,,,0
2441,74,0,0,0.95,255,HumanMalePeasantskinblack,,,0
2442,88,0,0,1,255,HumanMalePeasantskinblack,,,0
2443,50,0,941,1,255,,,,0
2444,74,0,0,0.95,255,HumanMalePeasantLightSkin,,,0
2445,88,0,0,1.05,255,HumanMalePeasantSkindark,,,0
2446,171,0,0,0.8,255,WolfSkin_Ghost,,,0
2447,49,0,942,1,255,,,,0
2448,50,0,943,1,255,,,,0
2449,145,0,0,1.25,255,QuilBoarSkinWhite,QuilBoarSkinWhite_Alpha,,0
2450,66,0,0,3,255,BoarSkinIvoryArmored,,,0
2451,141,0,0,1,255,EntSkinPurple,,,0
2452,11,0,0,1.1,255,GrellSkinBlanca,,,0
2453,66,0,0,2,255,BoarSkinIvoryArmored,,,0
2454,164,0,0,1.05,255,Goblin,,,0
2455,164,0,0,0.95,255,Goblin,,,0
2456,182,0,944,1.05,255,,,,0
2457,182,0,944,0.95,255,,,,0
2458,55,0,957,1,255,,,,0
2459,56,0,961,1,255,,,,0
2460,50,0,968,1,255,,,,0
2461,49,0,967,1,255,,,,0
2462,49,0,966,1,255,,,,0
2463,49,0,964,1,255,,,,0
2464,49,0,962,1,255,,,,0
2465,49,0,965,1,255,,,,0
2466,49,0,953,1,255,,,,0
2467,49,0,945,1,255,,,,0
2468,49,0,949,1,255,,,,0
2469,49,0,955,1,255,,,,0
2470,49,0,958,1,255,,,,0
2471,49,0,947,1,255,,,,0
2472,49,0,951,1,255,,,,0
2473,50,0,969,1,255,,,,0
2474,50,0,970,1,255,,,,0
2475,50,0,963,1,255,,,,0
2476,50,0,971,1,255,,,,0
2477,50,0,954,1,255,,,,0
2478,50,0,972,1,255,,,,0
2479,50,0,950,1,255,,,,0
2480,50,0,973,1,255,,,,0
2481,50,0,959,1,255,,,,0
2482,50,0,948,1,255,,,,0
2483,50,0,952,1,255,,,,0
2484,55,0,1008,1,255,,,,0
2485,218,0,0,0.75,255,ScorpionskinBeige,,,0
2486,218,0,0,0.9,255,ScorpionskinBeige,,,0
2487,218,0,0,0.9,255,ScorpionskinYellow,,,0
2488,218,0,0,1,255,ScorpionskinBlack,,,0
2489,218,0,0,1.2,255,ScorpionskinRed,,,0
2490,131,0,0,4,255,GnomeSkin,,,0
2491,218,0,0,1.2,255,ScorpionskinBlack,,,0
2492,49,0,988,1,255,,,,0
2493,49,0,984,1,255,,,,0
2494,50,0,985,1,255,,,,0
2495,49,0,989,1,255,,,,0
2496,50,0,990,1,255,,,,0
2497,50,0,1003,1,255,,,,0
2498,49,0,999,1,255,,,,0
2499,49,0,1002,1,255,,,,0
2500,50,0,1004,1,255,,,,0
2501,50,0,987,1,255,,,,0
2502,49,0,986,1,255,,,,0
2503,50,0,1009,1,255,,,,0
2504,49,0,993,1,255,,,,0
2505,50,0,983,1,255,,,,0
2506,49,0,982,1,255,,,,0
2507,49,0,991,1,255,,,,0
2508,50,0,994,1,255,,,,0
2509,50,0,978,1,255,,,,0
2510,49,0,977,1,255,,,,0
2511,49,0,1000,1,255,,,,0
