ID,ModelName[0],ModelName[1],ModelTexture[0],ModelTexture[1],InventoryIcon,GroundModel,GeosetGroup[0],GeosetGroup[1],GeosetGroup[2],GeosetGroup[3],Flags,SpellVisualID,GroupSoundIndex,ItemSize,HelmetGeosetVisID,Texture[0],Texture[1],Texture[2],Texture[3],Texture[4],Texture[5],Texture[6],Texture[7],ItemVisual
9071,LShoulder_Mail_D_01.mdx,RShoulder_Mail_D_01.mdx,Shoulder_Mail_D_01Crimson,Shoulder_Mail_D_01Crimson,,,0,0,0,0,0,0,0,3,0,,,,,,,,,0
9072,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Mail_D_01Crimson_Belt_LU,,,0
9073,LShoulder_Plate_D_01.mdx,RShoulder_Plate_A_01.mdx,Shoulder_Plate_D_01,Shoulder_Plate_A_02Silver,,,0,0,0,0,0,0,0,3,0,,,,,,,,,0
9074,,,,,,,0,0,0,0,0,0,0,3,0,Plate_D_01_Sleeve_AU,,,Plate_D_01_Chest_TU,Plate_D_01_Chest_TL,,,,0
9075,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Plate_D_01_Pant_LU,Plate_D_01_Pant_LL,,0
9076,,,,,,,2,0,0,0,0,0,0,3,0,,,,,,,Plate_A_02Silver_Boot_LL,Plate_A_02Silver_Boot_FO,0
9077,LShoulder_Robe_B_02.mdx,RShoulder_Robe_B_02.mdx,Shoulder_Robe_B_02Orange,Shoulder_Robe_B_02Orange,INV_Shoulder_05,GOCloth01.mdx,0,0,0,0,0,0,7,3,0,,,,,,,,,0
9078,,,,,,,0,0,0,0,0,0,0,3,0,Cloth_A_07Bloody_Sleeve_AU,Cloth_A_07Bloody_Sleeve_AL,,Leather_A_05Yellow_Chest_TU,Leather_A_05Yellow_Chest_TL,,,,0
9079,,,,,,,0,1,0,0,0,0,0,3,0,,,,Cloth_A_04Red_Chest_TU,Cloth_A_04Red_Chest_TL,,,,0
9080,,,,,INV_Boots_08,GOLeather01.mdx,1,0,0,0,0,0,7,3,0,,,,,,,Leather_D_01Green_Boot_LL,Leather_D_01Green_Boot_FO,0
9081,,,,,INV_Boots_07,GOLeather01.mdx,2,0,0,0,0,0,7,3,0,,,,,,,Leather_B_03Green_Boot_LL,Leather_B_03Green_Boot_FO,0
9082,,,,,INV_Gauntlets_04,GOChain01.mdx,1,0,0,0,0,0,10,3,0,,Mail_B_01Green_Glove_AL,Mail_B_01Green_Glove_HA,,,,,,0
9083,Helm_Leather_B_03Venture.mdx,,Helm_Leather_A_02Gold,,,,0,0,0,0,0,0,0,3,0,,,,,,,,,0
9084,,,,,,,0,1,0,0,0,0,0,3,0,Leather_Horde_A_03Black_Sleeve_AU,,,Leather_Horde_A_03Black_Chest_TU,Leather_Horde_A_03Black_Chest_TL,,,,0
9085,,,,,,,1,0,0,0,0,0,0,3,0,,,,,,,Cloth_A_05Brown_Boot_LL,Cloth_A_05Green_Boot_FO,0
9086,,,,,INV_Jewelry_Amulet_01,GOYellowPotion.mdx,0,0,0,0,0,0,14,3,0,,,,,,,,,0
9087,,,,,,,0,0,0,0,0,0,0,3,0,Leather_D_03White_Sleeve_AU,,,Leather_D_03White_Chest_TU,Leather_D_03White_Chest_TL,,,,0
9088,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Leather_A_04Gray_Belt_LU,,,0
9089,,,,,,,2,0,0,0,0,0,0,3,0,,,,,,,Leather_D_03White_Boot_LL,Leather_D_03White_Boot_FO,0
9090,,,,,Spell_Shadow_SummonImp,GOYellowPotion.mdx,0,0,0,0,0,0,15,3,0,,,,,,,,,0
9091,,,,,,,0,0,0,0,0,0,0,3,0,Robe_C_03Red_Sleeve_AU,,,Robe_C_03Red_Chest_TU,Robe_C_03Red_Chest_TL,,,,0
9092,,,,,,,0,0,1,0,0,0,0,3,0,,,,,,Robe_C_03Red_Pant_LU,Robe_C_03Red_Pant_LL,,0
9093,,,,,,,0,0,0,0,0,0,0,3,0,Robe_A_03Purple_Sleeve_AU,,,Robe_A_03Purple_Chest_TU,Robe_A_03Purple_Chest_TL,,,,0
9094,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Robe_A_03Purple_Belt_LU,,,0
9095,,,,,,,0,0,1,0,0,0,0,3,0,,,,,,Robe_A_03Purple_Pant_LU,Robe_A_03Purple_Pant_LL,,0
9096,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,,,Robe_A_03Purple_Boot_FO,0
9097,,,,,,,0,1,0,0,0,0,0,3,0,Robe_A_01Black_Sleeve_AU,,,Robe_A_01Black_Chest_TU,Robe_A_01Black_Chest_TL,,,,0
9098,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,,,Leather_A_05Yellow_Boot_FO,0
9099,,,,,,,0,0,0,0,0,0,0,3,0,Robe_Horde_B_01Purple_Sleeve_AU,,,Robe_Horde_B_01Purple_Chest_TU,Robe_Horde_B_01Purple_Chest_TL,,,,0
9100,,,,,,,0,1,0,0,0,0,0,3,0,Robe_Horde_B_01Purple_Sleeve_AU,,,Robe_Horde_B_01Purple_Chest_TU,Robe_Horde_B_01Purple_Chest_TL,,,,0
9101,,,,,,,0,1,0,0,0,0,0,3,0,Robe_C_01Black_Sleeve_AU,,,Robe_C_01Black_Chest_TU,Robe_C_01Black_Chest_TL,,,,0
9102,,,,,,,0,1,0,0,0,0,0,3,0,Robe_Horde_C_02Purple_Sleeve_AU,,,Robe_Horde_C_02Purple_Chest_TU,Robe_Horde_C_02Purple_Chest_TL,,,,0
9103,,,,,INV_Jewelry_Necklace_01,.mdx,0,0,0,0,0,0,8,3,0,,,,,,,,,0
9104,,,,,,,0,1,0,0,0,0,0,3,0,Cloth_A_05Green_Sleeve_AU,,,Cloth_A_05Green_Chest_TU,Cloth_A_05Green_Chest_TL,,,,0
9105,,,,,INV_Pants_01,GOYellowPotion.mdx,0,0,0,0,0,0,0,3,0,,,,,,Cloth_A_05Brown_Pant_LU,,,0
9106,,,,,INV_Misc_Rune_01,GOYellowPotion.mdx,0,0,0,0,0,0,20,3,0,,,,,,,,,0
9107,,,,,,,0,0,0,0,0,0,0,3,0,Leather_A_03Red_Sleeve_AU,Leather_Horde_A_01Black_Glove_AL,,Tabard_A_01Crusader_Chest_TU,Tabard_A_01Crusader_Chest_TL,,,,0
9108,,,,,,,0,1,0,0,0,0,0,3,0,,,,Cloth_A_06Green_Chest_TU,Cloth_A_06Green_Chest_TL,,,,0
9109,,,,,INV_Misc_Note_01,,0,0,0,0,0,0,0,3,0,,,,,,,,,0
9110,,,,,INV_Misc_StoneTablet_02,,0,0,0,0,0,0,22,3,0,,,,,,,,,0
9111,,,,,INV_Chest_Fur,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,,,,Leather_C_01Green_Chest_TU,Leather_C_01Green_Chest_TL,,,,0
9112,,,,,INV_Chest_Fur,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,,,,Leather_C_01Green_Chest_TU,Leather_C_01Green_Chest_TL,,,,0
9113,,,,,INV_Chest_Samurai,GOPlate01.mdl,0,0,0,0,0,0,9,3,0,Plate_A_01Silver_Sleeve_AU,Plate_A_01Silver_Glove_AL,,Plate_A_01Silver_Chest_TU,Plate_A_01Silver_Chest_TL,,,,0
9114,,,,,INV_Chest_Samurai,GOPlate01.mdl,0,0,0,0,2,0,9,3,0,Plate_A_01Silver_Sleeve_AU,Plate_A_01Silver_Glove_AL,,Plate_A_01Silver_Chest_TU,Plate_A_01Silver_Chest_TL,,,,0
9115,,,,,INV_Robe_01,GOCloth01.mdl,1,0,1,0,0,0,7,3,0,Robe_B_03Purple_Sleeve_AU,Robe_B_03Purple_Sleeve_AL,,Robe_B_03Purple_Chest_TU,Robe_B_03Purple_Chest_TL,Robe_B_03Purple_Pants_LU,Robe_B_03Purple_Pant_LL,,0
9116,,,,,INV_Ore_Mithril_01,,0,0,0,0,0,0,22,3,0,,,,,,,,,0
9117,Hammer_1H_Standard_B_01.mdx,,Hammer_1H_Standard_B_01White,,INV_Hammer_08,GOBlunt01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
9118,Axe_1H_Hatchet_B_01.mdx,,Axe_1H_Hatchet_B_01Gold,,INV_Axe_24,GOAxe01.mdl,0,0,0,0,0,0,8,3,0,,,,,,,,,0
9119,Axe_2H_Battle_A_02.mdx,,Axe_2H_Battle_A_02Black,,INV_ThrowingAxe_05,GOAxe01.mdl,0,0,0,0,0,0,9,3,0,,,,,,,,,0
9120,Hammer_2H_Maul_B_02.mdx,,Hammer_2H_Maul_B_02Red,,INV_Hammer_18,GOBlunt01.mdx,0,0,0,0,0,0,9,3,0,,,,,,,,,0
9121,Sword_2H_Katana_B_02.mdx,,Sword_2H_Katana_B_02Black,,INV_Sword_10,GOSword01.mdx,0,0,0,0,0,0,9,3,0,,,,,,,,,0
9122,Stave_2H_Long_B_04.mdx,,Stave_2H_Long_B_04Green,,INV_Wand_04,GOStaff01.mdl,0,0,0,0,0,0,13,3,0,,,,,,,,,0
9123,,,,,INV_Chest_Leather_08,GOLeather01.mdl,0,0,0,0,0,0,7,3,0,Leather_B_02Black_Sleeve_AU,Leather_B_02Black_Sleeve_AL,,Leather_B_02Black_Chest_TU,Leather_B_02Black_Chest_TL,,,,0
9124,,,,,INV_Cask_03,.mdx,0,0,0,0,0,0,13,3,0,,,,,,,,,0
9125,,,,,INV_Wine_01,.mdx,0,0,0,0,0,0,17,3,0,,,,,,,,,0
9126,,,,,INV_Crate_02,.mdx,0,0,0,0,0,0,0,3,0,,,,,,,,,0
9127,,,,,INV_Crate_02,.mdx,0,0,0,0,0,0,9,3,0,,,,,,,,,0
9128,,,,,INV_Misc_Book_01,GOYellowPotion.mdx,0,0,0,0,0,0,14,3,0,,,,,,,,,0
9129,,,,,INV_Misc_Book_01,GOYellowPotion.mdx,0,0,0,0,0,0,19,3,0,,,,,,,,,0
9130,Helm_Mail_D_01.mdx,,Helm_Mail_D_01Gold,,,,0,0,0,0,0,0,0,3,0,,,,,,,,,0
9131,,,,,,,0,0,0,0,0,0,0,3,0,Leather_C_03Blue_Sleeve_AU,,,Leather_C_03Blue_Chest_TU,Leather_C_03Blue_Chest_TL,,,,0
9132,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Leather_C_03Blue_Pant_LU,Leather_C_03Blue_Pant_LL,,0
9133,,,,,,,0,0,0,0,0,0,0,3,0,,Plate_B_01Stormwind_Bracer_AL,,,,,,,0
9134,,,,,INV_Misc_Bone_02,,0,0,0,0,0,0,12,3,0,,,,,,,,,0
9135,,,,,INV_Misc_Note_01,GOYellowPotion.mdx,0,0,0,0,0,0,20,3,0,,,,,,,,,0
9136,LShoulder_Plate_C_01.mdx,RShoulder_Plate_C_01.mdx,Shoulder_Mail_D_01Green,Shoulder_Mail_D_01Green,,,0,0,0,0,0,0,0,3,0,,,,,,,,,0
9137,,,,,,,0,0,0,0,0,0,0,3,0,Plate_C_01Green_Sleeve_AU,,,Plate_C_01Green_Chest_TU,Plate_C_01Green_Chest_TL,,,,0
9138,,,,,,,1,0,0,0,0,0,0,3,0,,Leather_B_04Green_Glove_AL,Leather_B_04Green_Glove_HA,,,,,,0
9139,,,,,INV_Misc_Organ_05,.mdx,0,0,0,0,0,0,0,3,0,,,,,,,,,0
9140,,,,,INV_Misc_Organ_05,.mdx,0,0,0,0,0,0,15,3,0,,,,,,,,,0
9141,,,,,INV_Misc_Organ_06,.mdx,0,0,0,0,0,0,0,3,0,,,,,,,,,0
9142,,,,,INV_Misc_Rock_01,.mdx,0,0,0,0,0,0,22,3,0,,,,,,,,,0
9143,,,,,INV_Chest_Chain_08,GOChain01.mdl,0,0,0,0,0,0,11,3,0,,,,Mail_C_01Copper_Chest_TU,Mail_C_01Copper_Chest_TL,,,,0
9144,,,,,INV_Misc_LeatherScrap_03,,0,0,0,0,0,0,20,3,0,,,,,,,,,0
9145,,,,,INV_Misc_MonsterClaw_02,GoApple.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
9146,LShoulder_Robe_C_02.mdx,RShoulder_Robe_C_03.mdx,Shoulder_Robe_C_03RedBlack,Shoulder_Robe_C_03RedBlack,,,0,0,0,0,0,0,0,3,0,,,,,,,,,0
9147,,,,,INV_Stone_13,GOYellowPotion.mdx,0,0,0,0,0,0,22,3,0,,,,,,,,,0
9148,,,,,INV_Letter_02,GOYellowPotion.mdx,0,0,0,0,0,0,20,3,0,,,,,,,,,0
9149,,,,,,,0,0,0,0,0,0,0,3,0,Mail_C_01Black_Sleeve_AU,,,Mail_C_01Black_Chest_TU,Mail_C_01Black_Chest_TL,,,,0
9150,,,,,INV_Misc_MonsterHead_04,.mdx,0,0,0,0,0,0,15,3,0,,,,,,,,,0
9151,,,,,INV_Crate_05,,0,0,0,0,0,0,13,3,0,,,,,,,,,0
9152,,,,,INV_Letter_12,GOYellowPotion.mdx,0,0,0,0,0,0,20,3,0,,,,,,,,,0
9153,,,,,INV_Misc_Key_07,,0,0,0,0,0,0,0,3,0,,,,,,,,,0
9154,,,,,INV_Misc_Key_07,,0,0,0,0,0,0,8,3,0,,,,,,,,,0
9155,,,,,INV_Misc_Note_04,GO_Apple.mdx,0,0,0,0,0,0,20,3,0,,,,,,,,,0
9156,,,,,INV_Shoulder_04,GOYellowPotion.mdx,0,0,0,0,0,0,13,3,0,,,,,,,,,0
9157,,,,,INV_Misc_MonsterClaw_02,GOYellowPotion.mdx,0,0,0,0,0,0,8,3,0,,,,,,,,,0
9158,,,,,INV_Shoulder_04,GOYellowPotion.mdx,0,0,0,0,0,0,9,3,0,,,,,,,,,0
9159,,,,,,,0,0,0,0,0,0,0,3,0,Cloth_A_05Blue_Sleeve_AU,Cloth_A_05Blue_Bracer_AL,,Cloth_A_05Blue_Chest_TU,Cloth_A_05Blue_Chest_TL,,,,0
9160,,,,,INV_Boots_07,GOLeather01.mdx,0,0,0,0,0,0,7,3,0,,,,,,,,Leather_B_01Yellow_Boot_FO,0
9161,,,,,INV_Misc_Gift_04,,0,0,0,0,0,0,20,3,0,,,,,,,,,0
9162,,,,,INV_Misc_Gift_03,,0,0,0,0,0,0,20,3,0,,,,,,,,,0
9163,,,,,INV_Ammo_Bullet_03,,0,0,0,0,0,0,8,3,0,,,,,,,,,0
9164,,,,,INV_Misc_Book_09,GOYellowPotion.mdx,0,0,0,0,0,0,19,3,0,,,,,,,,,0
9165,,,,,INV_Misc_Book_08,GOYellowPotion.mdx,0,0,0,0,0,0,19,3,0,,,,,,,,,0
9166,,,,,INV_Ammo_Bullet_03,,0,0,0,0,0,0,9,3,0,,,,,,,,,0
9167,,,,,INV_Gizmo_01,GOYellowPotion.mdx,0,0,0,0,0,0,24,3,0,,,,,,,,,0
9168,,,,,,,0,0,0,0,0,0,0,3,0,Leather_Horde_B_02Yellow_Sleeve_AU,,,Leather_Horde_B_02Yellow_Chest_TU,Leather_Horde_B_02Yellow_Chest_TL,Leather_A_01Dark_Chest_LU,,,0
9169,,,,,INV_Boots_07,GOYellowPotion.mdl,1,0,0,0,0,0,7,3,0,,,,,,,Leather_Horde_B_02Yellow_Boot_LL,Leather_Horde_B_02Yellow_Boot_FO,0
9170,,,,,,,0,0,0,0,0,0,0,3,0,,Cloth_Horde_A_03Red_Glove_AL,Cloth_Horde_A_03Red_Glove_HA,,,,,,0
9171,,,,,,,0,0,0,0,0,0,0,3,0,Cloth_Horde_A_02Red_Sleeve_AU,,,Cloth_Horde_A_02Red_Chest_TU,Cloth_Horde_A_02Red_Chest_TL,,,,0
9172,,,,,,,0,0,0,0,0,0,0,3,0,Cloth_Horde_A_01Red_Sleeve_AU,,,Cloth_Horde_A_01Red_Chest_TU,Cloth_Horde_A_01Red_Chest_TL,,,,0
9173,,,,,INV_Boots_03,GOLeather01.mdl,2,0,0,0,0,0,7,3,0,,,,,,,Cloth_Horde_B_03Red_Boot_LL,Cloth_Horde_B_03Red_Boot_FO,0
9174,,,,,INV_Boots_03,GOLeather01.mdl,1,0,0,0,0,0,7,3,0,,,,,,,Leather_Horde_B_02Black_Boot_LL,Leather_Horde_B_02Black_Boot_FO,0
9175,,,,,INV_Shirt_01,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,Cloth_Horde_B_01Brown_Sleeve_AU,Cloth_Horde_B_01Brown_Sleeve_AL,,Cloth_Horde_B_01Brown_Chest_TU,Cloth_Horde_B_01Brown_Chest_TL,,,,0
9176,,,,,INV_Boots_05,GOCloth01.mdx,2,0,0,0,0,0,7,3,0,,,,,,,Cloth_Horde_B_03Brown_Boot_LL,Cloth_Horde_B_03Brown_Boot_FO,0
9177,,,,,INV_Shirt_01,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,Leather_Horde_B_02Black_Sleeve_AU,,,Leather_Horde_B_02Black_Chest_TU,Leather_Horde_B_02Black_Chest_TL,,,,0
9178,,,,,INV_Shirt_01,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,Plate_Horde_A_01Bronze_Sleeve_AU,,,Plate_Horde_A_01Bronze_Chest_TU,Plate_Horde_A_01Bronze_Chest_TL,,,,0
9179,,,,,INV_Belt_02,GOYellowPotion.mdx,0,0,0,0,0,0,0,3,0,,,,,,Plate_Horde_A_01Bronze_Belt_LU,,,0
9180,,,,,INV_Shirt_01,GOCloth01.mdl,0,0,0,0,0,0,7,3,0,Leather_Horde_C_01Black_Sleeve_AU,,,Plate_Horde_C_01Gold_Chest_TU,Plate_Horde_C_01Gold_Chest_TL,,,,0
9181,,,,,INV_Boots_05,GOCloth01.mdx,1,0,0,0,0,0,7,3,0,,,,,,,Plate_Horde_C_01Gold_Boot_LL,Plate_Horde_C_01Gold_Boot_FO,0
9182,,,,,INV_Jewelry_Ring_03,GOApple.mdl,0,0,0,0,0,0,14,3,0,Leather_Horde_A_02Brown_Sleeve_AU,,,Leather_Horde_A_02Brown_Chest_TU,Leather_Horde_A_02Brown_Chest_TL,,,,0
9183,,,,,INV_Belt_02,GOYellowPotion.mdx,0,0,0,0,0,0,0,3,0,,,,,,Leather_Horde_A_01Green_Belt_LU,,,0
9184,,,,,INV_Boots_05,GOCloth01.mdx,1,0,0,0,0,0,7,3,0,,,,,,,Cloth_Horde_B_01Green_Boot_LL,Cloth_Horde_B_01Green_Boot_FO,0
9185,,,,,INV_Jewelry_Ring_03,GOApple.mdl,0,0,0,0,0,0,14,3,0,Leather_Horde_A_02Red_Sleeve_AU,,,Leather_Horde_A_02Red_Chest_TU,Leather_Horde_A_02Red_Chest_TL,,,,0
9186,,,,,INV_Belt_06,GOYellowPotion.mdl,0,0,0,0,0,0,7,3,0,,,,,,Leather_Horde_A_02Red_Belt_LU,,,0
9187,,,,,INV_Jewelry_Ring_03,GOApple.mdl,0,0,0,0,0,0,14,3,0,,,,,,Cloth_Horde_A_01Red_Pant_LU,Cloth_Horde_A_01Red_Pant_LL,,0
9188,,,,,INV_Jewelry_Ring_03,GOApple.mdl,0,0,1,0,0,0,14,3,0,Robe_Horde_A_01Brown_Sleeve_AU,,,Robe_Horde_A_01Brown_Chest_TU,,,,,0
9189,,,,,INV_Jewelry_Ring_03,GOApple.mdl,0,0,0,0,0,0,14,3,0,,,,,,Robe_Horde_A_03Brown_Belt_LU,,,0
9190,,,,,INV_Jewelry_Ring_03,GOApple.mdl,0,0,0,0,0,0,14,3,0,,,,,,Robe_Horde_A_03Brown_Pant_LU,Robe_Horde_A_03Brown_Pant_LL,,0
9191,,,,,INV_Jewelry_Ring_03,GOApple.mdl,0,0,0,0,0,0,14,3,0,,,,,,,Robe_Horde_A_03Brown_Boot_LL,Robe_Horde_A_03Brown_Boot_FO,0
9192,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Leather_Horde_A_01Brown_Pant_LU,,,0
9193,,,,,,,0,0,0,0,0,0,0,3,0,,,,Leather_Horde_B_02Yellow_Chest_TU,Leather_Horde_B_02Yellow_Chest_TL,,,,0
9194,,,,,,,0,0,0,0,0,0,0,3,0,Leather_Horde_B_03Red_Sleeve_AU,,,Leather_Horde_B_03Red_Chest_TU,Leather_Horde_B_03Red_Chest_TL,,,,0
9195,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Leather_Horde_B_03Red_Pant_LU,,,0
9196,,,,,,,3,0,0,0,0,0,0,3,0,,,,,,,Leather_Horde_B_03Red_Boot_LL,Leather_Horde_B_03Red_Boot_FO,0
9197,,,,,,,3,0,0,0,0,0,0,3,0,,Leather_Horde_B_03Red_Glove_AL,Leather_Horde_B_03Red_Glove_HA,,,,,,0
9198,,,,,,,0,0,0,0,0,0,0,3,0,,,,Leather_Horde_B_03Red_Chest_TU,,,,,0
9199,,,,,INV_Letter_17,.mdx,0,0,0,0,0,0,0,3,0,,,,,,,,,0
9200,,,,,INV_Misc_MonsterSpiderCarapace_01,GOYellowPotion.mdl,0,0,0,0,0,0,15,3,0,,,,,,,,,0
9201,,,,,INV_Belt_06,GOLeather01.mdx,0,0,0,0,0,0,16,3,0,,,,,,,,,0
9202,,,,,,,0,0,0,0,0,0,0,3,0,Robe_Horde_A_04Blue_Sleeve_AU,,,Robe_Horde_A_04Blue_Chest_TU,Robe_Horde_A_04Blue_Chest_TL,,,,0
9203,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Robe_Horde_A_04Blue_Belt_LU,,,0
9204,,,,,,,0,0,1,0,0,0,0,3,0,,,,,,Robe_Horde_A_04Blue_Pant_LU,Robe_Horde_A_04Blue_Pant_LL,,0
9205,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,,,Robe_Horde_A_04Blue_Boot_FO,0
9206,,,,,,,0,0,0,0,0,0,0,3,0,,Robe_Horde_A_04Blue_Bracer_AL,,,,,,,0
9207,,,,,INV_Potion_13,,0,0,0,0,0,0,17,3,0,,,,,,,,,0
9208,,,,,INV_Potion_15,,0,0,0,0,0,0,17,3,0,,,,,,,,,0
9209,,,,,Ability_WarStomp,,0,0,0,0,0,0,22,3,0,,,,,,,,,0
9210,,,,,,,0,0,0,0,0,0,0,3,0,Robe_Horde_A_05Red_Sleeve_AU,,,Robe_Horde_A_05Red_Chest_TU,Robe_Horde_A_05Red_Chest_TL,,,,0
9211,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Robe_Horde_A_05Red_Belt_LU,,,0
9212,,,,,,,0,0,1,0,0,0,0,3,0,,,,,,Robe_Horde_A_05Red_Pant_LU,Robe_Horde_A_05Red_Pant_LL,,0
9213,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,,,Robe_Horde_A_05Red_Boot_FO,0
9214,,,,,,,0,0,0,0,0,0,0,3,0,,Robe_Horde_A_05Red_Bracer_AL,,,,,,,0
9215,Polearm_2H_Bladed_A_01.mdx,Polearm_2H_Bladed_A_01.mdx,Polearm_2H_Bladed_A_01,Polearm_2H_Bladed_A_01,INV_Spear_05,.mdx,0,0,0,0,0,98,8,3,0,,,,,,,,,0
9216,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,,Cloth_A_05Red_Boot_LL,Cloth_A_05Black_Boot_FO,0
9217,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Plate_Horde_C_01Silver_Belt_LU,,,0
9218,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Plate_Horde_C_01Silver_Pant_LU,Plate_Horde_C_01Silver_Pant_LL,,0
9219,,,,,,,1,0,0,0,0,0,0,3,0,,,,,,,Plate_Horde_C_01Silver_Boot_LL,Plate_Horde_C_01Silver_Boot_FO,0
9220,,,,,,,1,0,0,0,0,0,0,3,0,,Plate_Horde_C_01Silver_Glove_AL,Plate_Horde_C_01Silver_Glove_HA,,,,,,0
9221,Misc_1H_Orb_C_01.mdx,,Misc_1H_Orb_A_01White,,INV_Misc_Orb_03,GOYellowPotion.mdx,0,0,0,0,0,0,24,3,0,,,,,,,,,0
9222,Misc_1H_Orb_C_01.mdx,,Misc_1H_Orb_A_01Black,,INV_Misc_Orb_04,GOYellowPotion.mdx,0,0,0,0,0,0,24,3,0,,,,,,,,,0
9241,LShoulder_Mail_C_01.mdx,RShoulder_Mail_C_01.mdx,Shoulder_Mail_C_01Silver,Shoulder_Mail_C_01Silver,INV_Shoulder_07,GOChain01.mdx,0,0,0,0,0,0,10,3,0,,,,,,,,,0
9242,,,,,INV_Pants_04,GOYellowPotion.mdx,0,0,0,0,0,0,11,3,0,,,,,,Mail_C_01Gold_Pant_LU,Mail_C_01Gold_Pant_LL,,0
9243,Helm_Plate_D_02.mdx,,Helm_Plate_D_02Crimson,,INV_Helmet_03,GOYellowPotion.mdx,0,0,0,0,0,0,10,3,102,,,,,,,,,0
9244,,,,,INV_Wine_02,GOYellowPotion.mdx,0,0,0,0,0,0,17,3,0,,,,,,,,,0
9245,,,,,INV_Misc_Head_Tiger_01,.mdx,0,0,0,0,0,0,16,3,0,,,,,,,,,0
9264,,,,,INV_Shirt_12,GOCloth01.mdx,0,0,0,0,0,0,7,3,0,Cloth_A_03Crewman_Sleeve_AU,,,Cloth_A_03Crewman_Chest_TU,Cloth_A_03Crewman_Chest_TL,,,,0
9265,,,,,,,0,0,0,0,0,0,0,3,0,Leather_Horde_A_01Black_Sleeve_AU,,,Leather_Horde_A_01Black_Chest_TU,Leather_Horde_A_01Black_Chest_TL,,,,0
9266,,,,,,,0,0,0,0,0,0,0,3,0,,,,,,Leather_Horde_A_02Red_Pant_LU,Leather_Horde_A_02Red_Pant_LL,,0
9267,,,,,,,1,0,0,0,0,0,0,3,0,,,,,,,Leather_Horde_A_02Red_Boot_LL,Leather_Horde_A_02Red_Boot_FO,0
9284,,,,,INV_Shoulder_03,GOYellowPotion.mdx,0,0,0,0,0,0,9,3,0,,,,,,,,,0
9285,,,,,INV_Jewelry_Amulet_06,.mdx,0,0,0,0,0,0,8,3,0,,,,,,,,,0
9286,,,,,,,1,0,0,0,0,0,0,3,0,,,,,,,Cloth_Horde_B_01Brown_Pant_LL,Cloth_Horde_B_01Brown_Boot_FO,0
9287,,,,,,,0,0,0,0,0,0,0,3,0,,,Cloth_Horde_B_01Brown_Glove_HA,,,,,,0
9288,,,,,INV_Crate_05,,0,0,0,0,0,0,12,3,0,,,,,,,,,0
9289,,,,,INV_Misc_Head_Orc_01,.mdx,0,0,0,0,0,0,15,3,0,,,,,,,,,0
9290,,,,,INV_Crate_03,,0,0,0,0,0,0,8,3,0,,,,,,,,,0
9291,,,,,INV_Misc_Organ_06,,0,0,0,0,0,0,16,3,0,,,,,,,,,0
9292,,,,,INV_Misc_Eye_01,,0,0,0,0,0,0,16,3,0,,,,,,,,,0
9304,,,,,INV_Misc_Mug,,0,0,0,0,0,0,17,3,0,,,,,,,,,0
9305,,,,,INV_Jewelry_Necklace_01,.mdx,0,0,0,0,0,0,14,3,0,,,,,,,,,0
9306,,,,,INV_Shirt_01,GOCloth01.mdl,1,1,0,0,0,0,7,3,0,Robe_B_03Green_Sleeve_AU,Robe_B_03Green_Sleeve_AL,,Robe_B_03Green_Chest_TU,Robe_B_03Green_Chest_TL,Cloth_A_03Crewman_Pant_LU,,,0
9307,,,,,INV_Shirt_01,GOCloth01.mdl,1,1,0,0,0,0,7,3,0,Robe_B_03Green_Sleeve_AU,Robe_B_03Green_Sleeve_AL,,Robe_B_03Green_Chest_TU,Robe_B_03Green_Chest_TL,Robe_B_03Green_Belt_LU,,,0
9308,,,,,,,0,0,0,0,0,0,0,3,0,Cloth_A_05Blue_Sleeve_AU,Cloth_A_05Blue_Bracer_AL,,Generic_HuAs_01_Chest_TU,Generic_HuAs_01_Chest_TL,,,,0
9309,,,,,,,0,0,0,0,0,0,0,3,0,Robe_A_01Gray_Sleeve_AU,Cloth_A_05Blue_Bracer_AL,,Generic_HuAs_01_Chest_TU,Generic_HuAs_01_Chest_TL,,,,0
