ID,School,Category,CastUI,Attributes,AttributesEx,ShapeshiftMask,Targets,TargetCreatureType,RequiresSpellFocus,CasterAuraState,TargetAuraState,CastingTimeIndex,RecoveryTime,CategoryRecoveryTime,InterruptFlags,AuraInterruptFlags,ChannelInterruptFlags,ProcFlags,ProcChance,ProcCharges,MaxLevel,BaseLevel,SpellLevel,DurationIndex,PowerType,ManaCost,ManaCostPerLevel,ManaPerSecond,ManaPerSecondPerLevel,RangeIndex,Speed,ModalNextSpell,Totem[0],Totem[1],Reagent[0],Reagent[1],Reagent[2],Reagent[3],Reagent[4],Reagent[5],Reagent[6],Reagent[7],ReagentCount[0],ReagentCount[1],ReagentCount[2],ReagentCount[3],ReagentCount[4],ReagentCount[5],ReagentCount[6],ReagentCount[7],EquippedItemClass,EquippedItemSubclass,Effect[0],Effect[1],Effect[2],EffectDieSides[0],EffectDieSides[1],EffectDieSides[2],EffectBaseDice[0],EffectBaseDice[1],EffectBaseDice[2],EffectDicePerLevel[0],EffectDicePerLevel[1],EffectDicePerLevel[2],EffectRealPointsPerLevel[0],EffectRealPointsPerLevel[1],EffectRealPointsPerLevel[2],EffectBasePoints[0],EffectBasePoints[1],EffectBasePoints[2],ImplicitTargetA[0],ImplicitTargetA[1],ImplicitTargetA[2],ImplicitTargetB[0],ImplicitTargetB[1],ImplicitTargetB[2],EffectRadiusIndex[0],EffectRadiusIndex[1],EffectRadiusIndex[2],EffectAura[0],EffectAura[1],EffectAura[2],EffectAuraPeriod[0],EffectAuraPeriod[1],EffectAuraPeriod[2],EffectAmplitude[0],EffectAmplitude[1],EffectAmplitude[2],EffectChainTargets[0],EffectChainTargets[1],EffectChainTargets[2],EffectItemType[0],EffectItemType[1],EffectItemType[2],EffectMiscValue[0],EffectMiscValue[1],EffectMiscValue[2],EffectTriggerSpell[0],EffectTriggerSpell[1],EffectTriggerSpell[2],SpellVisualID,SpellIconID,ActiveIconID,SpellPriority,Name_lang,NameSubtext_lang,Description_lang,ManaCostPct,StartRecoveryCategory,StartRecoveryTime
6979,2,0,0,4259858,0,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,24,24,0,2,0,0,0,0,4,40,0,0,0,5026,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,262156,58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,29,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,105,0,0,Fire Shot,,,0,0,0
6980,2,0,0,4259858,0,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,36,36,0,2,0,0,0,0,4,40,0,0,0,5026,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,262156,58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,39,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,105,0,0,Fire Shot,,,0,0,0
6981,0,0,0,262144,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6979,0,0,107,105,0,0,Fire Shot,,,0,0,0
6982,3,0,0,0,0,0,0,0,0,0,0,5,0,30000,0,0,0,0,0,0,0,13,13,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,15,0,0,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,174,0,0,Gust of Wind,,,0,0,0
6983,0,0,0,262144,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6980,0,0,107,105,0,0,Fire Shot,,,0,0,0
6984,4,0,0,-1069481966,0,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,28,28,9,0,0,0,0,0,4,40,0,0,0,5024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,262156,58,6,0,1,1,0,1,1,0,0,0,0,0,0,0,14,39,0,6,6,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,172,0,0,Frost Shot,,,0,0,0
6985,4,0,0,-1069481966,0,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,40,40,9,0,0,0,0,0,4,40,0,0,0,5024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,262156,58,6,0,1,1,0,1,1,0,0,0,0,0,0,0,24,39,0,6,6,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,172,0,0,Frost Shot,,,0,0,0
6986,0,0,0,262144,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6984,0,0,107,172,0,0,Frost Shot,,,0,0,0
6987,0,0,0,262144,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6985,0,0,107,172,0,0,Frost Shot,,,0,0,0
6989,0,65,0,80,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,0,5,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5673,0,0,0,42,0,50,Stunning Strike Proc,,,0,0,0
6990,3,52,0,80,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,15,15,21,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3155,0,0,0,148,0,0,Bruise Proc,,,0,0,0
6991,0,0,0,67108880,1024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,40,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,25,0,0,0,0,0,0,0,0,68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,103,0,50,Stalking,,,0,0,0
6992,0,0,0,262144,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6991,0,0,107,103,0,0,Stalking,,,0,0,0
6993,0,0,0,262144,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,0,0,107,280,0,0,Disengage,,,0,0,0
6994,0,82,0,1114128,0,0,0,0,0,0,0,1,0,10000,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,63,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-51,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,280,0,0,Disengage,,,0,0,0
6995,0,0,0,262144,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6994,0,0,107,280,0,0,Disengage,,,0,0,0
6996,2,49,0,4522002,0,0,0,0,0,0,0,4,0,60000,31,0,0,0,0,0,0,34,34,0,2,4,0,0,0,4,30,0,0,0,5105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8,58,2,0,1,25,0,1,1,0,0,0,0,0,0,0,49,87,0,6,6,0,0,16,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,185,0,0,Explosive Shot,,,0,0,0
6997,0,0,0,262144,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6996,0,0,107,185,0,0,Explosive Shot,,,0,0,0
6998,0,85,0,4259858,0,0,0,0,0,0,0,4,0,60000,31,0,0,0,0,0,0,34,34,0,2,4,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,262148,58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,99,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,567,85,0,50,Multi-Shot,,,0,0,0
6999,0,0,0,262144,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6998,0,0,107,85,0,0,Multi-Shot,,,0,0,0
7000,0,76,0,4456466,0,0,0,0,0,0,0,4,0,30000,31,0,0,0,0,0,0,38,38,1,2,2,0,0,0,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,262156,58,6,0,1,1,0,1,1,0,0,0,0,0,0,0,-1,-31,0,6,6,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,244,0,0,Blinding Shot,,,0,0,0
7001,0,0,0,262144,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,107,244,0,0,Blinding Shot,,,0,0,0
7020,0,0,0,262160,0,0,0,0,0,0,0,1,30000,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,0,1,1,0,1,1,0,0,0,0,0.7,0.5,0,4,14,0,1,1,0,0,0,0,0,0,0,22,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,84,0,0,Stoneform,,,0,0,0
7021,0,0,0,80,0,0,0,0,0,0,0,1,0,0,0,0,0,2,10,0,0,1,1,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,2,0,0,9,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7020,0,0,0,84,0,0,Stoneform Proc,,,0,0,0
7022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,82,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Goblin Car Camera,,,0,0,0
7023,0,0,0,134217728,0,0,16384,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,59,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,23,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7022,0,537,1,0,0,Goblin Camera Connection,,,0,0,0
7024,0,65,0,262160,0,0,0,0,0,0,0,1,0,30000,0,0,0,0,0,0,0,6,6,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,6,0,1,1,0,1,1,0,0,0,0,-0.3,-0.3,0,-3,-3,0,6,6,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,559,42,0,50,Crippling Blow,,,0,0,0
7025,0,65,0,80,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,12,12,21,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,-0.5,0,0,-7,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7024,0,0,0,42,0,50,Crippling Blow Proc,,,0,0,0
7026,0,47,0,80,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,10,10,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3272,0,0,0,50,0,0,Creature - Beast Rage Proc,,,0,0,0
7027,0,0,0,4456466,0,0,0,0,0,0,0,6,0,0,31,0,0,0,0,0,0,20,20,0,2,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,262156,58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,49,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,Sniper Shot,,,0,0,0
7028,0,0,0,4456466,0,0,0,0,0,0,0,6,0,0,31,0,0,0,0,0,0,30,30,0,2,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,262156,58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,74,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,Sniper Shot,,,0,0,0
7029,0,0,0,4456466,0,0,0,0,0,0,0,6,0,0,31,0,0,0,0,0,0,40,40,0,2,10,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,262156,58,0,0,1,0,0,1,0,0,0,0,0,0,0,0,99,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,Sniper Shot,,,0,0,0
7030,0,0,0,262144,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7027,0,0,107,538,0,0,Sniper Shot,,,0,0,0
7031,0,0,0,262144,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7028,0,0,107,538,0,0,Sniper Shot,,,0,0,0
7032,0,0,0,262144,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7029,0,0,107,538,0,0,Sniper Shot,,,0,0,0
7033,0,1,0,65536,8196,0,0,0,0,0,0,1,0,0,31,0,60,0,0,0,0,0,0,21,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,6,6,0,1,0,0,1,0,0,0,0,0,0,0,0,99,0,0,25,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Charm+ (TEST),,,0,0,0
7034,0,0,0,262144,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,0,0,107,177,0,0,Divine Escape,,,0,0,0
7035,0,0,0,262144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,299,0,0,38,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,433,0,0,Goblin Racer Cheer,,,0,0,0
7036,0,0,0,262144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,299,0,0,38,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,433,0,0,Gnome Racer Cheer,,,0,0,0
7038,5,0,0,201326608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-101,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,368,0,0,Forsaken Skill: Swords,,,0,0,0
7039,5,0,0,201326608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-101,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,328,0,0,Forsaken Skill: Axes,,,0,0,0
7040,5,0,0,201326608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-101,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,434,0,0,Forsaken Skill: Daggers,,,0,0,0
7041,5,0,0,201326608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-101,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,435,0,0,Forsaken Skill: Maces,,,0,0,0
7042,5,0,0,201326608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-101,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,286,0,0,Forsaken Skill: Staves,,,0,0,0
7043,5,0,0,201326608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-101,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,436,0,0,Forsaken Skill: Bows,,,0,0,0
7044,5,0,0,201326608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-101,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,393,0,0,Forsaken Skill: Guns,,,0,0,0
7045,5,0,0,201326608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-101,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,371,0,0,Forsaken Skill: 2H Axes,,,0,0,0
7046,5,0,0,201326608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-101,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,439,0,0,Forsaken Skill: 2H Maces,,,0,0,0
7047,5,0,0,201326608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-101,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,438,0,0,Forsaken Skill: 2H Swords,,,0,0,0
7048,5,0,0,201326608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-101,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,440,0,0,Forsaken Skill: Defense,,,0,0,0
7049,5,0,0,201326608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-101,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,Forsaken Skill: Fire,,,0,0,0
7050,5,0,0,201326608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-101,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,17,0,0,Forsaken Skill: Frost,,,0,0,0
7051,5,0,0,201326608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-101,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,70,0,0,Forsaken Skill: Holy,,,0,0,0
7052,5,0,0,201326608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-101,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,197,0,0,Forsaken Skill: Nature,,,0,0,0
7053,5,0,0,201326608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,20,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-101,0,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,9,0,0,Forsaken Skill: Shadow,,,0,0,0
