ID,SkillLine,Spell,RaceMask,ClassMask,ExcludeRace,ExcludeClass,MinSkillLineRank,SupercededBySpell,AcquireMethod,TrivialSkillLineRankHigh,TrivialSkillLineRankLow,Abandonable,CharacterPoints[0],CharacterPoints[1]
3934,202,6441,0,0,0,0,1,0,0,155,125,0,5068,202
5068,202,9273,0,0,0,0,1,0,0,200,180,0,5067,202
5067,202,9271,0,0,0,0,1,0,0,170,160,0,5066,202
5066,202,9269,0,0,0,0,1,0,0,175,150,0,4927,202
4927,202,8895,0,0,0,0,1,0,0,155,145,0,2459,202
2459,202,3979,0,0,0,0,1,0,0,220,200,0,2457,202
2457,202,3963,0,0,0,0,1,0,0,215,195,0,2456,202
2456,202,3962,0,0,0,0,1,0,0,215,195,0,2455,202
2455,202,3961,0,0,0,0,1,0,0,210,190,0,2454,202
2454,202,3960,0,0,0,0,1,0,0,205,185,0,2453,202
2453,202,3959,0,0,0,0,1,0,0,200,180,0,2452,202
2452,202,3958,0,0,0,0,1,0,0,180,170,0,2451,202
2451,202,3957,0,0,0,0,1,0,0,195,175,0,2450,202
2450,202,3956,0,0,0,0,1,0,0,200,175,0,2466,202
2466,202,3972,0,0,0,0,1,0,0,240,220,0,2465,202
2465,202,3971,0,0,0,0,1,0,0,240,220,0,2464,202
2464,202,3969,0,0,0,0,1,0,0,240,220,0,2463,202
2463,202,3968,0,0,0,0,1,0,0,235,215,0,2462,202
2462,202,3967,0,0,0,0,1,0,0,230,210,0,2461,202
2461,202,3966,0,0,0,0,1,0,0,225,205,0,2460,202
2460,202,3965,0,0,0,0,1,0,0,225,205,0,2449,202
2449,202,3955,0,0,0,0,1,0,0,200,175,0,2448,202
2448,202,3954,0,0,0,0,1,0,0,195,170,0,2447,202
2447,202,3953,0,0,0,0,1,0,0,195,170,0,2446,202
2446,202,3952,0,0,0,0,1,0,0,190,165,0,2445,202
2445,202,3950,0,0,0,0,1,0,0,190,165,0,2444,202
2444,202,3949,0,0,0,0,1,0,0,180,155,0,2443,202
2443,202,3947,0,0,0,0,1,0,0,145,135,0,2442,202
2442,202,3946,0,0,0,0,1,0,0,145,135,0,2431,202
2431,202,3936,0,0,0,0,1,0,0,155,130,0,2430,202
2430,202,3934,0,0,0,0,1,0,0,160,130,0,2429,202
2429,202,3933,0,0,0,0,1,0,0,160,130,0,2428,202
2428,202,3932,0,0,0,0,1,0,0,145,115,0,2427,202
2427,202,3931,0,0,0,0,1,0,0,105,90,0,2426,202
2426,202,3930,0,0,0,0,1,0,0,95,85,0,2425,202
2425,202,3929,0,0,0,0,1,0,0,95,85,0,2424,202
2424,202,3928,0,0,0,0,1,0,0,135,105,0,2422,202
2422,202,3973,0,0,0,0,1,0,0,140,110,0,2420,202
2420,202,3925,0,0,0,0,1,0,0,110,80,0,2418,202
2418,202,3923,0,0,0,0,1,0,0,90,60,0,2415,202
2415,202,3920,0,0,0,0,1,0,1,60,30,0,2413,202
2413,202,3918,0,0,0,0,1,0,1,40,20,0,2411,202
2411,202,4037,0,0,0,0,1,4038,0,0,0,0,2862,203
2862,203,4144,0,0,0,0,1,0,0,0,0,0,2863,203
2863,203,4167,0,0,0,0,1,4168,0,0,0,0,2865,203
2865,203,4169,0,0,0,0,1,0,0,0,0,0,2864,203
2864,203,4168,0,0,0,0,1,4169,0,0,0,0,2866,203
2866,203,4286,0,0,0,0,1,0,0,0,0,0,4380,204
4380,204,7812,0,0,0,0,1,0,0,0,0,0,4381,204
4381,204,3716,0,0,0,0,1,7809,2,0,0,0,4383,204
4383,204,7810,0,0,0,0,1,7811,0,0,0,0,4382,204
4382,204,7809,0,0,0,0,1,7810,0,0,0,0,4384,204
4384,204,7811,0,0,0,0,1,11774,0,0,0,0,6207,204
6207,204,11775,0,0,0,0,1,0,0,0,0,0,6206,204
6206,204,11774,0,0,0,0,1,11775,0,0,0,0,3909,205
3909,205,6360,0,0,0,0,1,7813,0,0,0,0,4385,205
4385,205,7813,0,0,0,0,1,11784,0,0,0,0,4388,205
4388,205,7816,0,0,0,0,1,11778,0,0,0,0,4387,205
4387,205,7815,0,0,0,0,1,7816,0,0,0,0,4386,205
4386,205,7814,0,0,0,0,1,7815,2,0,0,0,6209,205
6209,205,11779,0,0,0,0,1,11780,0,0,0,0,4406,205
4406,205,7870,0,0,0,0,1,0,0,0,0,0,4405,205
4405,205,6358,0,0,0,0,1,0,0,0,0,0,6212,205
6212,205,11785,0,0,0,0,1,0,0,0,0,0,6211,205
6211,205,11784,0,0,0,0,1,11785,0,0,0,0,6210,205
6210,205,11780,0,0,0,0,1,0,0,0,0,0,6208,205
6208,205,11778,0,0,0,0,1,11779,0,0,0,0,2871,208
2871,208,4147,0,0,0,0,1,0,0,0,0,0,2872,208
2872,208,4315,0,0,0,0,1,0,0,0,0,0,3997,208
3997,208,6576,0,0,0,0,1,0,0,0,0,0,2838,209
2838,209,4154,0,0,0,0,1,0,0,0,0,0,4014,209
4014,209,6664,0,0,0,0,1,0,0,0,0,0,2839,209
2839,209,4245,0,0,0,0,1,0,0,0,0,0,2733,210
2733,210,4148,0,0,0,0,1,0,0,0,0,0,2830,210
2830,210,4238,0,0,0,0,1,0,0,0,0,0,2831,210
2831,210,4101,0,0,0,0,1,0,0,0,0,0,2832,211
2832,211,4102,0,0,0,0,1,0,0,0,0,0,2834,211
2834,211,4241,0,0,0,0,1,0,0,0,0,0,2833,211
2833,211,4149,0,0,0,0,1,0,0,0,0,0,2847,212
2847,212,4279,0,0,0,0,1,0,0,0,0,0,3998,212
3998,212,6580,0,0,0,0,1,0,0,0,0,0,2849,212
2849,212,4161,0,0,0,0,1,0,0,0,0,0,2835,213
2835,213,4104,0,0,0,0,1,0,0,0,0,0,2837,213
2837,213,4242,0,0,0,0,1,0,0,0,0,0,2836,213
2836,213,4317,0,0,0,0,1,0,0,0,0,0,2840,214
2840,214,4112,0,0,0,0,1,4113,0,0,0,0,2845,214
2845,214,4159,0,0,0,0,1,0,0,0,0,0,2846,214
2846,214,4246,0,0,0,0,1,0,0,0,0,0,2844,214
2844,214,4114,0,0,0,0,1,0,0,0,0,0,2842,214
2842,214,4113,0,0,0,0,1,4115,0,0,0,0,2843,214
2843,214,4115,0,0,0,0,1,4114,0,0,0,0,2850,215
2850,215,4164,0,0,0,0,1,4165,0,0,0,0,2853,215
2853,215,4136,0,0,0,0,1,4138,0,0,0,0,2854,215
2854,215,4138,0,0,0,0,1,4140,0,0,0,0,2856,215
2856,215,4281,0,0,0,0,1,0,0,0,0,0,2855,215
2855,215,4140,0,0,0,0,1,0,0,0,0,0,2851,215
2851,215,4165,0,0,0,0,1,0,0,0,0,0,2852,215
2852,215,4133,0,0,0,0,1,4136,0,0,0,0,2857,216
2857,216,4105,0,0,0,0,1,0,0,0,0,0,2858,216
2858,216,4283,0,0,0,0,1,0,0,0,0,0,2859,217
2859,217,4166,0,0,0,0,1,0,0,0,0,0,2860,217
2860,217,4284,0,0,0,0,1,0,0,0,0,0,2861,217
2861,217,4142,0,0,0,0,1,0,0,0,0,0,2867,218
2867,218,4805,0,0,0,0,1,0,0,0,0,0,2869,218
2869,218,4221,0,0,0,0,1,0,0,0,0,0,2870,218
2870,218,4312,0,0,0,0,1,0,0,0,0,0,2868,218
2868,218,4209,0,0,0,0,1,4221,0,0,0,0,4347,220
4347,220,5227,16,0,0,0,1,0,2,0,0,0,4350,220
4350,220,7744,16,0,0,0,1,0,2,0,0,0,2644,222
2644,222,4448,0,0,0,0,1,5340,0,0,0,0,2645,222
2645,222,4456,0,0,0,0,1,4458,0,0,0,0,2646,222
2646,222,4458,0,0,0,0,1,4459,0,0,0,0,2647,222
2647,222,4459,0,0,0,0,1,4460,0,0,0,0,2648,222
2648,222,4460,0,0,0,0,1,4461,0,0,0,0,2649,222
2649,222,4461,0,0,0,0,1,4462,0,0,0,0,2650,222
2650,222,4462,0,0,0,0,1,4463,0,0,0,0,2651,222
2651,222,4463,0,0,0,0,1,4464,0,0,0,0,2652,222
2652,222,4464,0,0,0,0,1,5355,0,0,0,0,2900,222
2900,222,4924,0,0,0,0,1,0,0,0,0,0,2899,222
2899,222,4923,0,0,0,0,1,4924,0,0,0,0,2898,222
2898,222,4921,181,13,0,0,1,4923,0,0,0,0,2897,222
2897,222,4902,0,0,0,0,1,0,0,0,0,0,2896,222
2896,222,4900,181,13,0,0,1,4902,0,0,0,0,2895,222
2895,222,4897,0,0,0,0,1,0,0,0,0,0,2894,222
2894,222,4896,155,13,0,0,1,4897,0,0,0,0,2653,222
2653,222,4472,0,0,0,0,1,4474,0,0,0,0,2654,222
2654,222,4474,0,0,0,0,1,4475,0,0,0,0,2655,222
2655,222,4475,0,0,0,0,1,4476,0,0,0,0,2656,222
2656,222,4476,0,0,0,0,1,4477,0,0,0,0,2657,222
2657,222,4477,0,0,0,0,1,4478,0,0,0,0,2658,222
2658,222,4478,0,0,0,0,1,4479,0,0,0,0,2659,222
2659,222,4479,0,0,0,0,1,4480,0,0,0,0,2660,222
2660,222,4480,0,0,0,0,1,5348,0,0,0,0,2589,222
2589,222,4382,0,1090,0,1,1,4384,0,0,0,0,2588,222
2588,222,4342,0,0,0,0,1,5428,0,0,0,0,2587,222
2587,222,4341,0,0,0,0,1,4342,0,0,0,0,2586,222
2586,222,4340,0,0,0,0,1,4341,0,0,0,0,2585,222
2585,222,4339,0,0,0,0,1,4340,0,0,0,0,2584,222
2584,222,4338,0,0,0,0,1,4339,0,0,0,0,2583,222
2583,222,4336,0,0,0,0,1,4338,0,0,0,0,2582,222
2582,222,4335,0,0,0,0,1,4336,0,0,0,0,2581,222
2581,222,4334,0,0,0,0,1,4335,0,0,0,0,2567,222
2567,222,4298,0,0,0,0,1,0,0,0,0,0,2566,222
2566,222,4297,0,1090,0,1,1,4298,0,0,0,0,2565,222
2565,222,4294,0,0,0,0,1,0,0,0,0,0,2564,222
2564,222,4293,0,0,0,0,1,4294,0,0,0,0,2563,222
2563,222,4290,0,0,0,0,1,0,0,0,0,0,2562,222
2562,222,4289,0,0,0,0,1,4290,0,0,0,0,2561,222
2561,222,4287,0,0,0,0,1,0,0,0,0,0,2560,222
2560,222,601,0,0,0,0,1,4287,0,0,0,0,2661,222
2661,222,4488,0,1488,0,0,1,4490,0,0,0,0,2662,222
2662,222,4490,0,0,0,0,1,4491,0,0,0,0,2663,222
2663,222,4491,0,0,0,0,1,4492,0,0,0,0,2664,222
2664,222,4492,0,0,0,0,1,4493,0,0,0,0,2665,222
2665,222,4493,0,0,0,0,1,4494,0,0,0,0,2666,222
2666,222,4494,0,0,0,0,1,4495,0,0,0,0,2667,222
2667,222,4495,0,0,0,0,1,4496,0,0,0,0,2668,222
2668,222,4496,0,0,0,0,1,0,0,0,0,0,2601,222
2601,222,4368,0,0,0,0,1,4369,0,0,0,0,2600,222
2600,222,4366,0,0,0,0,1,4368,0,0,0,0,2596,222
2596,222,4390,0,0,0,0,1,0,0,0,0,0,2595,222
2595,222,4389,0,0,0,0,1,4390,0,0,0,0,2594,222
2594,222,4388,0,0,0,0,1,4389,0,0,0,0,2593,222
2593,222,4387,0,0,0,0,1,4388,0,0,0,0,2592,222
2592,222,4386,0,0,0,0,1,4387,0,0,0,0,2591,222
2591,222,4385,0,0,0,0,1,4386,0,0,0,0,2590,222
2590,222,4384,0,0,0,0,1,4385,0,0,0,0,2619,222
2619,222,4402,0,0,0,0,1,4405,0,0,0,0,2618,222
2618,222,4400,0,0,0,0,1,0,0,0,0,0,2617,222
2617,222,4398,0,0,0,0,1,4400,0,0,0,0,2615,222
2615,222,4357,0,0,0,0,1,5448,0,0,0,0,2614,222
2614,222,4356,0,0,0,0,1,4357,0,0,0,0,2613,222
2613,222,4355,0,0,0,0,1,4356,0,0,0,0,2612,222
2612,222,4354,0,0,0,0,1,4355,0,0,0,0,2611,222
2611,222,4353,0,0,0,0,1,4354,0,0,0,0,2610,222
2610,222,4352,0,0,0,0,1,4353,0,0,0,0,3525,222
3525,222,5554,0,0,0,0,1,0,0,0,0,0,3524,222
3524,222,5553,0,0,0,0,1,5554,0,0,0,0,3523,222
3523,222,5552,0,0,0,0,1,5553,0,0,0,0,3522,222
3522,222,5551,0,0,0,0,1,5552,0,0,0,0,3521,222
3521,222,5550,0,0,0,1,1,5551,0,0,0,0,3520,222
3520,222,5549,0,0,0,0,1,5550,0,0,0,0,3519,222
3519,222,5548,0,0,0,0,1,5549,0,0,0,0,3518,222
3518,222,5547,0,0,0,0,1,0,0,0,0,0,3517,222
3517,222,5546,0,0,0,0,1,5547,0,0,0,0,3516,222
3516,222,5545,0,0,0,0,1,5546,0,0,0,0,3515,222
3515,222,4330,0,0,0,0,1,0,0,0,0,0,3514,222
3514,222,4329,0,0,0,0,1,4330,0,0,0,0,3513,222
3513,222,4328,0,80,0,1,1,4329,0,0,0,0,3512,222
3512,222,5354,0,0,0,0,1,0,0,0,0,0,3511,222
3511,222,5353,0,0,0,0,1,5354,0,0,0,0,3510,222
3510,222,5352,0,0,0,0,1,5353,0,0,0,0,3509,222
3509,222,5351,0,0,0,0,1,5352,0,0,0,0,3508,222
3508,222,5350,0,0,0,0,1,5351,0,0,0,0,3507,222
3507,222,5349,0,0,0,0,1,5350,0,0,0,0,3506,222
3506,222,5348,0,0,0,0,1,5349,0,0,0,0,3505,222
3505,222,5529,0,0,0,0,1,0,0,0,0,0,3504,222
3504,222,5528,0,0,0,0,1,5529,0,0,0,0,3503,222
3503,222,5527,0,0,0,0,1,5528,0,0,0,0,3502,222
3502,222,4429,0,0,0,0,1,0,0,0,0,0,3501,222
3501,222,4428,0,0,0,0,1,4429,0,0,0,0,3500,222
3500,222,4426,0,0,0,0,1,4428,0,0,0,0,3499,222
3499,222,5513,0,0,0,0,1,0,0,0,0,0,3498,222
3498,222,5433,0,0,0,0,1,5513,0,0,0,0,3497,222
3497,222,5432,0,0,0,0,1,5433,0,0,0,0,3496,222
3496,222,5431,0,0,0,0,1,5432,0,0,0,0,3495,222
3495,222,5430,0,0,0,0,1,5431,0,0,0,0,3494,222
3494,222,5429,0,0,0,0,1,5430,0,0,0,0,3493,222
3493,222,5428,0,0,0,0,1,5429,0,0,0,0,3492,222
3492,222,5511,0,0,0,0,1,0,0,0,0,0,3491,222
3491,222,5510,0,0,0,0,1,5511,0,0,0,0,3490,222
3490,222,5509,0,0,0,0,1,5510,0,0,0,0,3489,222
3489,222,4309,0,0,0,0,1,0,0,0,0,0,3488,222
3488,222,4308,0,0,0,0,1,4309,0,0,0,0,3487,222
3487,222,4307,0,64,0,1,1,4308,0,0,0,0,3482,222
3482,222,5453,0,0,0,0,1,0,0,0,0,0,3481,222
3481,222,5452,0,0,0,0,1,5453,0,0,0,0,3480,222
3480,222,5451,0,0,0,0,1,5452,0,0,0,0,3479,222
3479,222,5450,0,0,0,0,1,5451,0,0,0,0,3478,222
3478,222,5449,0,0,0,0,1,5450,0,0,0,0,3477,222
3477,222,5448,0,0,0,0,1,5449,0,0,0,0,3476,222
3476,222,5483,0,0,0,0,1,0,0,0,0,0,3475,222
3475,222,5482,0,0,0,0,1,5483,0,0,0,0,3474,222
3474,222,5481,0,0,0,0,1,5482,0,0,0,0,3473,222
3473,222,4303,0,0,0,0,1,0,0,0,0,0,3472,222
3472,222,4302,0,0,0,0,1,4303,0,0,0,0,3471,222
3471,222,4301,0,0,0,0,1,4302,0,0,0,0,3468,222
3468,222,5468,0,0,0,0,1,0,0,0,0,0,3467,222
3467,222,5467,0,0,0,0,1,5468,0,0,0,0,3466,222
3466,222,5466,0,0,0,0,1,5467,0,0,0,0,3465,222
3465,222,4417,0,0,0,0,1,0,0,0,0,0,3464,222
3464,222,4416,0,0,0,0,1,4417,0,0,0,0,3463,222
3463,222,4414,0,0,0,0,1,4416,0,0,0,0,3462,222
3462,222,5345,0,0,0,0,1,0,0,0,0,0,3461,222
3461,222,5344,0,0,0,0,1,5345,0,0,0,0,3460,222
3460,222,5343,0,0,0,0,1,5344,0,0,0,0,3459,222
3459,222,5342,0,0,0,0,1,5343,0,0,0,0,3458,222
3458,222,5341,0,0,0,0,1,5342,0,0,0,0,2643,222
2643,222,4447,0,0,0,0,1,4448,0,0,0,0,2642,222
2642,222,4446,0,0,0,0,1,4447,0,0,0,0,2641,222
2641,222,4445,0,0,0,0,1,4446,0,0,0,0,2640,222
2640,222,4444,0,0,0,0,1,4445,0,0,0,0,2639,222
2639,222,4443,0,0,0,0,1,4444,0,0,0,0,2638,222
2638,222,4442,0,0,0,0,1,4443,0,0,0,0,2637,222
2637,222,4440,0,0,0,0,1,4442,0,0,0,0,3457,222
3457,222,5340,0,0,0,0,1,5341,0,0,0,0,3456,222
3456,222,5360,0,0,0,0,1,0,0,0,0,0,3455,222
3455,222,5359,0,0,0,0,1,5360,0,0,0,0,3454,222
3454,222,5358,0,0,0,0,1,5359,0,0,0,0,3453,222
3453,222,5357,0,0,0,0,1,5358,0,0,0,0,3452,222
3452,222,5356,0,0,0,0,1,5357,0,0,0,0,3451,222
3451,222,5355,0,0,0,0,1,5356,0,0,0,0,3450,222
3450,222,4421,0,0,0,0,1,0,0,0,0,0,3449,222
3449,222,4420,0,0,0,0,1,4421,0,0,0,0,3448,222
3448,222,4418,0,0,0,0,1,4420,0,0,0,0,3447,222
3447,222,5456,0,0,0,0,1,0,0,0,0,0,3446,222
3446,222,5455,0,0,0,0,1,5456,0,0,0,0,3445,222
3445,222,5454,0,0,0,0,1,5455,0,0,0,0,3719,222
3719,222,5972,0,0,0,0,1,0,0,0,0,0,3718,222
3718,222,5971,0,0,0,0,1,5972,0,0,0,0,3717,222
3717,222,5970,0,0,0,0,1,5971,0,0,0,0,3716,222
3716,222,5979,0,0,0,0,1,0,0,0,0,0,3715,222
3715,222,5977,0,0,0,0,1,5979,0,0,0,0,3714,222
3714,222,5976,0,0,0,0,1,5977,0,0,0,0,3713,222
3713,222,5975,0,0,0,0,1,5976,0,0,0,0,3712,222
3712,222,5974,0,0,0,0,1,5975,0,0,0,0,3711,222
3711,222,5973,0,0,0,0,1,5974,0,0,0,0,3710,222
3710,222,5969,0,13,0,0,1,5973,0,0,0,0,3709,222
3709,222,5958,0,0,0,0,1,0,0,0,0,0,3708,222
3708,222,5957,0,0,0,0,1,5958,0,0,0,0,3707,222
3707,222,5956,0,0,0,0,1,5957,0,0,0,0,3706,222
3706,222,5955,0,0,0,0,1,5956,0,0,0,0,3705,222
3705,222,5954,0,0,0,0,1,5955,0,0,0,0,3704,222
3704,222,5953,0,0,0,0,1,5954,0,0,0,0,3703,222
3703,222,5952,0,13,0,0,1,5953,0,0,0,0,3625,222
3625,222,5758,0,0,0,0,1,0,0,0,0,0,3624,222
3624,222,5757,0,13,0,0,1,5758,0,0,0,0,3623,222
3623,222,5756,0,0,0,0,1,0,0,0,0,0,3622,222
3622,222,5755,0,0,0,0,1,5756,0,0,0,0,3621,222
3621,222,5754,0,0,0,0,1,5755,0,0,0,0,3620,222
3620,222,5753,0,0,0,0,1,5754,0,0,0,0,3619,222
3619,222,5752,0,0,0,0,1,5753,0,0,0,0,3618,222
3618,222,5751,0,0,0,0,1,5752,0,0,0,0,3617,222
3617,222,5750,0,0,0,0,1,5751,0,0,0,0,3616,222
3616,222,5749,0,0,0,0,1,5750,0,0,0,0,3615,222
3615,222,5748,0,0,0,0,1,5749,0,0,0,0,3614,222
3614,222,5747,0,0,0,0,1,5748,0,0,0,0,3613,222
3613,222,5746,0,0,0,0,1,5747,0,0,0,0,3612,222
3612,222,5745,0,0,0,0,1,5746,0,0,0,0,3611,222
3611,222,5744,0,0,0,0,1,5745,0,0,0,0,3610,222
3610,222,5743,0,0,0,0,1,5744,0,0,0,0,3609,222
3609,222,5742,155,13,0,0,1,5743,0,0,0,0,3608,222
3608,222,4918,0,0,0,0,1,0,0,0,0,0,3607,222
3607,222,4917,0,0,0,0,1,4918,0,0,0,0,3606,222
3606,222,4915,155,13,0,0,1,4917,0,0,0,0,3600,222
3600,222,5717,0,0,0,0,1,0,0,0,0,0,3599,222
3599,222,5716,0,0,0,0,1,5717,0,0,0,0,3598,222
3598,222,5715,0,1488,0,0,1,5716,0,0,0,0,3578,222
3578,222,5643,0,0,0,0,1,0,0,0,0,0,3577,222
3577,222,5642,0,0,0,0,1,5643,0,0,0,0,3576,222
3576,222,5641,0,0,0,0,1,5642,0,0,0,0,3575,222
3575,222,5640,0,0,0,0,1,5641,0,0,0,0,3574,222
3574,222,5639,0,0,0,0,1,5640,0,0,0,0,3573,222
3573,222,5638,0,0,0,0,1,5639,0,0,0,0,3572,222
3572,222,5637,0,0,0,0,1,5638,0,0,0,0,3571,222
3571,222,5636,0,0,0,0,1,5637,0,0,0,0,3570,222
3570,222,5635,0,0,0,0,1,5636,0,0,0,0,3569,222
3569,222,5634,0,0,0,0,1,5635,0,0,0,0,3568,222
3568,222,5633,0,0,0,0,1,5634,0,0,0,0,3567,222
3567,222,5632,0,0,0,0,1,5633,0,0,0,0,3566,222
3566,222,5631,0,0,0,0,1,5632,0,0,0,0,3565,222
3565,222,5630,0,0,0,0,1,5631,0,0,0,0,3564,222
3564,222,5626,181,13,0,0,1,5630,0,0,0,0,3547,222
3547,222,5587,0,0,0,0,1,0,0,0,0,0,3546,222
3546,222,5586,0,0,0,0,1,5587,0,0,0,0,3545,222
3545,222,5585,0,1090,0,1,1,5586,0,0,0,0,2636,222
2636,222,4437,0,1503,0,0,1,0,0,0,0,0,2635,222
2635,222,4435,0,1503,0,0,1,4437,0,0,0,0,2634,222
2634,222,4433,0,1503,0,0,1,4435,0,0,0,0,2624,222
2624,222,4412,0,0,0,0,1,0,0,0,0,0,2623,222
2623,222,4410,0,1488,0,0,1,4412,0,0,0,0,2622,222
2622,222,4408,0,0,0,0,1,0,0,0,0,0,2621,222
2621,222,4406,0,0,0,0,1,4408,0,0,0,0,2620,222
2620,222,4405,0,0,0,0,1,0,0,0,0,0,2609,222
2609,222,4351,0,0,0,0,1,4352,0,0,0,0,2608,222
2608,222,4350,0,0,0,0,1,4351,0,0,0,0,2607,222
2607,222,4374,0,0,0,0,1,5548,0,0,0,0,2606,222
2606,222,4373,0,0,0,0,1,4374,0,0,0,0,2605,222
2605,222,4372,0,0,0,0,1,4373,0,0,0,0,2604,222
2604,222,4371,0,0,0,0,1,4372,0,0,0,0,2603,222
2603,222,4370,0,0,0,0,1,4371,0,0,0,0,2602,222
2602,222,4369,0,0,0,0,1,4370,0,0,0,0,2929,226
2929,226,5011,255,13,0,0,1,0,2,0,0,0,4412,226
4412,226,7919,255,13,0,0,1,0,1,0,0,0,2926,227
2926,227,3386,0,1029,0,0,1,0,2,0,0,0,2927,228
2927,228,5009,0,400,0,0,1,0,2,0,0,0,2935,228
2935,228,5019,0,400,0,0,1,0,2,0,0,0,2928,229
2928,229,200,0,3,0,0,1,0,2,0,0,0,2938,230
2938,230,4171,0,0,0,0,1,4172,0,0,0,0,2939,230
2939,230,4172,0,0,0,0,1,4173,0,0,0,0,2940,230
2940,230,4173,0,0,0,0,1,4174,0,0,0,0,3029,230
3029,230,5033,0,0,0,0,1,0,0,0,0,0,3028,230
3028,230,5032,0,0,0,0,1,5033,0,0,0,0,3027,230
3027,230,5031,0,0,0,0,1,5032,0,0,0,0,3026,230
3026,230,5030,0,0,0,0,1,5031,0,0,0,0,3025,230
3025,230,5029,0,0,0,0,1,5030,0,0,0,0,3024,230
3024,230,5028,0,0,0,0,1,5029,0,0,0,0,3023,230
3023,230,5027,0,0,0,0,1,5028,0,0,0,0,3022,230
3022,230,4122,0,0,0,0,1,5027,0,0,0,0,3021,230
3021,230,4121,0,0,0,0,1,4122,0,0,0,0,3020,230
3020,230,4120,0,0,0,0,1,4121,0,0,0,0,3019,230
3019,230,4119,0,0,0,0,1,4120,0,0,0,0,3018,230
3018,230,4118,0,0,0,0,1,4119,0,0,0,0,3017,230
3017,230,4117,0,0,0,0,1,4118,0,0,0,0,3016,230
3016,230,4116,0,0,0,0,1,4117,0,0,0,0,3015,230
3015,230,2692,0,0,0,0,1,4116,0,0,0,0,3014,230
3014,230,5047,0,0,0,0,1,0,0,0,0,0,3013,230
3013,230,5046,0,0,0,0,1,5047,0,0,0,0,3012,230
3012,230,5045,0,0,0,0,1,5046,0,0,0,0,3011,230
3011,230,5044,0,0,0,0,1,5045,0,0,0,0,3010,230
3010,230,5043,0,0,0,0,1,5044,0,0,0,0,3009,230
3009,230,5042,0,0,0,0,1,5043,0,0,0,0,3008,230
3008,230,5041,0,0,0,0,1,5042,0,0,0,0,3007,230
3007,230,4194,0,0,0,0,1,5041,0,0,0,0,3006,230
3006,230,4193,0,0,0,0,1,4194,0,0,0,0,3005,230
3005,230,4192,0,0,0,0,1,4193,0,0,0,0,3004,230
3004,230,4191,0,0,0,0,1,4192,0,0,0,0,3003,230
3003,230,4190,0,0,0,0,1,4191,0,0,0,0,3002,230
3002,230,4189,0,0,0,0,1,4190,0,0,0,0,3001,230
3001,230,4188,0,0,0,0,1,4189,0,0,0,0,3000,230
3000,230,4187,0,0,0,0,1,4188,0,0,0,0,2999,230
2999,230,5090,0,0,0,0,1,0,0,0,0,0,2998,230
2998,230,5089,0,0,0,0,1,5090,0,0,0,0,2997,230
2997,230,5088,0,0,0,0,1,5089,0,0,0,0,2996,230
2996,230,5087,0,0,0,0,1,5088,0,0,0,0,2995,230
2995,230,5086,0,0,0,0,1,5087,0,0,0,0,2994,230
2994,230,5085,0,0,0,0,1,5086,0,0,0,0,2993,230
2993,230,5084,0,0,0,0,1,5085,0,0,0,0,2992,230
2992,230,4229,0,0,0,0,1,5084,0,0,0,0,2991,230
2991,230,4228,0,0,0,0,1,4229,0,0,0,0,2990,230
2990,230,4227,0,0,0,0,1,4228,0,0,0,0,2989,230
2989,230,4226,0,0,0,0,1,4227,0,0,0,0,2988,230
2988,230,4225,0,0,0,0,1,4226,0,0,0,0,2987,230
2987,230,4224,0,0,0,0,1,4225,0,0,0,0,2986,230
2986,230,4223,0,0,0,0,1,4224,0,0,0,0,2985,230
2985,230,4222,0,0,0,0,1,4223,0,0,0,0,2984,230
2984,230,4270,0,0,0,0,1,0,0,0,0,0,2983,230
2983,230,4269,0,0,0,0,1,4270,0,0,0,0,2982,230
2982,230,4268,0,0,0,0,1,4269,0,0,0,0,2981,230
2981,230,4267,0,0,0,0,1,4268,0,0,0,0,2941,230
2941,230,4174,0,0,0,0,1,4175,0,0,0,0,2942,230
2942,230,4175,0,0,0,0,1,4176,0,0,0,0,2943,230
2943,230,4176,0,0,0,0,1,4177,0,0,0,0,2944,230
2944,230,4177,0,0,0,0,1,4178,0,0,0,0,2945,230
2945,230,4178,0,0,0,0,1,5055,0,0,0,0,2946,230
2946,230,5055,0,0,0,0,1,5056,0,0,0,0,2947,230
2947,230,5056,0,0,0,0,1,5057,0,0,0,0,2948,230
2948,230,5057,0,0,0,0,1,5058,0,0,0,0,2949,230
2949,230,5058,0,0,0,0,1,5059,0,0,0,0,2950,230
2950,230,5059,0,0,0,0,1,5060,0,0,0,0,2951,230
2951,230,5060,0,0,0,0,1,5061,0,0,0,0,2952,230
2952,230,5061,0,0,0,0,1,0,0,0,0,0,2953,230
2953,230,4247,0,0,0,0,1,4248,0,0,0,0,2954,230
2954,230,4248,0,0,0,0,1,4249,0,0,0,0,2955,230
2955,230,4249,0,0,0,0,1,4250,0,0,0,0,2956,230
2956,230,4250,0,0,0,0,1,4251,0,0,0,0,2980,230
2980,230,4266,0,0,0,0,1,4267,0,0,0,0,2979,230
2979,230,4265,0,0,0,0,1,4266,0,0,0,0,2978,230
2978,230,4264,0,0,0,0,1,4265,0,0,0,0,2977,230
2977,230,4263,0,1490,0,0,1,4264,0,0,0,0,2957,230
2957,230,4251,0,0,0,0,1,4252,0,0,0,0,2958,230
