ID,SkillLine,Spell,RaceMask,ClassMask,ExcludeRace,ExcludeClass,MinSkillLineRank,SupercededBySpell,TrivialSkillLineRankHigh,TrivialSkillLineRankLow,Abandonable
3407,253,2070,0,8,0,0,1,0,0,0,0
3410,254,1860,0,8,0,0,1,0,0,0,0
3411,254,2983,0,8,0,0,1,0,0,0,0
3418,255,676,0,1,0,0,1,0,0,0,0
4407,255,7887,0,1,0,0,1,0,0,0,0
4284,255,7405,0,1,0,0,1,0,0,0,0
4283,255,7386,0,1,0,0,1,7405,0,0,0
4277,255,7384,0,1,0,0,1,7887,0,0,0
4275,255,7379,0,1,0,0,1,0,0,0,0
3994,255,6574,0,1,0,0,1,7379,0,0,0
3993,255,6572,0,1,0,0,1,6574,0,0,0
3421,256,100,0,1,0,0,1,6178,0,0,0
3423,256,1719,0,1,0,0,1,6188,0,0,0
3977,256,1134,0,1,0,0,1,0,0,0,0
3840,256,6178,0,1,0,0,1,6179,0,0,0
3424,257,72,0,1,0,0,1,1671,0,0,0
3425,257,1671,0,1,0,0,1,1672,0,0,0
3534,257,107,0,1,0,0,1,0,0,0,0
3426,257,1672,0,1,0,0,1,7377,0,0,0
4278,257,2565,0,1,0,0,1,0,0,0,0
4274,257,7377,0,1,0,0,1,0,0,0,0
3427,257,871,0,1,0,0,1,6184,0,0,0
3428,258,355,0,1,0,0,1,7390,0,0,0
4280,258,7391,0,1,0,0,1,0,0,0,0
4279,258,7390,0,1,0,0,1,7391,0,0,0
3429,259,5394,0,64,0,0,1,0,0,0,0
3961,259,6495,0,64,0,0,1,0,0,0,0
3922,259,6387,0,64,0,0,1,0,0,0,0
3921,259,6366,0,64,0,0,1,0,0,0,0
3920,259,6365,0,64,0,0,1,0,0,0,0
3919,259,6364,0,64,0,0,1,0,0,0,0
3918,259,6363,0,64,0,0,1,0,0,0,0
3917,259,6378,0,64,0,0,1,0,0,0,0
3916,259,6376,0,64,0,0,1,0,0,0,0
3915,259,6377,0,64,0,0,1,0,0,0,0
3914,259,6375,0,64,0,0,1,0,0,0,0
3913,259,6392,0,64,0,0,1,0,0,0,0
3912,259,6391,0,64,0,0,1,0,0,0,0
3911,259,6390,0,64,0,0,1,0,0,0,0
3602,259,5734,0,64,0,0,1,0,0,0,0
3601,259,5730,0,64,0,0,1,0,0,0,0
3597,259,5675,0,64,0,0,1,0,0,0,0
3430,259,3599,0,64,0,0,1,0,0,0,0
3431,259,2484,0,64,0,0,1,0,0,0,0
3432,260,136,0,4,0,0,1,3111,0,0,0
3433,260,3111,0,4,0,0,1,3661,0,0,0
3434,260,3661,0,4,0,0,1,3662,0,0,0
3435,260,3662,0,4,0,0,1,0,0,0,0
3436,261,5149,0,4,0,0,1,0,0,0,0
3437,261,4733,0,4,0,0,1,0,0,0,0
4015,261,6666,0,0,0,0,1,0,0,0,0
4013,261,6539,0,4,0,0,1,0,0,0,0
4012,261,6577,0,4,0,0,1,0,0,0,0
4011,261,6582,0,4,0,0,1,0,0,0,0
3944,261,6453,0,0,0,0,1,0,0,0,0
3943,261,6452,0,0,0,0,1,6453,0,0,0
3942,261,6451,0,0,0,0,1,6452,0,0,0
3941,261,6450,0,0,0,0,1,6451,0,0,0
3940,261,6448,0,4,0,0,1,6450,0,0,0
3900,261,6338,0,0,0,0,1,0,0,0,0
3899,261,6337,0,0,0,0,1,6338,0,0,0
3898,261,6336,0,0,0,0,1,6337,0,0,0
3897,261,6335,0,0,0,0,1,6336,0,0,0
3896,261,6329,0,4,0,0,1,6335,0,0,0
3889,261,6321,0,4,0,0,1,0,0,0,0
3888,261,6320,0,4,0,0,1,6321,0,0,0
3887,261,6319,0,4,0,0,1,6320,0,0,0
3886,261,6318,0,4,0,0,1,6319,0,0,0
3885,261,6312,0,4,0,0,1,6318,0,0,0
3880,261,6290,0,0,0,0,1,0,0,0,0
3879,261,6289,0,0,0,0,1,6290,0,0,0
3878,261,6288,0,0,0,0,1,6289,0,0,0
3877,261,6287,0,0,0,0,1,6288,0,0,0
3875,261,6284,0,4,0,0,1,6287,0,0,0
3773,261,4782,0,4,0,0,1,4783,0,0,0
3772,261,4769,0,4,0,0,1,0,0,0,0
3771,261,4745,0,4,0,0,1,0,0,0,0
3770,261,4744,0,4,0,0,1,4745,0,0,0
3769,261,4743,0,4,0,0,1,4744,0,0,0
3768,261,4742,0,4,0,0,1,4743,0,0,0
3767,261,4746,0,4,0,0,1,0,0,0,0
3766,261,4776,0,4,0,0,1,0,0,0,0
3765,261,4775,0,4,0,0,1,4776,0,0,0
3775,261,4785,0,4,0,0,1,0,0,0,0
3774,261,4783,0,4,0,0,1,4785,0,0,0
3764,261,5382,0,4,0,0,1,0,0,0,0
3763,261,5381,0,4,0,0,1,5382,0,0,0
3762,261,5380,0,4,0,0,1,5381,0,0,0
3761,261,5378,0,4,0,0,1,5380,0,0,0
3760,261,4770,0,4,0,0,1,0,0,0,0
3759,261,4814,0,4,0,0,1,0,0,0,0
3758,261,4767,0,4,0,0,1,0,0,0,0
3738,261,4731,0,4,0,0,1,0,0,0,0
3737,261,4815,0,4,0,0,1,0,0,0,0
3736,261,4806,0,0,0,0,1,0,0,0,0
3734,261,4750,0,4,0,0,1,0,0,0,0
3733,261,4747,0,4,0,0,1,0,0,0,0
3732,261,5398,0,4,0,0,1,0,0,0,0
3731,261,4774,0,4,0,0,1,0,0,0,0
3730,261,4773,0,4,0,0,1,4774,0,0,0
3729,261,4772,0,4,0,0,1,4773,0,0,0
3748,261,5399,0,4,0,0,1,0,0,0,0
3747,261,4808,0,4,0,0,1,0,0,0,0
3746,261,4807,0,4,0,0,1,4808,0,0,0
3745,261,5383,0,4,0,0,1,0,0,0,0
3744,261,4715,0,4,0,0,1,0,0,0,0
3742,261,4736,0,4,0,0,1,0,0,0,0
3741,261,4740,0,4,0,0,1,0,0,0,0
3740,261,4768,0,4,0,0,1,0,0,0,0
3739,261,4737,0,4,0,0,1,0,0,0,0
3757,261,4425,0,4,0,0,1,0,0,0,0
3756,261,4732,0,4,0,0,1,0,0,0,0
3755,261,4766,0,4,0,0,1,0,0,0,0
3754,261,4816,0,4,0,0,1,0,0,0,0
3753,261,4777,0,4,0,0,1,0,0,0,0
3752,261,4748,0,4,0,0,1,0,0,0,0
3751,261,4804,0,4,0,0,1,0,0,0,0
3750,261,4739,0,4,0,0,1,0,0,0,0
3749,261,4741,0,4,0,0,1,0,0,0,0
3728,261,4771,0,4,0,0,1,4772,0,0,0
3702,261,4734,0,4,0,0,1,0,0,0,0
3701,261,4735,0,4,0,0,1,0,0,0,0
3438,262,2643,138,4,0,0,1,6998,0,0,0
4118,262,7000,0,4,0,0,1,0,0,0,0
4120,262,3009,0,4,0,0,1,0,0,0,0
4137,262,7028,0,4,0,0,1,7029,0,0,0
4138,262,7029,0,4,0,0,1,0,0,0,0
4136,262,7027,0,4,0,0,1,7028,0,0,0
4119,262,1979,0,4,0,0,1,0,0,0,0
4117,262,1978,0,4,0,0,1,7000,0,0,0
4113,262,1960,0,4,0,0,1,7027,0,0,0
4116,262,6998,138,4,0,0,1,0,0,0,0
3440,263,1510,36,4,0,0,1,0,0,0,0
4109,263,6980,0,4,0,0,1,0,0,0,0
4108,263,6979,0,4,0,0,1,6980,0,0,0
3966,263,5333,0,4,0,0,1,0,0,0,0
3967,263,3011,0,4,0,0,1,6979,0,0,0
3441,264,5116,0,4,0,0,1,6984,0,0,0
4111,264,6985,0,4,0,0,1,0,0,0,0
4110,264,6984,0,4,0,0,1,6985,0,0,0
3530,267,465,0,2,0,0,1,643,0,0,0
3552,267,5606,0,2,0,0,1,5609,0,0,0
4219,267,7294,0,2,0,0,1,0,0,0,0
3557,267,3487,0,2,0,0,1,5618,0,0,0
3558,267,5618,0,2,0,0,1,5619,0,0,0
3553,267,5609,0,2,0,0,1,0,0,0,0
3551,267,649,0,2,0,0,1,5606,0,0,0
3531,267,643,0,2,0,0,1,1032,0,0,0
3532,267,1032,0,2,0,0,1,0,0,0,0
3533,268,107,0,2,0,0,1,0,0,0,0
3540,269,853,0,2,0,0,1,0,0,0,0
3541,269,5588,0,2,0,0,1,0,0,0,0
3542,269,5589,0,2,0,0,1,0,0,0,0
3874,270,6280,0,0,0,0,1,6281,0,0,0
3881,270,6281,0,0,0,0,1,6282,0,0,0
3891,270,6314,0,0,0,0,1,6315,0,0,0
3893,270,6316,0,0,0,0,1,6317,0,0,0
3901,270,6328,0,0,0,0,1,6331,0,0,0
3903,270,6332,0,0,0,0,1,6333,0,0,0
3939,270,6447,0,0,0,0,1,0,0,0,0
3938,270,6446,0,0,0,0,1,6447,0,0,0
3937,270,6445,0,0,0,0,1,6446,0,0,0
3936,270,6444,0,0,0,0,1,6445,0,0,0
3935,270,6443,0,0,0,0,1,6444,0,0,0
3905,270,6334,0,0,0,0,1,0,0,0,0
3904,270,6333,0,0,0,0,1,6334,0,0,0
3902,270,6331,0,0,0,0,1,6332,0,0,0
3894,270,6317,0,0,0,0,1,0,0,0,0
3892,270,6315,0,0,0,0,1,6316,0,0,0
3890,270,6311,0,0,0,0,1,6314,0,0,0
3882,270,6282,0,0,0,0,1,6283,0,0,0
3883,270,6283,0,0,0,0,1,6286,0,0,0
3884,270,6286,0,0,0,0,1,0,0,0,0
3956,271,491,0,128,0,0,1,0,0,0,0
3957,271,857,0,128,0,0,1,0,0,0,0
4070,272,6795,0,1024,0,0,1,0,0,0,0
4114,273,781,0,4,0,0,1,6994,0,0,0
4115,273,6994,0,4,0,0,1,0,0,0,0
4141,293,750,0,3,0,0,1,0,0,0,0
4246,313,7340,64,0,0,0,1,0,0,0,0
4248,314,7340,0,0,0,0,1,0,0,0,0
4247,315,7341,0,0,0,0,1,0,0,0,0
4249,316,7341,0,0,0,0,1,0,0,0,0
4287,333,7412,0,0,0,0,1,7413,0,0,0
4286,333,7411,0,0,0,0,1,7412,0,0,0
4288,333,7413,0,0,0,0,1,0,0,0,0
4289,333,7418,0,0,0,0,1,0,80,40,0
4290,333,7420,0,0,0,0,1,0,95,55,0
4291,333,7421,0,0,0,0,1,0,80,40,0
4292,333,7426,0,0,0,0,1,0,40,20,0
4293,333,7428,0,0,0,0,1,0,40,20,0
4404,333,7867,0,0,0,0,1,0,175,150,0
4403,333,7865,0,0,0,0,1,0,145,135,0
4402,333,7863,0,0,0,0,1,0,175,150,0
4401,333,7861,0,0,0,0,1,0,175,150,0
4400,333,7859,0,0,0,0,1,0,170,145,0
4399,333,7857,0,0,0,0,1,0,170,145,0
4398,333,7855,0,0,0,0,1,0,135,125,0
4397,333,7853,0,0,0,0,1,0,125,115,0
4370,333,7795,0,0,0,0,1,0,160,130,0
4369,333,7793,0,0,0,0,1,0,160,130,0
4368,333,7745,0,0,0,0,1,0,160,130,0
4367,333,7788,0,0,0,0,1,0,160,130,0
4366,333,7786,0,0,0,0,1,0,160,130,0
4365,333,7782,0,0,0,0,1,0,155,125,0
4364,333,7779,0,0,0,0,1,0,155,125,0
4363,333,7776,0,0,0,0,1,0,155,125,0
4362,333,7771,0,0,0,0,1,0,120,105,0
4361,333,7769,0,0,0,0,1,0,120,105,0
4360,333,7766,0,0,0,0,1,0,145,115,0
4352,333,7748,0,0,0,0,1,0,145,115,0
4295,333,7434,0,0,0,0,1,0,55,35,0
4296,333,7439,0,0,0,0,1,0,70,50,0
4297,333,7443,0,0,0,0,1,0,120,80,0
4298,333,7448,0,0,0,0,1,0,100,80,0
4299,333,7451,0,0,0,0,1,0,100,80,0
4300,333,7454,0,0,0,0,1,0,130,100,0
4301,333,7457,0,0,0,0,1,0,140,110,0
4315,353,2362,0,256,0,0,1,0,0,0,0
4323,353,1120,0,256,0,0,1,0,0,0,0
4316,353,693,0,256,0,0,1,0,0,0,0
4317,353,6201,0,256,0,0,1,0,0,0,0
4318,353,6202,0,256,0,0,1,0,0,0,0
4319,353,5699,0,256,0,0,1,0,0,0,0
4326,354,1098,0,256,0,0,1,0,0,0,0
4330,354,687,0,256,0,0,1,0,0,0,0
4332,354,5500,0,256,0,0,1,0,0,0,0
4331,354,696,0,256,0,0,1,0,0,0,0
4329,354,5697,0,256,0,0,1,0,0,0,0
4327,354,706,0,256,0,0,1,0,0,0,0
4328,354,1086,0,256,0,0,1,0,0,0,0
4334,355,980,0,256,0,0,1,0,0,0,0
4339,355,7659,0,256,0,0,1,0,0,0,0
4341,355,1108,0,256,0,0,1,0,0,0,0
4343,355,7646,0,256,0,0,1,0,0,0,0
4410,355,1714,0,256,0,0,1,0,0,0,0
4342,355,6205,0,256,0,0,1,0,0,0,0
4340,355,702,0,256,0,0,1,0,0,0,0
4338,355,7658,0,256,0,0,1,0,0,0,0
4335,355,1014,0,256,0,0,1,0,0,0,0
4333,355,1490,0,256,0,0,1,0,0,0,0
4337,355,704,0,256,0,0,1,0,0,0,0
4336,355,6217,0,256,0,0,1,0,0,0,0
4344,356,7620,0,0,0,0,1,7731,0,0,0
4348,356,7738,0,0,0,0,1,0,0,0,0
4345,356,7731,0,0,0,0,1,7732,0,0,0
4346,356,7732,0,0,0,0,1,0,0,0,0
