ID,ModelName[0],ModelName[1],ModelTexture[0],ModelTexture[1],InventoryIcon,GeosetGroup[0],GeosetGroup[1],GeosetGroup[2],Flags,SpellVisualID,GroupSoundIndex,HelmetGeosetVisID[0],HelmetGeosetVisID[1],Texture[0],Texture[1],Texture[2],Texture[3],Texture[4],Texture[5],Texture[6],Texture[7],ItemVisual
19303,Axe_2H_War_B_01.mdl,,Axe_2H_War_C_01Red,,INV_Axe_02,0,0,0,0,0,9,0,0,,,,,,,,,0
19308,Axe_2H_Battle_B_01.mdx,,Axe_2H_Battle_A_03Red,,INV_ThrowingAxe_06,0,0,0,0,0,9,0,0,,,,,,,,,0
19314,,,,,INV_Bracer_07,0,0,0,0,0,7,0,0,,Cloth_Horde_B_03Purple_Bracer_AL,,,,,,,0
19317,,,,,INV_Pants_02,0,0,0,0,0,0,0,0,,,,,,Cloth_Horde_B_01Brown_Pant_LU,Cloth_Horde_A_01Black_Pant_LL,,0
19394,,,,,INV_Misc_ScrewDriver_02,0,0,0,0,0,8,0,0,,,,,,,,,0
19524,Hammer_2H_Maul_A_02.mdl,,Hammer_1H_Maul_A_01Gold,,INV_Hammer_16,0,0,0,0,0,9,0,0,,,,,,,,,0
19538,Hammer_2H_Maul_B_03.mdx,,Hammer_2H_Maul_A_02Black,,INV_Hammer_16,0,0,0,0,0,9,0,0,,,,,,,,,0
19540,,,,,INV_Misc_Head_Elf_02,0,0,0,0,0,15,0,0,,,,,,,,,0
19596,Hammer_2H_Maul_B_03.mdx,,Hammer_1H_Maul_B_02White,,INV_Hammer_17,0,0,0,0,0,9,0,0,,,,,,,,,0
19608,,,,,,1,0,0,0,0,0,0,0,Robe_B_03Red_Sleeve_AU,Robe_B_03Red_Sleeve_AL,,Robe_Horde_B_04Red_Chest_TU,Robe_Horde_B_04Red_Chest_TL,,,,0
19609,,,,,,1,0,0,0,0,0,0,0,,,,,,,,Robe_Horde_B_04Red_Boot_FO,0
19614,Hammer_2H_Maul_A_03.mdx,,Hammer_2H_Maul_A_02Black,,INV_Hammer_15,0,0,0,0,0,9,0,0,,,,,,,,,0
19628,,,,,,0,0,0,0,0,0,0,0,,,,Plate_B_03Black_Chest_TU,,,,,0
19640,Wand_1H_Standard_A_02.mdx,,Wand_1H_Standard_A_02Black,,INV_Staff_02,0,0,0,0,229,21,0,0,,,,,,,,,0
19641,Misc_1H_Orb_C_01.mdx,,Misc_1H_Orb_C_01Lava,,INV_Misc_Orb_03,0,0,0,0,0,24,0,0,,,,,,,,,0
19993,,,,,INV_Boots_01,1,0,0,0,0,7,0,0,,,,,,,Cloth_C_02Green_Boot_LL,Cloth_C_02Green_Boot_FO,0
21177,LShoulder_Robe_B_03.mdx,RShoulder_Robe_B_03.mdx,Shoulder_Robe_C_02Red,Shoulder_Robe_C_02Red,,0,0,0,0,0,0,0,0,,,,,,,,,0
21178,Helm_Circlet_B_02.mdx,,Helm_Circlet_B_02SilverRed,,,0,0,0,0,0,0,0,0,,,,,,,,,0
21180,,,,,INV_Belt_01,0,0,0,0,0,7,0,0,,,,,,Plate_B_05_Copper_Belt_LU,,,0
21181,,,,,INV_Boots_08,1,0,0,0,0,7,0,0,,,,,,,Plate_B_05_Copper_Boot_LL,Plate_B_05_Copper_Boot_FO,0
21184,Helm_Circlet_A_01.mdx,,Helm_Mail_A_01Copper,,,0,0,0,0,0,0,0,0,,,,,,,,,0
21189,,,,,INV_Gizmo_07,0,0,0,0,0,17,0,0,,,,,,,,,0
21190,,,,,,0,0,0,0,0,0,0,0,,,,,,Leather_B_06Brown_Pant_LU,Leather_Horde_A_01Black_Pant_LL,,0
21191,LShoulder_Robe_B_04.mdx,RShoulder_Robe_B_04.mdx,Shoulder_Robe_C_03White,Shoulder_Robe_C_03White,,0,0,0,0,0,0,0,0,,,,,,,,,0
21200,,,,,,0,0,0,0,0,0,0,0,,,,,,Plate_D_05_Silver_Pant_LU,Plate_D_05_Silver_Pant_LL,,0
21203,,,,,INV_Misc_Food_33,0,0,0,0,0,16,0,0,,,,,,,,,0
21222,LShoulder_Plate_B_01.mdx,RShoulder_Plate_B_01.mdx,Shoulder_Leather_D_01Black,Shoulder_Leather_D_01Black,,0,0,0,0,0,0,0,0,,,,,,,,,0
21232,,,,,,0,0,0,0,0,0,0,0,Plate_A_01Black_Sleeve_AU,Plate_A_01Black_Glove_AL,,Plate_A_01Black_Chest_TU,Plate_A_01Black_Chest_TL,,,,0
21233,,,Helm_Leather_D_01Red,,,0,0,0,0,0,0,249,249,,,,,,,,,0
21234,LShoulder_Leather_D_02.mdx,RShoulder_Leather_D_02.mdx,Shoulder_Leather_D_01Red,Shoulder_Leather_D_01Red,INV_Shoulder_02,0,0,0,0,0,7,0,0,,,,,,,,,0
21235,LShoulder_Plate_D_03.mdx,RShoulder_Plate_D_03.mdx,Shoulder_Plate_D_03Red,Shoulder_Plate_D_03Red,,0,0,0,0,0,0,0,0,,,,,,,,,0
21237,,,,,,0,0,0,0,0,0,0,0,,,,,,Plate_D_06_Dark_Pant_LU,Plate_D_06_Dark_Pant_LL,,0
21247,,,,,,0,0,0,0,0,0,0,0,,Leather_Horde_B_02Brown_Bracer_AL,Leather_Horde_C_02Brown_Glove_HA,,,,,,0
21251,Stave_2H_Jeweled_B_02.mdx,,Stave_2H_Jeweled_B_02Red,,INV_Staff_08,0,0,0,0,0,13,0,0,,,,,,,,,0
21264,,,,,,1,0,0,0,0,0,0,0,,,,,,,Plate_Horde_C_03Purple_Boot_LL,Plate_Horde_C_03Purple_Boot_FO,0
21268,,,,,INV_Pants_12,0,0,1,0,0,7,0,0,,,,,,Robe_Horde_B_02Red_Pant_LU,Robe_Horde_B_02Red_Pant_LL,,0
21269,Helm_Cloth_B_05.mdx,,Helm_Robe_C_01Black,,,0,0,0,0,0,0,265,265,,,,,,,,,0
21271,LShoulder_Mail_C_03.mdx,RShoulder_Mail_C_03.mdx,Shoulder_Leather_D_01Black,Shoulder_Leather_D_01Black,,0,0,0,0,0,0,0,0,,,,,,,,,0
21291,Helm_Leather_D_02.mdx,,Helm_Leather_D_02Gray,,INV_Helmet_16,0,0,0,0,0,7,246,246,,,,,,,,,0
21302,Helm_Leather_D_01.mdx,,Helm_Leather_D_01Gray,,INV_Helmet_20,0,0,0,0,0,7,246,246,,,,,,,,,0
21306,Helm_Leather_B_01.mdx,,Helm_Leather_B_01Black,,INV_Helmet_33,0,0,0,0,0,7,265,265,,,,,,,,,0
21313,Helm_Leather_A_01.mdx,,Helm_Leather_A_01White,,INV_Helmet_13,0,0,0,0,0,7,246,246,,,,,,,,,0
21316,Helm_Plate_A_01Crusader.mdx,,Helm_Plate_A_01Crusader,,INV_Helmet_10,0,0,0,0,0,10,248,248,,,,,,,,,0
21333,,,,,INV_Shirt_GuildTabard_01,0,0,0,0,0,7,0,0,,,,,,,,,0
21334,Helm_Monocle_B_02Engi.mdx,,Helm_Goggles_B_01Green,,,0,0,0,0,0,0,0,0,,,,,,,,,0
21335,,,,,,0,0,0,0,0,0,0,0,,,,,,,Leather_A_05Green_Boot_LL,Leather_A_05Green_Boot_FO,0
21336,,,,,,0,0,0,0,0,0,0,0,,Leather_A_05Green_Glove_AL,Leather_A_05Green_Glove_HA,,,,,,0
21337,,,,,INV_Shirt_GuildTabard_01,0,0,0,0,0,7,0,0,,,,Tabard_A_01Stormwind_Chest_TU,Tabard_A_01Stormwind_Chest_TL,,,,0
21338,,,,,INV_Shirt_GuildTabard_01,1,0,0,0,0,7,0,0,,,,Tabard_A_01Stormwind_Chest_TU,Tabard_A_01Stormwind_Chest_TL,,,,0
21351,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Cloth_C_05Black_Boot_FO,0
21359,,,,,,0,0,0,0,0,0,0,0,,,,,,,,Mail_C_03Green_Boot_FO,0
21360,,,,,,0,0,0,0,0,0,0,0,,Mail_C_03Green_Glove_AL,Mail_C_03Green_Glove_HA,,,,,,0
21362,Mace_1H_Standard_A_01.mdx,,Mace_1H_Flanged_A_02Bronze,,INV_Mace_08,0,0,0,0,0,8,0,0,,,,,,,,,0
21364,,,,,INV_Misc_MonsterScales_06,0,0,0,0,0,7,0,0,,,,,,,,,0
21366,,,,,INV_Misc_Pelt_03,0,0,0,0,0,7,0,0,,,,,,,,,0
21367,,,,,INV_Ore_TrueSilver_01,0,0,0,0,0,8,0,0,,,,,,,,,0
21371,,,Shoulder_Robe_C_02Crimson,Shoulder_Robe_C_02Crimson,,0,0,0,0,0,0,0,0,,,,,,,,,0
21372,Misc_1H_WaterWand_A_01.mdx,,Misc_1H_WaterWand_A_01,,INV_Staff_23,0,0,0,0,0,8,0,0,,,,,,,,,27
21374,,,,,INV_Misc_Gift_04,0,0,0,0,0,16,0,0,,,,,,,,,0
21375,,,,,INV_Misc_Gift_05,0,0,0,0,0,16,0,0,,,,,,,,,0
21376,Stave_2H_Long_A_04.mdx,,Stave_2H_Long_A_04Medium,,INV_Staff_01,0,0,0,0,0,13,0,0,,,,,,,,,0
21392,LShoulder_Leather_B_02.mdx,RShoulder_Leather_B_02.mdx,Shoulder_Leather_C_03Brown,Shoulder_Leather_C_03Brown,,0,0,0,0,0,0,0,0,,,,,,,,,0
21393,,,,,,0,0,0,0,0,0,0,0,,,,,,,Leather_Horde_B_01Green_Boot_LL,,0
21394,LShoulder_Plate_D_03.mdx,,Shoulder_Plate_A_01Black,,,0,0,0,0,0,0,0,0,,,,,,,,,0
21395,,,,,,0,0,0,0,0,0,0,0,,,,,,Plate_Horde_C_02Purple_Belt_LU,,,0
21396,,,,,,3,0,0,0,0,0,0,0,,Leather_Horde_C_01Purple_Glove_AL,Leather_Horde_C_01Purple_Glove_HA,,,,,,0
21397,,,,,,0,0,0,0,0,0,0,0,,,,Plate_C_01White_Chest_TU,Plate_C_01White_Chest_TL,,,,0
21398,,,,,,0,0,0,0,0,0,0,0,,,,,,,Plate_C_01White_Boot_LL,Plate_C_01White_Boot_FO,0
21399,,,,,,0,0,0,0,0,0,0,0,,,Plate_C_01White_Glove_HA,,,,,,0
21400,,,,,,0,0,0,0,0,0,0,0,,,,,Plate_Horde_A_03Red_Chest_TL,,,,0
21294,Helm_Leather_D_01.mdx,,Helm_Leather_D_01Brown,,INV_Helmet_15,0,0,0,0,0,7,246,246,,,,,,,,,0
21295,Helm_Leather_B_03Venture.mdx,,Helm_Leather_B_03Venture,,INV_Helmet_18,0,0,0,0,0,12,249,249,,,,,,,,,0
21296,Helm_Engi_B_02.mdx,,Helm_Engi_B_02,,INV_Helmet_49,0,0,0,0,0,8,249,249,,,,,,,,,0
21297,Helm_Leather_D_01.mdx,,Helm_Leather_D_01Red,,INV_Helmet_13,0,0,0,0,0,7,246,246,,,,,,,,,0
21298,Helm_Leather_A_01.mdx,,Helm_Leather_A_01Black,,INV_Helmet_15,0,0,0,0,0,7,246,246,,,,,,,,,0
21299,Helm_Leather_D_02.mdx,,Helm_Leather_D_02Brown,,INV_Helmet_08,0,0,0,0,0,7,246,246,,,,,,,,,0
21300,Helm_Leather_D_02.mdx,,Helm_Leather_D_02Brown,,INV_Helmet_25,0,0,0,0,0,7,246,246,,,,,,,,,0
21301,Helm_Plate_A_02IronforgeGuard.mdx,,Helm_Plate_A_02IronforgeGuard,,INV_Helmet_25,0,0,0,0,0,8,246,246,,,,,,,,,0
21303,Helm_Leather_D_01.mdx,,Helm_Leather_D_01Red,,INV_Helmet_25,0,0,0,0,0,7,246,246,,,,,,,,,0
21304,Helm_Leather_A_01.mdx,,Helm_Leather_A_01Dark,,INV_Helmet_15,0,0,0,0,0,7,246,246,,,,,,,,,0
21305,,,,,,0,0,0,0,0,0,0,0,Plate_C_04Purple_Sleeve_AU,,,Plate_C_04Purple_Chest_TU,Plate_C_04Purple_Chest_TL,,,,0
21307,Helm_Leather_D_02.mdx,,Helm_Leather_D_02Black,,INV_Helmet_06,0,0,0,0,0,7,246,246,,,,,,,,,0
21308,Helm_Leather_A_01.mdx,,Helm_Leather_A_01Orange,,INV_Helmet_15,0,0,0,0,0,7,246,246,,,,,,,,,0
14671,,,,,INV_Belt_15,0,0,0,0,0,7,0,0,,,,,,Leather_C_03Blue_Belt_LU,,,0
14672,,,,,INV_Boots_08,2,0,0,0,0,7,0,0,,,,,,,Leather_C_03Blue_Boot_LL,Leather_C_03Blue_Boot_FO,0
14673,,,,,INV_Bracer_09,0,0,0,0,0,7,0,0,,Leather_C_03Blue_Bracer_AL,,,,,,,0
14674,,,,,INV_Chest_Leather_07,0,0,0,0,0,7,0,0,Leather_C_03Blue_Sleeve_AU,,,Leather_C_03Blue_Chest_TU,Leather_C_03Blue_Chest_TL,,,,0
14675,,,,,INV_Pants_13,0,0,0,0,0,7,0,0,,,,,,Leather_C_03Blue_Pant_LU,Leather_C_03Blue_Pant_LL,,0
14676,,,,,INV_Gauntlets_14,2,0,0,0,0,7,0,0,,Leather_C_03Blue_Glove_AL,Leather_C_03Blue_Glove_HA,,,,,,0
14677,LShoulder_Leather_C_03.mdx,RShoulder_Leather_C_03.mdx,Shoulder_Leather_C_03Blue,Shoulder_Leather_C_03Blue,INV_Shoulder_25,0,0,0,0,0,7,0,0,,,,,,,,,0
14678,,,,,INV_Shirt_17,0,0,0,0,0,7,0,0,Cloth_C_03Blue_Sleeve_AU,,,Cloth_C_03Blue_Chest_TU,Cloth_C_03Blue_Chest_TL,,,,0
14679,,,,,INV_Boots_09,1,0,0,0,0,7,0,0,,,,,,,Cloth_C_03Blue_Boot_LL,Cloth_C_03Blue_Boot_FO,0
14680,,,,,INV_Bracer_09,0,0,0,0,0,7,0,0,,Cloth_C_03Blue_Bracer_AL,,,,,,,0
14681,,,,,INV_Gauntlets_06,2,0,0,0,0,7,0,0,,Cloth_C_03Blue_Glove_AL,Cloth_C_03Blue_Glove_HA,,,,,,0
14682,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Cloth_C_03Blue_Pant_LU,Cloth_C_03Blue_Pant_LL,,0
14683,,,,,INV_Belt_10,0,0,0,0,0,7,0,0,,,,,,Cloth_C_03Blue_Belt_LU,,,0
14684,,,,,INV_Gauntlets_23,2,0,0,0,0,7,0,0,,Cloth_C_03Blue_Glove_AL,Cloth_C_03Blue_Glove_HA,,,,,,0
14685,,,,,INV_Pants_13,0,0,0,0,0,7,0,0,,,,,,Cloth_C_03Blue_Pant_LU,Cloth_C_03Blue_Pant_LL,,0
14686,,,,,INV_Belt_04,0,0,0,0,0,7,0,0,,,,,,Cloth_C_03Blue_Belt_LU,,,0
14687,,,,,INV_Belt_06,0,0,0,0,0,7,0,0,,,,,,Leather_Horde_C_01Red_Belt_LU,,,0
14688,,,,,INV_Boots_03,2,0,0,0,0,7,0,0,,,,,,,Leather_Horde_C_01Red_Boot_LL,Leather_Horde_C_01Red_Boot_FO,0
14689,,,,,INV_Chest_Leather_08,0,0,0,0,0,7,0,0,,,,Leather_Horde_C_01Red_Chest_TU,Leather_Horde_C_01Red_Chest_TL,,,,0
14690,,,,,INV_Gauntlets_05,2,0,0,0,0,7,0,0,,Leather_Horde_C_01Red_Bracer_AL,Leather_Horde_C_01Red_Glove_HA,,,,,,0
14691,Helm_Leather_D_01.mdx,,Helm_Leather_D_01Red,,INV_Helmet_18,0,0,0,0,0,7,0,0,,,,,,,,,0
14692,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Leather_Horde_C_01Red_Pant_LU,Leather_Horde_C_01Red_Pant_LL,,0
14693,,,,,INV_Boots_03,1,0,0,0,0,7,0,0,,,,,,,Leather_Horde_C_01Red_Boot_LL,Leather_Horde_C_01Red_Boot_FO,0
14694,,,,,INV_Gauntlets_05,1,0,0,0,0,7,0,0,,Leather_Horde_C_01Red_Bracer_AL,Leather_Horde_C_01Red_Glove_HA,,,,,,0
14695,,,,,INV_Gauntlets_05,1,0,0,0,0,7,0,0,,Leather_Horde_C_01Red_Glove_AL,Leather_Horde_C_01Red_Glove_HA,,,,,,0
14696,LShoulder_Leather_C_02.mdx,RShoulder_Leather_C_02.mdx,Shoulder_Leather_C_02Red,Shoulder_Leather_C_02Red,INV_Shoulder_23,0,0,0,0,0,7,0,0,,,,,,,,,0
14697,,,,,INV_Pants_06,0,0,0,0,0,7,0,0,,,,,,Leather_Horde_C_01Red_Pant_LU,Leather_Horde_C_01Red_Pant_LL,,0
14698,,,,,INV_Gauntlets_15,1,0,0,0,0,7,0,0,,Leather_Horde_C_01Red_Glove_AL,Leather_Horde_C_01Red_Glove_HA,,,,,,0
14699,,,,,INV_Chest_Leather_05,0,0,0,0,0,7,0,0,,,,Leather_Horde_C_01Red_Chest_TU,Leather_Horde_C_01Red_Chest_TL,,,,0
14700,,,,,INV_Bracer_03,0,0,0,0,0,7,0,0,,Leather_Horde_C_01Red_Bracer_AL,,,,,,,0
14701,,,,,INV_Boots_01,1,0,0,0,0,7,0,0,,,,,,,Leather_Horde_C_01Red_Boot_LL,Leather_Horde_C_01Red_Boot_FO,0
14702,,,,,INV_Belt_12,0,0,0,0,0,7,0,0,,,,,,Leather_Horde_C_01Red_Belt_LU,,,0
14703,,,,,INV_Shirt_08,0,0,1,0,0,7,0,0,Robe_A_04Blue_Sleeve_AU,Robe_A_04Blue_Sleeve_AL,,Robe_A_04Blue_Chest_TU,Robe_A_04Blue_Chest_TL,Robe_A_04Blue_Pant_LU,Robe_A_04Blue_Pant_LL,,0
14704,,,,,INV_Belt_07,0,0,0,0,0,7,0,0,,,,,,Cloth_A_06Red_Belt_LU,,,0
14705,,,,,INV_Bracer_10,0,0,0,0,0,7,0,0,,Cloth_A_06Red_Bracer_AL,,,,,,,0
14706,,,,,INV_Gauntlets_21,1,0,0,0,0,7,0,0,,Cloth_A_06Red_Glove_AL,Cloth_A_06Red_Glove_HA,,,,,,0
14707,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Cloth_A_06Red_Pant_LU,Cloth_A_06Red_Pant_LL,,0
14708,,,,,INV_Boots_09,1,0,0,0,0,7,0,0,,,,,,,Cloth_A_06Red_Boot_LL,Cloth_A_06Black_Boot_FO,0
14709,,,,,INV_Shirt_05,0,0,0,0,0,7,0,0,,,,Cloth_A_06Red_Chest_TU,Cloth_A_06Red_Chest_TL,,,,0
14710,,,,,INV_Belt_02,0,0,0,0,0,7,0,0,,,,,,Cloth_A_06Red_Belt_LU,,,0
14711,,,,,INV_Pants_06,0,0,0,0,0,7,0,0,,,,,,Cloth_A_06Red_Pant_LU,Cloth_A_06Red_Pant_LL,,0
16778,,,,,INV_Pants_12,0,0,0,0,0,7,0,0,,,,,,Cloth_B_01Yellow_Pant_LU,Cloth_B_01Yellow_Pant_LL,,0
16782,,,,,INV_Belt_06,0,0,0,0,0,7,0,0,,,,,,Cloth_Horde_A_03Brown_Belt_LU,,,0
16789,,,,,INV_Gauntlets_18,1,0,0,0,0,7,0,0,,Cloth_A_06Blue_Glove_AL,Cloth_A_06Blue_Glove_HA,,,,,,0
16791,,,,,INV_Pants_10,0,0,0,0,0,7,0,0,,,,,,Cloth_Horde_B_01Green_Pant_LU,Cloth_Horde_B_01Green_Pant_LL,,0
16802,,,,,INV_Boots_05,0,0,0,0,0,7,0,0,,,,,,,Cloth_Horde_A_01Blue_Boot_LL,Cloth_Horde_A_01Blue_Boot_FO,0
16804,,,,,INV_Bracer_07,0,0,0,0,0,7,0,0,,Cloth_A_05Black_Bracer_AL,,,,,,,0
16811,,,,,INV_Robe_03,0,0,1,0,0,7,0,0,Robe_A_05Purple_Sleeve_AU,,,Robe_A_05Purple_Chest_TU,Robe_A_05Purple_Chest_TL,Robe_A_05Purple_Pant_LU,Robe_A_05Purple_Pant_LL,,0
16813,,,,,INV_Chest_Cloth_22,1,0,1,0,0,7,0,0,Robe_A_02Green_Sleeve_AU,Robe_A_02Green_Sleeve_AL,,Robe_A_02Green_Chest_TU,Robe_A_02Green_Chest_TL,Robe_A_02Green_Pant_LU,Robe_A_02Green_Pant_LL,,0
16822,,,,,INV_Boots_Fabric_01,0,0,0,0,0,7,0,0,,,,,,,,Dress_A_02Blue_Boot_FO,0
16825,Helm_Cloth_A_01.mdx,,Helm_Cloth_A_01Indigo,,INV_Helmet_29,0,0,0,0,0,7,246,246,,,,,,,,,0
16840,,,,,INV_Pants_01,0,0,0,0,0,7,0,0,,,,,,Cloth_A_05Blue_Pant_LU,Cloth_A_05Blue_Pant_LL,,0
16841,,,,,INV_Pants_08,0,0,0,0,0,7,0,0,,,,,,Cloth_A_05Blue_Pant_LU,Cloth_A_05Blue_Pant_LL,,0
16848,,,,,INV_Pants_02,0,0,0,0,0,7,0,0,,,,,,Cloth_B_01Green_Pant_LU,Cloth_B_01Green_Pant_LL,,0
16849,,,,,INV_Pants_10,0,0,0,0,0,7,0,0,,,,,,Cloth_B_02Green_Pant_LU,Cloth_B_02Green_Pant_LL,,0
16851,,,,,INV_Pants_08,0,1,0,0,0,7,0,0,,,,,,Mail_C_01Nightwatch_Pant_LU,Mail_C_01Nightwatch_Pant_LL,,0
19808,,,,,,2,0,0,0,0,0,0,0,Cloth_A_08White_Sleeve_AU,Cloth_A_08White_Sleeve_AL,,Cloth_C_02Black_Chest_TU,Cloth_C_02Black_Chest_TL,,,,0
19809,,,,,,0,0,0,0,0,0,0,0,Cloth_A_08White_Sleeve_AU,Cloth_A_08White_Sleeve_AL,,Cloth_C_02Black_Chest_TU,Cloth_C_02Black_Chest_TL,,,,0
19810,,,,,INV_Chest_Cloth_38,0,0,0,0,0,7,0,0,Robe_Horde_C_02Purple_Sleeve_AU,,,Robe_Horde_C_02Purple_Chest_TU,Robe_Horde_C_02Purple_Chest_TL,,,,0
19835,Sword_1H_Long_B_03.mdx,,Sword_1H_Short_B_01Red,,INV_Sword_07,0,0,0,0,0,8,0,0,,,,,,,,,0
19841,Axe_1H_Troll_B_01.mdx,,Axe_1H_Troll_B_01Green,,INV_Axe_07,0,0,0,0,0,8,0,0,,,,,,,,,0
19842,Helm_Circlet_B_01.mdx,,Helm_Circlet_B_01Gold,,INV_Helmet_10,0,0,0,0,0,10,0,0,,,,,,,,,0
19843,,,,,INV_Pants_04,0,0,0,0,0,11,0,0,,,,,,Plate_C_05_Gold_Pant_LU,Plate_C_05_Gold_Pant_LL,,0
19871,,,,,INV_Bracer_16,0,0,0,0,0,10,0,0,,Plate_B_04 _Silver_Bracer_AL,,,,,,,0
19896,Sword_1H_Long_D_01.mdx,,Sword_1H_Long_D_01_V01,,INV_Sword_35,0,0,0,0,0,8,0,0,,,,,,,,,0
19898,,,,,INV_Boots_01,3,0,0,0,0,10,0,0,,,,,,,Mail_C_04Red_Boot_LL,Mail_C_04Red_Boot_FO,0
19901,,,,,INV_Chest_Cloth_01,0,0,1,0,0,7,0,0,Robe_Horde_C_01Green_Sleeve_AU,Robe_Horde_C_01Green_Sleeve_AL,,Robe_Horde_C_01Green_Chest_TU,Robe_Horde_C_01Green_Chest_TL,Robe_Horde_C_01Green_Pant_LU,Robe_Horde_C_01Green_Pant_LL,,0
20803,,,,,INV_Misc_Food_50,0,0,0,0,0,15,0,0,,,,,,,,,0
20811,,,,,INV_Pants_08,0,0,1,0,0,7,0,0,,,,,,Robe_C_02Blue_Pants_LU,Robe_C_02Blue_Pant_LL,,0
20813,Helm_Leather_B_03Venture.mdx,,Helm_Leather_B_01Yellow,,INV_Helmet_25,0,0,0,0,0,24,249,249,,,,,,,,,0
20814,Helm_Leather_B_03Venture.mdx,,Helm_Leather_B_03Venture,,INV_Helmet_60,0,0,0,0,0,24,249,249,,,,,,,,,0
20815,Wand_1H_Jeweled_B_01.mdx,,Stave_2H_Jeweled_A_03Orange,,INV_Wand_11,0,0,0,0,225,21,0,0,,,,,,,,,0
20816,Wand_1H_Jeweled_B_01.mdx,,Knife_1H_Dagger_A_04Bloody,,INV_Wand_03,0,0,0,0,226,21,0,0,,,,,,,,,0
20817,Shield_Engineer_B_01.mdx,,Shield_Engineer_B_01,,Spell_Shadow_GrimWard,0,0,0,0,0,8,0,0,,,,,,,,,0
20820,Shield_Oval_A_01.mdx,,Shield_Round_A_01Blue,,INV_Shield_02,0,0,0,0,0,9,0,0,,,,,,,,,0
20821,Wand_1H_Standard_A_02.mdx,,Stave_2H_Long_A_04Light,,INV_Wand_11,0,0,0,0,225,21,0,0,,,,,,,,,0
20824,Wand_1H_Jeweled_B_01.mdx,,Stave_2H_Jeweled_B_02Yellow,,INV_Wand_04,0,0,0,0,226,21,0,0,,,,,,,,,0
20825,Wand_1H_Jeweled_B_01.mdx,,Stave_2H_Jeweled_A_02Green,,INV_Wand_04,0,0,0,0,226,21,0,0,,,,,,,,,0
20827,Wand_1H_Jeweled_B_01.mdx,,Stave_2H_Jeweled_A_01Green,,INV_Wand_04,0,0,0,0,226,21,0,0,,,,,,,,,0
20829,Wand_1H_Jeweled_B_01.mdx,,Stave_2H_Jeweled_A_01Red,,INV_Wand_06,0,0,0,0,225,21,0,0,,,,,,,,,0
20830,Wand_1H_Jeweled_B_01.mdx,,Stave_2H_Jeweled_B_01White,,INV_Staff_07,0,0,0,0,225,21,0,0,,,,,,,,,0
20891,Shield_Engineer_A_01.mdx,,Shield_Engineer_A_01,,Spell_Shadow_GrimWard,0,0,0,0,0,8,0,0,,,,,,,,,0
20915,,,,,INV_Misc_MonsterScales_04,0,0,0,0,0,15,0,0,,,,,,,,,0
20916,Wand_1H_Jeweled_B_01.mdx,,Stave_2H_Jeweled_B_02Red,,INV_Wand_06,0,0,0,0,225,21,0,0,,,,,,,,,0
20918,Wand_1H_Standard_A_02.mdx,,Stave_2H_Long_A_04Light,,INV_Staff_02,0,0,0,0,225,21,0,0,,,,,,,,,0
20919,,,,,INV_Ore_Mithril_02,0,0,0,0,0,24,0,0,,,,,,,,,0
20920,Wand_1H_Standard_A_02.mdx,,Stave_2H_Long_A_04Medium,,INV_Staff_02,0,0,0,0,226,21,0,0,,,,,,,,,0
20953,Misc_1H_RollingPin_A_01.mdl,,Misc_1H_RollingPin_A_01Light,,INV_Fabric_Silk_02,0,0,0,0,0,8,0,0,,,,,,,,,0
20971,Shield_Crest_B_03.mdx,,Shield_Crest_B_03GoldWhite,,Spell_Holy_PowerWordShield,0,0,0,0,0,8,0,0,,,,,,,,,0
20972,Shield_Crest_B_02.mdx,,SHIELD_CREST_B_02BLACKPURPLE,,Spell_Holy_SealOfProtection,0,0,0,0,0,8,0,0,,,,,,,,,0
20973,Shield_Round_B_01.mdx,,Shield_Round_B_01WoodSteelNE,,INV_Shield_07,0,0,0,0,0,9,0,0,,,,,,,,,0
20975,Shield_Horde_A_03.mdx,,Shield_Horde_A_03,,INV_Shield_15,0,0,0,0,0,8,0,0,,,,,,,,,0
20976,Shield_Horde_A_04.mdx,,Shield_Horde_A_04,,Trade_Alchemy,0,0,0,0,0,0,0,0,,,,,,,,,0
20978,,,,,INV_Misc_Gem_Topaz_02,0,0,0,0,0,24,0,0,,,,,,,,,0
20979,Firearm_2H_Rifle_A_01.mdl,,Firearm_2H_Rifle_B_01Rusted,,INV_Weapon_Rifle_01,0,0,0,0,224,9,0,0,,,,,,,,,0
20980,Firearm_2H_Rifle_A_01.mdl,,Firearm_2H_Rifle_B_01Bronze,,INV_Weapon_Rifle_02,0,0,0,0,224,9,0,0,,,,,,,,,0
20981,Wand_1H_Standard_A_02.mdx,,Wand_1H_Standard_A_02White,,INV_Staff_02,0,0,0,0,2799,21,0,0,,,,,,,,,0
20982,,,,,INV_Misc_Key_11,0,0,0,0,0,0,0,0,,,,,,,,,0
20983,,,,,INV_Misc_Key_11,0,0,0,0,0,14,0,0,,,,,,,,,0
20984,,,,,INV_Misc_Rune_06,0,0,0,0,0,24,0,0,,,,,,,,,0
