ID,SkillLine,Spell,RaceMask,ClassMask,ExcludeRace,ExcludeClass,MinSkillLineRank,SupercededBySpell,AcquireMethod,TrivialSkillLineRankHigh,TrivialSkillLineRankLow,Field_0_5_5_3494_012
2835,213,4104,0,0,0,0,1,0,0,0,0,0
2836,213,4317,0,0,0,0,1,0,0,0,0,0
2837,213,4242,0,0,0,0,1,0,0,0,0,0
2840,214,4112,0,0,0,0,1,4113,0,0,0,0
2842,214,4113,0,0,0,0,1,4115,0,0,0,0
2843,214,4115,0,0,0,0,1,4114,0,0,0,0
2845,214,4159,0,0,0,0,1,0,0,0,0,0
2846,214,4246,0,0,0,0,1,0,0,0,0,0
2844,214,4114,0,0,0,0,1,0,0,0,0,0
2850,215,4164,0,0,0,0,1,4165,0,0,0,0
2851,215,4165,0,0,0,0,1,0,0,0,0,0
2852,215,4133,0,0,0,0,1,4136,0,0,0,0
2853,215,4136,0,0,0,0,1,4138,0,0,0,0
2855,215,4140,0,0,0,0,1,0,0,0,0,0
2856,215,4281,0,0,0,0,1,0,0,0,0,0
2854,215,4138,0,0,0,0,1,4140,0,0,0,0
2857,216,4105,0,0,0,0,1,0,0,0,0,0
2858,216,4283,0,0,0,0,1,0,0,0,0,0
2859,217,4166,0,0,0,0,1,0,0,0,0,0
2860,217,4284,0,0,0,0,1,0,0,0,0,0
2861,217,4142,0,0,0,0,1,0,0,0,0,0
2867,218,4805,0,0,0,0,1,0,0,0,0,0
2870,218,4312,0,0,0,0,1,0,0,0,0,0
2869,218,4221,0,0,0,0,1,0,0,0,0,0
2868,218,4209,0,0,0,0,1,4221,0,0,0,0
4347,220,5227,16,0,0,0,1,0,2,0,0,0
4350,220,7744,16,0,0,0,1,0,2,0,0,0
3703,222,5952,0,13,0,0,1,5953,0,0,0,0
2560,222,601,0,0,0,0,1,4287,0,0,0,0
2561,222,4287,0,0,0,0,1,0,0,0,0,0
2563,222,4290,0,0,0,0,1,0,0,0,0,0
2565,222,4294,0,0,0,0,1,0,0,0,0,0
2567,222,4298,0,0,0,0,1,0,0,0,0,0
3719,222,5972,0,0,0,0,1,0,0,0,0,0
3718,222,5971,0,0,0,0,1,5972,0,0,0,0
3717,222,5970,0,0,0,0,1,5971,0,0,0,0
3716,222,5979,0,0,0,0,1,0,0,0,0,0
3715,222,5977,0,0,0,0,1,5979,0,0,0,0
3714,222,5976,0,0,0,0,1,5977,0,0,0,0
3713,222,5975,0,0,0,0,1,5976,0,0,0,0
3712,222,5974,0,0,0,0,1,5975,0,0,0,0
3711,222,5973,0,0,0,0,1,5974,0,0,0,0
3710,222,5969,0,13,0,0,1,5973,0,0,0,0
3709,222,5958,0,0,0,0,1,0,0,0,0,0
3708,222,5957,0,0,0,0,1,5958,0,0,0,0
3707,222,5956,0,0,0,0,1,5957,0,0,0,0
3706,222,5955,0,0,0,0,1,5956,0,0,0,0
3705,222,5954,0,0,0,0,1,5955,0,0,0,0
3704,222,5953,0,0,0,0,1,5954,0,0,0,0
3522,222,5551,0,0,0,0,1,5552,0,0,0,0
3521,222,5550,0,0,0,1,1,5551,0,0,0,0
3520,222,5549,0,0,0,0,1,5550,0,0,0,0
3519,222,5548,0,0,0,0,1,5549,0,0,0,0
3518,222,5547,0,0,0,0,1,0,0,0,0,0
3517,222,5546,0,0,0,0,1,5547,0,0,0,0
3516,222,5545,0,0,0,0,1,5546,0,0,0,0
3515,222,4330,0,0,0,0,1,0,0,0,0,0
3514,222,4329,0,0,0,0,1,4330,0,0,0,0
3513,222,4328,0,80,0,1,1,4329,0,0,0,0
3512,222,5354,0,0,0,0,1,0,0,0,0,0
3511,222,5353,0,0,0,0,1,5354,0,0,0,0
3510,222,5352,0,0,0,0,1,5353,0,0,0,0
3509,222,5351,0,0,0,0,1,5352,0,0,0,0
3508,222,5350,0,0,0,0,1,5351,0,0,0,0
3507,222,5349,0,0,0,0,1,5350,0,0,0,0
3506,222,5348,0,0,0,0,1,5349,0,0,0,0
3505,222,5529,0,0,0,0,1,0,0,0,0,0
3504,222,5528,0,0,0,0,1,5529,0,0,0,0
3503,222,5527,0,0,0,0,1,5528,0,0,0,0
3502,222,4429,0,0,0,0,1,0,0,0,0,0
3501,222,4428,0,0,0,0,1,4429,0,0,0,0
3500,222,4426,0,0,0,0,1,4428,0,0,0,0
3499,222,5513,0,0,0,0,1,0,0,0,0,0
3498,222,5433,0,0,0,0,1,5513,0,0,0,0
3497,222,5432,0,0,0,0,1,5433,0,0,0,0
3496,222,5431,0,0,0,0,1,5432,0,0,0,0
3495,222,5430,0,0,0,0,1,5431,0,0,0,0
3494,222,5429,0,0,0,0,1,5430,0,0,0,0
3493,222,5428,0,0,0,0,1,5429,0,0,0,0
3492,222,5511,0,0,0,0,1,0,0,0,0,0
3491,222,5510,0,0,0,0,1,5511,0,0,0,0
3490,222,5509,0,0,0,0,1,5510,0,0,0,0
3489,222,4309,0,0,0,0,1,0,0,0,0,0
3488,222,4308,0,0,0,0,1,4309,0,0,0,0
3487,222,4307,0,64,0,1,1,4308,0,0,0,0
3482,222,5453,0,0,0,0,1,0,0,0,0,0
3481,222,5452,0,0,0,0,1,5453,0,0,0,0
3480,222,5451,0,0,0,0,1,5452,0,0,0,0
3479,222,5450,0,0,0,0,1,5451,0,0,0,0
3478,222,5449,0,0,0,0,1,5450,0,0,0,0
3477,222,5448,0,0,0,0,1,5449,0,0,0,0
3476,222,5483,0,0,0,0,1,0,0,0,0,0
3475,222,5482,0,0,0,0,1,5483,0,0,0,0
3474,222,5481,0,0,0,0,1,5482,0,0,0,0
3473,222,4303,0,0,0,0,1,0,0,0,0,0
3472,222,4302,0,0,0,0,1,4303,0,0,0,0
3471,222,4301,0,0,0,0,1,4302,0,0,0,0
3468,222,5468,0,0,0,0,1,0,0,0,0,0
3467,222,5467,0,0,0,0,1,5468,0,0,0,0
3466,222,5466,0,0,0,0,1,5467,0,0,0,0
3465,222,4417,0,0,0,0,1,0,0,0,0,0
3464,222,4416,0,0,0,0,1,4417,0,0,0,0
3463,222,4414,0,0,0,0,1,4416,0,0,0,0
3462,222,5345,0,0,0,0,1,0,0,0,0,0
3461,222,5344,0,0,0,0,1,5345,0,0,0,0
3460,222,5343,0,0,0,0,1,5344,0,0,0,0
3459,222,5342,0,0,0,0,1,5343,0,0,0,0
3458,222,5341,0,0,0,0,1,5342,0,0,0,0
3457,222,5340,0,0,0,0,1,5341,0,0,0,0
3456,222,5360,0,0,0,0,1,0,0,0,0,0
3455,222,5359,0,0,0,0,1,5360,0,0,0,0
3454,222,5358,0,0,0,0,1,5359,0,0,0,0
3453,222,5357,0,0,0,0,1,5358,0,0,0,0
3452,222,5356,0,0,0,0,1,5357,0,0,0,0
3451,222,5355,0,0,0,0,1,5356,0,0,0,0
3450,222,4421,0,0,0,0,1,0,0,0,0,0
3449,222,4420,0,0,0,0,1,4421,0,0,0,0
3448,222,4418,0,0,0,0,1,4420,0,0,0,0
3447,222,5456,0,0,0,0,1,0,0,0,0,0
3446,222,5455,0,0,0,0,1,5456,0,0,0,0
3445,222,5454,0,0,0,0,1,5455,0,0,0,0
2900,222,4924,0,0,0,0,1,0,0,0,0,0
3625,222,5758,0,0,0,0,1,0,0,0,0,0
3624,222,5757,0,13,0,0,1,5758,0,0,0,0
3623,222,5756,0,0,0,0,1,0,0,0,0,0
3622,222,5755,0,0,0,0,1,5756,0,0,0,0
3621,222,5754,0,0,0,0,1,5755,0,0,0,0
3620,222,5753,0,0,0,0,1,5754,0,0,0,0
3619,222,5752,0,0,0,0,1,5753,0,0,0,0
3618,222,5751,0,0,0,0,1,5752,0,0,0,0
3617,222,5750,0,0,0,0,1,5751,0,0,0,0
3616,222,5749,0,0,0,0,1,5750,0,0,0,0
3615,222,5748,0,0,0,0,1,5749,0,0,0,0
3614,222,5747,0,0,0,0,1,5748,0,0,0,0
3613,222,5746,0,0,0,0,1,5747,0,0,0,0
3612,222,5745,0,0,0,0,1,5746,0,0,0,0
3611,222,5744,0,0,0,0,1,5745,0,0,0,0
3610,222,5743,0,0,0,0,1,5744,0,0,0,0
3609,222,5742,155,13,0,0,1,5743,0,0,0,0
3608,222,4918,0,0,0,0,1,0,0,0,0,0
3607,222,4917,0,0,0,0,1,4918,0,0,0,0
3606,222,4915,155,13,0,0,1,4917,0,0,0,0
3600,222,5717,0,0,0,0,1,0,0,0,0,0
3599,222,5716,0,0,0,0,1,5717,0,0,0,0
3598,222,5715,0,1488,0,0,1,5716,0,0,0,0
3578,222,5643,0,0,0,0,1,0,0,0,0,0
3577,222,5642,0,0,0,0,1,5643,0,0,0,0
3576,222,5641,0,0,0,0,1,5642,0,0,0,0
3575,222,5640,0,0,0,0,1,5641,0,0,0,0
3574,222,5639,0,0,0,0,1,5640,0,0,0,0
3573,222,5638,0,0,0,0,1,5639,0,0,0,0
3572,222,5637,0,0,0,0,1,5638,0,0,0,0
3571,222,5636,0,0,0,0,1,5637,0,0,0,0
3570,222,5635,0,0,0,0,1,5636,0,0,0,0
3569,222,5634,0,0,0,0,1,5635,0,0,0,0
3568,222,5633,0,0,0,0,1,5634,0,0,0,0
3567,222,5632,0,0,0,0,1,5633,0,0,0,0
3566,222,5631,0,0,0,0,1,5632,0,0,0,0
3565,222,5630,0,0,0,0,1,5631,0,0,0,0
3564,222,5626,181,13,0,0,1,5630,0,0,0,0
3547,222,5587,0,0,0,0,1,0,0,0,0,0
3546,222,5586,0,0,0,0,1,5587,0,0,0,0
3545,222,5585,0,1090,0,1,1,5586,0,0,0,0
3525,222,5554,0,0,0,0,1,0,0,0,0,0
3524,222,5553,0,0,0,0,1,5554,0,0,0,0
3523,222,5552,0,0,0,0,1,5553,0,0,0,0
2899,222,4923,0,0,0,0,1,4924,0,0,0,0
2898,222,4921,181,13,0,0,1,4923,0,0,0,0
2897,222,4902,0,0,0,0,1,0,0,0,0,0
2896,222,4900,181,13,0,0,1,4902,0,0,0,0
2895,222,4897,0,0,0,0,1,0,0,0,0,0
2894,222,4896,155,13,0,0,1,4897,0,0,0,0
2668,222,4496,0,0,0,0,1,0,0,0,0,0
2667,222,4495,0,0,0,0,1,4496,0,0,0,0
2666,222,4494,0,0,0,0,1,4495,0,0,0,0
2665,222,4493,0,0,0,0,1,4494,0,0,0,0
2664,222,4492,0,0,0,0,1,4493,0,0,0,0
2663,222,4491,0,0,0,0,1,4492,0,0,0,0
2662,222,4490,0,0,0,0,1,4491,0,0,0,0
2661,222,4488,0,1488,0,0,1,4490,0,0,0,0
2660,222,4480,0,0,0,0,1,5348,0,0,0,0
2659,222,4479,0,0,0,0,1,4480,0,0,0,0
2658,222,4478,0,0,0,0,1,4479,0,0,0,0
2657,222,4477,0,0,0,0,1,4478,0,0,0,0
2656,222,4476,0,0,0,0,1,4477,0,0,0,0
2655,222,4475,0,0,0,0,1,4476,0,0,0,0
2654,222,4474,0,0,0,0,1,4475,0,0,0,0
2653,222,4472,0,0,0,0,1,4474,0,0,0,0
2652,222,4464,0,0,0,0,1,5355,0,0,0,0
2651,222,4463,0,0,0,0,1,4464,0,0,0,0
2650,222,4462,0,0,0,0,1,4463,0,0,0,0
2649,222,4461,0,0,0,0,1,4462,0,0,0,0
2648,222,4460,0,0,0,0,1,4461,0,0,0,0
2647,222,4459,0,0,0,0,1,4460,0,0,0,0
2646,222,4458,0,0,0,0,1,4459,0,0,0,0
2645,222,4456,0,0,0,0,1,4458,0,0,0,0
2644,222,4448,0,0,0,0,1,5340,0,0,0,0
2643,222,4447,0,0,0,0,1,4448,0,0,0,0
2642,222,4446,0,0,0,0,1,4447,0,0,0,0
2641,222,4445,0,0,0,0,1,4446,0,0,0,0
2640,222,4444,0,0,0,0,1,4445,0,0,0,0
2639,222,4443,0,0,0,0,1,4444,0,0,0,0
2638,222,4442,0,0,0,0,1,4443,0,0,0,0
2637,222,4440,0,0,0,0,1,4442,0,0,0,0
2636,222,4437,0,1503,0,0,1,0,0,0,0,0
2635,222,4435,0,1503,0,0,1,4437,0,0,0,0
2634,222,4433,0,1503,0,0,1,4435,0,0,0,0
2624,222,4412,0,0,0,0,1,0,0,0,0,0
2623,222,4410,0,1488,0,0,1,4412,0,0,0,0
2622,222,4408,0,0,0,0,1,0,0,0,0,0
2621,222,4406,0,0,0,0,1,4408,0,0,0,0
2620,222,4405,0,0,0,0,1,0,0,0,0,0
2619,222,4402,0,0,0,0,1,4405,0,0,0,0
2618,222,4400,0,0,0,0,1,0,0,0,0,0
2617,222,4398,0,0,0,0,1,4400,0,0,0,0
2615,222,4357,0,0,0,0,1,5448,0,0,0,0
2614,222,4356,0,0,0,0,1,4357,0,0,0,0
2613,222,4355,0,0,0,0,1,4356,0,0,0,0
2612,222,4354,0,0,0,0,1,4355,0,0,0,0
2611,222,4353,0,0,0,0,1,4354,0,0,0,0
2610,222,4352,0,0,0,0,1,4353,0,0,0,0
2609,222,4351,0,0,0,0,1,4352,0,0,0,0
2608,222,4350,0,0,0,0,1,4351,0,0,0,0
2607,222,4374,0,0,0,0,1,5548,0,0,0,0
2606,222,4373,0,0,0,0,1,4374,0,0,0,0
2605,222,4372,0,0,0,0,1,4373,0,0,0,0
2604,222,4371,0,0,0,0,1,4372,0,0,0,0
2603,222,4370,0,0,0,0,1,4371,0,0,0,0
2602,222,4369,0,0,0,0,1,4370,0,0,0,0
2589,222,4382,0,1090,0,1,1,4384,0,0,0,0
2588,222,4342,0,0,0,0,1,5428,0,0,0,0
2587,222,4341,0,0,0,0,1,4342,0,0,0,0
2586,222,4340,0,0,0,0,1,4341,0,0,0,0
2585,222,4339,0,0,0,0,1,4340,0,0,0,0
2584,222,4338,0,0,0,0,1,4339,0,0,0,0
2583,222,4336,0,0,0,0,1,4338,0,0,0,0
2582,222,4335,0,0,0,0,1,4336,0,0,0,0
2581,222,4334,0,0,0,0,1,4335,0,0,0,0
2601,222,4368,0,0,0,0,1,4369,0,0,0,0
2600,222,4366,0,0,0,0,1,4368,0,0,0,0
2596,222,4390,0,0,0,0,1,0,0,0,0,0
2595,222,4389,0,0,0,0,1,4390,0,0,0,0
2594,222,4388,0,0,0,0,1,4389,0,0,0,0
2593,222,4387,0,0,0,0,1,4388,0,0,0,0
2592,222,4386,0,0,0,0,1,4387,0,0,0,0
2591,222,4385,0,0,0,0,1,4386,0,0,0,0
2590,222,4384,0,0,0,0,1,4385,0,0,0,0
2566,222,4297,0,1090,0,1,1,4298,0,0,0,0
2564,222,4293,0,0,0,0,1,4294,0,0,0,0
2562,222,4289,0,0,0,0,1,4290,0,0,0,0
2929,226,5011,255,13,0,0,1,0,2,0,0,0
4412,226,7919,255,13,0,0,1,0,1,0,0,0
2926,227,3386,0,1029,0,0,1,0,2,0,0,0
2927,228,5009,0,400,0,0,1,0,2,0,0,0
2935,228,5019,0,400,0,0,1,0,2,0,0,0
2928,229,200,0,3,0,0,1,0,2,0,0,0
2938,230,4171,0,0,0,0,1,4172,0,0,0,0
2940,230,4173,0,0,0,0,1,4174,0,0,0,0
2941,230,4174,0,0,0,0,1,4175,0,0,0,0
2939,230,4172,0,0,0,0,1,4173,0,0,0,0
2942,230,4175,0,0,0,0,1,4176,0,0,0,0
2944,230,4177,0,0,0,0,1,4178,0,0,0,0
2946,230,5055,0,0,0,0,1,5056,0,0,0,0
2948,230,5057,0,0,0,0,1,5058,0,0,0,0
2988,230,4225,0,0,0,0,1,4226,0,0,0,0
2987,230,4224,0,0,0,0,1,4225,0,0,0,0
2986,230,4223,0,0,0,0,1,4224,0,0,0,0
2985,230,4222,0,0,0,0,1,4223,0,0,0,0
2984,230,4270,0,0,0,0,1,0,0,0,0,0
2983,230,4269,0,0,0,0,1,4270,0,0,0,0
2982,230,4268,0,0,0,0,1,4269,0,0,0,0
2981,230,4267,0,0,0,0,1,4268,0,0,0,0
2957,230,4251,0,0,0,0,1,4252,0,0,0,0
3005,230,4192,0,0,0,0,1,4193,0,0,0,0
3004,230,4191,0,0,0,0,1,4192,0,0,0,0
3003,230,4190,0,0,0,0,1,4191,0,0,0,0
3002,230,4189,0,0,0,0,1,4190,0,0,0,0
3001,230,4188,0,0,0,0,1,4189,0,0,0,0
3000,230,4187,0,0,0,0,1,4188,0,0,0,0
2999,230,5090,0,0,0,0,1,0,0,0,0,0
2998,230,5089,0,0,0,0,1,5090,0,0,0,0
2997,230,5088,0,0,0,0,1,5089,0,0,0,0
3022,230,4122,0,0,0,0,1,5027,0,0,0,0
3021,230,4121,0,0,0,0,1,4122,0,0,0,0
3020,230,4120,0,0,0,0,1,4121,0,0,0,0
3019,230,4119,0,0,0,0,1,4120,0,0,0,0
3018,230,4118,0,0,0,0,1,4119,0,0,0,0
3017,230,4117,0,0,0,0,1,4118,0,0,0,0
3016,230,4116,0,0,0,0,1,4117,0,0,0,0
3015,230,2692,0,0,0,0,1,4116,0,0,0,0
3014,230,5047,0,0,0,0,1,0,0,0,0,0
3027,230,5031,0,0,0,0,1,5032,0,0,0,0
3026,230,5030,0,0,0,0,1,5031,0,0,0,0
3025,230,5029,0,0,0,0,1,5030,0,0,0,0
3024,230,5028,0,0,0,0,1,5029,0,0,0,0
3023,230,5027,0,0,0,0,1,5028,0,0,0,0
3013,230,5046,0,0,0,0,1,5047,0,0,0,0
3012,230,5045,0,0,0,0,1,5046,0,0,0,0
3011,230,5044,0,0,0,0,1,5045,0,0,0,0
3010,230,5043,0,0,0,0,1,5044,0,0,0,0
3009,230,5042,0,0,0,0,1,5043,0,0,0,0
3008,230,5041,0,0,0,0,1,5042,0,0,0,0
3007,230,4194,0,0,0,0,1,5041,0,0,0,0
3006,230,4193,0,0,0,0,1,4194,0,0,0,0
2996,230,5087,0,0,0,0,1,5088,0,0,0,0
2995,230,5086,0,0,0,0,1,5087,0,0,0,0
2994,230,5085,0,0,0,0,1,5086,0,0,0,0
2993,230,5084,0,0,0,0,1,5085,0,0,0,0
2992,230,4229,0,0,0,0,1,5084,0,0,0,0
2991,230,4228,0,0,0,0,1,4229,0,0,0,0
2990,230,4227,0,0,0,0,1,4228,0,0,0,0
2989,230,4226,0,0,0,0,1,4227,0,0,0,0
2956,230,4250,0,0,0,0,1,4251,0,0,0,0
2955,230,4249,0,0,0,0,1,4250,0,0,0,0
2954,230,4248,0,0,0,0,1,4249,0,0,0,0
2953,230,4247,0,0,0,0,1,4248,0,0,0,0
2952,230,5061,0,0,0,0,1,0,0,0,0,0
2951,230,5060,0,0,0,0,1,5061,0,0,0,0
2950,230,5059,0,0,0,0,1,5060,0,0,0,0
2949,230,5058,0,0,0,0,1,5059,0,0,0,0
2967,230,4211,0,0,0,0,1,4212,0,0,0,0
2966,230,4210,0,0,0,0,1,4211,0,0,0,0
2965,230,4208,0,0,0,0,1,4210,0,0,0,0
2964,230,4207,0,0,0,0,1,4208,0,0,0,0
2963,230,4206,0,0,0,0,1,4207,0,0,0,0
2962,230,4205,0,0,0,0,1,4206,0,0,0,0
2961,230,4204,0,0,0,0,1,4205,0,0,0,0
2959,230,4253,0,0,0,0,1,4254,0,0,0,0
2958,230,4252,0,0,0,0,1,4253,0,0,0,0
3029,230,5033,0,0,0,0,1,0,0,0,0,0
3028,230,5032,0,0,0,0,1,5033,0,0,0,0
2980,230,4266,0,0,0,0,1,4267,0,0,0,0
2979,230,4265,0,0,0,0,1,4266,0,0,0,0
2978,230,4264,0,0,0,0,1,4265,0,0,0,0
2977,230,4263,0,1490,0,0,1,4264,0,0,0,0
2975,230,5075,0,0,0,0,1,0,0,0,0,0
2974,230,5074,0,0,0,0,1,5075,0,0,0,0
2973,230,5073,0,0,0,0,1,5074,0,0,0,0
2972,230,5072,0,0,0,0,1,5073,0,0,0,0
2971,230,5071,0,0,0,0,1,5072,0,0,0,0
2970,230,5070,0,0,0,0,1,5071,0,0,0,0
2969,230,5069,0,0,0,0,1,5070,0,0,0,0
2968,230,4212,0,0,0,0,1,5069,0,0,0,0
2947,230,5056,0,0,0,0,1,5057,0,0,0,0
2945,230,4178,0,0,0,0,1,5055,0,0,0,0
2943,230,4176,0,0,0,0,1,4177,0,0,0,0
3030,231,2635,0,0,0,0,1,4631,0,0,0,0
3031,231,4631,0,0,0,0,1,4632,0,0,0,0
3033,231,4633,0,0,0,0,1,4634,0,0,0,0
3035,231,4635,0,0,0,0,1,4636,0,0,0,0
3038,231,4645,0,0,0,0,1,4646,0,0,0,0
3243,231,5120,0,2,0,1,1,0,0,0,0,0
3242,231,5121,0,0,0,0,1,0,0,0,0,0
3241,231,5124,0,0,0,0,1,0,0,0,0,0
3240,231,5123,0,0,0,0,1,0,0,0,0,0
3239,231,5122,0,256,0,1,1,0,0,0,0,0
3238,231,5119,0,4,0,1,1,0,0,0,0,0
3083,231,4722,0,0,0,0,1,4723,0,0,0,0
3082,231,4721,0,0,0,0,1,4722,0,0,0,0
3081,231,4720,0,0,0,0,1,4721,0,0,0,0
3080,231,4719,0,0,0,0,1,4720,0,0,0,0
3079,231,4718,0,0,0,0,1,4719,0,0,0,0
3078,231,4717,0,0,0,0,1,4718,0,0,0,0
3077,231,4714,0,0,0,0,1,4717,0,0,0,0
3074,231,4703,0,0,0,0,1,4705,0,0,0,0
3073,231,4702,0,0,0,0,1,4703,0,0,0,0
3072,231,4701,0,0,0,0,1,4702,0,0,0,0
3071,231,4700,0,0,0,0,1,4701,0,0,0,0
3070,231,4699,0,0,0,0,1,4700,0,0,0,0
3056,231,4664,0,0,0,0,1,4665,0,0,0,0
3055,231,4663,0,0,0,0,1,4664,0,0,0,0
3054,231,4662,0,0,0,0,1,4663,0,0,0,0
3053,231,4661,0,0,0,0,1,4662,0,0,0,0
3043,231,4650,0,0,0,0,1,4651,0,0,0,0
3042,231,4649,0,0,0,0,1,4650,0,0,0,0
3041,231,4648,0,0,0,0,1,4649,0,0,0,0
3040,231,4647,0,0,0,0,1,4648,0,0,0,0
3039,231,4646,0,0,0,0,1,4647,0,0,0,0
3069,231,4697,0,0,0,0,1,4699,0,0,0,0
3066,231,4685,0,0,0,0,1,4687,0,0,0,0
3065,231,4684,0,0,0,0,1,4685,0,0,0,0
3064,231,4683,0,0,0,0,1,4684,0,0,0,0
3063,231,4681,0,0,0,0,1,4683,0,0,0,0
3062,231,4680,0,0,0,0,1,4681,0,0,0,0
3061,231,4678,0,0,0,0,1,4680,0,0,0,0
3058,231,4666,0,0,0,0,1,4667,0,0,0,0
3057,231,4665,0,0,0,0,1,4666,0,0,0,0
3036,231,4636,0,0,0,0,1,4637,0,0,0,0
3034,231,4634,0,0,0,0,1,4635,0,0,0,0
3032,231,4632,0,0,0,0,1,4633,0,0,0,0
3659,233,5841,0,0,0,0,1,0,0,0,0,0
3660,233,5834,0,0,0,0,1,5837,0,0,0,0
3662,233,5838,0,0,0,0,1,0,0,0,0,0
3665,233,5875,0,0,0,0,1,0,0,0,0,0
3667,233,5873,0,0,0,0,1,0,0,0,0,0
3692,233,5925,0,0,0,0,1,5926,0,0,0,0
3691,233,5924,0,0,0,0,1,5925,0,0,0,0
3690,233,5923,0,0,0,0,1,5924,0,0,0,0
3689,233,5920,0,0,0,0,1,0,0,0,0,0
3688,233,5919,0,0,0,0,1,5920,0,0,0,0
3687,233,5922,0,0,0,0,1,0,0,0,0,0
3686,233,5921,0,0,0,0,1,5922,0,0,0,0
3685,233,5900,0,0,0,0,1,0,0,0,0,0
3684,233,5899,0,0,0,0,1,5900,0,0,0,0
3105,233,4864,0,128,0,0,1,4866,0,0,0,0
3104,233,4798,0,0,0,0,1,5872,0,0,0,0
3103,233,4796,0,128,0,0,1,4798,0,0,0,0
3102,233,4840,0,0,0,0,1,5844,0,0,0,0
3101,233,4839,0,0,0,0,1,4840,0,0,0,0
3100,233,4838,0,0,0,0,1,4839,0,0,0,0
3099,233,4837,0,0,0,0,1,4838,0,0,0,0
3098,233,4836,0,0,0,0,1,4837,0,0,0,0
3097,233,4835,0,0,0,0,1,4836,0,0,0,0
3122,233,4824,0,0,0,0,1,5921,0,0,0,0
3121,233,4823,0,0,0,0,1,4824,0,0,0,0
3120,233,4822,0,0,0,0,1,4823,0,0,0,0
3119,233,4821,0,0,0,0,1,4822,0,0,0,0
3118,233,4820,0,0,0,0,1,4821,0,0,0,0
3117,233,4819,0,0,0,0,1,4820,0,0,0,0
3116,233,4818,0,0,0,0,1,4819,0,0,0,0
3115,233,2917,0,18,0,0,1,4818,0,0,0,0
3114,233,4786,0,0,0,0,1,5919,0,0,0,0
3142,233,4882,0,0,0,0,1,4883,0,0,0,0
3141,233,4880,0,272,0,0,1,4882,0,0,0,0
3140,233,4802,0,0,0,0,1,5893,0,0,0,0
3139,233,4800,0,272,0,0,1,4802,0,0,0,0
3135,233,4856,0,0,0,0,1,5820,0,0,0,0
3134,233,4855,0,0,0,0,1,4856,0,0,0,0
3133,233,4854,0,0,0,0,1,4855,0,0,0,0
3132,233,4853,0,0,0,0,1,4854,0,0,0,0
3131,233,4852,0,0,0,0,1,4853,0,0,0,0
3810,233,6093,0,0,0,0,1,0,0,0,0,0
3809,233,6092,0,0,0,0,1,6093,0,0,0,0
3808,233,6091,0,0,0,0,1,6092,0,0,0,0
3807,233,6090,0,0,0,0,1,6091,0,0,0,0
3806,233,6089,0,0,0,0,1,6090,0,0,0,0
3805,233,6088,0,0,0,0,1,6089,0,0,0,0
3804,233,6087,0,0,0,0,1,6088,0,0,0,0
3803,233,6086,0,0,0,0,1,6087,0,0,0,0
3802,233,6085,0,0,0,0,1,6086,0,0,0,0
3801,233,6057,0,400,0,0,1,6085,0,0,0,0
3800,233,6098,0,0,0,0,1,0,0,0,0,0
3799,233,6097,0,0,0,0,1,6098,0,0,0,0
3798,233,6094,0,0,0,0,1,6097,0,0,0,0
3797,233,6096,0,0,0,0,1,0,0,0,0,0
3796,233,6095,0,400,0,0,1,6096,0,0,0,0
3658,233,5840,0,0,0,0,1,5841,0,0,0,0
3657,233,5839,0,0,0,0,1,5840,0,0,0,0
3656,233,5835,0,0,0,0,1,5839,0,0,0,0
3655,233,5843,0,0,0,0,1,0,0,0,0,0
3654,233,5842,0,0,0,0,1,5843,0,0,0,0
3653,233,5845,0,0,0,0,1,0,0,0,0,0
3652,233,5844,0,0,0,0,1,5845,0,0,0,0
3651,233,5818,0,0,0,0,1,0,0,0,0,0
3650,233,5817,0,0,0,0,1,5818,0,0,0,0
3649,233,5816,0,0,0,0,1,5817,0,0,0,0
3648,233,5822,0,0,0,0,1,0,0,0,0,0
3647,233,5819,0,0,0,0,1,5822,0,0,0,0
3646,233,5815,0,0,0,0,1,0,0,0,0,0
3645,233,5814,0,0,0,0,1,5815,0,0,0,0
3644,233,5813,0,0,0,0,1,5814,0,0,0,0
3643,233,5812,0,0,0,0,1,5813,0,0,0,0
3642,233,5821,0,0,0,0,1,0,0,0,0,0
3641,233,5820,0,0,0,0,1,5821,0,0,0,0
3212,233,4578,0,0,0,0,1,0,0,0,0,0
3211,233,4577,0,0,0,0,1,4578,0,0,0,0
3210,233,4576,0,0,0,0,1,4577,0,0,0,0
3209,233,4575,0,0,0,0,1,4576,0,0,0,0
3208,233,4574,0,0,0,0,1,4575,0,0,0,0
3207,233,4573,0,0,0,0,1,4574,0,0,0,0
3206,233,4572,0,0,0,0,1,4573,0,0,0,0
3205,233,4550,0,0,0,0,1,4572,0,0,0,0
3204,233,4564,0,0,0,0,1,0,0,0,0,0
3203,233,4563,0,0,0,0,1,4564,0,0,0,0
3202,233,4562,0,0,0,0,1,4563,0,0,0,0
3201,233,4561,0,0,0,0,1,4562,0,0,0,0
3200,233,4560,0,0,0,0,1,4561,0,0,0,0
3199,233,4559,0,0,0,0,1,4560,0,0,0,0
3198,233,4558,0,0,0,0,1,4559,0,0,0,0
3197,233,4548,0,0,0,0,1,4558,0,0,0,0
3196,233,4586,0,0,0,0,1,0,0,0,0,0
