ID,DoodadID[0],DoodadID[1],DoodadID[2],DoodadID[3],Density,Sound
4798,20040609,1,-806452536,2492,-1,-1
4805,20040609,1,-232587531,4026,-1,-1
4796,20040609,1,-122640179,4312,-1,-1
4799,20040609,1,180145697,4749,-1,-1
4794,20040609,1,-1321056091,1492,-1,-1
4795,20040609,1,-806452536,2492,-1,-1
4804,20040609,1,-232587531,4026,-1,-1
4793,20040609,1,-122640179,4312,-1,-1
4803,20040609,1,180145697,4749,-1,-1
4808,20040609,1,1454903023,16183,-1,-1
4779,20040609,1,-2106936086,12638,-1,-1
4787,20040609,1,-1321056091,1492,-1,-1
4786,20040609,1,-806452536,2492,-1,-1
4778,20040609,1,-249311993,14125,-1,-1
4790,20040609,1,-232587531,4026,-1,-1
4780,20040609,1,-122640179,4312,-1,-1
4792,20040609,1,180145697,4749,-1,-1
4777,20040609,1,1226396533,15633,-1,-1
4784,20040609,1,-2106936086,12638,-1,-1
4788,20040609,1,-1321056091,1492,-1,-1
4785,20040609,1,-806452536,2492,-1,-1
4783,20040609,1,-249311993,14125,-1,-1
4789,20040609,1,-232587531,4026,-1,-1
4781,20040609,1,-122640179,4312,-1,-1
4791,20040609,1,180145697,4749,-1,-1
4782,20040609,1,1226396533,15633,-1,-1
4801,20040609,1,-1321056091,1492,-1,-1
4802,20040609,1,-806452536,2492,-1,-1
4800,20040609,1,-122640179,4312,-1,-1
4806,20040609,1,180145697,4749,-1,-1
4807,20040609,1,1454903023,16183,-1,-1
4765,20040708,1,-1321056091,1492,-1,-1
4764,20040708,1,-806452536,2492,-1,-1
4918,20040708,1,-495175890,10300,-1,-1
4762,20040708,1,-249311993,14125,-1,-1
4763,20040708,1,-122640179,4312,-1,-1
4917,20040708,1,76574837,4491,-1,-1
4766,20040708,1,1075525004,8896,-1,-1
4761,20040708,1,1226396533,15633,-1,-1
4919,20040708,1,1335994216,6577,-1,-1
2638,20040828,1,-2022896275,12757,-1,-1
2637,20040917,1,-1897433467,11636,-1,-1
1540,20040926,1,-1590163701,12947,198,199
1534,20030127,1,-1502087051,18505,-1,-1
2849,20040926,1,-1352008590,13133,-1,-1
2909,20040805,1,-1321056091,1492,-1,-1
1541,20030303,1,-1120155505,18544,-1,-1
1542,20040917,1,-1019714884,13370,-1,-1
2910,20040805,1,-806452536,2492,-1,-1
1555,20040926,1,-495175890,10300,-1,-1
1556,20030303,1,-481039654,10682,-1,-1
1535,20030303,1,-467798335,18590,-1,-1
1536,20030123,1,-376988454,18635,200,200
1736,20030129,1,-249311993,14125,-1,-1
2907,20040926,1,-232587531,4026,-1,-1
1539,20040903,1,-145475373,4288,-1,-1
1734,20040805,1,-122640179,4312,-1,-1
3905,20040315,1,-115451379,9971,-1,-1
3427,20030829,1,-112719945,17547,-1,-1
1618,20040917,1,-8985111,14704,-1,-1
1532,20030124,1,254179214,10007,-1,-1
1529,20030120,1,389506533,18676,-1,-1
1537,20040926,1,546878077,15094,196,199
2908,20030730,1,779270387,15340,-1,-1
1544,20040926,1,988180746,18713,-1,-1
2911,20040315,1,1075525004,8896,-1,-1
1543,20040917,1,1153478445,6268,-1,-1
1735,20030129,1,1226396533,15633,-1,-1
1538,20040926,1,1228820730,15671,205,192
1531,20040926,1,1269654638,15748,192,199
2912,20040828,1,1309091859,15823,-1,-1
1530,20040926,1,1383833771,16036,-1,-1
1533,20030103,1,1522443961,18749,-1,-1
1528,20030829,1,1742600960,18025,20,19
2639,20040828,1,1936248222,16891,-1,-1
3299,20040917,1,-1590163701,12947,-1,-1
3303,20040917,1,-1352008590,13133,-1,-1
3298,20040917,1,-495175890,10300,-1,-1
3295,20040917,1,-8985111,14704,-1,-1
4506,20040326,1,76574837,4491,-1,-1
4507,20040326,1,501874496,5138,-1,-1
3296,20040917,1,546878077,15094,-1,-1
4508,20040917,1,988180746,15479,-1,-1
3300,20040917,1,1228820730,15671,-1,-1
3292,20030829,1,1742600960,18025,-1,-1
3367,20040917,1,-1590163701,12947,-1,-1
3369,20040917,1,-1352008590,13133,-1,-1
3365,20040917,1,546878077,15094,-1,-1
3366,20040917,1,1228820730,15671,-1,-1
3368,20040917,1,1383833771,16036,-1,-1
3362,20040917,1,-1590163701,12947,-1,-1
3361,20040917,1,546878077,15094,-1,-1
3363,20040917,1,1228820730,15671,-1,-1
3364,20040917,1,1383833771,16036,-1,-1
3324,20040917,1,-1590163701,12947,-1,-1
3323,20040917,1,546878077,15094,-1,-1
3332,20040917,1,1153478445,6268,-1,-1
3325,20040917,1,1228820730,15671,-1,-1
3326,20040917,1,1383833771,16036,-1,-1
3314,20040917,1,-1590163701,12947,-1,-1
3313,20040917,1,546878077,15094,-1,-1
3318,20030829,1,1153478445,6268,-1,-1
3315,20040917,1,1228820730,15671,-1,-1
3317,20040917,1,1383833771,16036,-1,-1
3321,20040929,1,-1590163701,12947,-1,-1
3319,20040929,1,546878077,15094,-1,-1
3320,20040929,1,1228820730,15671,-1,-1
3322,20040929,1,1383833771,16036,-1,-1
3305,20040929,1,-1590163701,12947,-1,-1
3304,20040929,1,546878077,15094,-1,-1
3306,20040929,1,1228820730,15671,-1,-1
3308,20040929,1,1383833771,16036,-1,-1
3290,20040929,1,-1590163701,12947,-1,-1
3293,20040929,1,-1352008590,13133,-1,-1
3288,20040929,1,546878077,15094,-1,-1
4505,20040929,1,988180746,15479,-1,-1
3291,20040929,1,1228820730,15671,-1,-1
3289,20030806,1,1742600960,18025,-1,-1
3307,20040917,1,-1590163701,12947,-1,-1
4453,20040326,1,-1188226129,1786,-1,-1
3280,20040917,1,-495175890,10300,-1,-1
3294,20040917,1,-8985111,14704,-1,-1
4450,20040917,1,76574837,4491,-1,-1
4451,20040917,1,501874496,5138,-1,-1
3302,20040917,1,546878077,15094,-1,-1
3281,20030829,1,779270387,15340,-1,-1
3718,20040917,1,988180746,15479,-1,-1
3297,20040917,1,1228820730,15671,-1,-1
3426,20040113,1,1269654638,15748,-1,-1
4452,20040917,1,1335994216,6577,-1,-1
3370,20040917,1,1383833771,16036,-1,-1
3278,20030829,1,1742600960,18025,-1,-1
3264,20040917,1,-1590163701,12947,-1,-1
4504,20040326,1,-1188226129,1786,-1,-1
3275,20040524,1,-495175890,10300,-1,-1
3265,20040315,1,-232587531,4026,-1,-1
3277,20040315,1,-122640179,4312,-1,-1
3266,20040315,1,-115451379,9971,-1,-1
3279,20040917,1,-8985111,14704,-1,-1
4499,20040326,1,76574837,4491,-1,-1
4501,20040114,1,373306131,10043,-1,-1
4500,20040326,1,501874496,5138,-1,-1
3287,20040917,1,546878077,15094,-1,-1
3276,20040315,1,779270387,15340,-1,-1
4498,20040917,1,988180746,15479,-1,-1
3301,20040326,1,1153478445,6268,-1,-1
3286,20040917,1,1228820730,15671,-1,-1
4503,20040326,1,1335994216,6577,-1,-1
3282,20030806,1,1383833771,16036,-1,-1
3263,20030829,1,1742600960,18025,-1,-1
3310,20040921,1,-1590163701,12947,-1,-1
3316,20040921,1,-1352008590,13133,-1,-1
3309,20040921,1,546878077,15094,-1,-1
3311,20040921,1,1228820730,15671,-1,-1
3312,20040921,1,1383833771,16036,-1,-1
3328,20040929,1,-1590163701,12947,-1,-1
3327,20040929,1,546878077,15094,-1,-1
3331,20030806,1,1153478445,6268,-1,-1
3329,20040929,1,1228820730,15671,-1,-1
3330,20040929,1,1383833771,16036,-1,-1
3339,20040917,1,-1590163701,12947,-1,-1
3340,20040917,1,-1352008590,13133,-1,-1
3335,20040917,1,-495175890,10300,-1,-1
3334,20040917,1,-8985111,14704,-1,-1
4455,20040917,1,76574837,4491,-1,-1
3338,20040917,1,546878077,15094,-1,-1
3336,20030829,1,779270387,15340,-1,-1
4454,20040917,1,988180746,15479,-1,-1
3337,20040917,1,1228820730,15671,-1,-1
4456,20040917,1,1335994216,6577,-1,-1
3341,20040917,1,1383833771,16036,-1,-1
3333,20030829,1,1742600960,18025,-1,-1
1841,20040918,1,-1988703601,12797,326,327
1844,20040918,1,-1196781850,13275,246,245
2679,20040828,1,-1080528574,13323,-1,-1
2658,20040817,1,-904069231,2207,-1,-1
1846,20040901,1,-855124868,13489,-1,-1
2416,20040505,1,-826225982,13525,-1,-1
1873,20040828,1,-808554168,13559,-1,-1
3381,20030809,1,-769722226,2707,-1,-1
1880,20030513,1,-588044923,17471,-1,-1
2657,20040828,1,-551618936,3111,-1,-1
2656,20031017,1,-525950136,3149,-1,-1
1979,20040828,1,-523836209,13852,-1,-1
1872,20030424,1,-172993666,9567,-1,-1
2676,20040918,1,-89509408,14426,-1,-1
2414,20040828,1,-49413087,14584,-1,-1
3914,20040828,1,7236411,14836,-1,-1
2502,20040527,1,277243893,18787,-1,-1
1843,20040918,1,704617177,15261,241,242
3143,20040901,1,1245856773,15712,-1,-1
2415,20040828,1,1293600586,15789,-1,-1
2417,20040828,1,1319695570,15855,-1,-1
3380,20030809,1,1561297014,18466,-1,-1
2675,20040918,1,1580700183,16290,-1,-1
1842,20040918,1,1767585313,16529,-1,-1
2677,20040828,1,1799147160,16615,-1,-1
1845,20040901,1,1802517624,16693,239,239
3917,20040527,1,2113733491,17015,-1,-1
2659,20030809,1,2137005801,9295,-1,-1
1847,20040901,1,-1988703601,12797,-1,-1
1850,20040901,1,-1196781850,13275,-1,-1
1874,20030320,1,-808554168,13559,-1,-1
1849,20040901,1,704617177,15261,-1,-1
1848,20040901,1,1767585313,16529,-1,-1
1851,20040527,1,1802517624,16693,-1,-1
1855,20040527,1,-1988703601,12797,-1,-1
1853,20040527,1,-1196781850,13275,-1,-1
1860,20040527,1,-855124868,13489,-1,-1
1852,20040527,1,704617177,15261,-1,-1
1856,20040527,1,1767585313,16529,-1,-1
1854,20040527,1,1802517624,16693,-1,-1
1858,20040828,1,-1988703601,12797,-1,-1
1859,20040828,1,-1196781850,13275,-1,-1
1866,20040702,1,-855124868,13489,-1,-1
1857,20040828,1,704617177,15261,-1,-1
1863,20040828,1,-1988703601,12797,238,239
1862,20040828,1,-1196781850,13275,-1,-1
1864,20040828,1,-855124868,13489,-1,-1
1861,20040828,1,704617177,15261,238,325
3921,20040828,1,1767585313,16529,-1,-1
1865,20040702,1,1802517624,16693,-1,-1
1869,20040527,1,-1988703601,12797,-1,-1
1868,20040527,1,-1196781850,13275,-1,-1
1867,20040527,1,704617177,15261,-1,-1
1871,20040527,1,1153478445,6268,-1,-1
1870,20040527,1,1802517624,16693,-1,-1
1875,20040828,1,-1988703601,12797,-1,-1
1878,20040828,1,-1196781850,13275,-1,-1
3915,20040521,1,-523836209,13852,-1,-1
1877,20040828,1,704617177,15261,-1,-1
1876,20040828,1,1767585313,16529,-1,-1
1879,20040828,1,1802517624,16693,-1,-1
2660,20040527,1,-1988703601,12797,-1,-1
2665,20040527,1,-1196781850,13275,-1,-1
2662,20040527,1,-808554168,13559,-1,-1
2671,20040521,1,-588044923,17471,-1,-1
2673,20040521,1,-523836209,13852,-1,-1
2672,20040521,1,-49413087,14584,-1,-1
2663,20040527,1,277243893,18787,-1,-1
2664,20040527,1,704617177,15261,-1,-1
2661,20040527,1,1767585313,16529,-1,-1
2666,20040527,1,-1988703601,12797,-1,-1
2669,20040527,1,-1196781850,13275,-1,-1
2668,20040527,1,704617177,15261,-1,-1
2667,20040527,1,1767585313,16529,-1,-1
2670,20040527,1,1802517624,16693,-1,-1
3392,20040828,1,-1988703601,12797,-1,-1
3390,20040828,1,-1196781850,13275,-1,-1
3389,20040828,1,704617177,15261,-1,-1
3391,20040828,1,1802517624,16693,-1,-1
3388,20040702,1,-1988703601,12797,-1,-1
3387,20040702,1,-1196781850,13275,-1,-1
3386,20040702,1,704617177,15261,-1,-1
3382,20040828,1,-1988703601,12797,-1,-1
3384,20040828,1,-1196781850,13275,-1,-1
3383,20040828,1,704617177,15261,-1,-1
3385,20040828,1,1802517624,16693,-1,-1
3376,20031017,1,-1988703601,12797,-1,-1
3378,20031017,1,-1196781850,13275,-1,-1
3379,20031017,1,704617177,15261,-1,-1
3377,20031017,1,1767585313,16529,-1,-1
3373,20040901,1,-1988703601,12797,-1,-1
3372,20040901,1,-1196781850,13275,-1,-1
3371,20040901,1,704617177,15261,-1,-1
3374,20040901,1,1767585313,16529,-1,-1
3375,20040901,1,1802517624,16693,-1,-1
3477,20040714,1,-1988703601,12797,-1,-1
3479,20040714,1,-1196781850,13275,-1,-1
3482,20040714,1,-855124868,13489,-1,-1
3907,20040714,1,-769722226,2707,-1,-1
3478,20040714,1,704617177,15261,-1,-1
3480,20040714,1,1767585313,16529,-1,-1
3481,20040714,1,1802517624,16693,-1,-1
3908,20040714,1,-1988703601,12797,-1,-1
3910,20040714,1,-1196781850,13275,-1,-1
3912,20040714,1,-855124868,13489,-1,-1
3913,20040714,1,-769722226,2707,-1,-1
3909,20040714,1,704617177,15261,-1,-1
3911,20040714,1,1767585313,16529,-1,-1
3470,20040714,1,-1988703601,12797,-1,-1
3469,20040714,1,-1196781850,13275,-1,-1
3475,20040714,1,-855124868,13489,-1,-1
3468,20040714,1,704617177,15261,-1,-1
3471,20040714,1,1767585313,16529,-1,-1
3499,20040714,1,-1988703601,12797,-1,-1
3501,20040714,1,-1196781850,13275,-1,-1
3502,20040714,1,-855124868,13489,-1,-1
3498,20040714,1,704617177,15261,-1,-1
3500,20040714,1,1767585313,16529,-1,-1
3504,20040714,1,1802517624,16693,-1,-1
4525,20040527,1,-1988703601,12797,-1,-1
4523,20040527,1,-1196781850,13275,-1,-1
4522,20040527,1,704617177,15261,-1,-1
4524,20040527,1,1802517624,16693,-1,-1
2610,20031014,1,-2106936086,12638,-1,-1
2635,20040929,1,-2022896275,12757,-1,-1
3342,20031216,1,-1897724016,18379,-1,-1
2634,20040929,1,-1897433467,11636,-1,-1
2629,20040929,1,-1590163701,12947,-1,-1
2883,20030702,1,-1384588058,13090,-1,-1
2521,20041004,1,-1321056091,1492,-1,-1
2628,20030703,1,-1080528574,13323,-1,-1
2599,20040929,1,-1019714884,13370,-1,-1
2623,20030612,1,-892135704,2252,-1,-1
2608,20030729,1,-866162749,2301,-1,-1
3184,20030729,1,-826225982,13525,-1,-1
2522,20041004,1,-806452536,2492,188,189
2884,20030702,1,-774843899,13637,-1,-1
2622,20030613,1,-707342931,11129,-1,-1
2605,20040828,1,-523836209,13852,-1,-1
2633,20030729,1,-421594710,14042,-1,-1
2598,20041004,1,-232587531,4026,-1,-1
2520,20041004,1,-122640179,4312,185,186
2624,20040926,1,-115451379,9971,-1,-1
3094,20030721,1,-29572767,18828,-1,-1
2885,20030719,1,254179214,10007,-1,-1
2625,20041004,1,373306131,10043,-1,-1
2632,20030719,1,546878077,15094,-1,-1
3446,20040830,1,567613659,15175,-1,-1
2609,20030729,1,689694775,5334,-1,-1
2607,20040902,1,991731445,6068,-1,-1
2600,20040929,1,1075525004,8896,-1,-1
2626,20030729,1,1153478445,6268,-1,-1
2611,20030729,1,1226396533,15633,-1,-1
2886,20030719,1,1228820730,15671,-1,-1
2631,20030703,1,1269654638,15748,-1,-1
3100,20040828,1,1293600586,15789,-1,-1
3183,20040828,1,1309091859,15823,-1,-1
3107,20030729,1,1319695570,15855,-1,-1
2674,20040926,1,1324664632,15896,-1,-1
2630,20030719,1,1383833771,16036,-1,-1
2606,20040902,1,1551789611,6921,-1,-1
3099,20030719,1,1683469274,7142,-1,-1
2906,20030729,1,1742600960,18025,-1,-1
2627,20030703,1,1799147160,16615,-1,-1
2636,20040929,1,1936248222,16891,-1,-1
3185,20030729,1,2030451152,16936,-1,-1
3171,20040929,1,-1321056091,1492,-1,-1
3172,20040929,1,-806452536,2492,-1,-1
3173,20040929,1,-232587531,4026,-1,-1
3170,20040929,1,-122640179,4312,-1,-1
3167,20040929,1,-1321056091,1492,-1,-1
3168,20040929,1,-806452536,2492,-1,-1
3169,20040929,1,-232587531,4026,-1,-1
3166,20040929,1,-122640179,4312,-1,-1
3159,20040929,1,-1321056091,1492,-1,-1
3160,20040929,1,-806452536,2492,-1,-1
3161,20040929,1,-232587531,4026,-1,-1
3158,20040929,1,-122640179,4312,-1,-1
3399,20031016,1,-1590163701,12947,-1,-1
3284,20041004,1,-1321056091,1492,-1,-1
3285,20041004,1,-806452536,2492,-1,-1
3268,20041004,1,-232587531,4026,-1,-1
3267,20041004,1,-122640179,4312,-1,-1
3269,20041004,1,-115451379,9971,-1,-1
3398,20031016,1,254179214,10007,-1,-1
3271,20041004,1,373306131,10043,-1,-1
3898,20040926,1,988180746,15479,-1,-1
3272,20030814,1,1153478445,6268,-1,-1
3270,20030814,1,1742600960,18025,-1,-1
3175,20040927,1,-1321056091,1492,-1,-1
3176,20040927,1,-806452536,2492,-1,-1
3178,20040927,1,-232587531,4026,-1,-1
3174,20040927,1,-122640179,4312,-1,-1
3177,20040927,1,1075525004,8896,-1,-1
3150,20040926,1,-1321056091,1492,-1,-1
3151,20040926,1,-806452536,2492,-1,-1
3152,20040926,1,-232587531,4026,-1,-1
3149,20040926,1,-122640179,4312,-1,-1
3153,20040921,1,1075525004,8896,-1,-1
3835,20040926,1,-2022896275,12757,323,322
3837,20040926,1,-1897433467,11636,-1,-1
3156,20040927,1,-1321056091,1492,-1,-1
3834,20040926,1,-1019714884,13370,318,317
3157,20040927,1,-806452536,2492,-1,-1
3155,20040927,1,-232587531,4026,-1,-1
3154,20040927,1,-122640179,4312,-1,-1
3836,20040926,1,1324664632,15896,323,322
3163,20040927,1,-1321056091,1492,-1,-1
3164,20040927,1,-806452536,2492,-1,-1
3165,20040927,1,-232587531,4026,-1,-1
3162,20040927,1,-122640179,4312,-1,-1
3181,20040927,1,-1321056091,1492,-1,-1
3182,20040927,1,-806452536,2492,-1,-1
3180,20040927,1,-232587531,4026,-1,-1
3179,20040927,1,-122640179,4312,-1,-1
3843,20040927,1,-1321056091,1492,-1,-1
3844,20040927,1,-806452536,2492,-1,-1
3845,20040927,1,-232587531,4026,-1,-1
3842,20040927,1,-122640179,4312,-1,-1
3146,20040927,1,-1321056091,1492,-1,-1
3147,20040927,1,-806452536,2492,-1,-1
3148,20040927,1,-232587531,4026,-1,-1
3145,20040927,1,-122640179,4312,-1,-1
3601,20040927,1,-1321056091,1492,-1,-1
3602,20040927,1,-806452536,2492,-1,-1
3603,20040927,1,-232587531,4026,-1,-1
3600,20040927,1,-122640179,4312,-1,-1
3609,20040926,1,1075525004,8896,-1,-1
3584,20040927,1,-1321056091,1492,-1,-1
3585,20040927,1,-806452536,2492,-1,-1
3583,20040927,1,-232587531,4026,-1,-1
3582,20040927,1,-122640179,4312,-1,-1
3588,20040927,1,-1321056091,1492,-1,-1
3589,20040927,1,-806452536,2492,-1,-1
3587,20040927,1,-232587531,4026,-1,-1
3586,20040927,1,-122640179,4312,-1,-1
3594,20040926,1,1075525004,8896,-1,-1
3596,20040927,1,-1321056091,1492,-1,-1
3597,20040927,1,-806452536,2492,-1,-1
3598,20040927,1,-232587531,4026,-1,-1
3595,20040927,1,-122640179,4312,-1,-1
3605,20040927,1,-1321056091,1492,-1,-1
3606,20040927,1,-806452536,2492,-1,-1
3607,20040927,1,-232587531,4026,-1,-1
3604,20040927,1,-122640179,4312,-1,-1
3608,20031014,1,1226396533,15633,-1,-1
3624,20040927,1,-1321056091,1492,-1,-1
3625,20040927,1,-806452536,2492,-1,-1
3623,20040927,1,-232587531,4026,-1,-1
3622,20040927,1,-122640179,4312,-1,-1
3638,20040927,1,-1321056091,1492,323,322
3639,20040927,1,-806452536,2492,323,322
3640,20040927,1,-232587531,4026,-1,-1
3637,20040927,1,-122640179,4312,318,317
3620,20040927,1,-1321056091,1492,-1,-1
3621,20040927,1,-806452536,2492,-1,-1
3619,20040927,1,-232587531,4026,-1,-1
3618,20040927,1,-122640179,4312,-1,-1
3627,20040927,1,-1321056091,1492,-1,-1
3628,20040927,1,-806452536,2492,-1,-1
3629,20040927,1,-232587531,4026,-1,-1
3626,20040927,1,-122640179,4312,-1,-1
3591,20040927,1,-1321056091,1492,-1,-1
3592,20040927,1,-806452536,2492,-1,-1
3593,20040927,1,-232587531,4026,-1,-1
3590,20040927,1,-122640179,4312,-1,-1
3599,20040926,1,1075525004,8896,-1,-1
3642,20040927,1,-1321056091,1492,-1,-1
3643,20040927,1,-806452536,2492,-1,-1
3650,20040927,1,-421594710,14042,-1,-1
3644,20040927,1,-232587531,4026,-1,-1
3641,20040927,1,-122640179,4312,-1,-1
3661,20040927,1,689694775,5334,-1,-1
3654,20040927,1,991731445,6068,-1,-1
3659,20040927,1,1153478445,6268,-1,-1
3648,20040927,1,1324664632,15896,-1,-1
3653,20040927,1,1551789611,6921,-1,-1
3656,20040927,1,-1321056091,1492,-1,-1
3660,20040927,1,-866162749,2301,-1,-1
3261,20040418,1,-826225982,13525,-1,-1
3258,20040927,1,-523836209,13852,-1,-1
3655,20040927,1,-232587531,4026,-1,-1
3657,20040927,1,-122640179,4312,-1,-1
3651,20040927,1,689694775,5334,-1,-1
3259,20040927,1,991731445,6068,-1,-1
3652,20040927,1,1153478445,6268,-1,-1
3662,20040927,1,1324664632,15896,-1,-1
3257,20040927,1,1551789611,6921,-1,-1
3260,20040926,1,2030451152,16936,-1,-1
3645,20040927,1,-1321056091,1492,-1,-1
3646,20040418,1,-826225982,13525,-1,-1
3649,20040927,1,-806452536,2492,-1,-1
3632,20040926,1,-523836209,13852,-1,-1
3631,20040927,1,-232587531,4026,-1,-1
3630,20040927,1,-122640179,4312,-1,-1
3647,20040926,1,-49413087,14584,-1,-1
3636,20040927,1,689694775,5334,-1,-1
3633,20040927,1,991731445,6068,-1,-1
3658,20040927,1,1153478445,6268,-1,-1
3634,20040926,1,1319695570,15855,-1,-1
3635,20040927,1,1551789611,6921,-1,-1
3664,20040927,1,-1321056091,1492,-1,-1
3665,20040927,1,-806452536,2492,-1,-1
3666,20040927,1,-232587531,4026,-1,-1
3663,20040927,1,-122640179,4312,-1,-1
3344,20040927,1,-1321056091,1492,-1,-1
3345,20040927,1,-806452536,2492,-1,-1
3346,20040927,1,-232587531,4026,-1,-1
3343,20040927,1,-122640179,4312,-1,-1
3401,20040929,1,-1321056091,1492,-1,-1
3402,20040929,1,-806452536,2492,-1,-1
3403,20040929,1,-232587531,4026,-1,-1
3400,20040929,1,-122640179,4312,-1,-1
3202,20030806,1,-1590163701,12947,-1,-1
3454,20031010,1,-1537424854,12983,-1,-1
3453,20031020,1,-1514990267,13025,-1,-1
2539,20040510,1,-1207261478,1700,-1,-1
4362,20040708,1,-1188226129,1786,-1,-1
4013,20040202,1,-1149164213,1872,-1,-1
3255,20040708,1,-958508832,13402,-1,-1
4301,20040324,1,-826225982,13525,-1,-1
2834,20030729,1,-569056666,17841,-1,-1
2538,20040727,1,-523836209,13852,-1,-1
2737,20040114,1,-455325665,14010,-1,-1
4491,20040114,1,-145475373,4288,-1,-1
4843,20040902,1,-89509408,14426,-1,-1
4607,20040526,1,-74803328,14462,-1,-1
4302,20040727,1,-49413087,14584,-1,-1
3209,20031010,1,-8985111,14704,-1,-1
4306,20040221,1,7236411,14836,-1,-1
4313,20040902,1,76574837,4491,-1,-1
4035,20040510,1,263990468,11996,-1,-1
4361,20040708,1,501874496,5138,-1,-1
4333,20040114,1,519913275,5176,-1,-1
3204,20030806,1,546878077,15094,-1,-1
3452,20040114,1,567613659,15175,-1,-1
4601,20040526,1,962353784,5981,-1,-1
3455,20040224,1,988180746,15479,-1,-1
3205,20030806,1,1228820730,15671,-1,-1
3253,20040221,1,1319695570,15855,-1,-1
4332,20040708,1,1335994216,6577,-1,-1
4029,20040526,1,1340989208,15929,-1,-1
3203,20030910,1,1383833771,16036,-1,-1
3256,20031217,1,1557212719,16252,-1,-1
3135,20040224,1,1580700183,16290,-1,-1
4845,20040224,1,1694946444,7194,-1,-1
2736,20040114,1,1729680511,16445,-1,-1
3207,20030806,1,1742600960,18025,-1,-1
4030,20031020,1,1804105554,16731,-1,-1
4844,20040902,1,1912653362,16814,-1,-1
3790,20040510,1,2023907837,7770,-1,-1
4303,20040221,1,2030451152,16936,-1,-1
4331,20040727,1,2135155090,7974,-1,-1
3916,20040527,1,-1988703601,12797,-1,-1
3139,20040505,1,-1925607970,12835,-1,-1
2614,20040924,1,-1599373959,12909,230,237
4842,20040327,1,-1590163701,12947,-1,-1
4846,20040327,1,-1352008590,13133,-1,-1
4520,20040518,1,-769722226,2707,-1,-1
4531,20040518,1,-759923351,13680,-1,-1
2678,20040518,1,-618948830,13820,-1,-1
4839,20040327,1,-495175890,10300,-1,-1
4847,20040327,1,-376988454,18635,-1,-1
4858,20040917,1,-192575883,14195,-1,-1
4859,20040917,1,-134124232,14388,-1,-1
3138,20040224,1,-89509408,14426,-1,-1
4535,20040518,1,-74803328,14462,-1,-1
4838,20040327,1,-8985111,14704,-1,-1
4840,20040327,1,546878077,15094,193,194
4852,20040327,1,779270387,15340,-1,-1
2617,20040902,1,894587201,15380,-1,-1
4837,20040327,1,988180746,15479,-1,-1
2616,20030612,1,1075525004,8896,-1,-1
4841,20040327,1,1228820730,15671,200,201
4521,20040902,1,1340989208,15929,-1,-1
4534,20040518,1,1383823975,15977,-1,-1
3137,20040224,1,1580700183,16290,-1,-1
3140,20030723,1,1607980868,12562,-1,-1
3918,20040527,1,1767585313,16529,-1,-1
2615,20040924,1,1920421436,16858,227,229
2613,20040924,1,2023907837,7770,-1,-1
2612,20040924,1,2113733491,17015,235,230
4528,20040902,1,-1599373959,12909,-1,-1
4533,20040902,1,-74803328,14462,-1,-1
4530,20040902,1,894587201,15380,-1,-1
4532,20040902,1,1340989208,15929,-1,-1
4527,20040902,1,1920421436,16858,-1,-1
4529,20040902,1,2023907837,7770,-1,-1
4526,20040902,1,2113733491,17015,-1,-1
2655,20030616,1,-2100400722,8012,320,320
2645,20040929,1,-2022896275,12757,323,322
4428,20040210,1,-1897724016,18379,-1,-1
2644,20040929,1,-1897433467,11636,-1,-1
2640,20040921,1,-1590163701,12947,-1,-1
2649,20040927,1,-1321056091,1492,-1,-1
2643,20040929,1,-1019714884,13370,318,317
2650,20040927,1,-806452536,2492,-1,-1
2654,20040929,1,-496480628,13942,-1,-1
2648,20040929,1,-232587531,4026,-1,-1
2647,20040929,1,-122640179,4312,-1,-1
2852,20040927,1,-50914069,14550,-1,-1
2851,20030626,1,-29572767,18828,-1,-1
4429,20040929,1,4910649,14788,-1,-1
2641,20040921,1,546878077,15094,-1,-1
2652,20030617,1,809801976,18868,323,322
2887,20030719,1,1075525004,8896,-1,-1
2850,20040326,1,1153478445,6268,-1,-1
2917,20040921,1,1228820730,15671,-1,-1
2651,20040927,1,1309091859,15823,-1,-1
2653,20030617,1,1324664632,15896,323,322
2642,20040926,1,1383833771,16036,-1,-1
4261,20040123,1,1516772432,16219,-1,-1
4430,20040828,1,1744050588,16477,-1,-1
2646,20040929,1,1936248222,16891,323,322
3354,20031216,1,-1897724016,18379,-1,-1
3351,20031017,1,-1590163701,12947,-1,-1
3443,20040325,1,-1537424854,12983,-1,-1
3441,20040325,1,-1514990267,13025,-1,-1
2848,20031104,1,-1513327146,13058,-1,-1
3442,20031020,1,-1352008590,13133,-1,-1
3348,20040325,1,-1321056091,1492,-1,-1
2698,20030623,1,-1207261478,1700,-1,-1
3353,20030806,1,-865336345,18432,-1,-1
2692,20040325,1,-826225982,13525,-1,-1
3349,20040325,1,-806452536,2492,188,189
2690,20040325,1,-523836209,13852,265,266
2697,20040325,1,-455325665,14010,-1,-1
3350,20040325,1,-232587531,4026,-1,-1
3347,20040325,1,-122640179,4312,404,400
2694,20040325,1,-49413087,14584,-1,-1
4153,20031104,1,-23291838,14623,-1,-1
3355,20031020,1,4910649,14788,-1,-1
2693,20040325,1,7236411,14836,298,267
3356,20030806,1,546878077,15094,-1,-1
3439,20040325,1,567613659,15175,404,400
3357,20030806,1,1228820730,15671,-1,-1
