ID,ZoneName,AreaName_lang,Flags[0],Flags[1],Ambient_multiplier,ContinentID,ParentAreaID,AreaBit,AmbienceID,ZoneMusic,IntroSound,LiquidTypeID[0],LiquidTypeID[1],LiquidTypeID[2],LiquidTypeID[3],UwZoneMusic,UwAmbience,PvpCombatWorldStateID,SoundProviderPref,SoundProviderPrefUnderwater,ExplorationLevel,FactionGroupMask,MountFlags,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,UwIntroSound
923,StonesplinterValley,Stonesplinter Valley,1073741888,0,0,0,38,312,0,0,0,0,0,0,0,0,675,-1,0,11,13,0,0,0,0,0,0
924,ValleyofKings,Valley of Kings,1073741888,0,0,0,38,313,0,0,0,0,0,0,0,0,675,-1,0,11,11,0,0,0,0,0,0
925,AlgazStation,Algaz Station,1073741888,0,0,0,38,314,0,0,0,0,0,0,0,0,675,-1,0,11,12,0,0,0,0,0,0
926,BucklebreeFarm,Bucklebree Farm,1073741888,0,0,0,130,315,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
927,TheShiningStrand,The Shining Strand,1073741888,0,0,0,130,316,0,0,0,0,0,0,0,0,675,-1,0,11,14,0,0,0,0,0,0
928,NorthTide'sHollow,North Tide's Hollow,1073741888,0,0,0,130,317,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
936,GrizzlepawRidge,Grizzlepaw Ridge,1073741888,0,0,0,38,318,0,0,0,0,0,0,0,0,675,-1,0,11,12,0,0,0,0,0,0
956,TheVerdantFields,The Verdant Fields,64,0,0,169,0,319,0,0,0,0,0,0,0,0,675,-1,0,11,0,0,0,0,0,0,0
976,Gadgetzan,Gadgetzan,1073741888,0,0,1,440,320,0,0,0,0,0,0,0,0,675,-1,0,0,40,0,0,0,0,0,0
977,SteamwheedlePort,Steamwheedle Port,1073741888,0,0,1,440,390,0,3,0,0,0,0,0,0,675,-1,0,0,40,0,0,0,0,0,0
978,Zul'Farrak,Zul'Farrak,1073741888,0,0,1,440,321,25,176,0,0,0,0,0,0,675,-1,0,0,45,0,0,0,0,0,0
979,SandsorrowWatch,Sandsorrow Watch,1073741888,0,0,1,440,322,0,0,0,0,0,0,0,0,675,-1,0,0,44,0,0,0,0,0,0
980,ThistleshrubValley,Thistleshrub Valley,1073741888,0,0,1,440,323,0,0,0,0,0,0,0,0,675,-1,0,0,49,0,0,0,0,0,0
981,TheGapingChasm,The Gaping Chasm,1073741888,0,0,1,440,324,0,0,0,0,0,0,0,0,675,-1,0,0,48,0,0,0,0,0,0
982,TheNoxiousLair,The Noxious Lair,1073741888,0,0,1,440,325,0,0,0,0,0,0,0,0,675,-1,0,0,48,0,0,0,0,0,0
983,DunemaulCompound,Dunemaul Compound,1073741888,0,0,1,440,326,0,0,0,0,0,0,0,0,675,-1,0,0,47,0,0,0,0,0,0
984,EastmoonRuins,Eastmoon Ruins,1073741888,0,0,1,440,327,0,0,0,0,0,0,0,0,675,-1,0,0,47,0,0,0,0,0,0
985,WaterspringField,Waterspring Field,1073741888,0,0,1,440,328,0,0,0,0,0,0,0,0,675,-1,0,0,44,0,0,0,0,0,0
986,Zalashji'sDen,Zalashji's Den,1073741888,0,0,1,440,329,0,0,0,0,0,0,0,0,675,-1,0,0,45,0,0,0,0,0,0
987,Land'sEndBeach,Land's End Beach,1073741888,0,0,1,440,330,0,0,0,0,0,0,0,0,675,-1,0,0,48,0,0,0,0,0,0
988,WavestriderBeach,Wavestrider Beach,1073741888,0,0,1,440,331,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
989,Uldum,Uldum,1073741888,0,0,1,440,332,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
990,ValleyoftheWatchers,Valley of the Watchers,1073741888,0,0,1,440,333,0,0,0,0,0,0,0,0,675,-1,0,0,50,0,0,0,0,0,0
991,Gunstan'sPost,Gunstan's Post,1073741888,0,0,1,440,334,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
992,SouthmoonRuins,Southmoon Ruins,1073741888,0,0,1,440,335,0,0,0,0,0,0,0,0,675,-1,0,0,47,0,0,0,0,0,0
996,Render'sCamp,Render's Camp,1073741888,0,0,0,44,408,0,0,0,0,0,0,0,0,675,-1,0,0,22,0,0,0,0,0,0
997,Render'sValley,Render's Valley,1073741888,0,0,0,44,409,0,0,0,0,0,0,0,0,675,-1,0,0,20,0,0,0,0,0,0
998,Render'sRock,Render's Rock,1073741888,0,0,0,44,410,0,0,0,0,0,0,0,0,675,-1,0,0,25,0,0,0,0,0,0
999,StonewatchTower,Stonewatch Tower,1073741888,0,0,0,44,411,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1000,GalardellValley,Galardell Valley,1073741888,0,0,0,44,412,0,0,0,0,0,0,0,0,675,-1,0,0,22,0,0,0,0,0,0
1001,LakeridgeHighway,Lakeridge Highway,1073741888,0,0,0,44,336,0,0,0,0,0,0,0,0,675,-1,0,0,16,0,0,0,0,0,0
1002,ThreeCorners,Three Corners,1073741888,0,0,0,44,337,0,0,0,0,0,0,0,0,675,-1,0,0,16,0,0,0,0,0,0
1016,DireforgeHill,Direforge Hill,1073741888,0,0,0,11,338,0,0,0,0,0,0,0,0,675,-1,0,0,28,0,0,0,0,0,0
1017,RaptorRidge,Raptor Ridge,1073741888,0,0,0,11,339,0,0,0,0,0,0,0,0,675,-1,0,0,30,0,0,0,0,0,0
1018,BlackChannelMarsh,Black Channel Marsh,1073741888,0,0,0,11,340,0,0,0,0,0,0,0,0,675,-1,0,0,25,0,0,0,0,0,0
1019,TheGreenBelt,The Green Belt,1073741888,0,0,0,139,341,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1020,MosshideFen,Mosshide Fen,1073741888,0,0,0,11,342,0,0,0,0,0,0,0,0,675,-1,0,0,22,0,0,0,0,0,0
1021,ThelgenRock,Thelgen Rock,1073741888,0,0,0,11,343,0,0,0,0,0,0,0,0,675,-1,0,0,22,0,0,0,0,0,0
1022,BluegillMarsh,Bluegill Marsh,1073741888,0,0,0,11,344,0,0,0,0,0,0,0,0,675,-1,0,0,24,0,0,0,0,0,0
1023,SaltsprayGlen,Saltspray Glen,1073741888,0,0,0,11,345,0,0,0,0,0,0,0,0,675,-1,0,0,25,0,0,0,0,0,0
1024,SundownMarsh,Sundown Marsh,1073741888,0,0,0,11,346,0,0,0,0,0,0,0,0,675,-1,0,0,20,0,0,0,0,0,0
1025,TheGreenBelt,The Green Belt,1073741888,0,0,0,11,347,0,0,0,0,0,0,0,0,675,-1,0,0,21,0,0,0,0,0,0
1036,AngerfangEncampment,Angerfang Encampment,1073741888,0,0,0,11,391,0,0,0,0,0,0,0,0,675,-1,0,0,28,0,0,0,0,0,0
1037,GrimBatol,Grim Batol,1073741888,0,0,0,11,392,0,0,0,0,0,0,0,0,675,-1,0,0,25,0,0,0,0,0,0
1038,DragonmawGates,Dragonmaw Gates,1073741888,0,0,0,11,393,0,0,0,0,0,0,0,0,675,-1,0,0,25,0,0,0,0,0,0
1039,TheLostFleet,The Lost Fleet,1073741888,0,0,0,11,394,0,0,0,0,0,0,0,0,675,-1,0,0,25,0,0,0,0,0,0
1056,DarrowHill,Darrow Hill,1073741888,0,0,0,267,348,0,0,0,0,0,0,0,0,675,-1,0,0,31,0,0,0,0,0,0
1057,Thoradin'sWall,Thoradin's Wall,1073741888,0,0,0,267,349,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1076,WebwinderPath,Webwinder Path,1073741888,0,0,1,406,368,0,0,0,0,0,0,0,0,675,-1,0,0,21,0,0,0,0,0,0
1097,TheHushedBank,The Hushed Bank,1073741888,0,0,0,10,351,0,0,0,0,0,0,0,0,675,-1,0,0,19,0,0,0,0,0,0
1098,ManorMistmantle,Manor Mistmantle,1073741888,0,0,0,10,352,0,0,0,0,0,0,0,0,675,-1,0,0,30,0,0,0,0,0,0
1099,CampMojache,Camp Mojache,1073741888,0,0,1,357,353,0,226,0,0,0,0,0,0,675,-1,0,0,42,0,0,0,0,0,0
1100,GrimtotemCompound,Grimtotem Compound,1073741888,0,0,1,357,395,0,0,0,0,0,0,0,0,675,-1,0,0,41,0,0,0,0,0,0
1101,TheWrithingDeep,The Writhing Deep,1073741888,0,0,1,357,396,0,0,0,0,0,0,0,0,675,-1,0,0,44,0,0,0,0,0,0
1102,WildwindLake,Wildwind Lake,1073741888,0,0,1,357,350,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1103,GordunniOutpost,Gordunni Outpost,1073741888,0,0,1,357,397,0,0,0,0,0,0,0,0,675,-1,0,0,42,0,0,0,0,0,0
1104,Mok'Gordun,Mok'Gordun,1073741888,0,0,1,357,398,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1105,FeralScarVale,Feral Scar Vale,1073741888,0,0,1,357,354,0,0,0,0,0,0,0,0,675,-1,0,0,44,0,0,0,0,0,0
1106,FrayfeatherHighlands,Frayfeather Highlands,1073741888,0,0,1,357,399,0,0,0,0,0,0,0,0,675,-1,0,0,46,0,0,0,0,0,0
1107,IdlewindLake,Idlewind Lake,1073741888,0,0,1,357,400,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1108,TheForgottenCoast,The Forgotten Coast,1073741888,0,0,1,357,355,0,0,0,0,0,0,0,0,675,-1,0,0,49,0,0,0,0,0,0
1109,EastPillar,East Pillar,1073741888,0,0,1,357,401,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1110,WestPillar,West Pillar,1073741888,0,0,1,357,402,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1111,DreamBough,Dream Bough,1073741888,0,0,1,357,403,0,0,0,0,0,0,0,0,675,-1,0,0,60,0,0,0,0,0,0
1112,JademirLake,Jademir Lake,1073741888,0,0,1,357,404,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1113,Oneiros,Oneiros,1073741888,0,0,1,357,405,0,0,0,0,0,0,0,0,675,-1,0,0,60,0,0,0,0,0,0
1114,RuinsofRavenwind,Ruins of Ravenwind,1073741888,0,0,1,357,356,0,0,0,0,0,0,0,0,675,-1,0,0,49,0,0,0,0,0,0
1115,RageScarHold,Rage Scar Hold,1073741888,0,0,1,357,357,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1116,FeathermoonStronghold,Feathermoon Stronghold,1073741888,0,0,1,357,358,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1117,RuinsofSolarsal,Ruins of Solarsal,1073741888,0,0,1,357,359,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1118,LowerWilds UNUSED,Lower Wilds UNUSED,1073741888,0,0,1,357,360,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1119,TheTwinColossals,The Twin Colossals,1073741888,0,0,1,357,369,0,0,0,0,0,0,0,0,675,-1,0,0,48,0,0,0,0,0,0
1120,SardorIsle,Sardor Isle,1073741888,0,0,1,357,413,0,0,0,0,0,0,0,0,675,-1,0,0,43,0,0,0,0,0,0
1121,IsleofDread,Isle of Dread,1073741888,0,0,1,357,414,0,0,0,0,0,0,0,0,675,-1,0,0,44,0,0,0,0,0,0
1136,HighWilderness,High Wilderness,1073741888,0,0,1,357,361,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1137,LowerWilds,Lower Wilds,1073741888,0,0,1,357,370,0,0,0,0,0,0,0,0,675,-1,0,0,42,0,0,0,0,0,0
1156,SouthernBarrens,Southern Barrens,1073741888,0,0,1,17,362,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1157,SouthernGoldRoad,Southern Gold Road,1073741888,0,0,1,17,406,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1176,Zul'Farrak,Zul'Farrak,0,0,0,209,0,371,25,176,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1196,UNUSEDAlcazIsland,UNUSEDAlcaz Island,64,0,0,1,0,363,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1216,TimbermawHold,Timbermaw Hold,1073741888,0,0,1,16,364,0,0,0,0,0,0,0,0,675,-1,0,0,49,0,0,0,0,0,0
1217,VanndirEncampment,Vanndir Encampment,1073741888,0,0,1,16,365,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1218,TESTAzshara,TESTAzshara,1073741888,0,0,1,16,366,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1219,LegashEncampment,Legash Encampment,1073741888,0,0,1,16,367,0,0,0,0,0,0,0,0,675,-1,0,0,52,0,0,0,0,0,0
1220,ThalassianBaseCamp,Thalassian Base Camp,1073741888,0,0,1,16,415,0,76,302,0,0,0,0,0,675,-1,0,0,52,0,0,0,0,0,0
1221,RuinsofEldarath,Ruins of Eldarath ,1073741888,0,0,1,16,416,0,176,0,0,0,0,0,0,675,-1,0,0,48,0,0,0,0,0,0
1222,Hetaera'sClutch,Hetaera's Clutch,1073741888,0,0,1,16,417,0,176,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1223,TempleofZin-Malor,Temple of Zin-Malor,1073741888,0,0,1,16,418,0,15,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1224,Bear'sHead,Bear's Head,1073741888,0,0,1,16,419,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1225,Ursolan,Ursolan,1073741888,0,0,1,16,420,0,0,0,0,0,0,0,0,675,-1,0,0,49,0,0,0,0,0,0
1226,TempleofArkkoran,Temple of Arkkoran,1073741888,0,0,1,16,421,0,176,0,0,0,0,0,0,675,-1,0,0,55,0,0,0,0,0,0
1227,BayofStorms,Bay of Storms,1073741888,0,0,1,16,422,0,176,0,0,0,0,0,0,675,-1,0,0,50,0,0,0,0,0,0
1228,TheShatteredStrand,The Shattered Strand,1073741888,0,0,1,16,423,0,176,0,0,0,0,0,0,675,-1,0,0,52,0,0,0,0,0,0
1229,TowerofEldara,Tower of Eldara,1073741888,0,0,1,16,424,0,176,0,0,0,0,0,0,675,-1,0,0,53,0,0,0,0,0,0
1230,JaggedReef,Jagged Reef,1073741888,0,0,1,16,425,0,176,0,0,0,0,0,0,675,-1,0,0,51,0,0,0,0,0,0
1231,SouthridgeBeach,Southridge Beach,1073741888,0,0,1,16,426,0,176,0,0,0,0,0,0,675,-1,0,0,52,0,0,0,0,0,0
1232,RavencrestMonument,Ravencrest Monument,1073741888,0,0,1,16,427,0,176,0,0,0,0,0,0,675,-1,0,0,54,0,0,0,0,0,0
1233,ForlornRidge,Forlorn Ridge,1073741888,0,0,1,16,428,0,215,301,0,0,0,0,0,675,-1,0,0,49,0,0,0,0,0,0
1234,LakeMennar,Lake Mennar,1073741888,0,0,1,16,429,0,0,0,0,0,0,0,0,675,-1,0,0,52,0,0,0,0,0,0
1235,ShadowsongShrine,Shadowsong Shrine,1073741888,0,0,1,16,430,0,15,0,0,0,0,0,0,675,-1,0,0,46,0,0,0,0,0,0
1236,HaldarrEncampment,Haldarr Encampment,1073741888,0,0,1,16,431,0,3,121,0,0,0,0,0,675,-1,0,0,45,0,0,0,0,0,0
1237,Valormok,Valormok,1073741888,0,0,1,16,432,0,228,0,0,0,0,0,0,675,-1,0,0,49,0,0,0,0,0,0
1256,TheRuinedReaches,The Ruined Reaches,1073741888,0,0,1,16,433,0,176,0,0,0,0,0,0,675,-1,0,0,42,0,0,0,0,0,0
1276,TheTalondeepPath,The Talondeep Path,1073741888,0,0,1,331,434,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1277,TheTalondeepPath,The Talondeep Path,1073741888,0,0,1,406,435,0,0,0,0,0,0,0,0,675,-1,0,0,20,0,0,0,0,0,0
1296,RocktuskFarm,Rocktusk Farm,1073741888,0,0,1,14,372,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1297,JaggedswineFarm,Jaggedswine Farm,1073741888,0,0,1,14,407,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1316,RazorfenDowns,Razorfen Downs,1073741888,0,0,1,17,436,70,176,0,0,0,0,0,0,675,-1,0,0,33,0,0,0,0,0,0
1336,LostRiggerCove,Lost Rigger Cove,1073741888,0,0,1,440,373,0,0,0,0,0,0,0,0,675,-1,0,0,45,0,0,0,0,0,0
1337,Uldaman,Uldaman,0,0,0,70,0,437,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1338,LordamereLake,Lordamere Lake,1073741888,0,0,0,130,438,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1339,LordamereLake,Lordamere Lake,1073741888,0,0,0,36,439,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1357,Gallows'Corner,Gallows' Corner,1073741888,0,0,0,36,440,37,10,0,0,0,0,0,0,675,-1,0,0,36,0,0,0,0,0,0
1377,Silithus,Silithus,64,0,0,1,0,374,38,176,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1397,EmeraldForest,Emerald Forest,64,0,0,169,0,376,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1417,SunkenTemple,Sunken Temple,0,0,0,109,0,377,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1437,DreadmaulHold,Dreadmaul Hold,1073741888,0,0,0,4,378,0,0,0,0,0,0,0,0,675,-1,0,0,47,0,0,0,0,0,0
1438,NethergardeKeep,Nethergarde Keep,1073741888,0,0,0,4,379,0,205,303,0,0,0,0,0,675,-1,0,0,50,0,0,0,0,0,0
1439,DreadmaulPost,Dreadmaul Post,1073741888,0,0,0,4,380,0,0,0,0,0,0,0,0,675,-1,0,0,55,0,0,0,0,0,0
1440,Serpent'sCoil,Serpent's Coil,1073741888,0,0,0,4,381,0,0,0,0,0,0,0,0,675,-1,0,0,51,0,0,0,0,0,0
1441,AltarofStorms,Altar of Storms,1073741888,0,0,0,4,382,0,10,0,0,0,0,0,0,675,-1,0,0,54,0,0,0,0,0,0
1442,FirewatchRidge,Firewatch Ridge,1073741888,0,0,0,51,383,0,0,0,0,0,0,0,0,675,-1,0,0,48,0,0,0,0,0,0
1443,TheSlagPit,The Slag Pit,1073741888,0,0,0,51,384,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1444,TheSeaofCinders,The Sea of Cinders,1073741888,0,0,0,51,385,0,0,0,0,0,0,0,0,675,-1,0,0,56,0,0,0,0,0,0
1445,BlackrockMountain,Blackrock Mountain,1073741888,0,0,0,51,386,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1446,ThoriumPoint,Thorium Point,1073741888,0,0,0,51,387,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1457,GarrisonArmory,Garrison Armory,1073741888,0,0,0,4,388,0,0,0,0,0,0,0,0,675,-1,0,0,47,0,0,0,0,0,0
1477,TheTempleOfAtal'Hakkar,The Temple of Atal'Hakkar,0,0,0,0,0,389,33,3,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1497,Undercity,Undercity,312,0,0,0,0,685,40,0,0,0,0,0,0,0,675,-1,0,0,10,4,0,0,0,0,0
1517,Uldaman,Uldaman,1073741888,0,0,0,3,686,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1518,NotIUsedDeadmines,Not Used Deadmines,1073741888,0,0,0,40,687,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1519,StormwindCity,Stormwind City,312,0,0,0,0,688,31,13,61,0,0,0,0,0,675,-1,0,0,10,2,0,0,0,0,0
1537,Ironforge,Ironforge,312,0,0,0,0,689,42,0,0,0,0,0,0,0,675,-1,0,0,10,2,0,0,0,0,0
1557,SplithoofHold,Splithoof Hold,1073741888,0,0,1,400,690,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1577,TheCapeofStranglethorn,The Cape of Stranglethorn,1073741888,0,0,0,33,691,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1578,SouthernSavageCoast,Southern Savage Coast,1073741888,0,0,0,33,692,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1579,UnusedTheDeadmines002,Unused The Deadmines 002,64,0,0,0,0,693,0,0,0,0,0,0,0,0,675,-1,0,0,0,2,0,0,0,0,0
1580,UnusedIroncladCove003,Unused Ironclad Cove 003,1073741888,0,0,36,1579,694,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1581,TheDeadmines,The Deadmines,0,0,0,36,0,695,53,204,0,0,0,0,0,0,675,-1,76,0,0,2,0,0,0,0,0
1582,IroncladCove,Ironclad Cove,1073741824,0,0,36,1581,696,53,204,181,0,0,0,0,0,675,-1,76,0,0,2,0,0,0,0,0
1583,BlackrockSpire,Blackrock Spire,0,0,0,0,0,697,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1584,BlackrockDepths,Blackrock Depths,0,0,0,0,0,698,0,0,0,0,0,0,0,0,675,-1,0,0,0,0,0,0,0,0,0
1597,RaptorGroundsUNUSED,Raptor Grounds UNUSED,1073741888,0,0,1,17,699,0,0,0,0,0,0,0,0,675,-1,0,0,0,4,0,0,0,0,0
1598,Grol'domFarmUNUSED,Grol'dom Farm UNUSED,1073741888,0,0,1,17,700,0,0,0,0,0,0,0,0,675,-1,0,0,0,4,0,0,0,0,0
1599,Mor'shanBaseCamp,Mor'shan Base Camp,1073741888,0,0,1,17,701,0,0,0,0,0,0,0,0,675,-1,0,0,0,4,0,0,0,0,0
1600,Honor'sStandUNUSED,Honor's Stand UNUSED,1073741888,0,0,1,17,702,0,0,0,0,0,0,0,0,675,-1,0,0,0,4,0,0,0,0,0
1601,BlackthornRidgeUNUSED,Blackthorn Ridge UNUSED,1073741888,0,0,1,17,703,0,0,0,0,0,0,0,0,675,-1,0,0,0,4,0,0,0,0,0
1602,BramblescarUNUSED,Bramblescar UNUSED,1073741888,0,0,1,17,704,0,0,0,0,0,0,0,0,675,-1,0,0,0,4,0,0,0,0,0
1603,Agama'gorUNUSED,Agama'gor UNUSED,1073741888,0,0,1,17,705,0,0,0,0,0,0,0,0,675,-1,0,0,0,4,0,0,0,0,0
1617,ValleyofHeroes,Valley of Heroes,1073741888,0,0,0,1519,706,43,13,0,0,0,0,0,0,675,-1,0,0,0,2,0,0,0,0,0
1637,Orgrimmar,Orgrimmar,312,0,0,1,0,707,25,7,62,0,0,0,0,0,675,-1,0,0,10,4,0,0,0,0,0
1638,ThunderBluff,Thunder Bluff,312,0,0,1,0,708,45,226,381,0,0,0,0,0,675,-1,0,0,10,4,0,0,0,0,0
1639,ElderRise,Elder Rise,1073741888,0,0,1,1638,709,0,0,0,0,0,0,0,0,675,-1,0,0,0,4,0,0,0,0,0
1640,SpiritRise,Spirit Rise,1073741888,0,0,1,1638,710,0,0,0,0,0,0,0,0,675,-1,0,0,0,4,0,0,0,0,0
1641,HunterRise,Hunter Rise,1073741888,0,0,1,1638,711,0,0,0,0,0,0,0,0,675,-1,0,0,0,4,0,0,0,0,0
1657,Darnassus,Darnassus,312,0,0,1,0,712,48,76,63,0,0,0,0,0,675,-1,0,0,10,2,0,0,0,0,0
1658,CenarionEnclave,Cenarion Enclave,1073741888,0,0,1,1657,713,0,0,103,0,0,0,0,0,675,-1,0,0,0,2,0,0,0,0,0
1659,Craftsmen'sTerrace,Craftsmen's Terrace,1073741888,0,0,1,1657,714,0,0,0,0,0,0,0,0,675,-1,0,0,0,2,0,0,0,0,0
1660,Warrior'sTerrace,Warrior's Terrace,1073741888,0,0,1,1657,715,0,0,0,0,0,0,0,0,675,-1,0,0,0,2,0,0,0,0,0
1661,TheTempleGardens,The Temple Gardens,1073741888,0,0,1,1657,716,0,0,0,0,0,0,0,0,675,-1,0,0,0,2,0,0,0,0,0
1662,Tradesmen'sTerrace,Tradesmen's Terrace,1073741888,0,0,1,1657,717,0,0,0,0,0,0,0,0,675,-1,0,0,0,2,0,0,0,0,0
1677,Gavin'sNaze,Gavin's Naze,1073741888,0,0,0,36,718,0,0,0,0,0,0,0,0,675,-1,0,0,33,0,0,0,0,0,0
1678,Sofera'sNaze,Sofera's Naze,1073741888,0,0,0,36,719,0,0,0,0,0,0,0,0,675,-1,0,0,33,0,0,0,0,0,0
1679,Corrahn'sDagger,Corrahn's Dagger,1073741888,0,0,0,36,720,0,0,0,0,0,0,0,0,675,-1,0,0,33,0,0,0,0,0,0
1680,TheHeadland,The Headland,1073741888,0,0,0,36,721,0,0,0,0,0,0,0,0,675,-1,0,0,34,0,0,0,0,0,0
1681,MistyShore,Misty Shore,1073741888,0,0,0,36,722,0,0,0,0,0,0,0,0,675,-1,0,0,31,0,0,0,0,0,0
1682,Dandred'sFold,Dandred's Fold,1073741888,0,0,0,36,723,0,0,0,0,0,0,0,0,675,-1,0,0,39,0,0,0,0,0,0
1683,GrowlessCave,Growless Cave,1073741888,0,0,0,36,724,37,10,0,0,0,0,0,0,675,-1,0,0,34,0,0,0,0,0,0
1684,ChillwindPoint,Chillwind Point,1073741888,0,0,0,36,725,0,0,0,0,0,0,0,0,675,-1,0,0,30,0,0,0,0,0,0
1697,RaptorGrounds,Raptor Grounds,1073741888,0,0,1,17,726,0,0,0,0,0,0,0,0,675,-1,0,0,18,4,0,0,0,0,0
1698,Bramblescar,Bramblescar,1073741888,0,0,1,17,727,0,0,0,0,0,0,0,0,675,-1,0,0,20,4,0,0,0,0,0
1699,ThornHill,Thorn Hill,1073741888,0,0,1,17,728,0,0,0,0,0,0,0,0,675,-1,0,0,13,4,0,0,0,0,0
1700,Agama'gor,Agama'gor,1073741888,0,0,1,17,729,0,0,0,0,0,0,0,0,675,-1,0,0,19,4,0,0,0,0,0
1701,BlackthornRidge,Blackthorn Ridge,1073741888,0,0,1,17,730,0,0,0,0,0,0,0,0,675,-1,0,0,20,4,0,0,0,0,0
1702,Honor'sStand,Honor's Stand,1073741888,0,0,1,17,731,0,0,0,0,0,0,0,0,675,-1,0,0,18,4,0,0,0,0,0
1703,TheMor'shanRampart,The Mor'shan Rampart,1073741888,0,0,1,17,732,0,0,0,0,0,0,0,0,675,-1,0,0,17,4,0,0,0,0,0
1704,Grol'domFarm,Grol'dom Farm,1073741888,0,0,1,17,733,0,0,0,0,0,0,0,0,675,-1,0,0,11,4,0,0,0,0,0
1717,RazorfenKraul,Razorfen Kraul,1073741888,0,0,1,17,734,0,0,0,0,0,0,0,0,675,-1,0,0,24,4,0,0,0,0,0
1718,TheGreatLift,The Great Lift,1073741888,0,0,1,17,735,0,0,0,0,0,0,0,0,675,-1,0,0,0,4,0,0,0,0,0
1737,MistvaleValley,Mistvale Valley,1073741888,0,0,0,33,736,0,0,0,0,0,0,0,0,675,-1,0,0,40,0,0,0,0,0,0
1738,Nek'maniWellspring,Nek'mani Wellspring,1073741888,0,0,0,33,737,0,0,0,0,0,0,0,0,675,-1,0,0,43,0,0,0,0,0,0
1739,BloodsailCompound,Bloodsail Compound,1073741888,0,0,0,33,738,0,0,0,0,0,0,0,0,675,-1,0,0,42,0,0,0,0,0,0
1740,VentureCo.BaseCamp,Venture Co. Base Camp,1073741888,0,0,0,33,739,0,0,0,0,0,0,0,0,675,-1,0,0,36,0,0,0,0,0,0
