ID,ContinentID,ParentAreaID,AreaBit,Flags,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,ZoneMusic,IntroSound,ExplorationLevel,AreaName_lang[0],AreaName_lang[1],AreaName_lang[2],AreaName_lang[3],AreaName_lang[4],AreaName_lang[5],AreaName_lang[6],AreaName_lang[7],AreaName_lang[8],AreaName_lang[9],AreaName_lang[10],AreaName_lang[11],AreaName_lang[12],AreaName_lang[13],AreaName_lang[14],AreaName_lang[15],AreaName_lang_mask,FactionGroupMask,LiquidTypeID[0],LiquidTypeID[1],LiquidTypeID[2],LiquidTypeID[3],MinElevation,Ambient_multiplier,LightID
3912,530,3430,1535,64,0,0,0,0,0,8,Goldenbough Pass,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3913,530,3430,1536,64,0,0,0,0,0,9,Runestone Falithas,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3914,530,3430,1537,64,0,0,0,0,0,9,Runestone Shan'dor,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3915,530,3524,1519,64,0,0,0,0,0,9,Fairbridge Strand,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3916,530,3524,1520,64,0,0,0,0,0,6,Moongraze Woods,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3917,530,0,1538,64,0,0,0,0,0,70,Auchindoun,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3918,530,3522,1539,17472,0,0,0,0,0,65,Toshley's Station,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3919,530,3522,1540,17472,0,0,0,0,0,67,Singing Ridge,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3920,530,3483,1467,17472,0,0,0,0,0,58,Shatter Point,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3921,530,3523,1541,17472,0,0,0,0,0,67,Arklonis Ridge,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3922,530,3522,1542,17472,0,0,0,0,0,0,Bladespire Outpost,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3923,565,0,1543,0,0,0,0,0,0,0,Gruul's Lair,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3924,530,3522,1544,17472,0,0,0,0,0,0,Northmaul Tower,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3925,530,3522,1545,17472,0,0,0,0,0,0,Southmaul Tower,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3926,530,3520,1546,17472,0,0,0,0,0,67,Shattered Plains,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3927,530,3520,1547,17472,0,0,0,0,0,67,Oronok's Farm,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3928,530,3520,1548,17472,0,0,0,0,0,67,The Altar of Damnation,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3929,530,3520,1549,17472,0,0,0,0,0,68,The Path of Conquest,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3930,530,3520,1550,17472,0,0,0,0,0,69,Eclipsion Fields,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3931,530,3522,1551,17472,0,0,0,0,0,0,Bladespire Grounds,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3932,530,3520,1552,17472,0,0,0,0,0,67,Sketh'lon Base Camp,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3933,530,3520,1553,17472,0,0,0,0,0,67,Sketh'lon Wreckage,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3934,530,3523,1554,17472,0,0,0,0,0,68,Town Square,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3935,530,3523,1555,17472,0,0,0,0,0,68,Wizard Row,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3936,530,3520,1556,17472,0,0,0,0,0,67,Deathforge Tower,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3937,530,3520,1557,17472,0,0,0,0,0,67,Slag Watch,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3938,530,3520,1558,17472,0,0,0,0,0,0,Sanctum of the Stars,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3939,530,3520,1559,17472,0,0,0,0,0,0,Dragonmaw Fortress,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3940,530,3520,1560,17472,0,0,0,0,0,67,The Fetid Pool,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3941,530,3520,1561,17472,0,0,0,0,0,0,Test,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3942,530,3522,1562,17472,0,0,0,0,0,66,Razaan's Landing,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3943,530,3520,1563,17472,0,0,0,0,0,68,Invasion Point: Cataclysm,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3944,530,3520,1564,17472,0,0,0,0,0,0,The Altar of Shadows,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3945,530,3520,1565,17472,0,0,0,0,0,0,Netherwing Pass,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3946,530,3519,1566,17472,0,0,0,0,0,64,Wayne's Refuge,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3947,530,3520,1567,17472,0,0,0,0,0,70,The Scalding Pools,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3948,451,0,1568,64,0,0,0,0,0,0,Brian and Pat Test,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3949,530,3520,1569,17472,0,0,0,0,0,67,Magma Fields,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3950,530,3520,1570,17472,0,0,0,0,0,70,Crimson Watch,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3951,530,3522,1571,17472,0,0,0,0,0,67,Evergrove,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3952,530,3522,1572,17472,0,0,0,0,0,67,Wyrmskull Bridge,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3953,530,3522,1573,17472,0,0,0,0,0,66,Scalewing Shelf,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3954,530,3522,1574,17472,0,0,0,0,0,66,Wyrmskull Tunnel,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3955,530,3483,1575,17472,0,0,0,0,0,58,Hellfire Basin,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3956,530,3519,1576,17472,0,0,0,0,0,64,The Shadow Stair,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3957,530,3519,1577,17472,0,0,0,0,0,64,Sha'tari Outpost,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3958,530,3519,1578,17472,0,0,0,0,0,65,Sha'tari Base Camp,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3959,564,0,1594,0,0,0,428,350,0,0,Black Temple,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0.3,0
3960,530,3522,1595,17472,0,0,0,0,0,67,Soulgrinder's Barrow,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3961,530,3519,1596,21568,0,0,0,0,0,70,Sorrow Wing Point,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3962,530,3522,1597,17472,0,0,0,0,0,-1,Vim'gol's Circle,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3963,530,3522,1598,21568,0,0,0,0,0,-1,Dragonspine Ridge,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3964,530,3522,1599,17472,0,0,0,0,534,0,Skyguard Outpost,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3965,530,3520,1600,21568,0,0,0,0,0,70,Netherwing Mines,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3966,530,3520,1601,21568,0,0,0,0,0,70,Dragonmaw Base Camp,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3967,530,3520,1602,21568,0,0,0,0,0,70,Dragonmaw Skyway,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3968,572,0,1603,65664,0,0,0,0,0,0,Ruins of Lordaeron,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3969,530,3522,1604,17472,0,0,0,0,0,0,Rivendark's Perch,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3970,530,3522,1605,17472,0,0,0,0,0,0,Obsidia's Perch,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3971,530,3522,1606,17472,0,0,0,0,0,0,Insidion's Perch,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3972,530,3522,1607,17472,0,0,0,0,0,0,Furywing's Perch,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3973,530,3519,1608,17472,0,0,0,0,534,0,Blackwind Landing,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3974,530,3519,1609,17472,0,0,0,0,0,-1,Veil Harr'ik,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3975,530,3519,1610,17472,0,0,0,0,0,-1,Terokk's Rest,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3976,530,3519,1611,17472,0,0,0,0,0,-1,Veil Ala'rak,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3977,530,3519,1612,17472,0,0,0,0,0,-1,Upper Veil Shil'ak,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3978,530,3519,1613,17472,0,0,0,0,0,-1,Lower Veil Shil'ak,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3979,571,0,1614,17473,0,0,440,0,0,70,The Frozen Sea,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3980,571,495,1615,65,0,0,0,0,0,70,Daggercap Bay,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3981,571,495,1616,65,0,0,0,0,0,-1,Valgarde,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3982,571,495,1617,65,0,0,0,0,0,-1,Wyrmskull Village,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3983,571,495,1618,65,0,0,429,0,0,-1,Utgarde Keep,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3984,571,495,1619,65,0,0,0,0,0,-1,Nifflevar,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3985,571,495,1620,65,0,0,0,0,0,-1,Falls of Ymiron,,,,,,,,,,,,,,,,16712174,0,0,0,0,0,-500,0,0
3986,571,495,1621,65,0,0,0,0,0,-1,Echo Reach,,,,,,,,,,,,,,,,16712174,0,0,0,0,0,-500,0,0
3987,571,495,1622,65,0,0,0,409,0,-1,The Isle of Spears,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3988,571,495,1623,65,0,0,440,409,0,-1,Kamagua,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3989,571,495,1624,65,0,0,440,0,0,-1,Garvan's Reef,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3990,571,495,1625,65,0,0,440,0,0,-1,Scalawag Point,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3991,571,495,1626,65,0,0,447,0,0,-1,New Agamand,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3992,571,495,1627,65,0,0,0,0,0,-1,The Ancient Lift,,,,,,,,,,,,,,,,16711914,0,0,0,0,0,-500,0,0
3993,571,495,1628,65,0,0,0,0,0,-1,Westguard Turret,,,,,,,,,,,,,,,,16712174,0,0,0,0,0,-500,0,0
3994,571,495,1629,65,0,0,447,0,0,-1,Halgrind,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3995,571,495,1630,65,0,0,0,0,0,-1,The Laughing Stand,,,,,,,,,,,,,,,,16712172,0,0,0,0,0,-500,0,0
3996,571,495,1631,65,0,0,440,419,0,-1,Baelgun's Excavation Site,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3997,571,495,1632,65,0,0,0,0,0,-1,Explorers' League Outpost,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3998,571,495,1633,65,0,0,0,0,0,-1,Westguard Keep,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
3999,571,495,1634,65,0,0,0,419,0,-1,Steel Gate,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4000,571,495,1635,65,0,0,447,0,0,-1,Vengeance Landing,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4001,571,495,1636,65,0,0,0,0,0,-1,Baleheim,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4002,571,495,1637,65,0,0,0,0,0,-1,Skorn,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4003,571,495,1638,65,0,0,450,0,0,-1,Fort Wildervar,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4004,571,495,1639,65,0,0,0,0,0,-1,Vileprey Village,,,,,,,,,,,,,,,,16712172,0,0,0,0,0,-500,0,0
4005,571,495,1640,65,0,0,0,419,0,-1,Ivald's Ruin,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4006,571,495,1641,65,0,0,447,0,0,-1,Gjalerbron,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4007,571,495,1642,65,0,0,0,0,0,-1,Tomb of the Lost Kings,,,,,,,,,,,,,,,,16712174,0,0,0,0,0,-500,0,0
4008,530,3522,1643,17472,0,0,0,0,0,70,Shartuul's Transporter,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4009,564,3959,1644,0,0,0,0,0,0,0,Illidari Training Grounds,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4010,1,15,1645,64,0,0,0,0,0,38,Mudsprocket,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4018,571,495,1646,65,0,0,450,416,542,70,Camp Winterhoof,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4019,451,0,1647,17472,0,0,0,0,0,0,Development Land,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4020,571,3537,1648,64,0,0,0,414,0,70,Mightstone Quarry,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4021,571,3537,1649,64,0,0,0,0,0,70,Bloodspore Plains,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4022,571,3537,1650,64,0,0,0,0,0,70,Gammoth,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4023,571,3537,1651,64,0,0,0,414,0,70,Amber Ledge,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4024,571,3537,1652,64,0,0,452,414,0,70,Coldarra,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4025,571,3537,1653,64,0,0,440,414,0,70,The Westrift,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4026,571,3537,1654,64,0,0,0,0,0,70,The Transitus Stair,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4027,571,3537,1655,64,0,0,440,0,0,70,Coast of Echoes,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4028,571,3537,1656,64,0,0,440,414,0,70,Riplash Strand,,,,,,,,,,,,,,,,16712062,0,0,0,0,0,-500,0,0
4029,571,3537,1657,64,0,0,440,414,0,70,Riplash Ruins,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4030,571,3537,1658,64,0,0,0,0,0,70,Coast of Idols,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4031,571,3537,1659,64,0,0,0,0,0,70,Pal'ea,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4032,571,3537,1660,64,0,0,446,414,0,70,Valiance Keep,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4033,571,3537,1661,64,0,0,440,0,0,70,Winterfin Village,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4034,571,3537,1662,64,0,0,450,0,0,70,The Borean Wall,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4035,571,3537,1663,64,0,0,0,414,0,70,The Geyser Fields,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4036,571,3537,1664,64,0,0,0,0,0,70,Fizzcrank Pumping Station,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4037,571,3537,1665,64,0,0,0,416,542,70,Taunka'le Village,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4038,571,3537,1666,64,0,0,0,0,0,70,Magnamoth Caverns,,,,,,,,,,,,,,,,16712174,0,0,0,0,0,-500,0,0
4039,571,3537,1667,64,0,0,0,0,0,70,Coldrock Quarry,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4040,571,3537,1668,64,0,0,440,410,0,70,Njord's Breath Bay,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4041,571,3537,1669,64,0,0,440,410,0,70,Kaskala,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4042,571,3537,1670,64,0,0,450,0,0,70,Transborea,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4043,571,3537,1671,64,0,0,0,0,0,70,The Flood Plains,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4046,1,15,1672,64,0,0,0,0,0,37,Direhorn Post,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4047,1,15,1673,64,0,0,0,0,0,35,Nat's Landing,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4048,571,495,1674,65,0,0,430,0,0,71,Ember Clutch,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4049,1,15,1675,64,0,0,0,0,0,36,Tabetha's Farm,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4050,571,495,1676,65,0,0,440,0,0,68,Derelict Strand,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4051,571,495,1677,65,0,0,0,0,0,70,The Frozen Glade,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4052,571,495,1678,65,0,0,449,0,0,70,The Vibrant Glade,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4053,571,495,1679,65,0,0,0,0,0,70,The Twisted Glade,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4054,571,495,1680,65,0,0,447,0,0,70,Rivenwood,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4055,571,495,1681,65,0,0,450,0,0,0,Caldemere Lake,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4056,571,495,1682,65,0,0,429,0,0,70,Utgarde Catacombs,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4057,571,495,1683,65,0,0,0,0,0,70,Shield Hill,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4058,571,495,1684,65,0,0,0,0,0,70,Lake Cauldros,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4059,571,495,1685,65,0,0,0,0,0,70,Cauldros Isle,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4060,571,495,1686,65,0,0,440,0,0,68,Bleeding Vale,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4061,571,495,1687,65,0,0,0,0,0,70,Giants' Run,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4062,571,495,1688,65,0,0,0,0,0,70,Apothecary Camp,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4063,571,495,1689,65,0,0,0,0,0,70,Ember Spear Tower,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4064,571,495,1690,65,0,0,440,0,0,70,Shattered Straits,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4065,571,495,1691,65,0,0,450,0,0,71,Gjalerhorn,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4066,571,495,1692,65,0,0,450,0,0,71,Frostblade Peak,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4067,0,139,1693,32832,0,0,0,0,0,56,Plaguewood Tower,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4068,571,495,1694,65,0,0,0,0,0,70,West Spear Tower,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4069,571,495,1695,65,0,0,0,0,0,-1,North Spear Tower,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4070,571,495,1696,65,0,0,440,0,0,71,Chillmere Coast,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4071,571,495,1697,65,83,0,448,419,0,70,Whisper Gulch,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4072,451,151,1698,17472,0,0,0,0,0,0,Sub zone,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4073,571,495,1699,65,0,0,0,0,0,0,Winter's Terrace,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4074,571,495,1700,65,0,0,0,0,0,0,The Waking Halls,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4075,580,0,1701,0,0,0,0,0,0,0,Sunwell Plateau,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4076,598,0,1702,0,0,0,0,0,0,0,Reuse Me 7,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4077,571,495,1703,65,0,0,440,0,0,0,Sorlof's Strand,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4078,530,3519,1704,17472,0,0,0,0,0,70,Razorthorn Rise,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4079,571,495,1705,65,0,0,0,0,0,0,Frostblade Pass,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4080,530,0,1706,64,0,0,351,402,0,70,Isle of Quel'Danas,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4081,530,4080,1707,64,0,0,351,0,0,0,The Dawnchaser,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4082,530,4080,1708,64,0,0,351,0,0,0,The Sin'loren,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4083,530,4080,1709,64,0,0,351,0,0,0,Silvermoon's Pride,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4084,530,4080,1710,64,0,0,351,0,0,0,The Bloodoath,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4085,530,4080,1711,64,0,0,351,0,0,70,Shattered Sun Staging Area,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4086,530,4080,1712,64,0,0,351,0,0,0,Sun's Reach Sanctum,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4087,530,4080,1713,64,0,0,351,0,0,0,Sun's Reach Harbor,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4088,530,4080,1714,64,0,0,351,0,0,0,Sun's Reach Armory,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4089,530,4080,1715,64,0,0,351,0,0,0,Dawnstar Village,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4090,530,4080,1716,64,0,0,351,0,0,0,The Dawning Square,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4091,530,4080,1717,64,0,0,351,0,0,0,Greengill Coast,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4092,530,4080,1718,64,0,0,363,300,0,0,The Dead Scar,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4093,530,4080,1719,64,0,0,0,0,0,0,The Sun Forge,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4094,530,4080,1720,64,0,0,351,0,0,0,Sunwell Plateau,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4095,530,4080,1721,64,0,0,351,0,0,0,Magisters' Terrace,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4096,451,4019,1722,17472,0,0,0,0,0,0,Claytön's WoWEdit Land,,,,,,,,,,,,,,,,16712174,0,0,0,0,0,-500,0,0
4097,571,3537,1723,64,0,0,440,414,0,0,Winterfin Caverns,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4098,571,3537,1724,64,0,0,440,414,0,0,Glimmer Bay,,,,,,,,,,,,,,,,16712174,0,0,0,0,0,-500,0,0
4099,571,3537,1725,64,0,0,440,414,0,0,Winterfin Retreat,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4100,595,0,1726,0,0,0,35,0,0,0,Stratholme Past,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4101,571,3537,1727,64,0,0,440,0,0,-1,Sands of Nasam,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4102,571,3537,1728,64,0,0,440,0,0,-1,Krom's Landing,,,,,,,,,,,,,,,,16712174,0,0,0,0,0,-500,0,0
4103,571,3537,1729,64,0,0,440,0,0,-1,Nasam's Talon,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4104,571,3537,1730,64,0,0,440,0,0,-1,Echo Cove,,,,,,,,,,,,,,,,16712174,0,0,0,0,0,-500,0,0
4105,571,3537,1731,64,0,0,0,414,0,70,Beryl Point,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4106,571,3537,1732,64,0,0,0,0,0,70,Garrosh's Landing,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4107,571,3537,1733,64,0,0,440,0,0,70,Warsong Jetty,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4108,571,3537,1734,64,0,0,0,414,0,70,Fizzcrank Airstrip,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4109,571,3537,1735,64,0,0,0,0,0,70,Lake Kum'uya,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4110,571,3537,1736,64,0,0,0,0,0,70,Farshire Fields,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4111,571,3537,1737,64,0,0,0,0,0,70,Farshire,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4112,571,3537,1738,64,0,0,0,0,0,70,Farshire Lighthouse,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4113,571,3537,1739,64,0,0,450,410,0,70,Unu'pe,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
4114,571,3537,1740,64,0,0,450,0,0,71,Death's Stand,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,-500,0,0
