ID,MaterialResourcesID[0],MaterialResourcesID[1],MaterialResourcesID[2],Flags,RaceID,SexID,BaseSection,VariationIndex,ColorIndex
1917,5237,5318,0,65,4,1,1,2,3
1918,5238,5319,0,65,4,1,1,2,4
1919,5239,5320,0,65,4,1,1,2,5
1920,5240,5321,0,65,4,1,1,2,6
1921,5241,5322,0,65,4,1,1,2,7
1922,5242,5323,0,65,4,1,1,2,8
1923,5243,5324,0,65,4,1,1,3,0
1924,5244,5325,0,65,4,1,1,3,1
1925,5245,5326,0,65,4,1,1,3,2
1926,5246,5327,0,65,4,1,1,3,3
1927,5247,5328,0,65,4,1,1,3,4
1928,5248,5329,0,65,4,1,1,3,5
1929,5249,5330,0,65,4,1,1,3,6
1930,5250,5331,0,65,4,1,1,3,7
1931,5251,5332,0,65,4,1,1,3,8
1932,5252,5333,0,65,4,1,1,4,0
1933,5253,5334,0,65,4,1,1,4,1
1934,5254,5335,0,65,4,1,1,4,2
1935,5255,5336,0,65,4,1,1,4,3
1936,5256,4786,0,65,4,1,1,4,4
1937,5257,4787,0,65,4,1,1,4,5
1938,5258,4788,0,65,4,1,1,4,6
1939,5259,4789,0,65,4,1,1,4,7
1940,5260,4790,0,65,4,1,1,4,8
1941,5261,4791,0,65,4,1,1,5,0
1942,5262,4792,0,65,4,1,1,5,1
1943,5266,4793,0,65,4,1,1,5,2
1944,5275,4794,0,65,4,1,1,5,3
1945,5263,4795,0,65,4,1,1,5,4
1946,5264,4796,0,65,4,1,1,5,5
1947,5265,4797,0,65,4,1,1,5,6
1948,5267,4798,0,65,4,1,1,5,7
1949,5268,4799,0,65,4,1,1,5,8
1950,5269,4800,0,65,4,1,1,6,0
1951,5270,4804,0,65,4,1,1,6,1
1952,5271,4817,0,65,4,1,1,6,2
1953,5272,4801,0,65,4,1,1,6,3
1954,5273,4802,0,65,4,1,1,6,4
1955,5274,4803,0,65,4,1,1,6,5
1956,5276,4805,0,65,4,1,1,6,6
1957,5277,4806,0,65,4,1,1,6,7
1958,5278,4807,0,65,4,1,1,6,8
1959,5279,4808,0,65,4,1,1,7,0
1960,5280,4809,0,65,4,1,1,7,1
1961,5281,4810,0,65,4,1,1,7,2
1962,5282,4811,0,65,4,1,1,7,3
1963,5283,4812,0,65,4,1,1,7,4
1964,5284,4813,0,65,4,1,1,7,5
1965,5285,4814,0,65,4,1,1,7,6
1966,5286,4815,0,65,4,1,1,7,7
1967,5287,4816,0,65,4,1,1,7,8
1968,5288,4818,0,65,4,1,1,8,0
1969,5289,4819,0,65,4,1,1,8,1
1970,5290,4820,0,65,4,1,1,8,2
1971,5291,4821,0,65,4,1,1,8,3
1972,5292,4822,0,65,4,1,1,8,4
1973,5293,4823,0,65,4,1,1,8,5
1974,5294,4824,0,65,4,1,1,8,6
1975,5295,4825,0,65,4,1,1,8,7
1976,5296,4826,0,65,4,1,1,8,8
1977,6406,6536,0,17,4,1,2,0,0
1978,6407,6537,0,17,4,1,2,0,1
1979,6408,6538,0,17,4,1,2,0,2
1980,6408,6538,0,17,4,1,2,0,3
1981,6409,6539,0,17,4,1,2,0,4
1982,6410,6540,0,17,4,1,2,0,5
1983,6411,6541,0,17,4,1,2,0,6
1984,6412,6542,0,17,4,1,2,0,7
1985,6413,6543,0,17,4,1,2,0,8
1986,6414,6544,0,17,4,1,2,0,9
1987,6415,6545,0,17,4,1,2,1,0
1988,6416,6546,0,17,4,1,2,1,1
1989,6417,6547,0,17,4,1,2,1,2
1990,6417,6547,0,17,4,1,2,1,3
1991,6418,6548,0,17,4,1,2,1,4
1992,6419,6549,0,17,4,1,2,1,5
1993,6420,6550,0,17,4,1,2,1,6
1994,6421,6551,0,17,4,1,2,1,7
1995,6422,6552,0,17,4,1,2,1,8
1996,6423,6553,0,17,4,1,2,1,9
1997,6424,6554,0,17,4,1,2,2,0
1998,6425,6555,0,17,4,1,2,2,1
1999,6426,6556,0,17,4,1,2,2,2
2000,6426,6556,0,17,4,1,2,2,3
2001,6427,6557,0,17,4,1,2,2,4
2002,6428,6558,0,17,4,1,2,2,5
2003,6429,6559,0,17,4,1,2,2,6
2004,6430,6560,0,17,4,1,2,2,7
2005,6431,6561,0,17,4,1,2,2,8
2006,6432,6562,0,17,4,1,2,2,9
2007,6433,6563,0,17,4,1,2,3,0
2008,6434,6564,0,17,4,1,2,3,1
2009,6435,6565,0,17,4,1,2,3,2
2010,6435,6565,0,17,4,1,2,3,3
2011,6436,6566,0,17,4,1,2,3,4
2012,6437,6567,0,17,4,1,2,3,5
2013,6438,6568,0,17,4,1,2,3,6
2014,6439,6569,0,17,4,1,2,3,7
2015,6440,6570,0,17,4,1,2,3,8
2016,6441,6571,0,17,4,1,2,3,9
2017,6442,6572,0,17,4,1,2,4,0
2018,6443,6573,0,17,4,1,2,4,1
2019,6444,6574,0,17,4,1,2,4,2
2020,6444,6574,0,17,4,1,2,4,3
2021,6445,5166,0,17,4,1,2,4,4
2022,6446,5176,0,17,4,1,2,4,5
2023,6447,5164,0,17,4,1,2,4,6
2024,6448,5165,0,17,4,1,2,4,7
2025,6449,5167,0,17,4,1,2,4,8
2026,6450,5168,0,17,4,1,2,4,9
2027,6451,5169,0,17,4,1,2,5,0
2028,6452,5170,0,17,4,1,2,5,1
2029,6453,5171,0,17,4,1,2,5,2
2030,6453,5171,0,17,4,1,2,5,3
2031,6454,5172,0,17,4,1,2,5,4
2032,6455,5173,0,17,4,1,2,5,5
2033,6456,5174,0,17,4,1,2,5,6
2034,6457,5175,0,17,4,1,2,5,7
2035,6458,5177,0,17,4,1,2,5,8
2036,6459,5178,0,17,4,1,2,5,9
2037,6460,5179,0,17,4,1,2,6,0
2038,6461,5180,0,17,4,1,2,6,1
2039,6462,5181,0,17,4,1,2,6,2
2040,6462,5181,0,17,4,1,2,6,3
2041,6463,5182,0,17,4,1,2,6,4
2042,6464,5183,0,17,4,1,2,6,5
2043,6465,5184,0,17,4,1,2,6,6
2044,6467,5185,0,17,4,1,2,6,7
2045,6466,5186,0,17,4,1,2,6,8
2046,6468,5187,0,17,4,1,2,6,9
2047,6469,5188,0,17,4,1,2,7,0
2048,6470,5189,0,17,4,1,2,7,1
2049,6471,5190,0,17,4,1,2,7,2
2050,6471,5190,0,17,4,1,2,7,3
2051,6472,5191,0,17,4,1,2,7,4
2052,6473,5192,0,17,4,1,2,7,5
2053,6474,5193,0,17,4,1,2,7,6
2054,6475,5194,0,17,4,1,2,7,7
2055,6476,5195,0,17,4,1,2,7,8
2056,6477,5196,0,17,4,1,2,7,9
2057,6478,5197,0,17,4,1,2,8,0
2058,6479,5198,0,17,4,1,2,8,1
2059,6480,5199,0,17,4,1,2,8,2
2060,6480,5199,0,17,4,1,2,8,3
2061,6481,5200,0,17,4,1,2,8,4
2062,6482,5201,0,17,4,1,2,8,5
2063,6483,5202,0,17,4,1,2,8,6
2064,6484,5203,0,17,4,1,2,8,7
2065,6485,5204,0,17,4,1,2,8,8
2066,6486,5205,0,17,4,1,2,8,9
2067,4854,5426,5446,17,4,1,3,0,0
2068,4855,5427,5447,17,4,1,3,0,1
2069,4856,5428,5448,17,4,1,3,0,2
2070,4857,5429,5449,17,4,1,3,0,3
2071,4858,5430,5450,17,4,1,3,0,4
2072,4859,5431,5451,17,4,1,3,0,5
2073,4860,5432,5452,17,4,1,3,0,6
2074,4861,5433,5453,17,4,1,3,0,7
2075,4854,5426,5446,17,4,1,3,1,0
2076,4855,5427,5447,17,4,1,3,1,1
2077,4856,5428,5448,17,4,1,3,1,2
2078,4857,5429,5449,17,4,1,3,1,3
2079,4858,5430,5450,17,4,1,3,1,4
2080,4859,5431,5451,17,4,1,3,1,5
2081,4860,5432,5452,17,4,1,3,1,6
2082,4861,5433,5453,17,4,1,3,1,7
2083,4854,5426,5446,17,4,1,3,2,0
2084,4855,5427,5447,17,4,1,3,2,1
2085,4856,5428,5448,17,4,1,3,2,2
2086,4857,5429,5449,17,4,1,3,2,3
2087,4858,5430,5450,17,4,1,3,2,4
2088,4859,5431,5451,17,4,1,3,2,5
2089,4860,5432,5452,17,4,1,3,2,6
2090,4861,5433,5453,17,4,1,3,2,7
2091,4854,5426,5446,17,4,1,3,3,0
2092,4855,5427,5447,17,4,1,3,3,1
2093,4856,5428,5448,17,4,1,3,3,2
2094,4857,5429,5449,17,4,1,3,3,3
2095,4858,5430,5450,17,4,1,3,3,4
2096,4859,5431,5451,17,4,1,3,3,5
2097,4860,5432,5452,17,4,1,3,3,6
2098,4861,5433,5453,17,4,1,3,3,7
2099,4854,5426,5446,17,4,1,3,4,0
2100,4855,5427,5447,17,4,1,3,4,1
2101,4856,5428,5448,17,4,1,3,4,2
2102,4857,5429,5449,17,4,1,3,4,3
2103,4858,5430,5450,17,4,1,3,4,4
2104,4859,5431,5451,17,4,1,3,4,5
2105,4860,5432,5452,17,4,1,3,4,6
2106,4861,5433,5453,17,4,1,3,4,7
2107,4854,5426,5446,17,4,1,3,5,0
2108,4855,5427,5447,17,4,1,3,5,1
2109,4856,5428,5448,17,4,1,3,5,2
2110,4857,5429,5449,17,4,1,3,5,3
2111,4858,5430,5450,17,4,1,3,5,4
2112,4859,5431,5451,17,4,1,3,5,5
2113,4860,5432,5452,17,4,1,3,5,6
2114,4861,5433,5453,17,4,1,3,5,7
2115,4854,5426,5446,17,4,1,3,6,0
2116,4855,5427,5447,17,4,1,3,6,1
2117,4856,5428,5448,17,4,1,3,6,2
2118,4857,5429,5449,17,4,1,3,6,3
2119,4858,5430,5450,17,4,1,3,6,4
2120,4859,5431,5451,17,4,1,3,6,5
2121,4860,5432,5452,17,4,1,3,6,6
2122,4861,5433,5453,17,4,1,3,6,7
2123,4827,4836,0,17,4,1,4,0,0
2124,4828,4837,0,17,4,1,4,0,1
2125,4829,4838,0,17,4,1,4,0,2
2126,4830,4839,0,17,4,1,4,0,3
2127,4831,4840,0,17,4,1,4,0,4
2128,4832,4841,0,17,4,1,4,0,5
2129,4833,4842,0,17,4,1,4,0,6
2130,4834,4843,0,17,4,1,4,0,7
2131,4835,4844,0,17,4,1,4,0,8
2132,7868,0,0,17,5,0,0,0,0
2133,7869,0,0,17,5,0,0,0,1
2134,7870,0,0,17,5,0,0,0,2
2135,7871,0,0,17,5,0,0,0,3
2136,7872,0,0,17,5,0,0,0,4
2137,7873,0,0,17,5,0,0,0,5
2138,7086,7802,0,1,5,0,1,0,0
2139,7087,7803,0,1,5,0,1,0,1
2140,7744,7804,0,1,5,0,1,0,2
2141,7745,7805,0,1,5,0,1,0,3
2142,7746,7806,0,1,5,0,1,0,4
2143,7747,7807,0,1,5,0,1,0,5
2144,7748,7808,0,1,5,0,1,1,0
2145,7749,7809,0,1,5,0,1,1,1
2146,7750,7810,0,1,5,0,1,1,2
2147,7751,7811,0,1,5,0,1,1,3
2148,7752,7812,0,1,5,0,1,1,4
2149,7753,7813,0,1,5,0,1,1,5
2150,7754,7814,0,1,5,0,1,2,0
2151,7755,7815,0,1,5,0,1,2,1
2152,7756,7816,0,1,5,0,1,2,2
2153,7757,7817,0,1,5,0,1,2,3
2154,7758,7818,0,1,5,0,1,2,4
2155,7759,7819,0,1,5,0,1,2,5
2156,7760,7820,0,1,5,0,1,3,0
2157,7761,7821,0,1,5,0,1,3,1
2158,7762,7822,0,1,5,0,1,3,2
2159,7763,7823,0,1,5,0,1,3,3
2160,7764,7824,0,1,5,0,1,3,4
2161,7765,7825,0,1,5,0,1,3,5
2162,7766,7826,0,1,5,0,1,4,0
2163,7767,7827,0,1,5,0,1,4,1
2164,7768,7828,0,1,5,0,1,4,2
2165,7769,7829,0,1,5,0,1,4,3
2166,7770,7830,0,1,5,0,1,4,4
2167,7771,7831,0,1,5,0,1,4,5
2168,7772,7832,0,1,5,0,1,5,0
2169,7773,7833,0,1,5,0,1,5,1
2170,7774,7834,0,1,5,0,1,5,2
2171,7775,7835,0,1,5,0,1,5,3
2172,7776,7836,0,1,5,0,1,5,4
2173,7777,7837,0,1,5,0,1,5,5
2174,7778,7838,0,1,5,0,1,6,0
2175,7779,7839,0,1,5,0,1,6,1
2176,7780,7840,0,1,5,0,1,6,2
2177,7781,7841,0,1,5,0,1,6,3
2178,7782,7842,0,1,5,0,1,6,4
2179,7783,7843,0,1,5,0,1,6,5
2180,7784,7844,0,1,5,0,1,7,0
2181,7785,7845,0,1,5,0,1,7,1
2182,7786,7846,0,1,5,0,1,7,2
2183,7787,7847,0,1,5,0,1,7,3
2184,7788,7848,0,1,5,0,1,7,4
2185,7789,7849,0,1,5,0,1,7,5
2186,7790,7850,0,1,5,0,1,8,0
2187,7791,7851,0,1,5,0,1,8,1
2188,7792,7852,0,1,5,0,1,8,2
2189,7793,7853,0,1,5,0,1,8,3
2190,7794,7854,0,1,5,0,1,8,4
2191,7795,7855,0,1,5,0,1,8,5
2192,7796,7856,0,1,5,0,1,9,0
2193,7797,7857,0,1,5,0,1,9,1
2194,7798,7858,0,1,5,0,1,9,2
2195,7799,7859,0,1,5,0,1,9,3
2196,7800,7860,0,1,5,0,1,9,4
2197,7801,7861,0,1,5,0,1,9,5
2214,7065,7874,7894,17,5,0,3,2,0
2215,7066,7875,7895,17,5,0,3,2,1
2216,7067,7876,7896,17,5,0,3,2,2
2217,7068,7877,7897,17,5,0,3,2,3
2218,7069,7878,7898,17,5,0,3,2,4
2219,7070,7879,7899,17,5,0,3,2,5
2220,7071,7880,7900,17,5,0,3,2,6
2221,7072,7881,7901,17,5,0,3,2,7
2222,7073,7882,7902,17,5,0,3,2,8
2223,7074,7883,7903,17,5,0,3,2,9
2224,7065,7884,7904,17,5,0,3,5,0
2225,7066,7885,7905,17,5,0,3,5,1
2226,7067,7886,7906,17,5,0,3,5,2
2227,7068,7887,7907,17,5,0,3,5,3
2228,7069,7888,7908,17,5,0,3,5,4
2229,7070,7889,7909,17,5,0,3,5,5
2230,7071,7890,7910,17,5,0,3,5,6
2231,7072,7891,7911,17,5,0,3,5,7
2232,7073,7892,7912,17,5,0,3,5,8
2233,7074,7893,7913,17,5,0,3,5,9
2234,7065,7884,7904,17,5,0,3,6,0
2235,7066,7885,7905,17,5,0,3,6,1
2236,7067,7886,7906,17,5,0,3,6,2
2237,7068,7887,7907,17,5,0,3,6,3
2238,7069,7888,7908,17,5,0,3,6,4
2239,7070,7889,7909,17,5,0,3,6,5
2240,7071,7890,7910,17,5,0,3,6,6
2241,7072,7891,7911,17,5,0,3,6,7
2242,7073,7892,7912,17,5,0,3,6,8
2243,7074,7893,7913,17,5,0,3,6,9
2244,7075,7874,7894,17,5,0,3,7,0
2245,7076,7875,7895,17,5,0,3,7,1
2246,7077,7876,7896,17,5,0,3,7,2
2247,7078,7877,7897,17,5,0,3,7,3
2248,7079,7878,7898,17,5,0,3,7,4
2249,7080,7879,7899,17,5,0,3,7,5
2250,7081,7880,7900,17,5,0,3,7,6
2251,7082,7881,7901,17,5,0,3,7,7
2252,7083,7882,7902,17,5,0,3,7,8
2253,7084,7883,7903,17,5,0,3,7,9
2254,7065,7874,7894,17,5,0,3,9,0
2255,7066,7875,7895,17,5,0,3,9,1
2256,7067,7876,7896,17,5,0,3,9,2
2257,7068,7877,7897,17,5,0,3,9,3
2258,7069,7878,7898,17,5,0,3,9,4
2259,7070,7879,7899,17,5,0,3,9,5
2260,7071,7880,7900,17,5,0,3,9,6
2261,7072,7881,7901,17,5,0,3,9,7
2262,7073,7882,7902,17,5,0,3,9,8
2263,7074,7883,7903,17,5,0,3,9,9
2264,7862,0,0,17,5,0,4,0,0
2265,7863,0,0,17,5,0,4,0,1
2266,7864,0,0,17,5,0,4,0,2
2267,7865,0,0,17,5,0,4,0,3
2268,7866,0,0,17,5,0,4,0,4
2269,7867,0,0,17,5,0,4,0,5
2270,7065,0,0,17,5,0,3,1,0
2271,7066,0,0,17,5,0,3,1,1
2272,7067,0,0,17,5,0,3,1,2
2273,7068,0,0,17,5,0,3,1,3
2274,7069,0,0,17,5,0,3,1,4
2275,7070,0,0,17,5,0,3,1,5
2276,7071,0,0,17,5,0,3,1,6
2277,7072,0,0,17,5,0,3,1,7
2278,7073,0,0,17,5,0,3,1,8
2279,7074,0,0,17,5,0,3,1,9
2280,7065,0,0,17,5,0,3,3,0
2281,7066,0,0,17,5,0,3,3,1
2282,7067,0,0,17,5,0,3,3,2
2283,7068,0,0,17,5,0,3,3,3
2284,7069,0,0,17,5,0,3,3,4
2285,7070,0,0,17,5,0,3,3,5
2286,7071,0,0,17,5,0,3,3,6
2287,7072,0,0,17,5,0,3,3,7
2288,7073,0,0,17,5,0,3,3,8
2289,7074,0,0,17,5,0,3,3,9
2290,7065,0,0,17,5,0,3,4,0
2291,7066,0,0,17,5,0,3,4,1
2292,7067,0,0,17,5,0,3,4,2
2293,7068,0,0,17,5,0,3,4,3
2294,7069,0,0,17,5,0,3,4,4
2295,7070,0,0,17,5,0,3,4,5
2296,7071,0,0,17,5,0,3,4,6
2297,7072,0,0,17,5,0,3,4,7
2298,7073,0,0,17,5,0,3,4,8
2299,7074,0,0,17,5,0,3,4,9
2300,7065,0,0,17,5,0,3,8,0
2301,7066,0,0,17,5,0,3,8,1
2302,7067,0,0,17,5,0,3,8,2
2303,7068,0,0,17,5,0,3,8,3
2304,7069,0,0,17,5,0,3,8,4
2305,7070,0,0,17,5,0,3,8,5
2306,7071,0,0,17,5,0,3,8,6
2307,7072,0,0,17,5,0,3,8,7
2308,7073,0,0,17,5,0,3,8,8
2309,7074,0,0,17,5,0,3,8,9
2310,7059,0,0,17,5,1,0,0,0
2311,7060,0,0,17,5,1,0,0,1
2312,7061,0,0,17,5,1,0,0,2
2313,7062,0,0,17,5,1,0,0,3
2314,7063,0,0,17,5,1,0,0,4
2315,7064,0,0,17,5,1,0,0,5
2316,7507,7567,0,1,5,1,1,0,0
2317,7508,7568,0,1,5,1,1,0,1
2318,7509,7569,0,1,5,1,1,0,2
2319,7510,7570,0,1,5,1,1,0,3
2320,7511,7571,0,1,5,1,1,0,4
2321,7512,7572,0,1,5,1,1,0,5
2322,7513,7573,0,1,5,1,1,1,0
2323,7514,6994,0,1,5,1,1,1,1
2324,7515,6995,0,1,5,1,1,1,2
2325,7516,6996,0,1,5,1,1,1,3
2326,7517,6997,0,1,5,1,1,1,4
2327,7518,6998,0,1,5,1,1,1,5
2328,7519,6999,0,1,5,1,1,2,0
2329,7520,7000,0,1,5,1,1,2,1
2330,7521,7001,0,1,5,1,1,2,2
2331,7522,7002,0,1,5,1,1,2,3
2332,7523,7003,0,1,5,1,1,2,4
2333,7524,7004,0,1,5,1,1,2,5
2334,7525,7005,0,1,5,1,1,3,0
2335,7526,7006,0,1,5,1,1,3,1
2336,7527,7007,0,1,5,1,1,3,2
2337,7528,7008,0,1,5,1,1,3,3
2338,7529,7009,0,1,5,1,1,3,4
2339,7530,7010,0,1,5,1,1,3,5
2340,7531,7011,0,1,5,1,1,4,0
2341,7532,7012,0,1,5,1,1,4,1
2342,7533,7013,0,1,5,1,1,4,2
2343,7534,7014,0,1,5,1,1,4,3
2344,7535,7015,0,1,5,1,1,4,4
2345,7536,7016,0,1,5,1,1,4,5
2346,7537,7017,0,1,5,1,1,5,0
2347,7538,7018,0,1,5,1,1,5,1
2348,7539,7019,0,1,5,1,1,5,2
2349,7540,7020,0,1,5,1,1,5,3
2350,7541,7021,0,1,5,1,1,5,4
2351,7542,7022,0,1,5,1,1,5,5
2352,7543,7023,0,1,5,1,1,6,0
2353,7544,7024,0,1,5,1,1,6,1
2354,7545,7025,0,1,5,1,1,6,2
2355,7546,7026,0,1,5,1,1,6,3
2356,7547,7027,0,1,5,1,1,6,4
2357,7548,7028,0,1,5,1,1,6,5
2358,7549,7029,0,1,5,1,1,7,0
2359,7550,7030,0,1,5,1,1,7,1
2360,7551,7031,0,1,5,1,1,7,2
2361,7552,7032,0,1,5,1,1,7,3
2362,7553,7033,0,1,5,1,1,7,4
2363,7554,7034,0,1,5,1,1,7,5
2364,7555,7035,0,1,5,1,1,8,0
2365,7556,7036,0,1,5,1,1,8,1
2366,7557,7037,0,1,5,1,1,8,2
2367,7558,7038,0,1,5,1,1,8,3
2368,7559,7039,0,1,5,1,1,8,4
2369,7560,7040,0,1,5,1,1,8,5
2370,7561,7041,0,1,5,1,1,9,0
2371,7562,7042,0,1,5,1,1,9,1
2372,7563,7043,0,1,5,1,1,9,2
2373,7564,7044,0,1,5,1,1,9,3
2374,7565,7045,0,1,5,1,1,9,4
2375,7566,7046,0,1,5,1,1,9,5
2383,7075,7874,7894,17,5,1,3,0,0
2384,7076,7875,7895,17,5,1,3,0,1
2385,7077,7876,7896,17,5,1,3,0,2
2386,7078,7877,7897,17,5,1,3,0,3
2387,7079,7878,7898,17,5,1,3,0,4
2388,7080,7879,7899,17,5,1,3,0,5
2389,7081,7880,7900,17,5,1,3,0,6
2390,7082,7881,7901,17,5,1,3,0,7
2391,7083,7882,7902,17,5,1,3,0,8
2392,7084,7883,7903,17,5,1,3,0,9
2393,7075,7874,7894,17,5,1,3,1,0
2394,7076,7875,7895,17,5,1,3,1,1
2395,7077,7876,7896,17,5,1,3,1,2
2396,7078,7877,7897,17,5,1,3,1,3
2397,7079,7878,7898,17,5,1,3,1,4
2398,7080,7879,7899,17,5,1,3,1,5
2399,7081,7880,7900,17,5,1,3,1,6
2400,7082,7881,7901,17,5,1,3,1,7
2401,7083,7882,7902,17,5,1,3,1,8
2402,7084,7883,7903,17,5,1,3,1,9
2403,7065,7874,7894,17,5,1,3,2,0
2404,7066,7875,7895,17,5,1,3,2,1
2405,7067,7876,7896,17,5,1,3,2,2
2406,7068,7877,7897,17,5,1,3,2,3
2407,7069,7878,7898,17,5,1,3,2,4
2408,7070,7879,7899,17,5,1,3,2,5
2409,7071,7880,7900,17,5,1,3,2,6
2410,7072,7881,7901,17,5,1,3,2,7
2411,7073,7882,7902,17,5,1,3,2,8
2412,7074,7883,7903,17,5,1,3,2,9
2413,7065,7874,7894,17,5,1,3,3,0
2414,7066,7875,7895,17,5,1,3,3,1
2415,7067,7876,7896,17,5,1,3,3,2
2416,7068,7877,7897,17,5,1,3,3,3
2417,7069,7878,7898,17,5,1,3,3,4
2418,7070,7879,7899,17,5,1,3,3,5
2419,7071,7880,7900,17,5,1,3,3,6
2420,7072,7881,7901,17,5,1,3,3,7
2421,7073,7882,7902,17,5,1,3,3,8
2422,7074,7883,7903,17,5,1,3,3,9
2423,7065,7874,7894,17,5,1,3,4,0
2424,7066,7875,7895,17,5,1,3,4,1
2425,7067,7876,7896,17,5,1,3,4,2
2426,7068,7877,7897,17,5,1,3,4,3
2427,7069,7878,7898,17,5,1,3,4,4
2428,7070,7879,7899,17,5,1,3,4,5
2429,7071,7880,7900,17,5,1,3,4,6
2430,7072,7881,7901,17,5,1,3,4,7
2431,7073,7882,7902,17,5,1,3,4,8
2432,7074,7883,7903,17,5,1,3,4,9
2433,7065,7874,7894,17,5,1,3,5,0
2434,7066,7875,7895,17,5,1,3,5,1
2435,7067,7876,7896,17,5,1,3,5,2
2436,7068,7877,7897,17,5,1,3,5,3
2437,7069,7878,7898,17,5,1,3,5,4
2438,7070,7879,7899,17,5,1,3,5,5
2439,7071,7880,7900,17,5,1,3,5,6
2440,7072,7881,7901,17,5,1,3,5,7
2441,7073,7882,7902,17,5,1,3,5,8
2442,7074,7883,7903,17,5,1,3,5,9
2443,7075,7874,7894,17,5,1,3,6,0
2444,7076,7875,7895,17,5,1,3,6,1
2445,7077,7876,7896,17,5,1,3,6,2
2446,7078,7877,7897,17,5,1,3,6,3
2447,7079,7878,7898,17,5,1,3,6,4
2448,7080,7879,7899,17,5,1,3,6,5
2449,7081,7880,7900,17,5,1,3,6,6
2450,7082,7881,7901,17,5,1,3,6,7
2451,7083,7882,7902,17,5,1,3,6,8
2452,7084,7883,7903,17,5,1,3,6,9
2453,7075,7874,7894,17,5,1,3,7,0
2454,7076,7875,7895,17,5,1,3,7,1
2455,7077,7876,7896,17,5,1,3,7,2
2456,7078,7877,7897,17,5,1,3,7,3
2457,7079,7878,7898,17,5,1,3,7,4
2458,7080,7879,7899,17,5,1,3,7,5
2459,7081,7880,7900,17,5,1,3,7,6
2460,7082,7881,7901,17,5,1,3,7,7
2461,7083,7882,7902,17,5,1,3,7,8
2462,7084,7883,7903,17,5,1,3,7,9
2463,7075,7874,7894,17,5,1,3,8,0
2464,7076,7875,7895,17,5,1,3,8,1
2465,7077,7876,7896,17,5,1,3,8,2
2466,7078,7877,7897,17,5,1,3,8,3
2467,7079,7878,7898,17,5,1,3,8,4
2468,7080,7879,7899,17,5,1,3,8,5
2469,7081,7880,7900,17,5,1,3,8,6
2470,7082,7881,7901,17,5,1,3,8,7
2471,7083,7882,7902,17,5,1,3,8,8
2472,7084,7883,7903,17,5,1,3,8,9
2473,7065,7874,7894,17,5,1,3,9,0
2474,7066,7875,7895,17,5,1,3,9,1
2475,7067,7876,7896,17,5,1,3,9,2
2476,7068,7877,7897,17,5,1,3,9,3
2477,7069,7878,7898,17,5,1,3,9,4
2478,7070,7879,7899,17,5,1,3,9,5
2479,7071,7880,7900,17,5,1,3,9,6
2480,7072,7881,7901,17,5,1,3,9,7
2481,7073,7882,7902,17,5,1,3,9,8
2482,7074,7883,7903,17,5,1,3,9,9
2483,7047,7053,0,17,5,1,4,0,0
2484,7048,7054,0,17,5,1,4,0,1
2485,7049,7055,0,17,5,1,4,0,2
2486,7050,7056,0,17,5,1,4,0,3
2487,7051,7057,0,17,5,1,4,0,4
2488,7052,7058,0,17,5,1,4,0,5
2489,6180,6181,0,17,6,0,0,0,0
2490,6182,6181,0,17,6,0,0,0,1
2491,6183,6181,0,17,6,0,0,0,2
2492,6184,6185,0,17,6,0,0,0,3
2493,6186,6185,0,17,6,0,0,0,4
2494,6187,6185,0,17,6,0,0,0,5
2495,6188,6189,0,17,6,0,0,0,6
2496,6190,6189,0,17,6,0,0,0,7
2497,6191,6189,0,17,6,0,0,0,8
2498,6192,6193,0,17,6,0,0,0,9
2499,6194,6193,0,17,6,0,0,0,10
2500,6195,6193,0,17,6,0,0,0,11
2501,6196,6197,0,17,6,0,0,0,12
2502,6198,6197,0,17,6,0,0,0,13
2503,6199,6197,0,17,6,0,0,0,14
2504,6200,6201,0,17,6,0,0,0,15
2505,6202,6201,0,17,6,0,0,0,16
2506,6203,6201,0,17,6,0,0,0,17
2507,6204,6205,0,17,6,0,0,0,18
2508,6579,6762,0,1,6,0,1,0,0
2509,6580,6763,0,1,6,0,1,0,1
2510,6581,6764,0,1,6,0,1,0,2
2511,6582,6765,0,1,6,0,1,0,3
2512,6583,6766,0,1,6,0,1,0,4
2513,6584,6767,0,1,6,0,1,0,5
2514,6585,6768,0,1,6,0,1,0,6
2515,6586,6769,0,1,6,0,1,0,7
2516,6587,6770,0,1,6,0,1,0,8
2517,6588,6771,0,1,6,0,1,0,9
2518,6589,6772,0,1,6,0,1,0,10
2519,6590,6773,0,1,6,0,1,0,11
2520,6591,6774,0,1,6,0,1,0,12
2521,6592,6775,0,1,6,0,1,0,13
2522,6593,6776,0,1,6,0,1,0,14
2523,6594,6777,0,1,6,0,1,0,15
2524,6595,6778,0,1,6,0,1,0,16
2525,6596,6779,0,1,6,0,1,0,17
2526,6597,6780,0,1,6,0,1,0,18
2527,6598,6781,0,1,6,0,1,1,0
2528,6599,6782,0,1,6,0,1,1,1
2529,6600,6783,0,1,6,0,1,1,2
2530,6601,6784,0,1,6,0,1,1,3
2531,6602,6785,0,1,6,0,1,1,4
2532,6603,6786,0,1,6,0,1,1,5
2533,6604,6787,0,1,6,0,1,1,6
2534,6605,6788,0,1,6,0,1,1,7
2535,6606,6789,0,1,6,0,1,1,8
2536,6607,6790,0,1,6,0,1,1,9
2537,6608,6791,0,1,6,0,1,1,10
2538,6609,6792,0,1,6,0,1,1,11
