ID,Achievement_ID,Type,Asset_ID,Quantity,Start_event,Start_asset,Fail_event,Fail_asset,Description_lang[0],Description_lang[1],Description_lang[2],Description_lang[3],Description_lang[4],Description_lang[5],Description_lang[6],Description_lang[7],Description_lang[8],Description_lang[9],Description_lang[10],Description_lang[11],Description_lang[12],Description_lang[13],Description_lang[14],Description_lang[15],Description_lang_mask,Flags,Ui_order
4886,693,36,28776,1,0,0,0,0,Liar's Tongue Gloves,,,,,,,,,,,,,,,,16712188,2,13
5091,284,36,20561,1,0,0,0,0,Flimsy Male Dwarf Mask,,,,,,,,,,,,,,,,16711680,0,13
5065,1307,27,9006,1,0,0,0,0,Saving the Best for Last,,,,,,,,,,,,,,,,16711680,2,13
4608,698,36,34337,1,0,0,0,0,Golden Staff of the Sin'dorei,,,,,,,,,,,,,,,,16712188,2,13
4422,811,41,13512,0,0,0,0,0,Flask of Supreme Power,,,,,,,,,,,,,,,,16712188,0,13
4300,345,41,2456,0,0,0,0,0,Minor Rejuvenation Potion,,,,,,,,,,,,,,,,16712188,0,13
4780,927,49,17,1,0,0,0,0,Ranged/Wand/Relic is Epic!,,,,,,,,,,,,,,,,16711916,0,13
4135,1264,43,1488,0,0,0,0,0,The Dens of the Dying,,,,,,,,,,,,,,,,16711932,0,13
4731,812,41,5512,0,0,0,0,0,Minor Healthstone (0),,,,,,,,,,,,,,,,16711916,0,13
4918,692,36,28826,1,0,0,0,0,Shuriken of Negation,,,,,,,,,,,,,,,,16712188,2,13
5004,350,68,176501,0,0,0,0,0,Portal to Undercity,,,,,,,,,,,,,,,,16711916,0,13
4666,346,41,4600,0,0,0,0,0,Cherry Grog,,,,,,,,,,,,,,,,16712188,0,13
4859,694,36,30111,1,0,0,0,0,Runetotem's Mantle,,,,,,,,,,,,,,,,16712188,2,13
4799,697,36,32524,1,0,0,0,0,Shroud of the Highborne,,,,,,,,,,,,,,,,16712188,2,13
4762,925,46,932,42000,0,0,0,0,Exlated with the Aldor,,,,,,,,,,,,,,,,16711916,0,13
4749,924,46,1094,42000,0,0,0,0,Exlated with the Silver Convenant,,,,,,,,,,,,,,,,16711916,0,13
4349,923,41,3389,0,0,0,0,0,Elixir of Defense,,,,,,,,,,,,,,,,16712188,0,13
4516,1311,0,18680,1,0,0,0,0,Marticar,,,,,,,,,,,,,,,,16712188,0,13
3977,1284,8,659,0,0,0,0,0,The Botanica,,,,,,,,,,,,,,,,16712190,0,13
816,727,36,29471,1,0,0,0,0,Reins of the Black War Tiger,,,,,,,,,,,,,,,,16712190,2,13
4629,695,36,30910,1,0,0,0,0,Tempest of Chaos,,,,,,,,,,,,,,,,16712188,2,13
4585,687,36,21586,1,0,0,0,0,Belt of Never-ending Agony,,,,,,,,,,,,,,,,16712188,2,13
4572,685,36,19379,1,0,0,0,0,Neltharion's Tear,,,,,,,,,,,,,,,,16712188,2,13
4218,1268,43,1556,0,0,0,0,0,The Stormwright's Shelf,,,,,,,,,,,,,,,,16712172,0,13
4204,1267,43,1542,0,0,0,0,0,Light's Breach,,,,,,,,,,,,,,,,16712172,0,13
4190,1266,43,1482,0,0,0,0,0,Camp Oneqwah,,,,,,,,,,,,,,,,16712188,0,13
4171,1265,43,1516,0,0,0,0,0,Agmar's Hammer,,,,,,,,,,,,,,,,16712188,0,13
1335,845,43,753,1,0,0,0,0,Fallen Sky Lake,,,,,,,,,,,,,,,,16712190,0,13
1520,859,43,1145,1,0,0,0,0,The Scorched Grove,,,,,,,,,,,,,,,,16712190,0,13
4829,696,36,29989,1,0,0,0,0,Sunshower Light Cloak,,,,,,,,,,,,,,,,16712188,2,13
4149,1263,43,1512,0,0,0,0,0,Ivald's Ruin,,,,,,,,,,,,,,,,16712188,0,13
3735,557,49,13,1,0,0,0,0,Second Trinket,,,,,,,,,,,,,,,,16711918,0,13
1381,848,43,763,1,0,0,0,0,Magram Village,,,,,,,,,,,,,,,,16712190,0,13
1564,860,43,1375,1,0,0,0,0,Silvermyst Isle,,,,,,,,,,,,,,,,16712190,0,13
3313,344,41,21991,1,0,0,0,0,Heavy Netherweave Bandage,,,,,,,,,,,,,,,,16712190,0,13
1944,912,27,8652,1,0,0,0,0,Elder Graveborn in Brill,,,,,,,,,,,,,,,,16711934,0,13
3443,1170,8,710,0,0,0,0,0,The Defiler,,,,,,,,,,,,,,,,16712190,0,13
3428,1169,8,711,0,0,0,0,0,Knight of Arathor,,,,,,,,,,,,,,,,16712174,0,13
1859,879,36,13327,1,0,0,0,0,Icy Blue Mechanostrider Mod A,,,,,,,,,,,,,,,,16712190,0,13
1655,863,43,1234,1,0,0,0,0,Ango'rosh Stronghold,,,,,,,,,,,,,,,,16712190,0,13
1771,843,43,1265,1,0,0,0,0,Netherstone,,,,,,,,,,,,,,,,16712190,0,13
1274,841,43,393,1,0,0,0,0,Direforge Hill,,,,,,,,,,,,,,,,16712190,0,13
2157,967,27,12382,1,0,0,0,0,"Stranglethorn Vale, Grom'gol Base Camp",,,,,,,,,,,,,,,,16711934,0,13
2112,965,27,12362,1,0,0,0,0,"Mulgore, Bloodhoof Village",,,,,,,,,,,,,,,,16711934,0,13
2084,963,27,12398,1,0,0,0,0,"Dustwallow Marsh, Mudsprocket",,,,,,,,,,,,,,,,16711934,0,13
2272,979,36,20561,1,0,0,0,0,Flimsy Male Dwarf Mask,,,,,,,,,,,,,,,,16712190,2,13
2215,968,27,12403,1,0,0,0,0,"Zangarmarsh, Cenarion Refuge",,,,,,,,,,,,,,,,16711934,0,13
2144,966,27,12397,1,0,0,0,0,"Stranglethorn Vale, Booty Bay",,,,,,,,,,,,,,,,16711934,0,13
1437,852,43,853,1,0,0,0,0,Shadowsong Shrine,,,,,,,,,,,,,,,,16712190,0,13
3774,1244,68,175741,1,0,0,0,0,Kil'jaeden and the Shadow Pact,,,,,,,,,,,,,,,,16711934,0,13
3753,1206,54,225,1,0,0,0,0,Hare,,,,,,,,,,,,,,,,16712190,0,13
1544,858,43,1174,1,0,0,0,0,Windrunner Spire,,,,,,,,,,,,,,,,16712190,0,13
915,736,43,204,1,0,0,0,0,Wildmane Water Well,,,,,,,,,,,,,,,,16712190,0,13
1958,911,27,8682,1,0,0,0,0,Elder Skyseer in Freewind Post,,,,,,,,,,,,,,,,16711934,0,13
1696,865,43,1301,1,0,0,0,0,Gruul's Lair,,,,,,,,,,,,,,,,16712190,0,13
2207,969,27,12404,1,0,0,0,0,Shattrath City,,,,,,,,,,,,,,,,16712190,0,13
3074,1022,27,11827,1,0,0,0,0,Western Plaguelands,,,,,,,,,,,,,,,,16712190,0,13
929,750,43,473,1,0,0,0,0,Ratchet,,,,,,,,,,,,,,,,16712190,0,13
3951,1283,8,640,0,0,0,0,0,Maraudon,,,,,,,,,,,,,,,,16712190,0,13
3860,153,72,180683,1,0,0,0,0,Firefin Snapper School,,,,,,,,,,,,,,,,16711934,2,13
3173,1031,27,11581,1,0,0,0,0,Westfall,,,,,,,,,,,,,,,,16712190,0,13
2899,621,36,19031,1,0,0,0,0,Frostwolf Battle Tabard,,,,,,,,,,,,,,,,16712190,2,13
1260,802,43,293,1,0,0,0,0,The Dagger Hills,,,,,,,,,,,,,,,,16712190,0,13
1679,864,43,1420,1,0,0,0,0,Netherwing Fields,,,,,,,,,,,,,,,,16712190,0,13
4036,1287,8,680,0,0,0,0,0,Heroic The Botanica,,,,,,,,,,,,,,,,16712190,0,13
1480,857,43,1007,1,0,0,0,0,Darkwhisper Gorge,,,,,,,,,,,,,,,,16712190,0,13
1391,849,43,992,1,0,0,0,0,Grimtotem Compound,,,,,,,,,,,,,,,,16712190,0,13
2354,556,49,13,1,0,0,0,0,Second Trinket,,,,,,,,,,,,,,,,16711918,0,13
1208,781,43,510,1,0,0,0,0,Ziata'jai Ruins,,,,,,,,,,,,,,,,16712190,0,13
1585,861,43,1340,1,0,0,0,0,Ruins of Loreth'Aran,,,,,,,,,,,,,,,,16712190,0,13
1065,769,43,313,1,0,0,0,0,Pyrewood Village,,,,,,,,,,,,,,,,16712190,0,13
514,627,43,161,1,0,0,0,0,Anvilmar,,,,,,,,,,,,,,,,16712190,0,13
959,760,43,453,1,0,0,0,0,Strahnbrad,,,,,,,,,,,,,,,,16712190,0,13
1845,878,42,39148,1,0,0,0,0,Baby Coralshell Turtle,,,,,,,,,,,,,,,,16712190,0,13
1634,862,43,1222,1,0,0,0,0,Zeth'Gor,,,,,,,,,,,,,,,,16712190,0,13
1421,851,43,646,1,0,0,0,0,The Gaping Chasm,,,,,,,,,,,,,,,,16712190,0,13
1738,867,43,1390,1,0,0,0,0,Auchenai Grounds,,,,,,,,,,,,,,,,16712190,0,13
1721,866,43,1227,1,0,0,0,0,Clan Watch,,,,,,,,,,,,,,,,16712190,0,13
1093,771,43,882,1,0,0,0,0,The Noxious Glade,,,,,,,,,,,,,,,,16712190,0,13
756,705,7,162,400,0,0,0,0,Unarmed,,,,,,,,,,,,,,,,16712190,0,13
973,761,43,573,1,0,0,0,0,Go'Shek Farm,,,,,,,,,,,,,,,,16712190,0,13
791,701,36,28237,1,0,0,0,0,Medallion of the Alliance,,,,,,,,,,,,,,,,16712190,2,13
1026,765,43,593,1,0,0,0,0,The Maker's Terrace,,,,,,,,,,,,,,,,16712190,0,13
1027,765,43,594,1,0,0,0,0,Camp Kosh,,,,,,,,,,,,,,,,16712190,0,14
817,727,36,18246,1,0,0,0,0,Whistle of the Black War Raptor,,,,,,,,,,,,,,,,16712190,2,14
911,736,43,202,1,0,0,0,0,Thunder Bluff,,,,,,,,,,,,,,,,16712190,0,14
930,750,43,474,1,0,0,0,0,The Merchant Coast,,,,,,,,,,,,,,,,16712190,0,14
1860,879,36,13326,1,0,0,0,0,White Mechanostrider Mod A,,,,,,,,,,,,,,,,16712190,0,14
792,701,36,30349,1,0,0,0,0,Medallion of the Alliance,,,,,,,,,,,,,,,,16712190,2,14
1336,845,43,754,1,0,0,0,0,Splintertree Post,,,,,,,,,,,,,,,,16712190,0,14
1128,773,43,614,1,0,0,0,0,The Overlook Cliffs,,,,,,,,,,,,,,,,16712190,0,14
2355,556,49,14,1,0,0,0,0,Cloak,,,,,,,,,,,,,,,,16711934,0,14
1066,769,43,314,1,0,0,0,0,The Greymane Wall,,,,,,,,,,,,,,,,16712190,0,14
2085,963,27,12401,1,0,0,0,0,"Silithus, Cenarion Hold",,,,,,,,,,,,,,,,16711934,0,14
1959,911,27,8724,1,0,0,0,0,Elder Morningdew in Mirage Raceway,,,,,,,,,,,,,,,,16711934,0,14
1846,878,42,39147,1,0,0,0,0,113 Pound Swordfish,,,,,,,,,,,,,,,,16712174,0,14
1635,862,43,1281,1,0,0,0,0,Den of Haal'esh,,,,,,,,,,,,,,,,16712190,0,14
1586,861,43,1341,1,0,0,0,0,Talon Stand,,,,,,,,,,,,,,,,16712190,0,14
1261,802,43,294,1,0,0,0,0,The Dust Plains,,,,,,,,,,,,,,,,16712190,0,14
1565,860,43,1376,1,0,0,0,0,Stillpine Hold,,,,,,,,,,,,,,,,16712190,0,14
1545,858,43,1177,1,0,0,0,0,Bleeding Ziggurat,,,,,,,,,,,,,,,,16712190,0,14
4887,693,36,28780,1,0,0,0,0,Soul-Eater's Handwraps,,,,,,,,,,,,,,,,16712188,2,14
4860,694,36,30105,1,0,0,0,0,Serpent Spine Longbow,,,,,,,,,,,,,,,,16712188,2,14
4301,345,41,32763,0,0,0,0,0,Rulkster's Secret Sauce,,,,,,,,,,,,,,,,16712188,0,14
1497,43,8,851,1,0,0,0,0,Explore Tanaris Desert,,,,,,,,,,,,,,,,16712190,0,14
2273,979,36,20391,1,0,0,0,0,Flimsy Male Gnome Mask,,,,,,,,,,,,,,,,16712190,2,14
2900,621,36,31404,1,0,0,0,0,Green Trophy Tabard of the Illidari,,,,,,,,,,,,,,,,16712190,2,14
3429,1169,8,583,0,0,0,0,0,Arathi Basin All-Star,,,,,,,,,,,,,,,,16712174,0,14
5154,1396,27,13019,1,0,0,0,0,Elder Thoim in Moa'ki Harbor,,,,,,,,,,,,,,,,262144,0,14
4763,925,46,934,42000,0,0,0,0,Exlated with the Scryers,,,,,,,,,,,,,,,,16711916,0,14
5092,284,36,20391,1,0,0,0,0,Flimsy Male Gnome Mask,,,,,,,,,,,,,,,,16711680,0,14
5066,1307,27,9007,1,0,0,0,0,Saving the Best for Last,,,,,,,,,,,,,,,,16711680,2,14
4517,1311,0,18677,1,0,0,0,0,Mekthorg the Wild,,,,,,,,,,,,,,,,16712188,0,14
4327,922,41,17352,0,0,0,0,0,Superior Mana Draught,,,,,,,,,,,,,,,,16712188,0,14
3952,1283,8,641,0,0,0,0,0,Sunken Temple,,,,,,,,,,,,,,,,16712190,0,14
1291,42,8,774,1,0,0,0,0,Explore Searing Gorge,,,,,,,,,,,,,,,,16712190,0,14
4830,696,36,29994,1,0,0,0,0,Thalassian Wildercloak,,,,,,,,,,,,,,,,16712188,2,14
4573,685,36,19377,1,0,0,0,0,Prestor's Talisman of Connivery,,,,,,,,,,,,,,,,16712188,2,14
4172,1265,43,1519,0,0,0,0,0,Wyrmrest Temple,,,,,,,,,,,,,,,,16712188,0,14
4423,811,41,40082,0,0,0,0,0,Flask of the Frost Wyrm,,,,,,,,,,,,,,,,16712172,0,14
4919,692,36,28822,1,0,0,0,0,Teeth of Gruul,,,,,,,,,,,,,,,,16712188,2,14
4555,686,36,16909,1,0,0,0,0,Bloodfang Pants,,,,,,,,,,,,,,,,16712188,2,14
4586,687,36,21583,1,0,0,0,0,Cloak of Clarity,,,,,,,,,,,,,,,,16712188,2,14
4667,346,41,8079,0,0,0,0,0,Conjured Crystal Water,,,,,,,,,,,,,,,,16712188,0,14
3444,1170,8,583,0,0,0,0,0,Arathi Basin All-Star,,,,,,,,,,,,,,,,16712174,0,14
4037,1287,8,681,0,0,0,0,0,Heroic The Arcatraz,,,,,,,,,,,,,,,,16712190,0,14
4800,697,36,32497,1,0,0,0,0,Stormrage Signet Ring,,,,,,,,,,,,,,,,16712188,2,14
4781,927,49,2,1,0,0,0,0,Shoulders are Epic!,,,,,,,,,,,,,,,,16711916,0,14
4732,812,41,19004,0,0,0,0,0,Minor Healthstone (1),,,,,,,,,,,,,,,,16711916,0,14
4350,923,41,9224,0,0,0,0,0,Elixir of Demonslaying,,,,,,,,,,,,,,,,16712188,0,14
4278,684,36,16955,1,0,0,0,0,Judgement Crown,,,,,,,,,,,,,,,,16712188,2,14
4630,695,36,31063,1,0,0,0,0,Cowl of Absolution,,,,,,,,,,,,,,,,16712188,2,14
4609,698,36,34335,1,0,0,0,0,Hammer of Sanctification,,,,,,,,,,,,,,,,16712188,2,14
4205,1267,43,1543,0,0,0,0,0,Kolramas,,,,,,,,,,,,,,,,16712188,0,14
4191,1266,43,1558,0,0,0,0,0,Westfall Brigade Encampment,,,,,,,,,,,,,,,,16712188,0,14
772,700,36,30345,1,0,0,0,0,Medallion of the Horde,,,,,,,,,,,,,,,,16712190,2,14
3314,344,41,14530,1,0,0,0,0,Heavy Runecloth Bandage,,,,,,,,,,,,,,,,16712190,0,14
1422,851,43,645,1,0,0,0,0,Eastmoon Ruins,,,,,,,,,,,,,,,,16712190,0,14
1392,849,43,993,1,0,0,0,0,Gordunni Outpost,,,,,,,,,,,,,,,,16712190,0,14
2158,967,27,12384,1,0,0,0,0,"Swamp of Sorrows, Stonard",,,,,,,,,,,,,,,,16711934,0,14
2216,968,27,12409,1,0,0,0,0,"Shadowmoon Valley, Aldor or Scryer Inn",,,,,,,,,,,,,,,,16711934,0,14
2113,965,27,12366,1,0,0,0,0,"Orgrimmar, Valley of Strength",,,,,,,,,,,,,,,,16711934,0,14
1438,852,43,854,1,0,0,0,0,Ruins of Eldarath,,,,,,,,,,,,,,,,16711934,0,14
1945,912,27,8645,1,0,0,0,0,Elder Obsidian in The Sepulcher,,,,,,,,,,,,,,,,16711934,0,14
3852,153,72,180902,1,0,0,0,0,Abundant Firefin Snapper School,,,,,,,,,,,,,,,,16711918,2,14
1656,863,43,1236,1,0,0,0,0,Bloodscale Grounds,,,,,,,,,,,,,,,,16712190,0,14
2209,969,27,12403,1,0,0,0,0,"Zangarmarsh, Cenarion Refuge",,,,,,,,,,,,,,,,16711934,0,14
1772,843,43,1266,1,0,0,0,0,Ruins of Enkaat,,,,,,,,,,,,,,,,16712190,0,14
1739,867,43,1391,1,0,0,0,0,Carrion Hill,,,,,,,,,,,,,,,,16712190,0,14
3754,1206,54,225,1,0,0,0,0,Parrot,,,,,,,,,,,,,,,,16712190,0,14
4150,1263,43,1513,0,0,0,0,0,Halgrind,,,,,,,,,,,,,,,,16712188,0,14
3736,557,49,14,1,0,0,0,0,Cloak,,,,,,,,,,,,,,,,16711934,0,14
1275,841,43,394,1,0,0,0,0,Raptor Ridge,,,,,,,,,,,,,,,,16712190,0,14
1697,865,43,1302,1,0,0,0,0,Jagged Ridge,,,,,,,,,,,,,,,,16712190,0,14
3075,1022,27,11583,1,0,0,0,0,Westfall,,,,,,,,,,,,,,,,16712190,0,14
1209,781,43,511,1,0,0,0,0,Gurubashi Arena,,,,,,,,,,,,,,,,16712190,0,14
3775,1244,68,175751,1,0,0,0,0,Lethargy of the Orcs,,,,,,,,,,,,,,,,16711934,0,14
757,705,7,228,400,0,0,0,0,Wands,,,,,,,,,,,,,,,,16711934,0,14
3978,1284,8,660,0,0,0,0,0,The Arcatraz,,,,,,,,,,,,,,,,16712190,0,14
1051,768,43,222,1,0,0,0,0,Venomweb Vale,,,,,,,,,,,,,,,,16712190,0,14
1521,859,43,1175,1,0,0,0,0,Silvermoon City,,,,,,,,,,,,,,,,16712190,0,14
1382,848,43,762,1,0,0,0,0,Shadowbreak Ravine,,,,,,,,,,,,,,,,16712190,0,14
1722,866,43,1228,1,0,0,0,0,Forge Camp: Hate,,,,,,,,,,,,,,,,16712190,0,14
1094,771,43,881,1,0,0,0,0,Eastwall Tower,,,,,,,,,,,,,,,,16712190,0,14
974,761,43,574,1,0,0,0,0,Dabyrie's Farmstead,,,,,,,,,,,,,,,,16712190,0,14
960,760,43,454,1,0,0,0,0,The Headland,,,,,,,,,,,,,,,,16712190,0,14
515,627,43,114,1,0,0,0,0,The Grizzled Den,,,,,,,,,,,,,,,,16712190,0,14
961,760,43,455,1,0,0,0,0,The Uplands,,,,,,,,,,,,,,,,16712190,0,15
4302,345,41,22829,0,0,0,0,0,Super Healing Potion,,,,,,,,,,,,,,,,16712188,0,15
4279,684,36,16929,1,0,0,0,0,Nemesis Skullcap,,,,,,,,,,,,,,,,16712188,2,15
4038,1287,8,682,0,0,0,0,0,Heroic Magister's Terrace,,,,,,,,,,,,,,,,16712190,0,15
2274,979,36,20566,1,0,0,0,0,Flimsy Male Human Mask,,,,,,,,,,,,,,,,16712190,2,15
793,701,36,30351,1,0,0,0,0,Medallion of the Alliance,,,,,,,,,,,,,,,,16712190,2,15
2086,963,27,12399,1,0,0,0,0,"Tanaris, Gadgetzan",,,,,,,,,,,,,,,,16711934,0,15
1276,841,43,395,1,0,0,0,0,Grim Batol,,,,,,,,,,,,,,,,16712190,0,15
1210,781,43,512,1,0,0,0,0,Ruins of Zul'Mamwe,,,,,,,,,,,,,,,,16712190,0,15
2356,556,49,15,1,0,0,0,0,Weapon,,,,,,,,,,,,,,,,16711934,0,15
1740,867,43,1392,1,0,0,0,0,Refugee Caravan,,,,,,,,,,,,,,,,16712190,0,15
1566,860,43,1377,1,0,0,0,0,The Exodar,,,,,,,,,,,,,,,,16712190,0,15
1960,911,27,8671,1,0,0,0,0,Elder Ragetotem in Tanaris,,,,,,,,,,,,,,,,16711934,0,15
1946,912,27,8688,1,0,0,0,0,Elder Windrun in Eastern Plaguelands,,,,,,,,,,,,,,,,16711934,0,15
2159,967,27,12363,1,0,0,0,0,"Tirisfal Glades, Brill",,,,,,,,,,,,,,,,16711934,0,15
2114,965,27,12378,1,0,0,0,0,"Stonetalon Mountains, Sun Rock Retreat",,,,,,,,,,,,,,,,16711934,0,15
1052,768,43,221,1,0,0,0,0,The Bulwark,,,,,,,,,,,,,,,,16712190,0,15
1636,862,43,1282,1,0,0,0,0,Fallen Sky Ridge,,,,,,,,,,,,,,,,16712190,0,15
1546,858,43,1225,1,0,0,0,0,Elrendar Crossing,,,,,,,,,,,,,,,,16712190,0,15
5155,1396,27,13028,1,0,0,0,0,Elder Graymane in K3,,,,,,,,,,,,,,,,262144,0,15
5093,284,36,20566,1,0,0,0,0,Flimsy Male Human Mask,,,,,,,,,,,,,,,,16711680,0,15
5067,1307,27,9008,1,0,0,0,0,Saving the Best for Last,,,,,,,,,,,,,,,,16711680,2,15
4801,697,36,32483,1,0,0,0,0,The Skull of Gul'dan,,,,,,,,,,,,,,,,16712188,2,15
4631,695,36,31064,1,0,0,0,0,Hood of Absolution,,,,,,,,,,,,,,,,16712188,2,15
1292,42,8,769,1,0,0,0,0,Explore Silverpine Forest,,,,,,,,,,,,,,,,16712190,0,15
4888,693,36,28778,1,0,0,0,0,Terror Pit Girdle,,,,,,,,,,,,,,,,16712188,2,15
4610,698,36,34331,1,0,0,0,0,Hand of the Deceiver,,,,,,,,,,,,,,,,16712188,2,15
4574,685,36,19382,1,0,0,0,0,Pure Elementium Band,,,,,,,,,,,,,,,,16712188,2,15
4782,927,49,18,1,0,0,0,0,Tabard is Epic!,,,,,,,,,,,,,,,,16711916,0,15
4151,1263,43,1515,0,0,0,0,0,New Agamand,,,,,,,,,,,,,,,,16712188,0,15
4587,687,36,21134,1,0,0,0,0,Dark Edge of Insanity,,,,,,,,,,,,,,,,16712188,2,15
4920,692,36,28810,1,0,0,0,0,Windshear Boots,,,,,,,,,,,,,,,,16712188,2,15
3979,1284,8,661,0,0,0,0,0,Magister's Terrace,,,,,,,,,,,,,,,,16712190,0,15
4668,346,41,2288,0,0,0,0,0,Conjured Fresh Water,,,,,,,,,,,,,,,,16712188,0,15
3430,1169,8,584,0,0,0,0,0,Arathi Basin Assassin,,,,,,,,,,,,,,,,16712174,0,15
3445,1170,8,584,0,0,0,0,0,Arathi Basin Assassin,,,,,,,,,,,,,,,,16712174,0,15
516,627,43,106,1,0,0,0,0,Southern Gate Outpost,,,,,,,,,,,,,,,,16711916,0,15
4861,694,36,30107,1,0,0,0,0,Vestments of the Sea-Witch,,,,,,,,,,,,,,,,16712188,2,15
4831,696,36,29988,1,0,0,0,0,The Nexus Key,,,,,,,,,,,,,,,,16712188,2,15
4764,925,46,935,42000,0,0,0,0,Exlated with the Sha'tar,,,,,,,,,,,,,,,,16711916,0,15
4733,812,41,19005,0,0,0,0,0,Minor Healthstone (2),,,,,,,,,,,,,,,,16711916,0,15
4424,811,41,13510,0,0,0,0,0,Flask of the Titans,,,,,,,,,,,,,,,,16712188,0,15
4351,923,41,9233,0,0,0,0,0,Elixir of Detect Demon,,,,,,,,,,,,,,,,16712188,0,15
4328,922,41,13444,0,0,0,0,0,Major Mana Potion,,,,,,,,,,,,,,,,16712188,0,15
4518,1311,0,18690,1,0,0,0,0,Morcrush,,,,,,,,,,,,,,,,16712188,0,15
4556,686,36,16930,1,0,0,0,0,Nemesis Leggings,,,,,,,,,,,,,,,,16712188,2,15
4173,1265,43,1521,0,0,0,0,0,Westwind Refugee Camp,,,,,,,,,,,,,,,,16712188,0,15
3863,153,72,180752,1,0,0,0,0,Teeming Firefin Snapper School,,,,,,,,,,,,,,,,16711918,2,15
1698,865,43,1303,1,0,0,0,0,Mok'Nathal Village,,,,,,,,,,,,,,,,16712190,0,15
1439,852,43,855,1,0,0,0,0,Southridge Beach,,,,,,,,,,,,,,,,16712190,0,15
1393,849,43,995,1,0,0,0,0,Sardor Isle,,,,,,,,,,,,,,,,16712190,0,15
1587,861,43,1342,1,0,0,0,0,Tel'athion's Camp,,,,,,,,,,,,,,,,16712190,0,15
1522,859,43,1356,1,0,0,0,0,Azurebreeze Coast,,,,,,,,,,,,,,,,16712190,0,15
2210,969,27,12409,1,0,0,0,0,"Shadowmoon Valley, Aldor or Scryer Inn",,,,,,,,,,,,,,,,16711934,0,15
818,727,36,29472,1,0,0,0,0,Whistle of the Black War Raptor,,,,,,,,,,,,,,,,16712190,2,15
1095,771,43,880,1,0,0,0,0,Blackwood Lake,,,,,,,,,,,,,,,,16712190,0,15
1067,769,43,315,1,0,0,0,0,Beren's Peril,,,,,,,,,,,,,,,,16712190,0,15
773,700,36,30344,1,0,0,0,0,Medallion of the Horde,,,,,,,,,,,,,,,,16712190,2,15
3737,557,49,15,1,0,0,0,0,Weapon,,,,,,,,,,,,,,,,16711934,0,15
3315,344,41,6451,1,0,0,0,0,Heavy Silk Bandage,,,,,,,,,,,,,,,,16712190,0,15
931,750,43,475,1,0,0,0,0,Northwatch Hold,,,,,,,,,,,,,,,,16712190,0,15
1723,866,43,1229,1,0,0,0,0,Southwind Cleft,,,,,,,,,,,,,,,,16712190,0,15
3776,1244,68,175729,1,0,0,0,0,Mount Hyjal and Illidan's Gift,,,,,,,,,,,,,,,,16711934,0,15
3755,1206,54,225,1,0,0,0,0,Rabbit,,,,,,,,,,,,,,,,16712190,0,15
975,761,43,575,1,0,0,0,0,Circle of East Binding,,,,,,,,,,,,,,,,16712190,0,15
3953,1283,8,642,0,0,0,0,0,Blackrock Depths,,,,,,,,,,,,,,,,16712190,0,15
2901,621,36,23999,1,0,0,0,0,Honor Hold Tabard,,,,,,,,,,,,,,,,16712190,2,15
1498,43,8,852,1,0,0,0,0,Explore Azshara,,,,,,,,,,,,,,,,16712190,0,15
1657,863,43,1237,1,0,0,0,0,Orebor Harborage,,,,,,,,,,,,,,,,16712190,0,15
1773,843,43,1267,1,0,0,0,0,Sunfury Hold,,,,,,,,,,,,,,,,16712190,0,15
1383,848,43,761,1,0,0,0,0,Ranazjar Isle,,,,,,,,,,,,,,,,16712190,0,15
1423,851,43,644,1,0,0,0,0,Land's End Beach,,,,,,,,,,,,,,,,16712190,0,15
1337,845,43,755,1,0,0,0,0,Satyrnaar,,,,,,,,,,,,,,,,16712190,0,15
1211,781,43,513,1,0,0,0,0,Balia'mah Ruins,,,,,,,,,,,,,,,,16712190,0,16
1658,863,43,1238,1,0,0,0,0,The Spawning Glen,,,,,,,,,,,,,,,,16712190,0,16
1394,849,43,996,1,0,0,0,0,Isle of Dread,,,,,,,,,,,,,,,,16712190,0,16
2160,967,27,12368,1,0,0,0,0,"Undercity, The Trade Quarter",,,,,,,,,,,,,,,,16711934,0,16
2115,965,27,12367,1,0,0,0,0,"Thunder Bluff, Lower Rise",,,,,,,,,,,,,,,,16711918,0,16
2087,963,27,12400,1,0,0,0,0,"Winterspring, Everlook",,,,,,,,,,,,,,,,16711934,0,16
976,761,43,576,1,0,0,0,0,Hammerfall,,,,,,,,,,,,,,,,16712190,0,16
517,627,43,102,1,0,0,0,0,Iceflow Lake,,,,,,,,,,,,,,,,16712190,0,16
1638,862,43,1285,1,0,0,0,0,Void Ridge,,,,,,,,,,,,,,,,16712190,0,16
1551,42,8,858,1,0,0,0,0,Explore Ghostlands,,,,,,,,,,,,,,,,16712190,0,16
1440,852,43,856,1,0,0,0,0,Ravencrest Monument,,,,,,,,,,,,,,,,16712190,0,16
4557,686,36,16915,1,0,0,0,0,Netherwind Pants,,,,,,,,,,,,,,,,16712188,2,16
4611,698,36,34344,1,0,0,0,0,Handguards of Defiled Worlds,,,,,,,,,,,,,,,,16712188,2,16
4352,923,41,3828,0,0,0,0,0,Elixir of Detect Lesser Invisibility,,,,,,,,,,,,,,,,16712188,0,16
3954,1283,8,643,0,0,0,0,0,Blackrock Spire,,,,,,,,,,,,,,,,16712190,0,16
1499,43,8,853,1,0,0,0,0,Explore Felwood,,,,,,,,,,,,,,,,16712190,0,16
3316,344,41,1251,1,0,0,0,0,Linen Bandage,,,,,,,,,,,,,,,,16712190,0,16
