ID,SoundType,Name,File[0],File[1],File[2],File[3],File[4],File[5],File[6],File[7],File[8],File[9],Freq[0],Freq[1],Freq[2],Freq[3],Freq[4],Freq[5],Freq[6],Freq[7],Freq[8],Freq[9],DirectoryBase,VolumeFloat,Flags,MinDistance,DistanceCutoff,EAXDef
2984,1,Conjure Food,PutDownMeat.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.69,1065353216,0,1E-45,1083137065
2985,12,HumanFemale_CantInvite,HumanFemale_err_partyfull01.wav,HumanFemale_err_partyfull02.wav,HumanFemale_err_partyfull03.wav,HumanFemale_err_partyfull04.wav,HumanFemale_err_partyfull05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Human\FemaleErrorMessages,0.69,1065353216,0,4.5E-44,1083137065
2986,12,TaurenMale_CantInvite,TaurenMale_err_partyfull01.wav,TaurenMale_err_partyfull02.wav,TaurenMale_err_partyfull03.wav,TaurenMale_err_partyfull04.wav,TaurenMale_err_partyfull05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Tauren\TaurenMaleErrorMessages,0.69,1065353216,0,4.5E-44,1083137065
2987,12,TrollMale_CantInvite,TaurenMale_err_partyfull01.wav,TaurenMale_err_partyfull02.wav,TaurenMale_err_partyfull03.wav,TaurenMale_err_partyfull04.wav,TaurenMale_err_partyfull05.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Character\Tauren\TaurenMaleErrorMessages,0.69,1065353216,0,4.5E-44,1083137065
2988,1,Unarmed Small,UnarmedAttackSmallA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,\Sound\Item\Weapons\Unarmed\,1,1065353216,0,0,1088505774
2989,28,Zone Music Day Haunted,haunted.mp3,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Music\ZoneMusic\Haunted,0.8,1065353216,0,4.5E-44,1083137065
2990,28,Zone Music Night Haunted,haunted.mp3,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Music\ZoneMusic\Haunted,0.7,1065353216,0,4.5E-44,1083137065
2668,29,Human Male Vocal 00 (Help me),HumanMaleHelp01.wav,HumanMaleHelp02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Human\HumanVocalMale,1,1065353216,0,4.5E-44,1083137065
2669,29,Human Male Vocal 01 (incoming),HumanMaleIncoming01.wav,HumanMaleIncoming02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Human\HumanVocalMale,1,1065353216,0,4.5E-44,1083137065
2673,29,Human Male Vocal 05 (out of man,HumanMaleOutOfMana01.wav,HumanMaleOutOfMana02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Human\HumanVocalMale,1,1065353216,0,4.5E-44,1083137065
2674,29,Human Male Vocal 06 (follow me),HumanMaleFollowMe01.wav,HumanMaleFollowMe02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Human\HumanVocalMale,1,1065353216,0,4.5E-44,1083137065
2678,29,Human Male Vocal 10 (open fire),HumanMaleOpenFire01.wav,HumanMaleOpenFire02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Human\HumanVocalMale,1,1065353216,0,4.5E-44,1083137065
2706,29,Orc Female Vocal 02 (charge),OrcFemaleCharge01.wav,OrcFemaleCharge02.wav,OrcFemaleCharge03.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\OrcVocalFemale,1,1065353216,0,4.5E-44,1083137065
2707,29,Orc Female Vocal 03 (flee),OrcFemaleFlee01.wav,OrcFemaleFlee02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\OrcVocalFemale,1,1065353216,0,4.5E-44,1083137065
2711,29,Orc Female Vocal 07 (wait here),OrcFemaleWaitHere01.wav,OrcFemaleWaitHere02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\OrcVocalFemale,1,1065353216,0,4.5E-44,1083137065
2712,29,Orc Female Vocal 08 (heal me),OrcFemaleHealMe01.wav,OrcFemaleHealMe02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\OrcVocalFemale,1,1065353216,0,4.5E-44,1083137065
2693,29,Orc Male Vocal 01 (incoming),OrcMaleIncoming01.wav,OrcMaleIncoming02.wav,OrcMaleIncoming03.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\OrcVocalMale,1,1065353216,0,4.5E-44,1083137065
2694,29,Orc Male Vocal 02 (charge),OrcMaleCharge01.wav,OrcMaleCharge02.wav,OrcMaleCharge03.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\OrcVocalMale,1,1065353216,0,4.5E-44,1083137065
2698,29,Orc Male Vocal 06 (follow me),OrcMaleFollowMe01.wav,OrcMaleFollowMe02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\OrcVocalMale,1,1065353216,0,4.5E-44,1083137065
2699,29,Orc Male Vocal 07 (wait here),OrcMaleWaitHere01.wav,OrcMaleWaitHere02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Orc\OrcVocalMale,1,1065353216,0,4.5E-44,1083137065
2788,29,Tauren Male Vocal 00 (Help me),TaurenMaleHelp01.wav,TaurenMaleHelp02.wav,TaurenMaleHelp03.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Tauren\TaurenVocalMale,1,1065353216,0,4.5E-44,1083137065
2789,29,Tauren Male Vocal 01 (incoming),TaurenMaleIncoming01.wav,TaurenMaleIncoming02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Tauren\TaurenVocalMale,1,1065353216,0,4.5E-44,1083137065
2793,29,Tauren Male Vocal 05 (out of ma,TaurenMaleOutOfMana01.wav,TaurenMaleOutOfMana02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Tauren\TaurenVocalMale,1,1065353216,0,4.5E-44,1083137065
2794,29,Tauren Male Vocal 06 (follow me,TaurenMaleFollowMe01.wav,TaurenMaleFollowMe02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Tauren\TaurenVocalMale,1,1065353216,0,4.5E-44,1083137065
2799,29,Tauren Male Vocal 10 (open fire,TaurenMaleOpenFire01.wav,TaurenMaleOpenFire02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Tauren\TaurenVocalMale,1,1065353216,0,4.5E-44,1083137065
2800,29,Tauren Male Vocal 11 (raspberry,TaurenMaleRaspberry01.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Tauren\TaurenVocalMale,1,1065353216,0,4.5E-44,1083137065
2854,29,Troll Male Vocal 04 (attack tar,TrollMaleAttackMyTarget01.wav,TrollMaleAttackMyTarget02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Troll\TrollVocalMale,1,1065353216,0,4.5E-44,1083137065
2855,29,Troll Male Vocal 05 (out of man,TrollMaleOutOfMana01.wav,TrollMaleOutOfMana02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Troll\TrollVocalMale,1,1065353216,0,4.5E-44,1083137065
2859,29,Troll Male Vocal 09 (cheer),TrollMaleCheer01.wav,TrollMaleCheer02.wav,TrollMaleCheer03.wav,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Troll\TrollVocalMale,1,1065353216,0,4.5E-44,1083137065
2860,29,Troll Male Vocal 10 (open fire),TrollMaleOpenFire01.wav,TrollMaleOpenFire02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Troll\TrollVocalMale,1,1065353216,0,4.5E-44,1083137065
2779,29,Undead Female Vocal 03 (flee),UndeadFemaleFlee01.wav,UndeadFemaleFlee02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Scourge\ScourgeVocalFemale,1,1065353216,0,4.5E-44,1083137065
2780,29,Undead Female Vocal 04 (attack ,UndeadFemaleAttackMyTarget01.wav,UndeadFemaleAttackMyTarget02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Scourge\ScourgeVocalFemale,1,1065353216,0,4.5E-44,1083137065
2785,29,Undead Female Vocal 09 (cheer),UndeadFemaleCheer01.wav,UndeadFemaleCheer02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Scourge\ScourgeVocalFemale,1,1065353216,0,4.5E-44,1083137065
2786,29,Undead Female Vocal 10 (open fi,UndeadFemaleOpenFire01.wav,UndeadFemaleOpenFire02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Scourge\ScourgeVocalFemale,1,1065353216,0,4.5E-44,1083137065
2767,29,Undead Male Vocal 03 (flee),UndeadMaleFlee01.wav,UndeadMaleFlee02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Scourge\ScourgeVocalMale,1,1065353216,0,4.5E-44,1083137065
2768,29,Undead Male Vocal 04 (attack ta,UndeadMaleAttackMyTarget01.wav,UndeadMaleAttackMyTarget02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Scourge\ScourgeVocalMale,1,1065353216,0,4.5E-44,1083137065
2772,29,Undead Male Vocal 08  (heal me),UndeadMaleHealMe01.wav,UndeadMaleHealMe02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Scourge\ScourgeVocalMale,1,1065353216,0,4.5E-44,1083137065
2773,29,Undead Male Vocal 09 (cheer),UndeadMaleCheer01.wav,UndeadMaleCheer02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Scourge\ScourgeVocalMale,1,1065353216,0,4.5E-44,1083137065
2991,10,FrogWound,FrogWoundA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\Frog,0.69,1065353216,0,4.5E-44,1083137065
2992,10,FrogDeath,FrogDeathA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\Frog,0.69,1065353216,0,4.5E-44,1083137065
3011,1,MissileFireLoop,FireMissileLoop.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells\Missile,1,1065353216,0,7.19E-43,1083808154
3012,1,MissileHolyLoop,HolyMissileLoop.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells\Missile,1,1065353216,0,7.19E-43,1083808154
3013,1,MissileIceLoop,IceMissileLoop.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells\Missile,1,1065353216,0,7.19E-43,1083808154
3014,1,MissileNatureLoop,NAtureMissileLoop.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells\Missile,1,1065353216,0,7.19E-43,1083808154
3015,1,MissileShadowLoop,ShadowMissileLoop.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells\Missile,1,1065353216,0,0,1083808154
3031,10,CockroachDeath,RoachDeath.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\Roach,0.69,1065353216,0,4.6E-44,1083137065
3032,10,TitanFemaleAttack,mTitanFemaleAttack1.wav,mTitanFemaleAttack2.wav,mTitanFemaleAttack3.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Creature\TitanFemale,1,1065353216,0,4.6E-44,1083137065
3033,10,TitanFemaleWound,mTitanFemaleWound1.wav,mTitanFemaleWound2.wav,mTitanFemaleWound3.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Creature\TitanFemale,1,1065353216,0,4.5E-44,1083137065
3034,10,TitanFemaleWoundCrit,mTitanFemaleWoundCritical1.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\TitanFemale,1,1065353216,0,4.6E-44,1083137065
3035,10,TitanFemaleDeath,mTitanFemaleDeath1.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\TitanFemale,1,1065353216,0,4.6E-44,1083137065
3036,1,PolymorphPig,PolyMorphPig.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,1E-45,1083137065
3037,1,PolyMorphChicken,PolyMorphChicken.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,1E-45,1083137065
3051,1,SenseDemons,SenseDemons.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1083137065
3052,22,LavaFlowLoop,LavaStreamLoop.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Ambience\Water,1,1065353216,0,7.62E-43,1083137065
3071,1,Recklessness Impact,RecklessnessTarget.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3072,22,LavaPoolLoop,LavaPoolLoop.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Ambience\Water,1,1065353216,0,4.5E-44,1083137065
3073,1,SlowTarget,SlowTaget.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3074,1,FireWardTarget,FireWardTarget.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3075,1,FrostWardTarget,FrostWardTarget.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3076,1,FrostNova,FrostNova.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3077,1,Flamestrike,Flamestrike.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3078,14,DeadmineDoor01Open,DeadmineDoor01Open.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Doodad,1,1065353216,0,4.5E-44,1083137065
3079,14,DeadmineDoor01Destroy,DeadmineDoor01Destroy.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Doodad,1,1065353216,0,4.5E-44,1083137065
3080,14,DeadmineDoor02Open,DeadmineDoor02open.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Doodad,1,1065353216,0,4.5E-44,1083137065
3081,2,TellMessage,iTellMessage.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface,1,1065353216,0,4.5E-44,1083137065
3083,1,Conjure Water,PutDownWater_Liquid01.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.69,1065353216,0,0,1083137065
3084,1,Conjure Item,PutDownGems.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface\PickUp,0.69,1065353216,0,0,1083137065
3085,1,ShadowWordPainTarget,ShadowWordPainTarget.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3086,1,MindRotTarget,MindRotTarget.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3087,1,LifeDrainLoop,LifeDrainLoop.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,7.17E-43,1088505774
3088,1,TurnUndeadTarget,TurnUndeadTarget.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3089,1,SpiritWolf,SpiritWolf.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3090,1,ThunderClap,ThunderClap.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3091,1,SwingWeaponSpecialWarrior,SwingWeaponSpecialWarriorA.wav,SwingWeaponSpecialWarriorC.wav,SwingWeaponSpecialWarriorB.wav,SwingWeaponSpecialWarriorD.wav,SwingWeaponSpecialWarriorE.wav,,,,,,1,1,1,1,1,0,0,0,0,0,Sound\Spells\WarriorSwings,1,1065353216,0,0,1083137065
3092,1,MaimImpact,MaimImpact.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1083137065
3093,2,WriteQuest,WriteQuestA.wav,WriteQuestB.wav,WriteQuestC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\interface,0.19,1065353216,0,4.5E-44,1083137065
3094,1,ShieldWallTarget,ShieldWallTarget.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3111,1,SavageBlow,SavageBlowTarget.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3112,1,CleaveTarget,CleaveTarget.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3113,1,BattleShoutTarget,BattleShoutTarget.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3114,1,SpellBreakTarget,SpellBreakTarget.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,0.8,1065353216,0,0,1088505774
3116,1,HolyProtection,HolyProtection.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3133,1,ExecuteTarget,ExecuteTarget.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3134,1,RendTarget,RendTarget.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3135,1,BloodBoilTarget,BloodBoil.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3136,1,PrecastMagicLow,PreCastMageLow.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,7.17E-43,1078774989
3155,1,Renew,Renew.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,0.7,1065353216,0,0,1088505774
3156,1,ShadowWordFumble,ShadowWordFumble.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3175,2,MapPing,MapPing.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface,0.7,1065353216,0,4.5E-44,1083137065
3176,10,WolfCustomAttack0,BiteMediumA.wav,BiteMediumB.wav,BiteMediumC.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Creature\Wolf,0.69,1065353216,0,4.6E-44,1083137065
3177,1,Rain of Fire,HolyBolt.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1083137065
3178,1,BeastSoothe,BeastSoothe.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3181,1,RainOfFireImpact,RainOfFireImpact01.wav,RainOfFireImpact02.wav,RainOfFireImpact03.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3182,1,FrostNovaStateEnd,FrostNovaStateEnd.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,0.6,1065353216,0,0,1088505774
3183,1,Summon Nightmare,SummonNightmare.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,0,1088505774
3184,10,SharkAttack,SharkAttackVar1A.wav,SharkAttackVar1B.wav,SharkAttackVar1C.wav,SharkAttackVar2A.wav,SharkAttackVar2C.wav,SharkAttackVar2B.wav,,,,,1,1,1,1,1,1,0,0,0,0,Sound\Creature\Shark,0.69,1065353216,0,4.5E-44,1083137065
3185,10,SharkWound,SharkWound1.wav,SharkWound2.wav,SharkWound3.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Creature\Shark,0.69,1065353216,0,4.5E-44,1083137065
3186,10,SharkCrit,SharkWound1.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\Shark,0.69,1065353216,0,4.5E-44,1083137065
3187,10,SharkDeath,SharkDeath1.wav,SharkDeath2.wav,,,,,,,,,1,1,0,0,0,0,0,0,0,0,Sound\Creature\Shark,0.69,1065353216,0,4.5E-44,1083137065
3188,10,SharkAggro,SharkAttackVar1A.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\Shark,0.69,1065353216,0,4.5E-44,1083137065
3189,10,SharkAggro,SharkAttackVar2A.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Creature\Shark,0.69,1065353216,0,4.5E-44,1083137065
3190,14,G_BookOpen,iAbilitiesOpenA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface,0.7,1065353216,0,4.5E-44,1083137065
3191,14,G_BookClose,iAbilitiesCloseA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface,0.7,1065353216,0,4.5E-44,1083137065
3192,1,SoulFunnel,SoulFunnel.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Spells,1,1065353216,0,7.17E-43,1088505774
3198,1,Test Strike 1,DropOnGround.wav,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Sound\interface,0.69,1065353216,0,0,1083137065
3199,1,Test Strike 2,Error.wav,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Sound\interface,0.69,1065353216,0,0,1083137065
3200,1,Test Strike 3,iAbilitiesCloseA.wav,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Sound\interface,0.69,1065353216,0,0,1083137065
3201,2,igBonusBarOpen,iQuestUpdate.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\interface,0.75,1065353216,0,4.5E-44,1083137065
3202,4,Axe1H_HitWood,m1hAxeHitWood1A.wav,m1hAxeHitWood1B.wav,m1hAxeHitWood1C.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Item\Weapons\Axe1H,0.69,1065353216,0,4.5E-44,1083137065
3203,4,Axe1H_HitWoodCrit,m1hAxeHitWood1CritA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Item\Weapons\Axe1H,0.69,1065353216,0,4.5E-44,1083137065
3204,4,Axe2H_HitWood,m2hAxeHitWood1A.wav,m2hAxeHitWood1B.wav,m2hAxeHitWood1C.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Item\Weapons\Axe2H,0.69,1065353216,0,4.5E-44,1083137065
3205,4,Axe2H_HitWoodCrit,m2hAxeHitWood1CritA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Item\Weapons\Axe2H,0.69,1065353216,0,4.5E-44,1083137065
3206,4,Axe1H_HitStone,m1hAxeHitStone1A.wav,m1hAxeHitStone1B.wav,m1hAxeHitStone1C.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Item\Weapons\Axe1H,0.75,1065353216,0,4.5E-44,1083137065
3207,4,Axe1H_HitStoneCrit,m1hAxeHitStone1Crit.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Item\Weapons\Axe1H,0.75,1065353216,0,4.5E-44,1083137065
3208,4,Axe2H_HitStone,m2hAxeHitStone1A.wav,m2hAxeHitStone1B.wav,m2hAxeHitStone1C.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Item\Weapons\Axe2H,1,1065353216,0,4.5E-44,1083137065
3209,4,Axe2H_HitStoneCrit,m2hAxeHitStone1CritA.wav,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,Sound\Item\Weapons\Axe2H,1,1065353216,0,4.5E-44,1083137065
3210,4,Ethereal_1H,Ethereal1H1.wav,Ethereal1H2.wav,Ethereal1H3.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Item\Weapons\Ethereal,0.69,1065353216,0,4.5E-44,1083137065
3211,4,Ethereal_2H,Ethereal2H1.wav,Ethereal2H2.wav,Ethereal2H3.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Item\Weapons\Ethereal,0.69,1065353216,0,4.5E-44,1083137065
3212,1,Distract Cast,Ethereal2H1.wav,Ethereal2H2.wav,Ethereal2H3.wav,,,,,,,,1,1,1,0,0,0,0,0,0,0,Sound\Item\Weapons\Ethereal,1,1065353216,0,0,1083137065
2757,29,NightElf Female Vocal 05 (out o,NightElfFemaleOutOfMana01.wav,NightElfFemaleOutOfMana02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\NightElf\NightElfVocalFemale,1,1065353216,0,4.5E-44,1083137065
2758,29,NightElf Female Vocal 06 (follo,NightElfFemaleFollowMe01.wav,NightElfFemaleFollowMe02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\NightElf\NightElfVocalFemale,1,1065353216,0,4.5E-44,1083137065
2759,29,NightElf Female Vocal 07 (wait,NightElfFemaleWaitHere01.wav,NightElfFemaleWaitHere02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\NightElf\NightElfVocalFemale,1,1065353216,0,4.5E-44,1083137065
2760,29,NightElf Female Vocal 08  (heal,NightElfFemaleHealMe01.wav,NightElfFemaleHealMe02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\NightElf\NightElfVocalFemale,1,1065353216,0,4.5E-44,1083137065
2761,29,NightElf Female Vocal 09 (cheer,NightElfFemaleCheer01.wav,NightElfFemaleCheer02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\NightElf\NightElfVocalFemale,1,1065353216,0,4.5E-44,1083137065
2762,29,NightElf Female Vocal 10 (open,NightElfFemaleOpenFire01.wav,NightElfFemaleOpenFire02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\NightElf\NightElfVocalFemale,1,1065353216,0,4.5E-44,1083137065
2763,29,NightElf Female Vocal 11 (raspb,NightElfFemaleRaspberry01.wav,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\NightElf\NightElfVocalFemale,1,1065353216,0,4.5E-44,1083137065
2764,29,Undead Male Vocal 00 (Help me),UndeadMaleHelp01.wav,UndeadMaleHelp02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Scourge\ScourgeVocalMale,1,1065353216,0,4.5E-44,1083137065
2765,29,Undead Male Vocal 01 (incoming),UndeadMaleIncoming01.wav,UndeadMaleIncoming02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Scourge\ScourgeVocalMale,1,1065353216,0,4.5E-44,1083137065
2766,29,Undead Male Vocal 02 (charge),UndeadMaleCharge01.wav,UndeadMaleCharge02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Scourge\ScourgeVocalMale,1,1065353216,0,4.5E-44,1083137065
2769,29,Undead Male Vocal 05 (out of ma,UndeadMaleOutOfMana01.wav,UndeadMaleOutOfMana02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Scourge\ScourgeVocalMale,1,1065353216,0,4.5E-44,1083137065
2770,29,Undead Male Vocal 06 (follow me,UndeadMaleFollowMe01.wav,UndeadMaleFollowMe02.wav,,,,,,,,,1,1,1,1,1,1,1,1,1,1,Sound\Character\Scourge\ScourgeVocalMale,1,1065353216,0,4.5E-44,1083137065
